Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,90,99,136.0,23,,,23.0,-168,,,,-168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,173,46,131.0,-9,,,-9.0,5,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,388,54,138.0,-16,,,-16.0,212,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,169,11,128.0,-120,,,-120.0,150,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,-16,-32,152.0,12,,,12.0,-148,,,,-148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,84,-17,148.0,-13,,,-13.0,-34,,,,-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,200,-37,150.0,-48,,,-48.0,135,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,373,-318,152.0,170,,,170.0,369,,,,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,276,-2374,166.0,2212,,,2212.0,272,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,-41,-64,166.0,-20,,,-20.0,-123,,,,-123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,152,5,165.0,66,,,66.0,-84,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,116,-2,157.0,-76,,,-76.0,37,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
