Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/2002,10530,4087,1694,3475,347.0,3128,1274,-536.0,-151.0,,1961,,-12082.0,-2793.0,0.0,,,-2793.0,,,-3303.0,0.0,-3303.0,,,,,-5986.0,2467.0,-1791.0,3200.0,,,,-335.0,0.0,-335.0,1393.0,,915.0,,,
12/31/2002,8198,3102,1844,6326,493.0,5833,-3074,234.0,249.0,,-3557,,-22178.0,1137.0,6357.0,,,-5220.0,,,-7096.0,,-7096.0,,,,,-16219.0,12413.0,-1790.0,14201.0,,,,-115.0,,-115.0,117.0,,-1567.0,,,
03/31/2003,3634,2999,1665,-906,44.0,-950,-124,655.0,64.0,-225.0,-618,,-4597.0,-1972.0,,,,-1972.0,,,-694.0,,-694.0,,,,,-1931.0,1552.0,-1895.0,3118.0,,,,-120.0,,-120.0,449.0,,589.0,,,
06/30/2003,8164,3794,1718,2282,-161.0,2443,370,802.0,79.0,577.0,-1088,,-20591.0,-2084.0,0.0,,,-2084.0,,,-9477.0,0.0,-9477.0,,,,,-9030.0,10079.0,-1926.0,11962.0,,,,286.0,286.0,0.0,-243.0,,-2348.0,,,
09/30/2003,11106,3649,1741,4162,,4162,1554,,,,1554,,9188.0,-2471.0,0.0,,,-2471.0,,,10222.0,10222.0,0.0,,,,,1437.0,-19111.0,-1908.0,-16933.0,,,,162.0,162.0,0.0,-432.0,,1183.0,,,
12/31/2003,6325,4560,1832,1791,,1791,-1858,,,,-1858,,-5843.0,1700.0,4952.0,,,-3252.0,,,-4738.0,0.0,-4738.0,,,,,-2805.0,3848.0,-1914.0,5375.0,,,,398.0,398.0,0.0,-11.0,,4330.0,,,
03/31/2004,8011,3240,1997,3001,123.0,2878,-227,816.0,-268.0,-334.0,-441,,-9796.0,-2376.0,0.0,,,-2376.0,,,1417.0,1417.0,0.0,,,,,-8837.0,2492.0,-2019.0,4327.0,,,,4053.0,4053.0,0.0,-3869.0,,707.0,,,
06/30/2004,9341,3924,2057,413,-1821.0,2234,2947,-19.0,9.0,2892.0,65,,-9169.0,-3905.0,0.0,,,-3905.0,,,541.0,541.0,0.0,,,,,-5805.0,-3278.0,-2021.0,-3742.0,,,,-90.0,0.0,-90.0,2575.0,,-3106.0,,,
09/30/2004,9627,4051,2104,2201,-499.0,2700,1271,-107.0,-216.0,,1594,,-7066.0,-2966.0,0.0,,,-2966.0,,,-1333.0,,-1333.0,,,,,-2767.0,-2751.0,-2118.0,1200.0,,,,-99.0,0.0,-99.0,-1734.0,,-190.0,,,
12/31/2004,9911,5631,2191,3771,2043.0,1728,-1682,-1539.0,7.0,,-150,,-12789.0,1993.0,5838.0,,,-3845.0,,,-15905.0,0.0,-15905.0,,,,,1123.0,8131.0,-2120.0,8089.0,,,,129.0,129.0,0.0,2033.0,,5253.0,,,
03/31/2005,8924,3965,2280,3727,-168.0,3895,-1048,1315.0,-678.0,-1583.0,-102,,-7166.0,-1123.0,1811.0,,,-2934.0,,,750.0,750.0,0.0,,,,,-6793.0,-4187.0,-2336.0,-767.0,,,,121.0,121.0,0.0,-1205.0,,-2429.0,,,
06/30/2005,6744,4647,1986,-577,-381.0,-196,688,229.0,65.0,,394,,-987.0,-1947.0,1260.0,,,-3207.0,,,3499.0,3499.0,0.0,,,,,-2539.0,-5762.0,-2341.0,-2565.0,,,,-510.0,0.0,-510.0,-346.0,,-5.0,,,
09/30/2005,13594,4677,2217,6194,-260.0,6454,506,222.0,-306.0,,590,,-13027.0,-2163.0,1362.0,,,-3525.0,,,-9762.0,0.0,-9762.0,,,,,-1102.0,-2534.0,-2338.0,884.0,,,,-1479.0,0.0,-1479.0,399.0,,-1967.0,,,
12/31/2005,8429,3422,2054,3896,-131.0,4027,-943,-2740.0,341.0,,1456,,-13919.0,-3121.0,1594.0,,,-4715.0,,,-10887.0,,-10887.0,,,,,89.0,6364.0,-2337.0,11238.0,,,,-2976.0,0.0,-2976.0,439.0,,874.0,,,
03/31/2006,5443,4440,2132,-560,307.0,-867,-569,1839.0,-878.0,-1422.0,-108,,-6363.0,-1818.0,1113.0,,,-2931.0,,,-2483.0,0.0,-2483.0,,,,,-2062.0,1174.0,-2631.0,7022.0,,,,-3141.0,0.0,-3141.0,-76.0,,254.0,,,
06/30/2006,6695,4946,1919,1080,64.0,1016,-1250,-671.0,-496.0,-437.0,354,,-13055.0,-2283.0,1783.0,,,-4066.0,,,-11353.0,0.0,-11353.0,,,,,581.0,5491.0,-2616.0,11678.0,,,,-3076.0,0.0,-3076.0,-495.0,,-869.0,,,
09/30/2006,9492,4866,2108,3506,928.0,2578,-988,-1094.0,-394.0,277.0,223,,-15475.0,-1943.0,1530.0,,,-3473.0,,,-7913.0,0.0,-7913.0,,,,,-5619.0,8698.0,-2584.0,12887.0,,,,-1173.0,0.0,-1173.0,-432.0,,2715.0,,,
12/31/2006,8950,6441,2300,197,411.0,-214,12,-2279.0,287.0,1546.0,458,,-16509.0,-3072.0,2370.0,,,-5442.0,,,-15902.0,0.0,-15902.0,,,,,2465.0,7868.0,-2589.0,11963.0,,,,-1164.0,0.0,-1164.0,-342.0,,309.0,,,
03/31/2007,4942,4571,2440,-2277,89.0,-2366,208,1483.0,-1155.0,-800.0,680,,-7176.0,-2036.0,2715.0,,,-4751.0,,,-1211.0,0.0,-1211.0,,,,,-3929.0,7218.0,-2886.0,10332.0,,,,53.0,53.0,0.0,-281.0,,4984.0,,,
06/30/2007,13418,5382,2411,5232,608.0,4624,393,-747.0,-253.0,315.0,1078,,-22580.0,-2104.0,2080.0,,,-4184.0,,,-9758.0,0.0,-9758.0,,,,,-10718.0,5753.0,-2882.0,10506.0,,,,-1445.0,0.0,-1445.0,-426.0,,-3409.0,,,
09/30/2007,9865,5559,2580,4170,131.0,4039,-2444,-895.0,-609.0,-2180.0,1240,,-11727.0,-757.0,2423.0,,,-3180.0,,,-13513.0,0.0,-13513.0,,,,,2543.0,5999.0,-2883.0,15222.0,,,,-5828.0,0.0,-5828.0,-512.0,,4137.0,,,
12/31/2007,15097,6696,2844,2519,-171.0,2690,3038,-709.0,455.0,1668.0,1624,,-28021.0,-4449.0,1239.0,,,-5688.0,,,-19755.0,0.0,-19755.0,,,,,-3817.0,8976.0,-2841.0,17046.0,,,,-5090.0,0.0,-5090.0,-139.0,,-3957.0,,,
03/31/2008,6925,4304,2682,-560,-990.0,430,499,106.0,-1412.0,369.0,1436,,-21682.0,-506.0,3212.0,,,-3718.0,,,-11845.0,,-11845.0,,,,,-9331.0,14313.0,-3110.0,17789.0,,,,-864.0,0.0,-864.0,498.0,,-444.0,,,
06/30/2008,11165,5072,2674,2930,664.0,2266,489,-948.0,-537.0,634.0,1340,,-18775.0,-2233.0,2113.0,,,-4346.0,,,-11925.0,,-11925.0,,,,,-4617.0,11351.0,-3105.0,15801.0,,,,-679.0,,-679.0,-666.0,,3741.0,,,
09/30/2008,10211,4312,2860,4444,2124.0,2320,-1405,-502.0,184.0,-1414.0,327,,-11677.0,-1459.0,1961.0,,,-3420.0,,,-3128.0,0.0,-3128.0,,,,,-7090.0,-1384.0,-3093.0,2430.0,,,,-135.0,0.0,-135.0,-586.0,,-2850.0,,,
12/31/2008,19621,3722,3276,11200,-3082.0,14282,1423,1320.0,1046.0,-667.0,-276,,16733.0,-837.0,3689.0,,,-4526.0,,,9414.0,9414.0,0.0,,,,,8156.0,-5144.0,-3100.0,-36955.0,,,,15400.0,15400.0,0.0,19511.0,,31210.0,,,
03/31/2009,-201,2829,2731,-5114,-528.0,-4586,-602,1952.0,-158.0,-1672.0,-724,,16043.0,-1377.0,1183.0,1183.0,0.0,-2560.0,-2560.0,0.0,18004.0,,,1893.0,9021.0,-7128.0,0.0,-2524.0,-17008.0,-3350.0,-13105.0,-16956.0,31164.0,-27313.0,245.0,245.0,0.0,-798.0,-189.0,-1355.0,,,
06/30/2009,5735,2689,2504,-799,-622.0,-177,1340,235.0,368.0,688.0,49,,11159.0,-477.0,1422.0,1422.0,0.0,-1899.0,-1899.0,0.0,7940.0,,,1166.0,11.0,1155.0,0.0,2529.0,-11561.0,-3355.0,-7100.0,-12458.0,18726.0,-13368.0,239.0,239.0,0.0,-1345.0,155.0,5488.0,,,
09/30/2009,8394,2494,2658,3016,1431.0,1585,244,-6.0,140.0,-371.0,481,,7837.0,-265.0,1084.0,1084.0,0.0,-1349.0,-1349.0,0.0,11173.0,,,623.0,644.0,-21.0,0.0,-3712.0,-6999.0,-1140.0,-5692.0,-236.0,20380.0,-25836.0,14.0,14.0,0.0,-181.0,-174.0,9058.0,,,
12/31/2009,10489,3013,2724,657,-3059.0,3716,2428,1092.0,751.0,891.0,-306,-1604.0,7339.0,-38.0,2790.0,2790.0,0.0,-2828.0,-2828.0,0.0,-452.0,,,-1546.0,302.0,-1848.0,0.0,7465.0,-7945.0,-1141.0,-4445.0,-248.0,12576.0,-16773.0,125.0,125.0,0.0,-880.0,1003.0,10886.0,,,
03/31/2010,7094,1945,2475,2107,320.0,1787,636,514.0,186.0,679.0,-743,,19009.0,295.0,1597.0,1597.0,0.0,-1302.0,-1302.0,0.0,10880.0,,,1824.0,1842.0,-18.0,0.0,6001.0,-28039.0,-1143.0,-26382.0,-2437.0,16087.0,-40032.0,80.0,80.0,0.0,-594.0,-756.0,-2692.0,,,
06/30/2010,9433,3109,2363,3774,-1970.0,5744,-197,378.0,336.0,-202.0,-709,-305.0,8725.0,-793.0,896.0,896.0,0.0,-1689.0,-1689.0,0.0,3801.0,,,835.0,836.0,-1.0,0.0,4968.0,-12795.0,-1144.0,-10401.0,1832.0,16049.0,-28282.0,98.0,98.0,0.0,-1043.0,-1149.0,4214.0,,,
09/30/2010,9948,2055,2611,4814,-175.0,4989,-67,-203.0,-640.0,615.0,161,-414.0,6808.0,-795.0,604.0,604.0,0.0,-1399.0,-1399.0,0.0,8207.0,,,-448.0,109.0,-557.0,0.0,1.0,-12892.0,-1147.0,-11656.0,,,,-616.0,,,941.0,680.0,4544.0,,,
12/31/2010,9649,4535,2337,4209,2755.0,1454,-450,-815.0,460.0,-209.0,114,382.0,-2106.0,-1299.0,4111.0,4111.0,0.0,-5410.0,-5410.0,0.0,-1115.0,,,-361.0,275.0,-636.0,0.0,-721.0,-7860.0,-1356.0,-476.0,,,,-825.0,,,-5585.0,892.0,575.0,,,
03/31/2011,7696,3433,2292,1829,-1400.0,3229,-75,985.0,-1288.0,1230.0,-1002,-42.0,17285.0,-1396.0,1773.0,1773.0,0.0,-3169.0,-3169.0,0.0,10650.0,,,2586.0,7133.0,-4547.0,0.0,3834.0,-22571.0,-1564.0,-15843.0,254.0,15513.0,-31610.0,-394.0,0.0,-394.0,-4728.0,828.0,3238.0,,,
06/30/2011,7444,3764,2302,2273,-1770.0,4043,-1352,-942.0,-924.0,-53.0,567,0.0,3489.0,-1637.0,1732.0,1732.0,0.0,-3369.0,-3369.0,0.0,5307.0,,,-2208.0,764.0,-2972.0,0.0,-119.0,-3695.0,-1564.0,-1199.0,662.0,11496.0,-13357.0,-301.0,0.0,-301.0,-631.0,1652.0,8890.0,,,
09/30/2011,9083,3224,2350,3355,957.0,2398,-6,297.0,-196.0,137.0,-244,0.0,1643.0,-1381.0,1132.0,1132.0,0.0,-2513.0,-2513.0,0.0,1711.0,,,-2952.0,368.0,-3320.0,0.0,-127.0,-9020.0,-1668.0,-9845.0,-1686.0,7065.0,-15224.0,-886.0,0.0,-886.0,3379.0,-1419.0,287.0,,,
12/31/2011,9136,3730,2042,3877,2010.0,1867,-360,-806.0,1240.0,-79.0,-715,-2.0,-2535.0,-2340.0,1259.0,1259.0,0.0,-3599.0,-3599.0,0.0,-3016.0,,,249.0,612.0,-363.0,0.0,2506.0,-11577.0,-1662.0,-2273.0,13469.0,9773.0,-25515.0,-3175.0,0.0,-3175.0,-4465.0,-1902.0,-6878.0,,,
03/31/2012,6466,3034,2220,1055,52.0,1003,-13,463.0,-1433.0,856.0,101,,5319.0,-1467.0,1819.0,1819.0,0.0,-3286.0,-3286.0,0.0,6462.0,,,-106.0,84.0,-190.0,0.0,404.0,-13599.0,-1799.0,-9070.0,-814.0,17070.0,-25326.0,127.0,127.0,0.0,-2857.0,962.0,-852.0,,,
06/30/2012,7751,3105,2273,3656,-271.0,3927,-1068,-472.0,-212.0,16.0,-400,0.0,-681.0,-3114.0,907.0,907.0,0.0,-4021.0,-4021.0,0.0,-538.0,,,-171.0,33.0,-204.0,0.0,3131.0,-15132.0,-1802.0,-15366.0,-807.0,12983.0,-27542.0,1595.0,2100.0,-505.0,441.0,-1300.0,-9362.0,,,
09/30/2012,5861,3491,2206,816,-1336.0,2152,-1548,123.0,-304.0,-651.0,-716,,7897.0,-1083.0,2110.0,2110.0,0.0,-3193.0,-3193.0,0.0,3540.0,,,-34.0,176.0,-210.0,0.0,5436.0,-4175.0,-1800.0,-3161.0,961.0,13415.0,-17537.0,-42.0,1733.0,-1775.0,828.0,1581.0,11164.0,,,
12/31/2012,11253,4011,2493,5182,403.0,4779,-881,-993.0,675.0,-658.0,95,-19.0,-1233.0,-3271.0,1348.0,1348.0,0.0,-4619.0,-4619.0,0.0,-2485.0,,,2473.0,3325.0,-852.0,0.0,2186.0,-18168.0,-1788.0,-13107.0,-1571.0,22001.0,-33537.0,-1884.0,0.0,-1884.0,-1370.0,35.0,-8113.0,,,
03/31/2013,4610,3527,2309,-2178,-1511.0,-667,933,562.0,-977.0,750.0,598,-15.0,31485.0,-2815.0,829.0,829.0,0.0,-3644.0,-3644.0,0.0,5209.0,,,23354.0,16971.0,6383.0,0.0,5654.0,-22956.0,-1983.0,-19030.0,-9849.0,17521.0,-26702.0,-1733.0,0.0,-1733.0,-195.0,-714.0,12425.0,,,
06/30/2013,7321,3133,2265,-1143,-264.0,-879,2971,-240.0,-475.0,122.0,3564,21.0,5460.0,-1842.0,1731.0,1731.0,0.0,-3573.0,-3573.0,0.0,407.0,,,545.0,741.0,-196.0,0.0,6385.0,-13862.0,-1972.0,-12025.0,-1832.0,12963.0,-23156.0,-2877.0,990.0,-3867.0,2991.0,3.0,-1078.0,,,
09/30/2013,5231,3191,2577,2778,-267.0,3045,-3512,-27.0,-343.0,102.0,-3244,1.0,-4923.0,-1353.0,1559.0,1559.0,0.0,-2912.0,-2912.0,0.0,1745.0,,,-24415.0,-16611.0,-7804.0,0.0,19193.0,-2179.0,-1940.0,3874.0,1732.0,10972.0,-8830.0,-2886.0,,,-1228.0,-327.0,-2198.0,,,
12/31/2013,11417,3206,2610,4116,-1252.0,5368,110,-681.0,427.0,-611.0,975,34.0,-2905.0,-1565.0,1764.0,1764.0,0.0,-3329.0,-3329.0,0.0,-4609.0,,,18897.0,18922.0,-25.0,0.0,-16612.0,-6576.0,-1926.0,-4158.0,-4281.0,6133.0,-6010.0,-792.0,990.0,-1782.0,266.0,243.0,2179.0,,,
03/31/2014,4961,2999,2275,-8,-1964.0,1956,-290,482.0,-1445.0,1007.0,-334,-6.0,1792.0,-2169.0,1192.0,1192.0,0.0,-3361.0,-3361.0,0.0,3169.0,,,-1434.0,20.0,-1454.0,0.0,2084.0,-8501.0,-2223.0,-4981.0,-3330.0,9950.0,-11601.0,-1337.0,0.0,-1337.0,46.0,73.0,-1675.0,,,
06/30/2014,5249,3545,120,-1748,-237.0,-1511,768,-458.0,-883.0,460.0,1649,554.0,-1910.0,-38.0,294.0,294.0,0.0,-332.0,-332.0,0.0,-2908.0,,,-83.0,529.0,-612.0,0.0,2664.0,-3865.0,-2209.0,-2042.0,3922.0,6975.0,-12939.0,-44.0,0.0,-44.0,-124.0,123.0,-403.0,,,
09/30/2014,6035,3537,1425,1258,894.0,364,-648,-715.0,-440.0,-136.0,643,992.0,-1801.0,-340.0,944.0,944.0,0.0,-1284.0,-1284.0,0.0,-1960.0,,,34.0,58.0,-24.0,0.0,2417.0,1287.0,-2211.0,-162.0,272.0,12680.0,-13114.0,2864.0,,,-196.0,-1556.0,3965.0,,,
12/31/2014,11464,5152,1133,-920,425.0,-1345,-2565,-1222.0,1896.0,-766.0,-2473,22416.0,-3115.0,-1664.0,493.0,493.0,0.0,-2157.0,-2157.0,0.0,2959.0,,,22.0,23.0,-1.0,0.0,16244.0,-5877.0,-2209.0,-23005.0,,,,-2701.0,,,-378.0,-2135.0,337.0,,,
