Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
04/30/1989,121.151997,124.751999,124.751999,,0.587157,0.067823,0.062885,0.034167,0.034167,,0.034167,0.034167,0.034167,0.004167,-0.074869,,0.023045,0.858616,,
07/31/1989,121.519997,125.416,125.416,,0.685032,0.088625,0.082757,0.045,0.045,,0.045,0.045,0.045,0.00625,-0.012925,,0.010739,0.904699,,
10/31/1989,121.695999,126.112,126.112,,0.754218,0.115746,0.109894,0.06,0.06,,0.06,0.06,0.06,0.00625,0.052319,,0.028801,0.965874,,
01/31/1990,122.064,125.815992,125.815992,,1.030751,0.240502,0.229653,0.1275,0.1275,0.1275,0.1275,0.1275,0.1275,0.00625,0.076008,,0.020948,1.11063,,
04/30/1990,122.496002,125.807999,125.807999,,0.741026,0.090471,0.082387,0.04375,0.04375,,0.04375,0.04375,0.04375,0.00625,-0.052938,,0.024229,1.158683,,
07/31/1990,122.688004,125.975998,125.975998,,0.851543,0.119531,0.107401,0.05625,0.05625,,0.05625,0.05625,0.05625,0.00875,0.03353,,0.009748,1.222092,,
10/31/1990,122.751999,125.816002,125.816002,,0.899981,0.14642,0.13484,0.0725,0.0725,,0.0725,0.0725,0.0725,0.00875,0.022851,,0.022419,1.306635,,
01/31/1991,122.984,122.868,122.868,,1.155541,0.231395,0.219309,0.1225,0.1225,0.1225,0.1225,0.1225,0.1225,0.00875,0.09957,,0.037753,1.432568,,
05/01/1991,123.447998,125.648003,125.648003,,0.772834,0.086153,0.07213,-0.015,0.035,,-0.015,0.035,0.035,0.00875,-0.149203,,0.04218,1.418646,,
07/31/1991,124.391998,126.671997,126.671997,,0.942371,0.124661,0.10873,0.0575,0.0575,,0.0575,0.0575,0.0575,0.00875,0.023707,,0.057689,1.460359,,
