Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2003,16624.26,130.943,130.943,0.0,1193.511,732.436,,266.701,124.425,,142.276,0.0,1921.713,,,,,,,,3512.868,8507.811,9155.419,-647.608,97.27,4506.314,1200.306,482.533,717.773,,97.27,3208.738,13111.395,,567.216,567.216,,,,411.838,,,,,2071.816,,,,2071.816,3050.87,7113.308,,,,2174.861,,,2174.861,9288.169,12339.039,0.0,5841.485,,,-89.817,0.0,-1466.444,4285.224,0.0,4285.224,16624.263,
12/31/2003,13308.259766,146.524002,146.524002,0.0,1195.290039,,,268.700989,142.0,,127.0,0.0,1078.755005,,,,,,,,2689.27002,8526.78418,9251.118164,-724.333984,0.0,2092.205078,1202.003052,482.533997,719.469055,,,890.202026,10618.989258,,516.843018,516.843018,,,,430.684998,,,,,1050.881042,,,,1050.881042,1998.409058,5709.11084,,,,1228.939941,,,1228.939941,6938.050781,8936.459839,0.0,5841.499023,,,-89.768997,-1338.578003,-41.352951,4371.799072,0.0,4371.799072,13308.258911,
03/31/2004,13204.370117,116.626999,116.626999,0.0,458.631989,,,242.431,,,242.431,0.0,1527.54895,,,,,,,,2345.239014,8492.027344,9304.831055,-812.804016,0.0,2367.10498,1230.482056,482.533997,747.948059,,,1136.622925,10859.132324,,505.31601,505.31601,,,,401.23999,,,,,1001.34903,,,,1001.34903,1907.905029,5659.797852,,,,1262.254028,,,1262.254028,6922.05188,8829.956909,0.0,5830.688965,,,-71.537003,0.0,-1384.738022,4374.41394,0.0,4374.41394,13204.37085,
06/30/2004,13430.200195,155.285004,155.285004,0.0,532.567017,532.567017,,251.003998,,,251.003998,0.0,1759.329956,,,,,,,,2698.179932,7866.129883,8723.169922,-857.039001,0.0,2865.909912,1103.51001,435.533997,667.976013,,,1762.399902,10732.039795,,642.81897,642.81897,,,,365.378998,,,,,1042.572052,,,,1042.572052,2050.77002,5002.850098,,,,2063.870117,,,2063.870117,7066.720215,9117.490234,0.0,5808.850098,,,-42.373001,0.0,-1453.736984,4312.740112,0.0,4312.740112,13430.230347,
09/30/2004,13083.389648,93.502998,93.502998,0.0,1358.083008,1358.083008,,258.403015,,,258.403015,0.0,1358.468994,,,,,,,,3068.458008,7796.530762,8743.498047,-946.96698,84.405998,2133.996094,1100.229004,440.533997,659.695007,,,1033.76709,10014.932854,,628.432983,628.432983,,,,688.976013,,,,,1029.598083,,,,1029.598083,2347.00708,4839.686035,,,,1262.921997,,,1262.921997,6102.608032,8449.615112,0.0,5799.688965,,,-21.073,-1103.588989,-41.250975,4633.776001,0.0,4633.776001,13083.391113,
12/31/2004,12194.024414,105.054001,105.054001,0.0,1071.312012,,,245.682007,246.0,0.0,0.0,0.0,1235.802979,,,,,,,,2657.851074,6437.76123,,,0.0,3098.412109,981.117004,440.533997,540.583008,,,2117.295105,9536.17334,,566.104004,566.104004,,,,618.854004,,,,,913.633057,,,,913.633057,2098.591064,3938.856934,,,,1770.222046,,,1770.222046,5709.078979,7807.670044,0.0,5790.067871,,,-2.209,-1367.947998,-33.556991,4386.353882,0.0,4386.353882,12194.023926,
03/31/2005,12035.542,115.28,115.28,,919.977,919.977,,282.246,,,282.246,,1215.855,,,,,,,,2533.358,7292.131,8384.099,-1091.968,83.632,2126.421,1060.63,439.362,621.268,,,1065.791,9502.184,,552.627,552.627,,,,310.952,,,,,770.64,,,,770.64,1634.219,4910.121,,,,1206.817,,,1206.817,6116.938,7751.157,,5799.872,,,,-1392.87,-122.617,4284.385,,4284.385,12035.542,
06/30/2005,12407.32,125.388,125.388,,1232.701,1232.701,,309.675,,,309.675,,1335.596,,,,,,,,3003.36,7134.229,8311.635,-1177.406,77.475,2192.256,1055.688,436.057,619.631,,,1136.568,9403.96,,764.006,764.006,,,,392.985,,,,,848.036,,,,848.036,2005.027,4786.092,,,,1279.033,,,1279.033,6065.125,8070.152,,5809.775,,,,-1294.146,-178.461,4337.168,,4337.168,12407.32,
09/30/2005,13712.843,50.755,50.755,,1430.241,1430.241,,276.567,,,276.567,,2624.661,,,,,,,,4382.224,5992.526,7103.888,-1111.362,30.251,3307.842,950.814,393.703,557.111,,,2357.028,9330.619,,1021.477,1021.477,,,,489.58,,,,,1626.326,,,,1626.326,3137.383,4247.069,,,,2295.665,,,2295.665,6542.734,9680.117,,5829.567,,,,-1564.443,-232.398,4032.726,,4032.726,13712.843,
12/31/2005,13568.806,88.397,88.397,0.0,1171.673,,,299.099,299.0,0.0,0.0,0.0,3171.282,,,,,,,,4730.451,5934.06,,,0.0,2904.295,897.176,386.594,510.582,,,2007.119,8838.355,,886.965,886.965,,,,789.325,,,,,1729.94,,,,1729.94,3406.23,4317.427,,,,1981.456,,,1981.456,6298.883,9705.113,0.0,5846.813,,,0.0,-1698.504,-284.616,3863.693,0.0,3863.693,13568.806,
03/31/2006,11427.411,43.927,43.927,,1115.558,,,270.988,,,270.988,,2216.238,,,,,,,,3646.711,5883.248,7134.043,-1250.795,,1897.452,856.935,386.594,470.341,,,1040.517,7780.7,,658.411,658.411,,,,490.761,,,,,1248.759,,,,1248.759,2397.931,4319.508,,,,999.344,,,999.344,5318.852,7716.783,0.0,5879.991,,,,-1831.623,-337.74,3710.628,,3710.628,11427.411,
06/30/2006,11534.551,69.819,69.819,,1328.865,,,290.76,,,290.76,,2137.334,,,,,,,,3826.778,5830.813,7149.202,-1318.389,,1876.96,847.364,386.594,460.77,,,1029.596,7707.773,,769.078,769.078,,,,494.39,,,,,1315.394,,,,1315.394,2578.862,4226.437,,,,981.663,,,981.663,5208.1,7786.962,0.0,5888.923,,,,-1817.447,-323.887,3747.589,,3747.589,11534.551,
09/30/2006,11630.881,66.67,66.67,0.0,1390.954,,,283.62,,,283.62,,2423.084,,,,,,,,4164.328,5778.343,7160.153,-1381.81,0.0,1688.21,820.471,386.594,433.877,,,867.739,7466.553,,794.934,794.934,,,,484.0,,,,,1628.372,,,,1628.372,2907.306,4095.47,,,,931.532,,,931.532,5027.002,7934.308,0.0,5906.367,,,0.0,-1972.61,-237.184,3696.573,0.0,3696.573,11630.881,
12/31/2006,10567.133,463.909,463.909,0.0,1043.637,,,275.437,,0.0,0.0,0.0,1390.266,,,,,,,,3173.249,5742.0,7192.0,-1450.0,0.0,1651.884,805.339,381.594,423.745,,,846.545,7393.884,,664.63,664.63,,,,355.264,,,,,1673.349,,,,1673.349,2693.243,3177.691,,,,746.326,,,746.326,3924.017,6617.26,0.0,6174.764,,,0.0,-2026.316,-198.575,3949.873,0.0,3949.873,10567.133,
03/31/2007,10047.327,488.046,488.046,0.0,1020.345,,,243.043,,,,,924.217,,,,,,,,2675.651,5706.19,7216.151,-1509.961,0.0,1665.486,800.862,379.644,421.218,,,864.624,7371.676,,659.9,659.9,,,,359.745,,,,,938.972,,,,938.972,1958.617,3173.751,,,,634.12,,,634.12,3807.871,5766.488,0.0,6190.918,,,0.0,-1741.922,-168.157,4280.839,0.0,4280.839,10047.327,
06/30/2007,10083.173,165.994,165.994,0.0,1288.726,,,283.768,0.0,0.0,0.0,0.0,1086.597,,,,,,,,2825.085,5681.541,7257.694,-1576.153,0.0,1576.547,790.139,379.644,410.495,,,786.408,7258.088,,845.316,845.316,,,,381.011,,,,,1248.828,,,,1248.828,2475.155,2987.441,,,,594.036,,,594.036,3581.477,6056.632,0.0,6201.639,,,0.0,-2024.874,-150.224,4026.541,0.0,4026.541,10083.173,
09/30/2007,9800.678,396.402,396.402,,1427.389,,,269.8,,,,,990.559,,,,,,,,3084.15,5270.248,6834.749,-1564.501,0.0,1446.28,789.707,379.644,410.063,,,656.573,6716.528,,805.93,805.93,,,,10.874,,,,,1203.681,,,,1203.681,2020.485,2984.694,,,,566.296,,,566.296,3550.99,5571.475,0.0,6212.616,,,0.0,-1862.492,-120.921,4229.203,0.0,4229.203,9800.678,
12/31/2007,10191.8,838.215,754.962,83.253,1082.746,1082.746,,285.408,285.0,,,,1027.14,,,,,,,,3233.509,5222.217,6853.0,-1630.783,0.0,1736.074,784.982,379.644,405.338,,,951.092,6958.291,,687.046,687.046,,,,52.546,,,,,1312.435,,,,1312.435,2052.027,2902.346,,,,755.699,,,755.699,3658.045,5710.072,0.0,6215.618,,,0.0,-1635.526,-98.364,4481.728,0.0,4481.728,10191.8,
03/31/2008,11780.292,964.78,964.78,,982.69,,,258.146,,,,,2456.197,,,,,,,,4661.813,5204.708,6899.925,-1695.217,0.0,1913.771,774.099,379.644,394.455,,,1139.672,7118.479,,713.323,713.323,,,,11.668,,,,,2243.633,,,,2243.633,2968.624,2895.429,,,,1038.363,,,1038.363,3933.792,6902.416,0.0,6222.725,,,0.0,-1258.314,-86.535,4877.876,0.0,4877.876,11780.292,
06/30/2008,14867.959,797.223,797.223,,1504.054,,,330.799,,,,,4773.309,,,,,,,,7405.385,4815.007,6507.625,-1692.618,0.0,2647.567,745.739,351.634,394.105,,,1901.828,7462.574,,1188.571,1188.571,,,,24.467,,,,,3740.95,,,,3740.95,4953.988,2877.848,,,,1788.337,,,1788.337,4666.185,9620.173,0.0,6228.623,,,0.0,-899.626,-81.211,5247.786,0.0,5247.786,14867.959,
09/30/2008,10755.384,793.857,793.857,,1257.036,,,325.62,,,,,1775.285,,,,,,,,4151.798,4847.941,6604.285,-1756.344,0.0,1755.645,746.871,357.49,389.381,,,1008.774,6603.586,,820.319,820.319,,,,12.193,,,,,1865.234,,,,1865.234,2697.746,2874.785,,,,943.502,,,943.502,3818.287,6516.033,0.0,6237.803,,,0.0,-1937.546,-60.906,4239.351,0.0,4239.351,10755.384,
12/31/2008,10722.395,1063.07,1004.367,58.703,249.871,249.871,,314.999,,,,,2827.526,,,,,,,,4455.466,4819.789,6417.789,-1598.0,0.0,1447.14,433.554,53.0,380.554,,,1013.586,6266.929,,156.604,156.604,,,,12.517,,,,,2870.127,,,,2870.127,3039.248,2610.737,,,,1285.762,,,1285.762,3896.499,6935.747,0.0,6238.75,,,0.0,-2375.201,-76.901,3786.648,0.0,3786.648,10722.395,
03/31/2009,11223.86,1468.951,1410.315,58.636,171.906,,,295.375,,,,,2856.803,,0.075,,,,759.357,251.94,4793.035,4811.822,6468.178,-1656.356,0.0,1619.003,377.121,,377.121,279.651,,303.264,6430.825,,154.513,154.513,,,,12.869,0.0,,,12.869,3570.649,,127.871,,227.804,3738.031,2630.031,2630.031,,,1207.983,,,320.755,3838.014,7576.045,0.0,6244.08,0.111,6243.969,0.0,-2526.614,-69.651,3647.815,0.0,3647.815,11223.86,
06/30/2009,8272.235,1486.965,1486.965,0.0,127.479,,,303.984,,,,,579.132,,84.004,,,,29.872,150.571,2497.56,4788.146,6510.78,-1722.634,0.0,986.529,373.773,,373.773,264.893,,238.142,5774.675,,137.239,137.239,,,,410.799,410.799,,,,656.995,,115.596,,234.698,1205.033,2160.501,2160.501,,,450.875,,,305.407,2611.376,3816.409,0.0,6248.172,0.112,6248.06,0.0,-1723.048,-69.298,4455.826,0.0,4455.826,8272.235,
09/30/2009,8080.271,1254.07,1254.07,0.0,145.266,,,317.993,,,,,618.776,,62.926,,,,19.483,306.549,2336.105,4770.728,6544.219,-1773.491,0.0,973.438,370.014,,370.014,292.127,,238.028,5744.166,,134.583,134.583,,,,568.42,0.42,,,568.0,532.291,,87.637,,244.905,1235.294,1984.792,1984.792,,,403.732,,,296.612,2388.524,3623.818,0.0,6258.109,0.114,6257.995,0.0,-1738.476,-63.18,4456.453,0.0,4456.453,8080.271,
12/31/2009,9528.313,1953.0,1953.0,0.0,412.0,412.0,0.0,241.0,,,,,1741.0,144.0,599.0,,376.0,,,167.0,4347.0,3633.313,4490.313,-857.0,0.0,1548.0,171.0,0.0,171.0,304.0,,98.0,5181.313,,718.0,718.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,75.0,1530.0,0.0,163.0,,4.0,2323.0,2556.0,2556.0,0.0,0.0,334.0,0.0,113.0,58.0,2890.0,5213.0,0.0,6096.0,,6096.0,0.0,-1728.0,-53.0,4315.0,0.0,4315.0,9528.0,
03/31/2010,7291.936,1124.069,1124.069,0.0,114.453,,,293.066,,,,,576.487,,91.656,,,,13.556,286.113,2108.075,4313.218,5924.765,-1611.547,0.0,870.643,300.39,,300.39,282.7,,190.673,5183.861,,118.251,118.251,,,,401.09,0.09,,,401.0,516.198,,56.229,,321.263,1035.539,1949.744,1949.744,,,334.848,,,265.063,2284.592,3320.131,0.0,6264.679,0.114,6264.565,0.0,-2249.342,-43.532,3971.805,0.0,3971.805,7291.936,
06/30/2010,6515.933,563.183,563.183,0.0,155.76,,,278.382,,,,,430.408,,45.239,,,,14.165,244.534,1427.733,4281.116,5933.586,-1652.47,0.0,807.084,293.803,,293.803,267.942,,196.572,5088.2,,105.053,105.053,,,,0.106,0.106,,,,315.005,,38.793,,199.412,420.164,1949.717,1949.717,,,344.113,,,291.155,2293.83,2713.994,0.0,6267.963,0.114,6267.849,0.0,-2421.212,-44.812,3801.939,0.0,3801.939,6515.933,
09/30/2010,6572.036,781.097,781.097,0.0,124.054,,,280.612,,,,,434.074,,51.488,,,,13.315,218.287,1619.837,4122.567,5766.852,-1644.285,0.0,829.632,290.977,,290.977,285.772,,198.165,4952.199,,99.346,99.346,,,,0.108,0.108,,,,370.402,,35.964,,266.797,469.856,1949.689,1949.689,,,321.651,,,272.372,2271.34,2741.196,0.0,6268.642,0.114,6268.528,0.0,-2398.386,-39.416,3830.84,0.0,3830.84,6572.036,
12/31/2010,15199.0,2402.0,2402.0,0.0,538.0,538.0,0.0,553.0,,,,,3409.0,,716.0,,361.0,,,1989.0,6902.0,6229.0,7206.0,-977.0,0.0,2068.0,140.0,0.0,140.0,348.0,,503.0,8297.0,,903.0,903.0,0.0,0.0,0.0,2061.0,0.0,0.0,0.0,2061.0,1716.0,0.0,189.0,,128.0,4680.0,4020.0,4020.0,0.0,0.0,1065.0,0.0,171.0,705.0,5085.0,9765.0,0.0,7433.0,1.0,7432.0,0.0,-1974.0,-25.0,5434.0,0.0,5434.0,15199.0,
03/31/2011,13490.0,2390.0,2390.0,0.0,293.0,293.0,0.0,508.0,,,,,1964.0,,621.0,,427.0,,,948.0,5155.0,6292.0,7338.0,-1046.0,0.0,2043.0,136.0,,136.0,324.0,,535.0,8335.0,,714.0,714.0,,,,924.0,0.0,,,924.0,1417.0,,140.0,,130.0,3055.0,4022.0,4022.0,,,889.0,,172.0,577.0,4911.0,7966.0,0.0,7438.0,1.0,7437.0,0.0,-1891.0,-23.0,5524.0,0.0,5524.0,13490.0,
06/30/2011,12362.0,1602.0,1602.0,0.0,382.0,382.0,0.0,525.0,,,,,1444.0,,577.0,,469.0,,,597.0,3953.0,6307.0,7408.0,-1101.0,0.0,2102.0,133.0,,,,,923.0,8409.0,,765.0,765.0,,,,6.0,0.0,,,6.0,1319.0,,95.0,,130.0,2090.0,4029.0,4029.0,,,879.0,,171.0,613.0,4908.0,6998.0,0.0,7443.0,1.0,7442.0,0.0,-2042.0,-37.0,5364.0,0.0,5364.0,12362.0,
09/30/2011,11714.0,1746.0,1746.0,0.0,325.0,325.0,0.0,525.0,,,,,1269.0,,549.0,,208.0,,,558.0,3865.0,6192.0,7291.0,-1099.0,0.0,1657.0,49.0,,,374.0,,477.0,7849.0,,680.0,680.0,,,,9.0,0.0,,,9.0,884.0,,95.0,,126.0,1573.0,4066.0,4066.0,,,911.0,,171.0,645.0,4977.0,6550.0,0.0,7447.0,1.0,7446.0,0.0,-2207.0,-76.0,5164.0,0.0,5164.0,11714.0,
12/31/2011,12269.0,1539.0,1539.0,0.0,357.0,357.0,0.0,563.0,,,,,1717.0,167.0,733.0,,294.0,36.0,,515.0,4176.0,6191.0,7351.0,-1160.0,0.0,1902.0,48.0,0.0,48.0,386.0,,441.0,8093.0,,791.0,448.0,116.0,0.0,227.0,10.0,0.0,,,10.0,1143.0,0.0,131.0,,129.0,1944.0,4122.0,4122.0,,,1086.0,0.0,259.0,696.0,5208.0,7152.0,0.0,7450.0,1.0,7449.0,,-170.0,-2163.0,5117.0,0.0,5117.0,12269.0,
03/31/2012,12587.0,1705.0,1705.0,0.0,299.0,299.0,0.0,532.0,,,,,1816.0,,820.0,,337.0,,,585.0,4352.0,6232.0,7451.0,-1219.0,0.0,2003.0,46.0,,,362.0,,438.0,8235.0,,881.0,881.0,,,,10.0,0.0,5.0,5.0,5.0,1354.0,,177.0,,125.0,2245.0,4165.0,4152.0,13.0,13.0,1085.0,,255.0,653.0,5250.0,7495.0,0.0,7452.0,1.0,7451.0,,-2195.0,-165.0,5092.0,0.0,5092.0,12587.0,
06/30/2012,12018.0,1677.0,1677.0,0.0,341.0,341.0,0.0,497.0,,,,,1276.0,,743.0,,263.0,,,386.0,3791.0,6326.0,7628.0,-1302.0,0.0,1901.0,45.0,,,436.0,,414.0,8227.0,,846.0,846.0,,,,10.0,0.0,5.0,5.0,5.0,965.0,,190.0,,88.0,1821.0,4267.0,4256.0,11.0,11.0,1074.0,,252.0,632.0,5341.0,7162.0,0.0,7458.0,1.0,7457.0,,-2423.0,-179.0,4856.0,0.0,4856.0,12018.0,
09/30/2012,11575.0,1855.0,1855.0,0.0,294.0,294.0,0.0,447.0,,,,,1079.0,,588.0,,196.0,,,443.0,3675.0,6265.0,7616.0,-1351.0,0.0,1635.0,44.0,,,413.0,,394.0,7900.0,,690.0,690.0,,,,10.0,0.0,5.0,5.0,5.0,699.0,,184.0,,105.0,1399.0,4361.0,4350.0,11.0,11.0,1053.0,,252.0,617.0,5414.0,6813.0,0.0,7462.0,1.0,7461.0,0.0,-2508.0,-192.0,4762.0,0.0,4762.0,11575.0,
12/31/2012,7419.0,825.0,825.0,0.0,138.0,138.0,0.0,422.0,,,,,1171.0,,512.0,,209.0,,,567.0,2556.0,3830.0,3831.0,-1.0,0.0,1033.0,78.0,0.0,78.0,,,234.0,4863.0,,528.0,190.0,62.0,0.0,276.0,32.0,0.0,,,32.0,600.0,0.0,124.0,,146.0,1160.0,4170.0,4170.0,,,1882.0,0.0,324.0,1434.0,6052.0,7212.0,0.0,277.0,,277.0,0.0,-72.0,2.0,207.0,0.0,207.0,7419.0,
03/31/2013,7282.0,873.0,873.0,0.0,124.0,124.0,0.0,451.0,,,,,1037.0,,396.0,,198.0,,,523.0,2485.0,3967.0,4034.0,-67.0,0.0,830.0,74.0,,,,,162.0,4797.0,,541.0,183.0,,,358.0,40.0,40.0,,,,597.0,,120.0,,137.0,1178.0,4182.0,4182.0,,,1756.0,,,1636.0,5938.0,7116.0,0.0,467.0,,467.0,0.0,-305.0,4.0,166.0,0.0,166.0,7282.0,
06/30/2013,6542.0,248.0,248.0,0.0,186.0,186.0,0.0,437.0,,,,,921.0,,343.0,,197.0,,,398.0,1792.0,3953.0,4082.0,-129.0,0.0,797.0,67.0,,,,,190.0,4750.0,,453.0,187.0,,,266.0,41.0,41.0,,,,519.0,,72.0,,134.0,1013.0,3623.0,3623.0,,,1665.0,,,1593.0,5288.0,6301.0,0.0,412.0,,412.0,0.0,-220.0,49.0,241.0,0.0,241.0,6542.0,
09/30/2013,5962.0,778.0,778.0,0.0,130.0,130.0,0.0,442.0,,,,,826.0,,295.0,,,,,335.0,2176.0,3270.0,3456.0,-186.0,0.0,516.0,61.0,,,,,160.0,3786.0,,473.0,133.0,,,340.0,5.0,5.0,,,,358.0,,45.0,,197.0,836.0,3143.0,3143.0,,,1587.0,,,1542.0,4730.0,5566.0,0.0,475.0,,475.0,0.0,-110.0,31.0,396.0,0.0,396.0,5962.0,
12/31/2013,5734.0,760.0,760.0,0.0,178.0,178.0,0.0,443.0,,,,,781.0,,182.0,,,,,312.0,2162.0,3176.0,3424.0,-248.0,0.0,396.0,65.0,0.0,65.0,,,149.0,3572.0,,453.0,187.0,39.0,0.0,227.0,5.0,0.0,,,5.0,291.0,0.0,18.0,,128.0,749.0,3128.0,3128.0,,,1544.0,0.0,185.0,1341.0,4672.0,5421.0,0.0,325.0,,325.0,0.0,-114.0,102.0,313.0,0.0,313.0,5734.0,
