Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/2010,,,,,68.3,68.3,,,,,,,
06/30/2010,,,,,60.547,60.547,,,,,,,
09/30/2010,,,,,66.395,75.3442,,,,,,,
12/31/2010,,53.12,75.967,,75.967,75.967,,46.3414634146341,,,,43.0101656626506,
03/31/2011,,41.95,54.5,16.9129989764585,88.772,88.772,,-5.5299539170507,,13.9107569721116,,29.9165673420739,
06/30/2011,,85.475,84.832,10.8288780487805,84.832,84.832,,-1.08191653786708,,-2.97797356828193,,-0.752266744662183,
09/30/2011,,79.743,55.095,11.4646050670641,87.793,87.793,,-36.4599092284418,,-0.209856047375722,,-30.9092961137655,
12/31/2011,,68.6,59.055,11.7597586941093,90.691,90.691,,3.52941176470589,,2.01376811594203,,-13.9139941690962,
03/31/2012,,81.688,67.706,3.48791592078672,89.307,89.307,,-19.0082644628099,,-2.57585759156226,,-17.11634511801,
06/30/2012,,83.136,84.507,3.81128220746014,80.616,80.616,,-13.4948096885813,,2.18142235123367,,1.64910508083142,
09/30/2012,,87.762,73.031,2.76049242026662,97.029,97.029,,6.2992125984252,,2.85242957672951,,-16.7851689797407,
12/31/2012,,99.26,82.02,3.72902279781034,103.055,103.055,,-16.2087912087912,,8.31408934707904,,-17.368527100544,
03/31/2013,,94.8,97.567,7.70519309282996,114.777,114.777,,2.85714285714286,,10.1356136368149,,2.91877637130801,
06/30/2013,,99.929,86.386,-0.722282608695656,102.764,102.764,,-10.9874826147427,,-0.402828285466184,,-13.5526223618769,
09/30/2013,,92.26,86.541,-0.21527461813454,101.594,101.594,,-1.08191653786708,,-2.41120178090402,,-6.19878603945373,
12/31/2013,,91.767,90.499,0.166630314036,102.499,102.499,,1.22699386503068,,4.42728442728442,,-1.38176032778668,
03/31/2014,,89.16,91.954,2.84693378014868,100.815,100.815,,4.6875,,-3.38608918074719,,3.13369223867205,
06/30/2014,,99.067,96.999,5.16000962463907,106.943,106.943,,1.9202363367799,,-0.287349397590364,,-2.08747615250285,
09/30/2014,,98.05,100.89,0.890482695810565,122.122,122.122,,4.25844346549191,,15.8085889570552,,2.89648138704743,
12/31/2014,,90.1,94.814,1.73108763916643,101.57,101.57,,2.44648318042814,,-0.166323309833872,,5.23196448390677,
03/31/2015,,92.1,96.64,1.9934647887324,102.023,102.023,,5.42635658914729,,1.43358880286195,,4.92942453854507,
06/30/2015,,,112.56261,3.87810335641981,116.934,116.934,,0.260416666666667,,-1.02824858757062,,,
09/30/2015,,112.0,115.794,2.30727872178545,119.528,119.528,,1.15236875800256,,-0.430726256983233,,3.3875,
12/31/2015,,112.333,120.726,2.62656633865144,124.732,124.732,,3.6662452591656,,0.89198049624736,,7.47153552384428,
03/31/2016,,114.667,130.90881,3.16813483121184,141.035,141.035,,12.2417201540436,,8.22044198895027,,14.1643280106744,
06/30/2016,,133.0,132.26424,1.33419281861406,147.621,147.621,,-2.39560810810811,,1.09659391284646,,-0.553203007518796,
09/30/2016,,153.0,151.0129,1.5999446724457,154.441,154.441,,-1.07667342799188,,-4.0244047195119,,-1.29875816993464,
12/31/2016,,170.4,159.06465,3.91085709507216,161.742,161.742,,-1.38869395711501,,5.39347789033384,,-6.65220070422536,
03/31/2017,,168.667,161.622,0.737829457364343,161.622,161.622,,-0.453458498023711,,-4.94089887140218,,-4.17686921567348,
06/30/2017,,179.2,172.256,3.80358744394619,172.256,172.256,,-2.29152854511972,,-8.0697391043082,,-3.87499999999999,
09/30/2017,,185.9,185.737,-0.0637791199309735,185.737,185.737,,-0.533652173913029,,-2.83013939732457,,-0.0876815492200166,
12/31/2017,,227.6,219.705,2.22383856519217,180.005,219.705,,-1.541059602649,,-4.79959758551308,,-3.46880492091388,
03/31/2018,,176.5,186.861,2.37438356164383,186.861,186.861,,6.64129821260584,,4.9111821086262,,5.87025495750708,
06/30/2018,,193.692,197.618,1.97364238410595,197.618,197.618,,3.15159345391903,,-0.321343873517782,,2.02692935175433,
09/30/2018,,199.154,196.434,0.562531645569615,196.434,196.434,,-1.25399334442595,,-1.40851851851852,,-1.36577723771554,
12/31/2018,,206.071,215.19,2.94132841328413,215.19,215.19,,4.95452322738386,,3.8091449854454,,4.42517384784856,
03/31/2019,,206.813,213.804,-0.635658988772102,213.804,213.804,,2.94053833605221,,-1.51140342506478,,3.38034843070794,
06/30/2019,,215.933,209.776,-1.6511639552935,209.776,209.776,,-2.59125984251969,,-4.06266586398885,,-2.85134740868695,
09/30/2019,,208.2,222.057,0.422721821356411,222.057,222.057,,8.35401157981803,,5.76338878697167,,6.65561959654179,
12/31/2019,,218.846,235.622,1.996001689427,235.622,235.622,,9.79462875197471,,7.37306214343787,,7.66566443983441,
03/31/2020,,185.25,205.666,4.26885270529108,205.666,205.666,,7.43061772605192,,5.93749512776938,,11.0207827260459,
06/30/2020,,200.444,241.951,0.691818593199925,241.951,241.951,,22.0575414123801,,17.5741194108112,,20.7075292849873,
09/30/2020,,238.7,,,,,,,,,,,
12/31/2020,,243.7,,,,,,,,,,,
