Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2001,224.756,,,-109.136,,115.62,,-108.624,,,,,6.996,-9.19,5.355,5.861,-0.506,0.0,,3.835,-2.194,0.812,-1.382,52.198,,,-53.58,0.0,-53.58,0.0,0.0,-53.58,-53.58,0.507,86.551,-0.62,-0.02,-0.01,86.87,-0.62,-0.02,-0.01,
06/30/2001,247.566,,,-112.701,,134.865,,-107.24,,,,,27.625,-48.399,5.262,5.52,-0.258,-0.1,,43.237,-20.774,10.555,-10.219,-1.765,,,-8.454,0.0,-8.454,0.0,0.0,-8.454,-8.454,15.524,86.341,-0.1,-0.12,0.06,86.341,-0.1,-0.12,0.06,
09/30/2001,219.625,,,-82.717003,,136.907997,,-95.099998,,,,,41.807999,-39.365001,,5.499,-0.43,0.0,,34.296001,2.442998,5.041,7.484,15.55,,,-8.066002,0.0,-8.066,0.0,0.0,-8.066,-8.066,,84.511002,-0.1,0.09,0.29,84.511002,-0.1,0.09,0.29,
03/31/2002,201.095001,,,-88.341003,,112.753998,,-96.878998,,,,,15.875,-22.515001,,5.631,-0.3,0.0,,17.184001,-6.640001,2.324,-4.316,0.0,,,-4.316001,0.0,-4.316,0.0,0.0,-4.316,-4.316,,84.612999,-0.05,-0.05,0.113,132.966995,-0.05,-0.05,0.07,
06/30/2002,236.156998,,,-106.044998,,130.112,,-95.433998,,,,,34.678001,-7.362,,5.74,-0.458,0.0,,2.08,27.316002,-9.061,18.254999,0.0,,,18.255002,0.0,18.254999,0.0,0.0,18.254999,18.254999,,83.719002,0.22,0.22,0.23,132.298996,0.16,0.16,0.17,
09/30/2002,220.526993,,,-93.502998,,127.023994,,-97.903,,,,,29.121,-5.491,,5.893,-0.575,0.0,,0.173,23.63,-8.034,15.596,0.0,,,15.596,0.0,15.596,0.0,0.0,15.596,15.596,,82.129997,0.19,0.19,0.19,129.210007,0.15,0.15,0.15,
12/31/2002,229.813995,,,-108.599998,,121.213997,,-101.933998,,,,,19.280001,-39.302001,,5.942,-0.635,0.0,,33.995001,-20.022,5.604,-14.418,0.0,,,-14.418,0.0,-14.418,0.0,0.0,-14.418,-14.418,,81.378998,-0.18,-0.18,0.11,81.378998,-0.18,-0.18,0.11,
03/31/2003,204.281998,,,-102.333,,101.948997,,-93.329002,,,,,8.62,-10.877,,6.047,-0.435,,,5.265,-2.257,0.745,-1.512,0.0,,,-1.512,0.0,-1.512,0.0,0.0,-1.512,-1.512,,80.491997,-0.02,-0.02,0.065,128.595993,-0.02,-0.02,0.04,
06/30/2003,213.317993,,,-103.440002,,109.877991,,-90.031998,,,,,19.846001,-0.09,,6.136,-0.594,,,-5.452,19.756001,-6.902,12.854,0.0,,,12.854001,0.0,12.854,0.0,0.0,12.854,12.854,,79.234001,0.16,0.16,0.13,127.959,0.13,0.13,0.1,
09/30/2003,196.904007,,,-94.377998,,102.526009,,-88.535004,,,,,13.991,-5.82,,6.305,-0.531,,,0.046,8.171,-2.697,5.474,0.0,,,5.474,0.0,5.474,0.0,0.0,5.474,5.474,,78.026001,0.07,0.07,0.07,128.934006,0.07,0.07,0.07,
12/31/2003,243.942001,,,-110.514999,,133.427002,,-98.302002,,,,,35.125,-25.239001,,0.914,-0.736,,,25.061001,9.885999,-3.009,6.877,0.0,,,6.876999,0.0,6.877,0.0,0.0,6.877,6.877,,126.087997,0.05,0.05,0.18,129.826004,0.05,0.05,0.18,
03/31/2004,208.667007,,,-95.475998,,113.19101,,-95.767998,,,,,17.423,-14.1,,,,,,14.1,3.323,-2.859,0.464,0.0,,,0.464,0.0,0.464,0.0,0.0,0.464,0.464,,130.311005,0.0,0.0,0.09,133.179993,0.0,0.0,0.09,
06/30/2004,227.856995,,,-114.386002,,113.470993,,-97.684998,,,,,15.786,0.066,,,,,,-0.066,15.852,-4.824,11.028,0.0,,,11.028,0.0,11.028,0.0,0.0,11.028,11.028,,132.128998,0.08,0.08,0.12,135.335007,0.08,0.08,0.12,
09/30/2004,201.888,,,-100.195999,,101.692001,,-91.882004,,,,,9.81,-7.308,,,,,,7.308,2.502,-2.342,0.16,0.0,,,0.16,0.0,0.16,0.0,0.0,0.16,0.16,,121.766998,0.0,0.0,0.05,124.318001,0.0,0.0,0.05,
12/31/2004,255.409,,,-124.441,,130.968,,-102.2,,,,,28.768,-16.284,,,,,,16.284,12.484,-7.489,4.995,0.0,,,4.995,0.0,4.995,0.0,0.0,4.995,4.995,,110.279,0.05,0.05,0.15,112.402,0.04,0.04,0.14,
03/31/2005,199.824,,,-95.278,,104.546,,-97.653,,,,,6.893,-24.434,1.345,,,0.0,,23.089,-17.541,2.834,-14.707,0.0,,,-14.707,0.0,-14.707,0.0,0.0,-14.707,-14.707,18.219,111.324,-0.13,-0.13,0.03,112.416,-0.13,-0.13,0.03,
06/30/2005,274.569,,,-140.517,,134.052,0.0,-112.52,102.727,,,9.793,21.532,-22.033,3.318,,,0.0,,18.715,-0.501,-0.318,-0.819,0.0,,,-0.819,0.0,-0.819,0.0,0.0,-0.819,-0.819,,111.88,-0.01,-0.01,0.12,111.88,-0.01,-0.01,0.12,
09/30/2005,225.311,,,-112.104,,113.207,0.0,-103.995,94.33,,,9.665,9.212,-11.285,3.12,,,0.0,,8.165,-2.073,0.352,-1.721,0.0,,,-1.721,0.0,-1.721,0.0,0.0,-1.721,-1.721,,112.542,-0.02,-0.02,0.06,112.542,-0.02,-0.02,0.06,
12/31/2005,289.3,,,-138.712,,150.588,,-118.812,,,,,31.776,-0.792,3.289,,-2.142,0.0,,2.934,30.984,-10.743,14.81,0.0,,,20.241,0.0,14.81,0.0,0.0,14.81,14.81,,113.27,0.13,0.13,0.16,115.56,0.13,0.13,0.16,
03/31/2006,230.929,,,-105.349,,125.58,,-108.51,,,,,17.07,-6.507,4.363,4.363,,0.0,,2.144,10.563,-2.793,7.77,0.0,,,7.77,0.0,7.77,0.0,0.0,7.77,7.77,5.107,113.769,0.07,0.07,0.11,115.798,0.07,0.07,0.11,
06/30/2006,284.093,,,-137.283,,146.81,,-116.215,,,,,30.595,-4.306,4.479,4.479,,0.0,,-0.173,26.289,-8.045,18.244,0.0,,,18.244,0.0,18.244,0.0,0.0,18.244,18.244,2.372,113.525,0.16,0.16,0.18,115.743,0.16,0.16,0.18,
09/30/2006,241.36,,,-116.259,,125.101,,-109.138,,,,,15.963,-4.389,3.848,,,0.0,,0.541,11.574,-1.966,9.608,0.0,,,9.608,0.0,9.608,0.0,0.0,9.608,9.608,,113.523,0.08,0.08,0.08,116.255,0.08,0.08,0.08,
12/31/2006,303.939,,,-146.439,,157.5,,-115.958,,,,,41.542,-4.096,3.891,3.891,,0.0,,0.205,37.446,-14.873,22.573,0.0,,,22.573,0.0,22.573,0.0,0.0,22.573,22.573,0.272,111.498,0.2,0.2,0.2,115.693,0.2,0.2,0.2,
03/31/2007,264.197,,,-123.713,,140.484,,-122.01,,,,,18.474,-6.301,6.263,6.263,,0.0,,0.038,12.173,-3.981,8.192,0.0,,,8.192,0.0,8.192,0.0,0.0,8.192,8.192,0.36,103.521,0.08,0.08,0.08,108.263,0.08,0.08,0.08,
06/30/2007,292.848,,,-136.842,,156.006,,-135.567,,,,,20.439,-3.584,5.398,,,0.0,,-1.814,16.855,-4.876,11.979,-2.069,,,14.048,0.0,14.048,0.0,0.0,14.048,14.048,,104.259,0.13,0.11,0.11,109.571,0.13,0.11,0.11,
09/30/2007,268.274,,,-124.071,,144.203,,-121.677,,,,,22.526,-4.92,5.223,,,0.0,,-0.303,17.606,-5.943,11.663,-0.831,,,12.494,0.0,12.494,0.0,0.0,12.494,12.494,,104.728,0.12,0.11,0.11,109.197,0.11,0.1,0.1,
12/31/2007,343.156,,,-146.538,,196.618,,-129.595,,,,,67.023,-4.156,5.27,5.27,,0.0,,-1.114,62.867,-24.82,38.047,-0.772,,,38.819,0.0,38.819,0.0,0.0,38.819,38.819,0.29705,101.709,0.38,0.37,0.37,105.915,0.37,0.36,0.36,
03/31/2008,290.099,,,-130.6,,159.499,0.0,-133.169,126.246,,,6.923,26.33,-4.192,4.715,,,,,-0.523,22.138,-7.545,14.593,-6.951,,,21.544,0.0,21.544,0.0,0.0,21.544,21.544,0.0,97.79,0.22,0.15,0.15,101.363,0.21,0.14,0.14,
06/30/2008,343.939,,,-156.478,,187.461,0.0,-139.886,133.421,,,6.465,47.575,-5.11,4.96,,,,,0.15,42.465,-12.337,30.128,0.228,,,29.9,0.0,29.9,0.0,0.0,29.9,29.9,0.0,94.845,0.32,0.32,0.32,98.895,0.3,0.3,0.3,
09/30/2008,297.706,,,-128.49,,169.216,0.0,-134.534,127.707,,,6.827,34.682,-5.857,4.997,,,,,0.86,28.825,-10.044,18.781,0.0,,,18.781,0.0,18.781,0.0,0.0,18.781,18.781,,94.539,0.2,0.2,0.2,98.552,0.19,0.19,0.19,
12/31/2008,347.321,,,-152.381,,194.94,,-139.159,,,,,55.781,-4.468,4.597,4.597,,0.0,,-0.129,51.313,-17.667,33.646,0.0,,,33.646,0.0,33.646,0.0,0.0,33.646,33.646,,93.811,0.36,0.36,0.36,96.599,0.35,0.35,0.35,
03/31/2009,273.533,258.007,15.526,-116.644,116.644,156.889,0.0,-122.438,115.564,,6.874,0.0,34.451,-5.426,4.18,,,,,1.246,29.025,-9.029,19.996,0.0,0.0,0.0,19.996,0.0,19.996,0.0,0.0,19.996,19.996,0.0,93.898,0.21,0.21,0.21,95.763,0.21,0.21,0.21,
06/30/2009,269.971,253.233,16.738,-117.1,117.1,152.871,0.0,-122.11,115.367,,6.743,0.0,30.761,-5.143,4.011,,,,,1.132,25.618,-8.433,17.185,0.0,0.0,0.0,17.185,0.0,17.185,0.0,0.0,17.185,17.185,0.0,94.37,0.18,0.18,0.18,96.523,0.18,0.18,0.18,
09/30/2009,267.469,251.426,16.043,-118.12,118.12,149.349,0.0,-121.828,115.049,,6.779,0.0,27.521,-5.041,4.914,,,,,0.127,22.48,-2.413,20.067,0.0,0.0,0.0,20.067,0.0,20.067,0.0,0.0,20.067,20.067,0.0,94.872,0.21,0.21,0.21,97.657,0.21,0.21,0.21,
12/31/2009,328.827,276.686,52.141,-146.499,146.499,182.328,0.0,-140.584,131.023,0.0,6.627,2.934,41.744,-3.341,2.927,,,0.0,0.0,0.414,38.403,-12.687,25.716,0.0,0.0,0.0,25.716,0.0,25.716,0.0,0.0,25.716,27.6231,1.9071,95.493,0.27,0.27,0.289268,99.241,0.26,0.26,0.279217,
03/31/2010,295.833,282.312,13.521,-123.046,123.046,172.787,0.0,-143.589,130.568,,9.51,3.511,29.198,-1.632,3.384,,,,,-1.752,27.566,-8.163,19.403,0.0,0.0,0.0,19.403,,19.403,0.0,0.0,19.403,19.967,0.564,95.693,0.2,0.2,0.208657,99.649,0.19,0.19,0.19566,
06/30/2010,314.195,284.855,29.34,-138.336,138.336,175.859,0.0,-141.629,130.322,,8.977,2.33,34.23,-3.823,3.18,,,,,0.643,30.407,-10.294,20.113,0.0,0.0,0.0,20.113,0.0,20.113,0.0,0.0,20.113,21.522,1.409,95.657,0.21,0.21,0.224991,98.855,0.2,0.2,0.214253,
09/30/2010,296.122,280.077,16.045,-125.897,125.897,170.225,0.0,-137.462,127.488,,8.725,1.249,32.763,-3.378,3.005,,,,,0.373,29.385,-9.31,20.075,0.0,0.0,0.0,20.075,0.0,20.075,0.0,0.0,20.075,20.831,0.756,95.473,0.21,0.21,0.218187,98.797,0.2,0.2,0.207652,
12/31/2010,382.304,319.873,62.431,-164.959,164.959,217.345,0.0,-164.271,154.796,,8.662,0.813,53.074,-6.347,6.047,,,,,0.3,46.727,-10.033,36.694,0.0,0.0,0.0,36.694,0.0,36.694,0.0,0.0,36.694,37.186,0.492,95.895,0.38,0.38,0.387778,99.567,0.37,0.37,0.374941,
03/31/2011,329.567,314.065,15.502,-133.316,133.316,196.251,0.0,-150.47,141.672,,8.798,0.0,45.781,-3.166,2.784,,,,,0.382,42.615,-13.424,29.191,0.0,0.0,0.0,29.191,0.0,29.191,0.0,0.0,29.191,29.2326,0.0416,96.442,0.3,0.3,0.303111,99.451,0.29,0.29,0.290418,
06/30/2011,365.543,327.977,37.566,-152.461,152.461,213.082,0.0,-161.514,152.758,,8.756,0.0,51.568,-3.368,2.797,,,,,0.571,48.2,-15.977,32.223,0.0,0.0,0.0,32.223,0.0,32.223,0.0,0.0,32.223,32.2685,0.0455,96.886,0.33,0.33,0.333056,99.34,0.32,0.32,0.320458,
09/30/2011,345.784,326.794,18.99,-142.696,142.696,203.088,0.0,-155.838,148.461,,7.377,0.0,47.25,-2.823,2.282,,,,,0.541,44.427,-13.963,30.464,0.0,0.0,0.0,30.464,0.0,30.464,0.0,0.0,30.464,30.47505,0.01105,96.057,0.32,0.32,0.31726,98.259,0.31,0.31,0.310112,
12/31/2011,427.694,351.273,76.421,-180.282,180.282,247.412,0.0,-177.949,170.816,,7.133,0.0,69.463,-2.521,2.104,,,,,0.417,66.942,-21.918,45.024,0.0,0.0,0.0,45.024,0.0,45.024,0.0,0.0,45.024,45.0513,0.0273,94.691,0.48,0.48,0.475772,97.037,0.46,0.46,0.460281,
03/31/2012,369.171,349.183,19.988,-146.463,146.463,222.708,0.0,-169.152,162.518,,6.634,0.0,53.556,-3.173,2.195,,,,,0.978,50.383,-16.162,34.221,0.0,0.0,0.0,34.221,0.0,34.221,0.0,0.0,34.221,34.221,0.0,93.416,0.37,0.37,0.37,96.199,0.36,0.36,0.36,
06/30/2012,397.482,354.978,42.504,-161.247,161.247,236.235,0.0,-173.513,165.221,,7.11,1.182,62.722,-2.229,2.153,,,,,0.076,60.493,-19.009,41.484,0.0,0.0,0.0,41.484,0.0,41.484,0.0,0.0,41.484,42.349,0.865,93.35,0.44,0.44,0.453658,95.423,0.43,0.43,0.439065,
09/30/2012,374.406,355.779,18.627,-151.143,151.143,223.263,0.0,-173.495,164.888,,7.663,0.944,49.768,-2.957,2.209,,,,,0.748,46.811,-15.436,31.375,0.0,0.0,0.0,31.375,0.0,31.375,0.0,0.0,31.375,32.279,0.904,93.522,0.34,0.34,0.345149,95.611,0.33,0.33,0.339455,
12/31/2012,474.749,382.1,92.649,-200.214,200.214,274.535,0.0,-194.874,186.216,0.0,8.364,0.294,79.661,-1.752,2.302,,,0.0,,-0.55,77.909,-19.086,58.823,0.0,0.0,0.0,58.823,0.0,58.823,0.0,0.0,58.823,59.223,0.4,93.488,0.63,0.63,0.633482,95.716,0.61,0.61,0.614179,
03/31/2013,406.754,382.964,23.79,-163.737,163.737,243.017,0.0,-189.012,180.478,,8.434,0.1,54.005,-2.225,2.436,,,,,-0.211,51.78,-15.105,36.675,0.0,0.0,0.0,36.675,0.0,36.675,0.0,0.0,36.675,36.74,0.065,93.595,0.39,0.39,0.392542,95.537,0.38,0.38,0.38068,
06/30/2013,446.047,397.161,48.886,-177.904,177.904,268.143,0.0,-194.156,185.629,,8.421,0.106,73.987,-2.424,2.144,,,,,0.28,71.563,-25.049,46.514,0.0,0.0,0.0,46.514,0.0,46.514,0.0,0.0,46.514,46.5829,0.0689,93.574,0.5,0.5,0.497819,95.188,0.49,0.49,0.490724,
09/30/2013,410.705,386.667,24.038,-161.735,161.735,248.97,0.0,-190.227,181.546,,8.609,0.072,58.743,-2.119,2.124,,,,,-0.005,56.624,-18.43,38.194,0.0,0.0,0.0,38.194,0.0,38.194,0.0,0.0,38.194,38.2408,0.0468,92.689,0.41,0.41,0.412571,94.355,0.4,0.4,0.400496,
12/31/2013,520.707,418.476,102.231,-210.108,210.108,310.599,0.0,-221.842,212.805,0.0,8.978,0.059,88.757,-2.285,2.133,,,0.0,,0.152,86.472,-25.054,61.418,0.0,0.0,0.0,61.418,0.0,61.418,0.0,0.0,61.418,61.45635,0.03835,92.205,0.67,0.67,0.666519,93.946,0.65,0.65,0.650408,
03/31/2014,446.702,432.385,14.317,-170.821,170.821,275.881,0.0,-216.711,204.617,,8.738,3.356,59.17,-2.479,2.25,,,0.0,,0.229,56.691,-18.955,37.736,0.0,0.0,0.0,37.736,0.0,37.736,0.0,0.0,37.736,39.863,2.127,91.669,0.41,0.41,0.434858,93.209,0.4,0.4,0.42282,
06/30/2014,519.82,451.983,67.837,-203.178,203.178,316.642,0.0,-234.881,218.537,,9.7,6.644,81.761,-2.505,2.68,,,0.0,,-0.175,79.256,-26.216,53.04,0.0,0.0,0.0,53.04,0.0,53.04,0.0,0.0,53.04,57.658,4.618,89.521,0.59,0.59,0.644072,90.744,0.58,0.58,0.63089,
09/30/2014,470.94,447.634,23.306,-188.059,188.059,282.881,0.0,-233.49,217.025,,10.45,6.015,49.391,-2.943,2.656,,,0.0,,0.287,46.448,-12.602,33.846,0.0,0.0,0.0,33.846,0.0,33.846,0.0,0.0,33.846,37.695,3.849,88.513,0.38,0.38,0.42587,89.708,0.38,0.38,0.422906,
12/31/2014,583.979,461.732,122.247,-235.875,235.875,348.104,0.0,-252.264,235.888,,10.524,5.852,95.84,-3.552,3.301,,,0.0,,0.251,92.288,-33.144,59.144,0.0,0.0,0.0,59.144,0.0,59.144,0.0,0.0,59.144,62.887,3.743,87.647,0.67,0.67,0.717503,88.956,0.66,0.66,0.702077,
