Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,585.504028,50.713999,37.585999,13.128,42.819,,,17.611,,,,,21.983999,,,,,,,133.128006,364.596008,848.79303,-484.196991,87.779999,,0.0,,,,0.0,452.376007,,16.313,16.313,,,,1.05,,,,,,18.518001,,,18.518001,35.881001,8.339,,,,,47.998001,,,,47.998001,56.337001,92.218002,0.0,49.441002,,,-24.108999,,467.954,493.286003,0.0,493.286003,585.504005,
12/31/1992,602.231995,57.332002,46.206001,11.126,54.951,,,17.544001,,,,,24.601999,,,,,,,154.429001,361.700989,,,86.101997,,0.0,,,,0.0,447.802986,,23.049,23.049,,,,0.776,,,,,,23.194001,,,23.194001,47.019001,10.298,,,,,46.904999,,,,46.904999,57.202999,104.222,0.0,49.452,,,-24.094999,,472.653013,498.010014,0.0,498.010014,602.232014,
03/31/1993,609.072998,60.518999,52.403999,8.115,61.542,,,16.83,,,,,28.179001,,,,,,,167.070007,356.609985,,,85.392998,,0.0,,,,0.0,442.002983,,20.372,20.372,,,,0.626,,,,,,25.883001,,,25.883001,46.881001,10.257,,,,,49.013,,,,49.013,59.27,106.151001,0.0,49.408001,,,-23.884001,,477.398008,502.922009,0.0,502.922009,609.073009,
06/30/1993,609.23999,71.950002,62.837002,9.113,59.688999,,,16.620001,,,,,24.603001,,,,,,,172.862,351.200989,,,85.177002,,0.0,,,,0.0,436.377991,,18.568001,18.568001,,,,1.125,,,,,,25.298,,,25.298,44.991001,9.064,,,,,49.068001,,,,49.068001,58.132001,103.123002,0.0,49.894001,,,-23.577999,,479.800991,506.116993,0.0,506.116993,609.239995,
09/30/1993,610.934998,70.764998,61.655998,9.109,56.305,,,17.646,,,,,5.783,,,,,,,150.498993,358.798004,873.322021,-514.523987,84.945,,16.693001,,,,16.693001,460.436005,,23.836,23.836,,,,5.679,,,,,,16.899001,,,16.899001,46.414001,3.6,,,,,51.993999,,,,51.993999,55.593999,102.008,0.0,50.089001,,,-23.566999,,482.405012,508.927014,0.0,508.927014,610.935014,
12/31/1993,615.98999,63.118001,54.109001,9.009,61.283001,,,18.843,,,,,11.792,,,,,,,155.035995,358.238007,,,85.188004,,17.528,,,,17.528,460.95401,,22.184,22.184,,,,1.714,,,,,,20.479998,,,20.479998,44.377998,6.0,,,,,47.952,,,,47.952,53.952,98.329998,0.0,50.57,,,-23.233999,,490.323996,517.659996,0.0,517.659996,615.989994,
03/31/1994,625.210999,76.673002,67.676003,8.997,59.106998,,,18.754,,,,,7.88,,,,,,,162.414001,358.381012,,,86.764,,17.652,,,,17.652,462.797012,,25.278,25.278,,,,1.219,,,,,,20.250002,,,20.250002,46.747002,6.0,,,,,51.151001,,,,51.151001,57.151001,103.898003,0.0,50.57,,,-23.233999,,493.977011,521.313011,0.0,521.313011,625.211014,
06/30/1994,621.476013,53.969,44.972,8.997,55.415001,,,20.936001,,,,,5.359,,,,,,,135.679001,381.027008,,,86.873001,,17.896999,,,,17.896999,485.797009,,19.184,19.184,,,,1.492,,,,,,21.137,,,21.137,41.813,5.2,,,,,50.231998,,,,50.231998,55.431998,97.244998,0.0,51.004002,,,-22.903999,,496.130989,524.230991,0.0,524.230991,621.475989,
09/30/1994,624.827026,38.444001,29.447001,8.997,59.896999,,,20.995001,,,,,3.603,,,,,,,122.939003,400.651001,943.10199,-542.450989,66.670998,,34.566002,,,,34.566002,501.888001,,22.645,22.645,,,,0.0,,,,,,24.056,,,24.056,46.701,0.0,,,,,53.792,,,,53.792,53.792,100.493,0.0,50.873001,,,-22.819,,496.279999,524.334,0.0,524.334,624.827,
12/31/1994,676.283997,24.431,15.434,8.997,59.923,,,21.290001,,,,,5.581,,,,,,,111.224998,408.927002,,,142.199997,,13.932,,,,13.932,565.058999,,26.246,26.246,,,,0.0,,,,,,18.928999,,,18.928999,45.174999,0.0,,,,,74.116997,,,,74.116997,74.116997,119.291996,0.0,50.952999,,,-22.724001,,528.763002,556.992001,0.0,556.992001,676.283997,
03/31/1995,690.29303,25.617001,16.621,8.996,51.872002,,,21.514999,,,,,4.58,,,,,,,103.584,422.76001,,,150.158997,,13.79,,,,13.79,586.709006,,27.799,27.799,,,,0.0,,,,,,17.539001,,,17.539001,45.338001,0.0,,,,,79.666,,,,79.666,79.666,125.004002,0.0,50.68,,,-22.733999,,537.343008,565.289009,0.0,565.289009,690.293011,
06/30/1995,719.388977,26.227001,17.231001,8.996,60.708,,,20.093,,,,,6.278,,,,,,,113.306,437.596985,,,153.552994,,14.933,,,,14.933,606.082978,,27.122,27.122,,,,20.200001,,,,,,22.555998,,,22.555998,69.877998,0.0,,,,,80.575996,,,,80.575996,80.575996,150.453995,0.0,51.091999,,,-22.441999,,540.285017,568.935017,0.0,568.935017,719.389011,
09/30/1995,707.060974,28.531999,19.542999,8.989,57.034,,,19.329,,,,,12.464,,,,,,,117.359001,418.292999,996.784973,-578.492004,64.804001,,106.605003,,,,106.605003,589.702003,,25.462,25.462,,,,21.700001,,,,,,20.158998,,,20.158998,67.320999,0.0,,,,,77.305,,,,77.305,77.305,144.625999,0.0,51.112999,,,-22.374001,,533.695992,562.43499,0.0,562.43499,707.060989,
12/31/1995,732.867981,17.595,8.606,8.989,66.400002,,,21.787001,,,,,6.35,,,,,,,112.132004,448.800995,,,64.804001,,107.130997,,,,107.130997,620.735992,,24.983,24.983,,,,23.700001,,,,,,24.663,,,24.663,73.346001,0.0,,,,,83.335999,,,,83.335999,83.335999,156.681999,0.0,51.112999,,,-22.374001,,547.446999,576.185997,0.0,576.185997,732.867996,
03/31/1996,743.184998,16.137,13.137,3.0,65.231003,,,21.24,,,,,6.138,,,,,,,108.746002,450.339996,,,64.514999,,119.584,,,,119.584,634.438995,,25.336,25.336,,,,2.0,,,,,,32.654001,,,32.654001,59.990002,0.0,,,,,89.952003,,,,89.952003,89.952003,149.942005,0.0,51.709,,,-21.906,,563.439997,593.242996,0.0,593.242996,743.185001,
06/30/1996,772.570984,17.290999,16.285999,1.005,75.596001,,,20.784,,,,,5.094,,,,,,,118.764999,460.876007,,,154.914993,,38.014999,,,,38.014999,653.806,,26.718,26.718,,,,6.0,,,,,,34.199999,,,34.199999,66.917999,0.0,,,,,96.235001,,,,96.235001,96.235001,163.153,0.0,51.884998,,,-21.733999,,579.267019,609.418018,0.0,609.418018,772.571018,
09/30/1996,821.914001,17.897,16.892,1.005,75.374001,,,16.915001,,,,,4.182,,,,,,,114.367996,463.496002,1070.43103,-606.934998,113.384003,,130.666,,,,130.666,707.546005,,25.622,25.622,,,,5.0,,,,,,31.942999,,,31.942999,62.564999,0.0,,,,,113.378998,,,,113.378998,113.378998,175.943997,0.0,53.087002,,,-21.209999,,614.092995,645.969998,0.0,645.969998,821.913995,
12/31/1996,885.640991,28.498999,27.493999,1.005,85.532997,,,16.839001,,,,,8.781,,,,,,,139.651993,480.765991,,,,,265.222992,,,,265.222992,745.988983,,29.544001,29.544001,,,,15.0,,,,,,39.295996,,,39.295996,83.839996,0.0,,,,,124.559998,,,,124.559998,124.559998,208.399994,0.0,53.632,,,-20.959,,644.568008,677.241009,0.0,677.241009,885.641003,
03/31/1997,887.012024,20.481999,19.476999,1.005,86.708,,,17.893999,,,,,11.509,,,,,,,136.593002,486.618011,,,,,263.800995,,,,263.800995,750.419006,,26.716999,26.716999,,,,3.0,,,,,,36.860004,,,36.860004,66.577003,0.0,,,,,124.973999,,,,124.973999,124.973999,191.551003,0.0,53.896,,,-20.857,,662.422003,695.461002,0.0,695.461002,887.012005,
06/30/1997,935.947021,31.241,30.236,1.005,87.872002,,,18.597,,,,,9.315,,,,,,,147.024994,504.394989,1141.338989,-636.94397,,,284.527008,,,,284.527008,788.921997,,28.393,28.393,,,,4.0,,,,,,33.146002,,,33.146002,65.539001,0.0,,,,,139.029007,,,,139.029007,139.029007,204.568008,0.0,54.606998,,,-20.540001,,697.311974,731.378971,0.0,731.378971,935.94698,
09/30/1997,1033.594971,29.280999,27.962999,1.318,98.696999,,,19.639,19.639,0.0,0.0,,10.387,,,,,,,158.003998,539.025024,1160.880981,-621.856018,110.011002,,226.554993,,,,226.554993,875.591019,,42.641998,42.641998,,,,5.0,,,,,,47.525002,,,47.525002,95.167,0.0,,,,,157.848007,,,,157.848007,157.848007,253.015007,0.0,56.668999,,,-20.105,,744.016011,780.58001,0.0,780.58001,1033.595017,
12/31/1997,1069.853027,51.700001,50.414001,1.286,112.478996,,,20.955,20.955,0.0,0.0,,16.412001,,,,,,,201.546005,554.046997,1188.921021,-634.874023,300.591003,,13.669,,,,13.669,868.307,,42.013,42.013,,,,15.0,,,,,,55.032997,,,55.032997,112.045998,0.0,,,,,156.569,,,,156.569,156.569,268.614998,0.0,63.007,,,-18.780001,,757.011019,801.238018,0.0,801.238018,1069.853016,
03/31/1998,1095.906982,36.917,35.639,1.278,120.686996,,,22.155001,22.155001,0.0,0.0,,14.344,,,,,,,194.102997,583.560974,1222.787964,-639.22699,304.644012,,13.599,,,,13.599,901.803987,,40.529999,40.529999,,,,28.0,,,,,,39.458,,,39.458,107.987999,0.0,,,,,169.393005,,,,169.393005,169.393005,277.381004,0.0,63.124001,,,-18.622,,774.023977,818.525978,0.0,818.525978,1095.906982,
06/30/1998,1097.667969,31.970999,30.702999,1.268,120.601997,,,23.247999,23.247999,0.0,0.0,,15.257,,,,,,,191.078003,635.479004,1294.292969,-658.814026,51.512001,,219.598999,,,,219.598999,906.590004,,41.016998,41.016998,,,,29.0,,,,,,46.953003,,,46.953003,116.970001,0.0,,,,,152.298004,,,,152.298004,152.298004,269.268005,0.0,63.236,,,-18.799,,783.963001,828.400002,0.0,828.400002,1097.668007,
09/30/1998,1090.430054,24.738,24.476,0.262,119.394997,,,25.400999,25.400999,0.0,0.0,,14.811,,,,,,,184.345001,692.370972,1378.535034,-686.164001,76.769997,,136.944,0.0,,,136.944,906.084969,,41.851002,41.851002,,,,44.799999,,,,,,38.833,,,38.833,125.484001,50.0,,,,,121.797997,,,,121.797997,171.797997,297.281998,0.0,64.357002,,,-37.167999,,765.959015,793.148018,0.0,793.148018,1090.430016,
12/31/1998,1119.848,28.134,27.89,0.244,116.893,116.893,,26.982,,,,,25.924,,,,,,,197.933,709.721,,,199.141,,13.053,,,,13.053,921.915,,33.102,33.102,,,,73.5,,,,,,40.603,,,40.603,147.205,50.0,,,,,121.008,,,,121.008,171.008,318.213,,64.603,,,-36.864,726.267,47.629,801.635,,801.635,1119.848,
03/31/1999,1115.715,20.946,20.706,0.24,112.442,112.442,,26.489,,,,,22.181,,,,,,,182.058,703.62,,,217.197,,12.84,,,,12.84,933.657,,26.635,26.635,,,,59.5,,,,,,38.232,,,38.232,124.367,50.0,,,,,124.465,,,,124.465,174.465,298.832,,64.676,,,-36.722,730.2,58.729,816.883,,816.883,1115.715,
06/30/1999,1118.394043,27.358,27.055,0.303,98.337997,,,26.462999,26.462999,0.0,0.0,,22.382,,,,,,,174.541,693.55603,1430.562988,-737.007019,76.531998,,173.764999,0.0,,,173.764999,943.853027,,24.504999,24.504999,,,,36.0,,,,,,35.056997,,,35.056997,95.561996,50.0,,,,,134.738998,,,,134.738998,184.738998,280.300995,0.0,65.005997,,,-36.179001,,809.265976,838.092972,0.0,838.092972,1118.393967,
09/30/1999,1109.698975,21.757999,21.757999,0.0,99.598,,,25.187,25.187,0.0,0.0,0.0,14.081,,,,,,,160.623993,691.215027,1448.362061,-757.146973,197.317993,,60.542,0.0,,,60.542,949.07502,,25.704,25.704,,,,5.0,,,,,,41.199999,,,41.199999,71.903999,50.0,,,,,139.686005,,,,139.686005,189.686005,261.590004,0.0,66.764,,,-35.306,,816.65097,848.108971,0.0,848.108971,1109.698975,
12/31/1999,1138.108032,38.543999,38.543999,0.0,96.719002,,,24.421,24.421,0.0,0.0,0.0,18.983,,,,,,,178.667007,684.83197,1466.984985,-782.153015,255.557999,,19.051001,0.0,,,19.051001,959.440969,,25.778,25.778,,,,0.0,,,,,,43.986,,,43.986,69.764,50.0,,,,,148.720001,,,,148.720001,198.720001,268.484001,0.0,67.077003,,,-35.032001,,837.578999,869.624001,0.0,869.624001,1138.108002,
03/31/2000,1190.229004,68.972,68.972,0.0,90.866997,90.866997,,24.655001,24.653999,0.0,0.0,0.0,17.83,,,,,,,202.324005,677.247009,1483.036987,-805.789978,291.609985,,19.048,0.0,,,19.048,987.904995,,26.173,26.173,,,,0.0,,,,,,40.058002,,,40.058002,66.231003,50.0,,,,,166.270996,,,,166.270996,216.270996,282.501999,0.0,67.558998,,,-34.723999,772.432007,102.460022,907.727028,0.0,907.727028,1190.229027,
06/30/2000,1196.974976,88.698997,88.698997,0.0,99.690002,,,25.006001,25.006001,0.0,0.0,0.0,18.857,,,,,,,232.251999,670.140991,1493.942993,-823.802002,231.677994,,62.903999,0.0,,,62.903999,964.722984,,27.165001,27.165001,,,,0.0,,,,,,38.555,,,38.555,65.720001,50.0,,,,,166.054001,,,,166.054001,216.054001,281.774002,0.0,68.503998,,,-33.457001,,880.154022,915.201019,0.0,915.201019,1196.975021,
09/30/2000,1259.492,108.087,108.087,0.0,106.63,,,25.598,25.598,0.0,0.0,0.0,24.829,,,,,,,265.144,673.605,1480.39,-806.785,257.973,,62.77,0.0,,,62.77,994.348,,32.279,32.279,,,,0.0,,,,,,46.615,,,46.615,78.894,50.0,,,,,174.895,,,,174.895,224.895,303.789,0.0,71.443,,,-32.412,,916.672,955.703,0.0,955.703,1259.492,
12/31/2000,1299.847046,126.538002,126.538002,0.0,125.282997,,,25.228001,25.228001,0.0,0.0,0.0,23.389,,,,,,,300.437988,685.481018,,,296.761993,,17.166,0.0,0.0,0.0,17.166,999.409012,,31.712,31.712,,,,0.0,0.0,0.0,0.0,,,62.152998,,,62.152998,93.864998,50.0,50.0,0.0,0.0,,175.429993,,,,175.429993,225.429993,319.294991,0.0,72.542999,,,-31.378,,939.386972,980.551971,0.0,980.551971,1299.846962,
03/31/2001,1304.755005,146.641006,146.641006,0.0,121.429001,121.429001,,27.870001,27.870001,0.0,0.0,0.0,23.964001,,,,,,,319.903992,717.20697,,,198.167999,,69.475998,0.0,0.0,0.0,69.475998,984.850967,,32.066002,32.066002,,,,0.0,0.0,0.0,0.0,,,49.208,,,49.208,81.274002,50.0,50.0,0.0,0.0,,165.214005,,,,165.214005,215.214005,296.488007,0.0,85.362,,,-26.791,881.914978,67.781052,1008.267029,0.0,1008.267029,1304.755035,
06/30/2001,1359.77002,167.873993,167.873993,0.0,134.742004,,,30.6,30.6,0.0,0.0,0.0,15.236,,,,,,,348.451996,761.838013,,,180.246994,,69.233002,0.0,0.0,0.0,69.233002,1011.318008,,47.710999,47.710999,,,,0.0,0.0,0.0,0.0,,,62.903999,,,62.903999,110.614998,50.0,50.0,0.0,0.0,,154.539001,,,,154.539001,204.539001,315.153999,0.0,85.578003,,,-28.614,,987.652025,1044.616028,0.0,1044.616028,1359.770027,
09/30/2001,1364.507,122.962,122.962,0.0,147.235,147.235,,28.934,,0.0,0.0,0.0,32.281,,,,,,,331.412,818.404,1686.567,-868.163,200.286,,14.405,0.0,0.0,0.0,14.405,1033.095,,67.595,67.595,,,,0.0,0.0,0.0,0.0,,,53.626,,,53.626,121.221,50.0,50.0,0.0,0.0,,166.809,,,,166.809,216.809,338.03,0.0,85.677,,,-49.802,943.105,47.497,1026.477,0.0,1026.477,1364.507,
12/31/2001,1371.831,77.724,77.724,0.0,134.58,134.58,,24.744,24.744,0.0,0.0,0.0,30.553,,,,,,,267.601,860.684,,,230.057,,13.489,0.0,0.0,0.0,13.489,1104.23,,28.816,28.816,,,,0.0,,,,,,51.021,,,51.021,79.837,50.0,,,,,185.983,,,,185.983,235.983,315.82,0.0,85.555,,,-49.698,954.962,65.192,1056.011,0.0,1056.011,1371.831,
03/31/2002,1389.346,44.899,44.899,0.0,128.105,128.105,,27.349,27.349,0.0,0.0,0.0,22.716,,,,,,,223.069,919.301,,,231.823,,15.153,0.0,0.0,0.0,15.153,1166.277,,29.012,29.012,,,,0.0,,,,,,47.068,,,47.068,76.08,50.0,,,,,195.232,,,,195.232,245.232,321.312,0.0,86.057,,,-49.207,962.092,69.092,1068.034,0.0,1068.034,1389.346,
06/30/2002,1375.26,48.2,48.2,0.0,122.267,122.267,,26.964,26.964,0.0,0.0,0.0,19.263,,,,,,,216.694,978.414,,,167.356,,12.796,0.0,0.0,0.0,12.796,1158.566,,29.822,29.822,,,,0.0,,,,,,54.131,,,54.131,83.953,50.0,,,,,179.84,,,,179.84,229.84,313.793,0.0,87.234,,,-48.066,986.559,35.74,1061.467,0.0,1061.467,1375.26,
09/30/2002,1227.313,46.883,46.883,0.0,92.604,,,22.511,22.511,0.0,0.0,0.0,16.753,,,,,,,178.751,897.445,1439.322,-541.877,146.855,,4.262,0.0,0.0,0.0,4.262,1048.562,,41.045,41.045,,,,0.0,0.0,0.0,0.0,,,31.854,,,31.854,72.899,100.0,100.0,0.0,0.0,,159.244,,,,159.244,259.244,332.143,0.0,87.842,,,-47.591,,854.919,895.17,0.0,895.17,1227.313,
12/31/2002,1347.301,101.231,101.231,0.0,83.844,83.844,,22.014,22.014,0.0,0.0,0.0,31.131,,,,,,,238.22,948.133,,,156.887,,4.061,0.0,0.0,0.0,4.061,1109.081,,44.094,44.094,,,,0.0,,,,,,32.332,,,32.332,76.426,200.0,,,,,172.781,,,,172.781,372.781,449.207,0.0,87.766,,,-47.437,835.534,22.231,898.094,0.0,898.094,1347.301,
03/31/2003,1342.082,43.248,43.248,0.0,89.915,89.915,,22.111,22.111,0.0,0.0,0.0,20.597,,,,,,,175.871,995.183,,,150.425,,20.603,0.0,0.0,0.0,20.603,1166.211,,40.026,40.026,,,,0.0,,,,,,30.709,,,30.709,70.735,200.0,,,,,178.158,,,,178.158,378.158,448.893,0.0,87.803,,,-47.3,834.106,18.58,893.189,0.0,893.189,1342.082,
06/30/2003,1400.596,26.973,26.973,0.0,107.459,,,21.799,21.799,0.0,0.0,0.0,18.661,,,,,,,174.892,1036.337,,,157.764,,31.603,0.0,0.0,0.0,31.603,1225.704,,40.06,40.06,,,,10.0,,,,,,32.999,,,32.999,83.059,200.0,,,,,205.769,,,,205.769,405.769,488.828,0.0,88.278,,,-46.478,838.26,31.708,911.768,0.0,911.768,1400.596,
09/30/2003,1417.77,38.189,38.189,0.0,91.088,91.088,,22.533,22.533,0.0,0.0,0.0,47.656,,,,,,,199.466,1058.205,1679.21,-621.005,158.77,,1.329,0.0,0.0,0.0,1.329,1218.304,,29.63,29.63,,,,30.0,30.0,0.0,0.0,,,28.988,,,28.988,88.618,200.0,200.0,0.0,0.0,,211.901,,,,211.901,411.901,500.519,0.0,88.655,,,-45.838,840.776,33.658,917.251,0.0,917.251,1417.77,
12/31/2003,1440.075,35.497,35.497,0.0,89.598,89.598,,22.07,22.07,0.0,0.0,0.0,58.17,,,,,,,205.335,1065.268,,,168.157,,1.315,0.0,0.0,0.0,1.315,1234.74,,30.361,30.361,,,,30.0,,,,,,28.11,,,28.11,88.471,200.0,,,,,225.557,,,,225.557,425.557,514.028,0.0,88.962,,,-45.327,842.39,40.022,926.047,0.0,926.047,1440.075,
03/31/2004,1451.0,30.558,30.558,0.0,101.982,101.982,,21.712,21.712,0.0,0.0,0.0,58.609,,,,,,,212.861,1063.723,,,173.195,,1.221,0.0,0.0,0.0,1.221,1238.139,,22.83,22.83,,,,25.0,,,,,,28.203,,,28.203,76.033,200.0,,,,,237.975,,,,237.975,437.975,514.008,0.0,90.391,,,-42.515,844.403,44.713,936.992,0.0,936.992,1451.0,
06/30/2004,1448.884,24.447,24.447,0.0,102.258,102.258,,20.762,20.762,0.0,0.0,0.0,49.858,,,,,,,197.325,1057.597,,,172.785,,21.177,0.0,0.0,0.0,21.177,1251.559,,24.941,24.941,,,,3.0,3.0,0.0,0.0,,,26.843,,,26.843,54.784,200.0,200.0,0.0,0.0,,257.391,,,,257.391,457.391,512.175,0.0,90.692,,,-42.215,844.717,43.515,936.709,0.0,936.709,1448.884,
09/30/2004,1406.844,65.296,65.296,0.0,133.262,133.262,,20.826,20.826,0.0,0.0,0.0,25.946,,,,,,,245.33,998.674,1683.112,-684.438,161.532,,1.308,0.0,0.0,0.0,1.308,1161.514,,28.012,28.012,,,,0.0,0.0,0.0,0.0,,,31.891,,,31.891,59.903,200.0,200.0,0.0,0.0,,232.831,,,,232.831,432.831,492.734,0.0,90.819,,,-41.724,828.763,36.252,914.11,0.0,914.11,1406.844,
