Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2001,-23.700001,-8.3,14.4,7.3,,,7.3,-37.099998,,,,-37.099998,,-7.9,-7.5,5.3,,,-12.8,,,0.0,0.0,0.0,,,,,-0.4,25.8,0.0,-9.4,,,,35.5,35.5,0.0,-0.3,,-5.8,0.9,1.5,
06/30/2001,-6.5,10.2,16.5,2.8,,13.7,-10.9,-36.0,-29.0,-30.6,,23.6,,-3.4,-13.5,1.3,,,-14.8,,,0.0,0.0,0.0,,,,,10.1,9.4,0.0,231.7,,,,171.7,171.7,0.0,-394.0,,-0.5,2.6,4.3,
09/30/2001,25.7,11.4,12.0,-15.6,,0.6,-16.2,17.9,-45.1,-17.6,,80.6,,-24.9,-11.2,1.1,,,-12.3,,,0.0,0.0,0.0,,,,,-13.7,76.7,0.0,0.1,,,,0.0,0.0,0.0,76.6,,77.5,0.4,5.7,
12/31/2001,73.5,21.4,14.9,21.1,,,21.1,16.1,,,,16.1,,-28.2,-26.3,1.4,,,-27.7,,,0.0,0.0,0.0,,,,,-1.9,-106.3,0.0,10.0,,,,0.0,0.0,0.0,-116.3,,-61.0,3.4,3.0,
03/31/2002,-2.5,-188.8,11.8,183.4,,-12.0,195.4,-8.9,-27.7,-37.2,,56.0,,-11.9,-10.8,1.7,,,-12.5,,,0.0,0.0,0.0,,,,,-1.1,-11.4,0.0,-11.8,,,,0.6,0.6,0.0,-0.2,,-25.8,4.1,3.6,
06/30/2002,52.6,17.8,11.0,23.9,,6.7,17.2,-0.1,-50.8,-44.3,,95.0,,-40.2,-18.9,0.5,,,-19.4,,,0.0,0.0,0.0,,,,,-21.3,-7.2,0.0,-7.8,,,,0.4,0.4,0.0,0.2,,5.2,7.4,7.4,
09/30/2002,13.3,16.8,6.6,10.2,,11.7,-1.5,-20.3,-26.9,-29.4,,36.0,,6.9,-15.0,1.4,,,-16.4,,,0.0,0.0,0.0,,,,,21.9,11.0,0.0,15.5,,,,0.0,0.0,0.0,-4.5,,31.2,3.2,0.0,
12/31/2002,50.3,24.5,19.2,-187.0,,,-187.0,193.6,,,,193.6,,-21.2,-19.2,0.6,,,-19.8,,,0.0,0.0,0.0,,,,,-2.0,-35.3,0.0,-36.0,,,,0.0,0.0,0.0,0.7,,-6.2,11.2,3.6,
03/31/2003,34.6,7.9,12.2,3.2,,-2.2,5.4,11.3,16.4,-34.4,,29.3,,-49.5,-13.4,0.6,,,-14.0,,,0.0,0.0,,,,,,-36.1,17.1,,13.2,,,,4.0,4.0,,-0.1,,2.2,,,
06/30/2003,33.7,21.1,14.5,10.3,,,10.3,-12.2,,,,-12.2,,-12.6,-13.2,0.5,,,-13.7,,,0.0,0.0,0.0,,,,,0.6,7.6,0.0,7.3,,,,0.0,0.0,0.0,0.3,,28.7,9.9,2.8,
09/30/2003,72.1,18.6,41.2,11.8,,12.5,-0.7,0.5,-40.9,-23.2,,64.6,,-118.7,-42.9,,,,-42.9,,,,,,,,,,-75.8,35.6,,-173.4,,,,9.0,9.0,,200.0,,-11.0,17.2,7.6,
12/31/2003,44.5,23.200001,16.5,22.9,,,22.9,-18.1,,,,-18.1,,-14.1,-13.4,8.9,,,-22.299999,,,0.0,0.0,0.0,,,,,-0.700001,-51.800001,0.0,-46.800001,,,,-2.0,0.0,-2.0,-3.0,,-21.4,4.3,1.9,
03/31/2004,-11.7,13.4,16.5,8.7,,-2.4,11.1,-50.3,-28.4,-22.3,,0.4,,-12.3,-10.0,0.3,,,-10.3,,,0.0,0.0,0.0,,,,,-2.3,33.3,0.0,24.2,,,,9.9,9.9,0.0,-0.8,,9.3,,,
06/30/2004,98.1,24.1,14.5,13.8,,,13.8,45.7,,,,45.7,,-8.1,-12.5,0.0,,,-12.5,,,0.0,0.0,0.0,,,,,4.4,-26.8,0.0,-32.1,,,,5.3,5.3,0.0,0.0,,63.2,13.7,4.3,
09/30/2004,-65.3,22.0,15.6,-25.4,,-33.1,7.7,-77.5,-103.0,-17.9,,43.4,,-9.0,-6.5,4.0,,,-10.5,,,0.0,0.0,0.0,,,,,-2.5,8.6,0.0,-10.5,,,,18.7,18.7,0.0,0.4,,-65.7,-13.7,-4.3,
12/31/2004,105.9,57.2,16.9,-70.3,,,-70.3,102.1,-105.3,-17.7,,225.1,,12.8,-9.3,7.6,,,-16.9,,,0.7,0.7,0.0,,,,,21.4,-30.4,0.0,-40.0,,,,5.7,5.7,0.0,3.9,,88.3,1.0,2.1,
03/31/2005,-49.5,0.0,16.0,-7.2,,-9.7,2.5,-58.3,24.2,-85.9,,3.4,,-6.6,-6.6,4.7,,,-11.3,,,0.0,0.0,0.0,,,,,0.0,4.4,0.0,3.2,,,,3.5,9.4,-5.9,-2.3,,-51.7,,,
06/30/2005,-35.0,29.4,16.1,10.2,,-8.0,18.2,-90.7,-32.5,-36.6,,-21.6,,-14.0,-14.0,3.6,,,-17.6,,,0.0,0.0,0.0,,,,,0.0,62.0,0.0,83.3,,,,-19.6,0.5,-20.1,-1.7,,13.0,,,
09/30/2005,49.5,45.7,16.5,71.0,,9.2,61.8,-83.7,-1.1,-49.1,,-33.5,,53.6,53.6,75.4,,,-21.8,,,0.0,0.0,0.0,,,,,0.0,-48.9,0.0,-56.7,,,,7.9,12.4,-4.5,-0.1,,54.2,,,
12/31/2005,4.6,31.0,16.4,-9.5,,-1.5,-8.0,-33.3,-172.6,9.9,,129.4,,-24.2,-32.0,9.1,,,-41.1,,,0.0,0.0,0.0,,,,,7.8,32.9,0.0,63.3,,,,-29.1,4.3,-33.4,-1.3,,13.3,90.8,8.6,
