Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
06/30/1991,,,,,,,,,,,,,,,,,,,
09/29/1991,,,,,,,,,,,,,,,,,,,
12/31/1991,,,,,,,,,,,,,,,,,,,
03/29/1992,,,,,,,,,,,,,,,,,,,
06/28/1992,111.413003,-9.373,37.372002,0.0,0.0,139.412005,45.229002,0.0,0.0,1.694093,,,,,265.675508,293.674509,0.420361,,
09/27/1992,399.550012,-37.74,0.0,0.0,0.0,361.810012,75.288003,0.0,0.0,3.88717,,,,,434.594459,396.854459,0.431548,,
12/27/1992,461.089993,-45.232,0.0,0.0,0.0,415.857992,79.375003,0.0,0.0,3.702011,,,,,502.949996,457.717996,0.493228,,
03/28/1993,511.474742,-32.511001,0.0,0.0,0.0,478.963741,82.627004,0.0,0.0,3.719702,,,,,544.204014,511.693013,0.552351,,
06/27/1993,660.424482,-27.038001,0.0,0.0,0.0,633.386481,85.660997,0.0,0.0,4.242829,,,,,703.395513,676.357512,0.726787,,
10/03/1993,747.475271,-35.594002,4.944,0.0,88.324,805.149269,181.954003,48.541938,0.109699,4.560693,39.352359,61.499333,,,778.210975,835.884973,0.900437,,
01/02/1994,615.768733,-52.57,0.0,0.0,80.5,643.698733,175.521996,45.863198,0.125059,3.134932,24.428794,36.24838,,,666.231768,694.161768,0.72685,,
04/03/1994,678.039361,-35.137001,0.0,0.0,89.803,732.705361,187.607002,47.867617,0.122564,3.189656,26.036934,41.335065,,,730.640634,785.306634,0.823131,,
07/03/1994,716.900015,-33.235999,0.0,0.0,93.952,777.616015,196.939998,47.705901,0.120821,3.005872,23.250591,38.415968,,,751.999998,812.715999,0.847416,,
10/02/1994,666.506241,-15.921,0.0,0.0,92.465,743.050241,202.362997,45.692642,0.12444,2.607898,19.918782,31.893306,1130.151081,,694.065922,770.609922,0.803471,,
01/01/1995,965.607471,-171.478004,0.0,0.0,80.5,874.629467,364.780994,22.068036,0.092039,2.650874,19.091712,29.712919,137.638351,,914.209986,823.231981,0.778406,,
04/02/1995,845.399963,-134.573997,0.0,0.0,85.708,796.533966,376.092014,22.789104,0.107601,2.15301,15.053654,23.314327,52.549082,,867.88797,819.021973,0.706648,,
07/02/1995,1258.773737,-105.211002,0.0,0.0,89.128,1242.690735,388.606009,22.935312,0.071722,2.986031,20.825009,31.980306,64.307991,,1307.61569,1291.532688,1.099057,,
10/01/1995,1343.767128,-62.451,0.0,0.0,94.549003,1375.865131,406.779986,23.243278,0.06872,2.957495,21.185734,34.297166,100.612689,,1394.784758,1426.882761,1.211866,,
12/31/1995,1495.28405,-219.497009,0.0,0.0,259.950997,1535.738038,582.964997,44.591184,0.169268,2.957864,21.975217,36.778859,42.428773,,1555.217972,1595.67196,1.348009,,
03/31/1996,1664.37256,-222.999001,0.0,0.0,257.422994,1698.796553,593.151998,43.399162,0.151533,2.971477,22.882189,40.222482,21.77935,,1735.126082,1769.550076,1.487167,,
06/30/1996,2180.589334,-229.804001,0.0,0.0,181.084994,2131.870328,611.972011,29.590405,0.084942,3.386733,25.827704,45.799397,24.255167,,2230.987238,2182.268231,1.726177,,
09/29/1996,2550.574,-229.435997,0.0,0.0,182.989,2504.127003,634.648988,28.833104,0.073075,3.595399,25.986395,43.937449,17.628059,-126.723688,2664.551724,2618.104727,2.017271,,
12/29/1996,2378.512035,-249.276001,0.0,0.0,189.480999,2318.717033,661.111012,28.660996,0.081718,3.026706,21.839869,37.101848,15.031181,-388.230263,2697.389591,2637.594589,1.858328,,
