Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Interest,Source: Bloomberg
02/29/1992,44.505001,16.764999,15.047,5.428,,,5.428,7.265,,,,7.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1992,84.456001,28.768,16.716,9.46,,,9.46,29.511999,,,,29.511999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.456001,,
08/31/1992,58.368,-33.505001,20.723,49.693001,,,49.693001,21.457001,,,,21.457001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1992,29.657,33.488998,20.059999,3.342,,,3.342,-27.233999,,,,-27.233999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1993,79.349998,29.162001,19.402,2.45,,,2.45,28.336,,,,28.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1993,150.108002,69.110001,19.018999,39.956001,,,39.956001,22.023001,,,,22.023001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.108002,,
09/01/1993,53.193001,37.360001,23.301001,5.654,,,5.654,-13.122,,,,-13.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1993,64.546997,62.125,25.332001,12.952,,,12.952,-35.862,,,,-35.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1994,126.863998,69.748001,26.663,17.749001,,,17.749001,12.704,,,,12.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1994,198.847,114.487,29.267,-2.525,,,-2.525,57.618,,,,57.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.847,,
08/31/1994,101.802002,61.200001,30.639,6.674,,,6.674,3.289,,,,3.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1994,64.650002,93.865997,34.469002,6.198,,,6.198,-69.883003,,,,-69.883003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1995,151.044006,104.777,37.146999,-32.212002,,,-32.212002,41.332001,,,,41.332001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1995,251.188004,181.675003,45.516998,71.346001,,,71.346001,-47.349998,,,,-47.349998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.188004,,
08/31/1995,162.677002,53.763,50.339001,73.230003,,,73.230003,-14.655,,,,-14.655,,,-59.667,,,,-59.667,,,,,,,,,,59.667,,,,,,,,,,,,,,
11/30/1995,80.120003,136.901001,54.507999,-1.322,,,-1.322,-109.967003,,,,-109.967003,,,-80.949997,,,,-80.949997,,,,,,,,,,80.949997,,,,,,,,,,,,,,
02/29/1996,281.602997,146.289993,54.868,4.392,,,4.392,76.053001,,,,76.053001,,,-79.404999,,,,-79.404999,,,,,,,,,,79.404999,,,,,,,,,,,,,,
05/31/1996,364.756989,266.325012,59.778999,50.408001,,,50.408001,-11.755,,,,-11.755,,,-88.370003,,,,-88.370003,,,,,,,,,,88.370003,,,,,,,,,,,,,,
08/31/1996,234.098999,112.771004,62.764999,-4.197,,,-4.197,62.759998,,,,62.759998,,,-88.975998,,,,-88.975998,,,,,,,,,,88.975998,,,,,,,,,,,,,,
11/30/1996,14.644,179.496002,63.915001,28.864,,,28.864,-257.631012,,,,-257.631012,,,-84.876999,,,,-84.876999,,,,,,,,,,84.876999,,,,,,,,,,,,,,
02/28/1997,254.412994,169.253006,65.747002,65.480003,,,65.480003,-46.067001,,,,-46.067001,,,-66.544998,,,,-66.544998,,,,,,,,,,66.544998,,,,,,,,,,,,,,
05/31/1997,527.348022,359.937012,72.346001,41.575001,,,41.575001,53.490002,,,,53.490002,,,-150.343002,,,,-150.343002,,,,,,,,,,150.343002,,,,,,,,,,,,,,
08/31/1997,446.838989,8.471,71.137001,194.740997,,,194.740997,172.490005,,,,172.490005,,-340.763,-77.484001,0.0,,,-77.484001,,,0.0,0.0,0.0,,,,,-263.278999,10.474002,0.0,1.411,,,,17.254002,32.817001,-15.563,-8.191,,116.550003,,
11/30/1997,170.977005,187.324005,84.556999,73.466003,,,73.466003,-174.369995,,,,-174.369995,,-222.397995,-77.809998,0.0,,,-77.809998,,,0.0,0.0,0.0,,,,,-144.587997,38.97,0.0,8.921,,,,31.25,78.403999,-47.153999,-1.201,,-12.451,,
02/28/1998,361.121002,215.076996,84.941002,10.142,,,10.142,50.960999,,,,50.960999,,-69.094002,-85.287003,0.0,,,-85.287003,,,0.0,0.0,0.0,,,,,16.193001,-308.792002,0.0,3.447,,,,-299.370002,9.988,-309.358002,-12.869,,-16.764999,,
05/31/1998,635.642029,402.822998,87.928001,51.761002,,,51.761002,93.129997,,,,93.129997,,-290.265991,-87.777,0.0,,,-87.777,,,0.0,0.0,0.0,,,,,-202.488991,-49.191001,0.0,-11.094,,,,-34.665001,83.083,-117.748001,-3.432,,296.184998,,
08/31/1998,597.567993,195.001999,81.405998,13.26,,,13.26,307.899994,,,,307.899994,,-174.442993,-88.319,0.0,,,-88.319,,,0.0,0.0,0.0,,,,,-86.123993,-68.722005,0.0,0.542,,,,-60.367005,20.695999,-81.063004,-8.897,,354.403015,,
11/30/1998,28.809,274.075012,88.858002,43.652,,,43.652,-377.776001,,,,-377.776001,,29.162001,-84.612999,0.0,,,-84.612999,,,0.0,0.0,0.0,,,,,113.775,-337.305005,0.0,3.932,,,,-357.630005,122.171997,-479.802002,16.393,,-279.334015,,
02/28/1999,444.65799,293.260986,99.374001,-8.404,,,-8.404,60.426998,,,,60.426998,,-415.152008,-86.027,0.0,,,-86.027,,,0.0,0.0,0.0,,,,,-329.125008,125.921003,0.0,-5.389,,,,139.563004,326.628998,-187.065994,-8.253,,155.427002,,
05/31/1999,736.064026,527.419983,105.746002,48.383999,,,48.383999,54.514,,,,54.514,,-241.811005,-87.633003,0.0,,,-87.633003,,,0.0,0.0,0.0,,,,,-154.178001,-212.716012,0.0,0.932,,,,-206.297012,132.725998,-339.02301,-7.351,,281.536987,21.424,
08/31/1999,656.116028,236.735992,95.121002,7.584,,,7.584,316.674988,,,,316.674988,,-253.026993,-54.891998,0.0,,,-54.891998,,,0.0,0.0,0.0,,,,,-198.134995,-470.625017,0.0,-3.632,,,,-492.705017,87.190002,-579.89502,25.712,,-67.536003,,
11/30/1999,111.975998,384.484009,96.421997,16.966,,,16.966,-385.895996,,,,-385.895996,,101.887001,-69.568001,0.0,,,-69.568001,,,0.0,0.0,0.0,,,,,171.455002,-614.892974,0.0,-0.603,,,,-630.782974,161.113998,-791.896973,16.493,,-401.029999,,
02/28/2000,970.026001,763.176025,101.491997,-392.108002,,,-392.108002,497.466003,,,,497.466003,,598.609009,-82.139,0.0,,,-82.139,,,0.0,0.0,0.0,,,,,680.748009,-618.079007,0.0,3.075,,,,-596.572006,76.162003,-672.734009,-24.582001,,950.55603,,
05/31/2000,1185.446045,4912.407227,97.889999,-6325.882812,,,-6325.882812,2501.031982,,,,2501.031982,,6445.587891,-56.844002,0.0,,,-56.844002,,,0.0,0.0,0.0,,,,,6502.431892,-2469.533128,0.0,-3.597,,,,-2458.419128,803.825989,-3262.245117,-7.517,,5161.500977,18.893999,
08/31/2000,-873.807007,500.677002,92.156998,32.779999,,,32.779999,-1499.421021,,,,-1499.421021,,147.473999,-73.397003,0.0,,,-73.397003,,,0.0,0.0,0.0,,,,,220.871002,-1865.77598,0.0,2.924,,,,-1865.30098,130.121994,-1995.422974,-3.399,,-2592.108887,,
11/30/2000,607.971008,622.812012,83.886002,97.632004,,,97.632004,-196.358994,,,,-196.358994,,-25.063,-80.599998,0.0,,,-80.599998,,,0.0,0.0,0.0,,,,,55.536999,-1254.314978,0.0,-3.088,,,,-1213.694977,211.707001,-1425.401978,-37.532001,,-671.406982,,
02/28/2001,1008.72699,582.713013,83.446999,74.112,,,74.112,268.454987,,,,268.454987,,-735.992004,-62.692001,0.0,,,-62.692001,,,0.0,0.0,0.0,,,,,-673.300003,-309.086984,0.0,0.16,,,,-282.916985,67.995003,-350.911987,-26.33,,-36.352001,,
05/31/2001,1436.227051,854.893982,87.405998,33.417,,,33.417,460.51001,,,,460.51001,,-641.124023,-96.57,0.0,,,-96.57,,,-1583.811035,0.0,-1583.811035,,,,,1039.257011,-475.274992,0.0,-0.122,,,,-442.968994,126.078003,-569.046997,-32.183998,,319.828003,24.0,
08/31/2001,1263.567993,510.647003,81.000999,2.326,,,2.326,669.593994,,,,669.593994,,-1104.584961,-112.546997,0.0,,,-112.546997,,,0.0,0.0,0.0,,,,,-992.037964,-692.570021,0.0,0.653,,,,-714.22102,39.575001,-753.796021,20.997999,,-533.586975,,
11/30/2001,246.087006,549.461975,79.892998,72.281998,,,72.281998,-455.549988,,,,-455.549988,,-706.177002,-47.105,0.0,,,-47.105,,,0.0,0.0,0.0,,,,,-659.072002,-987.973964,0.0,-2.395,,,,-954.356964,149.712006,-1104.06897,-31.222,,-1448.063965,,
02/28/2002,648.54303,507.975006,72.547997,81.037003,,,81.037003,-13.017,,,,-13.017,,570.434021,-39.219002,0.0,,,-39.219002,,,0.0,0.0,0.0,,,,,609.653023,-227.301004,0.0,0.998,,,,-165.430004,27.881001,-193.311005,-62.868999,,991.676025,,
05/31/2002,1084.802002,655.921021,129.557999,297.350006,,,297.350006,1.973,,,,1.973,,-897.671997,-79.128998,0.0,,,-79.128998,,,0.0,0.0,0.0,,,,,-818.542999,-551.154972,0.0,-4.256,,,,-625.991974,114.832001,-740.823975,79.093002,,-364.024994,20.0,
08/31/2002,1218.0,343.0,84.0,83.0,,,83.0,708.0,,,,708.0,,271.0,-43.0,0.0,,,-43.0,,,0.0,0.0,0.0,,,,,314.0,-709.0,0.0,0.0,,,,-738.0,30.0,-768.0,29.0,,780.0,,
11/30/2002,251.0,535.0,82.0,11.0,,,11.0,-377.0,,,,-377.0,,-139.0,-32.0,0.0,,,-32.0,,,0.0,0.0,0.0,,,,,-107.0,-974.0,0.0,0.0,,,,-822.0,117.0,-939.0,-152.0,,-862.0,,
02/28/2003,728.0,571.0,92.0,-18.0,,,-18.0,83.0,,,,83.0,,714.0,-13.0,0.0,,,-13.0,,,0.0,0.0,0.0,,,,,727.0,-367.0,0.0,0.0,,,,-436.0,53.0,-489.0,69.0,,1075.0,,
05/31/2003,826.0,858.0,69.0,257.0,,,257.0,-358.0,,,,-358.0,,49.0,-203.0,0.0,,,-203.0,,,0.0,0.0,0.0,,,,,252.0,-226.0,0.0,9.0,,,,-301.0,156.0,-457.0,66.0,,649.0,,
08/31/2003,1251.0,440.0,61.0,-78.0,,-26.0,-52.0,828.0,544.0,,,284.0,,-1491.0,-76.0,,,,-76.0,,,,,,,,,,-1415.0,-257.0,,,,,,-159.0,41.0,-200.0,-98.0,,-497.0,,
11/30/2003,349.0,617.0,60.0,60.0,,20.0,40.0,-388.0,389.0,,,-777.0,,-488.0,-27.0,0.0,,,-27.0,,,0.0,0.0,0.0,,,,,-461.0,72.0,0.0,0.0,,,,-64.0,135.0,-199.0,136.0,,-67.0,,
02/29/2004,559.0,635.0,58.0,2.0,,,2.0,-136.0,,,,-136.0,,53.0,-41.0,0.0,,,-41.0,,,0.0,0.0,0.0,,,,,94.0,-593.0,0.0,-150.0,,,,-563.0,65.0,-628.0,120.0,,19.0,,
05/31/2004,1018.0,988.0,55.0,203.0,,,203.0,-228.0,,,,-228.0,,-635.0,-45.0,0.0,,,-45.0,,,0.0,0.0,0.0,,,,,-590.0,-437.0,0.0,6.0,,,,-359.0,113.0,-472.0,-84.0,,-54.0,23.0,
08/31/2004,1414.0,509.0,53.0,-2.0,,-11.0,9.0,854.0,747.0,0.0,,107.0,,-1659.0,-34.0,0.0,,,-34.0,,,0.0,0.0,0.0,,,,,-1625.0,-544.0,0.0,0.0,,,,-516.0,27.0,-543.0,-28.0,,-789.0,,
11/30/2004,385.0,815.0,52.0,-8.0,,-17.0,9.0,-474.0,-220.0,0.0,,-254.0,,2477.0,-58.0,0.0,,,-58.0,,,0.0,0.0,0.0,,,,,2535.0,-306.0,0.0,0.0,,,,-414.0,138.0,-552.0,108.0,,2556.0,,
02/28/2005,758.0,540.0,134.0,-4.0,,-89.0,85.0,88.0,297.0,,,-209.0,,-6873.0,-58.0,0.0,,,-58.0,,,0.0,0.0,0.0,,,,,-6815.0,7431.0,0.0,7200.0,,,,195.0,195.0,0.0,36.0,,1316.0,,
05/31/2005,995.0,1022.0,258.0,264.0,,51.0,213.0,-549.0,-912.0,0.0,,363.0,,302.0,-38.0,0.0,,,-38.0,,,0.0,0.0,0.0,,,,,340.0,-4624.0,0.0,-4525.0,,,,-12.0,236.0,-248.0,-87.0,,-3327.0,,
08/31/2005,1458.0,519.0,192.0,-33.0,,-46.0,13.0,780.0,913.0,,,-133.0,,-255.0,18.0,70.0,,,-52.0,,,0.0,0.0,0.0,,,,,-273.0,-1307.0,0.0,-1182.0,,,,-92.0,158.0,-250.0,-33.0,,-104.0,,
11/30/2005,298.0,798.0,167.0,16.0,,-19.0,35.0,-683.0,-355.0,,,-328.0,,-571.0,-15.0,19.0,,,-34.0,,,277.0,1203.0,-926.0,,,,,-833.0,-680.0,0.0,-621.0,,,,13.0,87.0,-74.0,-72.0,,-953.0,,
02/28/2006,1106.0,765.0,232.0,14.0,,50.0,-36.0,95.0,112.0,,,-17.0,,-2126.0,-24.0,51.0,,,-75.0,,,0.0,0.0,0.0,,,,,-2102.0,5104.0,0.0,4993.0,,,,88.0,88.0,0.0,23.0,,4084.0,,
05/31/2006,1679.0,1300.0,264.0,283.0,,75.0,208.0,-168.0,-1025.0,,,857.0,,-407.0,-75.0,0.0,,,-75.0,,,0.0,0.0,0.0,,,,,-332.0,-1534.0,0.0,-189.0,,,,-1444.0,299.0,-1743.0,99.0,,-262.0,,
08/31/2006,1623.0,670.0,257.0,103.0,,-6.0,109.0,593.0,1040.0,,,-447.0,,-2062.0,-49.0,0.0,,,-49.0,,,0.0,0.0,0.0,,,,,-2013.0,-774.0,0.0,-7.0,,,,-744.0,192.0,-936.0,-23.0,,-1213.0,,
11/30/2006,243.0,967.0,268.0,110.0,,11.0,99.0,-1102.0,-359.0,,,-743.0,,-579.0,-57.0,0.0,,,-57.0,,,1784.0,1784.0,,,,,,-2306.0,-426.0,0.0,-1.0,,,,-467.0,533.0,-1000.0,42.0,,-762.0,,
02/28/2007,1439.0,1033.0,282.0,95.0,,-25.0,120.0,29.0,-180.0,,,209.0,,137.0,-75.0,2.0,,,-77.0,,,0.0,0.0,,,,,,212.0,-1010.0,0.0,-167.0,,,,-834.0,163.0,-997.0,-9.0,,566.0,,
05/31/2007,2215.0,1604.0,320.0,478.0,,76.0,402.0,-187.0,-1224.0,,,1037.0,,-2467.0,-136.0,0.0,,,-136.0,,,0.0,0.0,0.0,,,,,-2331.0,1220.0,0.0,1836.0,,,,-709.0,295.0,-1004.0,93.0,,968.0,,
08/31/2007,2701.0,840.0,352.0,191.0,,24.0,167.0,1318.0,1381.0,,,-63.0,,-968.0,-87.0,0.0,,,-87.0,,,0.0,0.0,,,,,,-881.0,-1496.0,0.0,-1361.0,,,,-131.0,399.0,-530.0,-4.0,,237.0,,
11/30/2007,602.0,1303.0,360.0,14.0,,-96.0,110.0,-1076.0,-444.0,,,-632.0,,-519.0,-69.0,0.0,,,-69.0,,,0.0,0.0,,,,,,-450.0,195.0,0.0,-1.0,,,,-23.0,470.0,-493.0,219.0,,278.0,,
02/29/2008,1804.0,1340.0,357.0,-25.0,,-58.0,33.0,132.0,43.0,,,89.0,,-352.0,114.0,153.0,,,-39.0,,,0.0,0.0,0.0,,,,,-466.0,224.0,0.0,0.0,,,,84.0,581.0,-497.0,140.0,,1676.0,,
05/31/2008,2295.0,2037.0,411.0,370.0,,-5.0,375.0,-523.0,-1805.0,,,1282.0,,-7237.0,-48.0,0.0,,,-48.0,,,0.0,0.0,0.0,,,,,-7189.0,4795.0,0.0,4973.0,,,,-211.0,292.0,-503.0,33.0,,-147.0,,
08/31/2008,3240.0,1077.0,477.0,93.0,127.0,-53.0,19.0,1593.0,1812.0,,,-219.0,0.0,-2486.0,-323.0,0.0,0.0,0.0,-323.0,-323.0,0.0,0.0,0.0,0.0,-395.0,0.0,-395.0,0.0,-1768.0,-189.0,0.0,-4.0,0.0,0.0,-4.0,-155.0,345.0,-500.0,-30.0,-274.0,291.0,,
11/30/2008,750.0,1296.0,496.0,23.0,101.0,-98.0,20.0,-1065.0,-170.0,0.0,0.0,-895.0,0.0,279.0,-76.0,0.0,0.0,0.0,-76.0,-76.0,0.0,0.0,0.0,0.0,-670.0,0.0,-670.0,0.0,1025.0,-1739.0,0.0,0.0,0.0,0.0,0.0,-1739.0,105.0,-1844.0,0.0,-490.0,-1200.0,,
02/28/2009,2257.0,1329.0,501.0,-27.0,95.0,-151.0,29.0,454.0,206.0,0.0,0.0,248.0,0.0,42.0,-92.0,0.0,0.0,0.0,-92.0,-92.0,0.0,0.0,0.0,0.0,-100.0,0.0,-100.0,0.0,234.0,-1293.0,0.0,0.0,0.0,0.0,0.0,-1270.0,90.0,-1360.0,-23.0,-148.0,858.0,,
05/31/2009,2008.0,1891.0,502.0,232.0,187.0,-93.0,138.0,-617.0,-1512.0,0.0,0.0,895.0,0.0,7970.0,-38.0,0.0,0.0,0.0,-38.0,-38.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,8002.0,-1201.0,-250.0,-1000.0,0.0,0.0,-1000.0,49.0,317.0,-268.0,0.0,411.0,9188.0,,
08/31/2009,3738.0,1124.0,492.0,652.0,105.0,-75.0,622.0,1470.0,1870.0,,,-400.0,0.0,-947.0,-55.0,0.0,0.0,0.0,-55.0,-55.0,0.0,0.0,0.0,0.0,-79.0,0.0,-79.0,0.0,-813.0,4209.0,-251.0,4461.0,0.0,4461.0,0.0,33.0,277.0,-244.0,-34.0,103.0,7103.0,,
11/30/2009,651.0,1458.0,498.0,-1043.0,112.0,-141.0,-1014.0,-262.0,-433.0,0.0,0.0,171.0,0.0,-1642.0,-45.0,0.0,0.0,0.0,-45.0,-45.0,0.0,0.0,0.0,0.0,-313.0,0.0,-313.0,0.0,-1284.0,-366.0,-250.0,0.0,0.0,0.0,0.0,-116.0,136.0,-252.0,0.0,178.0,-1179.0,,
02/28/2010,1781.0,1189.0,575.0,329.0,139.0,-146.0,336.0,-312.0,177.0,0.0,0.0,-489.0,0.0,-7180.0,-61.0,0.0,0.0,0.0,-61.0,-61.0,0.0,0.0,0.0,0.0,-5175.0,0.0,-5175.0,0.0,-1944.0,-8.0,-252.0,251.0,0.0,1959.0,-1708.0,18.0,260.0,-242.0,-25.0,-181.0,-5588.0,,
05/31/2010,2511.0,2364.0,706.0,725.0,173.0,-149.0,701.0,-1284.0,-1976.0,55.0,0.0,637.0,0.0,-550.0,-69.0,0.0,0.0,0.0,-69.0,-69.0,0.0,0.0,0.0,0.0,-39.0,0.0,-39.0,0.0,-442.0,-1171.0,-251.0,-1074.0,0.0,800.0,-1874.0,57.0,311.0,-254.0,97.0,-207.0,583.0,,
08/31/2010,3817.0,1352.0,702.0,889.0,144.0,-15.0,760.0,874.0,1942.0,11.0,,-1079.0,0.0,-3916.0,-118.0,0.0,0.0,0.0,-118.0,-118.0,0.0,0.0,0.0,0.0,-832.0,0.0,-832.0,0.0,-2966.0,1960.0,-251.0,2319.0,0.0,3204.0,-885.0,-70.0,179.0,-249.0,-38.0,243.0,2104.0,,
11/30/2010,944.0,1870.0,709.0,-1176.0,166.0,-61.0,-1281.0,-459.0,-599.0,14.0,0.0,126.0,0.0,-2778.0,-121.0,0.0,0.0,0.0,-121.0,-121.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,-2683.0,128.0,-253.0,-5.0,0.0,0.0,-5.0,386.0,641.0,-255.0,0.0,108.0,-1598.0,,
02/28/2011,7437.0,5338.0,2112.0,-230.0,466.0,-174.0,-522.0,217.0,1377.0,-9.0,0.0,-1151.0,0.0,-5662.0,-287.0,85.0,85.0,0.0,-372.0,-372.0,0.0,0.0,0.0,0.0,-1673.0,0.0,-1673.0,0.0,-3702.0,-343.0,-757.0,61.0,0.0,3204.0,-3143.0,418.0,1167.0,-749.0,-65.0,518.0,1950.0,,
05/31/2011,3777.0,3209.0,684.0,1060.0,154.0,-79.0,985.0,-1176.0,-2106.0,-19.0,0.0,949.0,0.0,26701.0,-58.0,20.0,20.0,0.0,-78.0,-78.0,0.0,0.0,0.0,0.0,-174.0,0.0,-174.0,0.0,26933.0,859.0,-304.0,1150.0,0.0,1150.0,0.0,13.0,424.0,-411.0,0.0,82.0,31419.0,,
08/31/2011,5421.0,1840.0,709.0,1078.0,163.0,-116.0,1031.0,1794.0,2483.0,57.0,,-746.0,0.0,-6323.0,-160.0,0.0,0.0,0.0,-160.0,-160.0,0.0,0.0,0.0,0.0,-343.0,0.0,-343.0,0.0,-5820.0,-2211.0,-304.0,-1150.0,0.0,0.0,-1150.0,-594.0,206.0,-800.0,-163.0,112.0,-3001.0,,
11/30/2011,1255.0,2192.0,701.0,-1367.0,176.0,-21.0,-1522.0,-271.0,-355.0,36.0,0.0,48.0,0.0,376.0,-129.0,0.0,0.0,0.0,-129.0,-129.0,0.0,0.0,0.0,0.0,-228.0,0.0,-228.0,0.0,733.0,-1020.0,-303.0,0.0,0.0,0.0,0.0,-717.0,281.0,-998.0,0.0,-487.0,124.0,,
02/29/2012,3010.0,2498.0,730.0,145.0,187.0,-63.0,21.0,-363.0,-100.0,46.0,0.0,-309.0,0.0,-590.0,-142.0,0.0,0.0,0.0,-142.0,-142.0,0.0,0.0,0.0,0.0,-2262.0,0.0,-2262.0,0.0,1814.0,-2119.0,-302.0,-255.0,0.0,0.0,-255.0,-1562.0,97.0,-1659.0,0.0,194.0,495.0,,
05/31/2012,4057.0,3451.0,776.0,1565.0,218.0,209.0,1138.0,-1735.0,-2036.0,11.0,0.0,290.0,0.0,33750.0,-217.0,0.0,0.0,0.0,-217.0,-217.0,0.0,0.0,0.0,0.0,-1869.0,0.0,-1869.0,0.0,35836.0,-749.0,-296.0,1700.0,0.0,1700.0,0.0,-2153.0,246.0,-2399.0,0.0,-290.0,36768.0,,
08/31/2012,5671.0,2034.0,746.0,1595.0,251.0,64.0,1280.0,1296.0,2630.0,10.0,,-1344.0,0.0,-510.0,-139.0,0.0,0.0,0.0,-139.0,-139.0,0.0,0.0,0.0,0.0,-361.0,0.0,-361.0,0.0,-10.0,-4520.0,-292.0,-1700.0,0.0,0.0,-1700.0,-2497.0,579.0,-3076.0,-31.0,71.0,712.0,,
11/30/2012,795.0,2581.0,718.0,-1684.0,219.0,-104.0,-1799.0,-820.0,-592.0,-10.0,0.0,-218.0,0.0,-2552.0,-212.0,0.0,0.0,0.0,-212.0,-212.0,0.0,0.0,0.0,0.0,-299.0,0.0,-299.0,0.0,-2041.0,1955.0,-291.0,4974.0,0.0,4974.0,0.0,-2728.0,268.0,-2996.0,0.0,47.0,245.0,,
02/28/2013,3194.0,2504.0,725.0,226.0,248.0,148.0,-170.0,-261.0,231.0,-48.0,0.0,-444.0,0.0,-665.0,-116.0,0.0,0.0,0.0,-116.0,-116.0,0.0,0.0,0.0,0.0,-932.0,0.0,-932.0,0.0,383.0,-2309.0,-850.0,0.0,0.0,0.0,0.0,-1459.0,673.0,-2132.0,0.0,-31.0,189.0,,
05/31/2013,4564.0,3807.0,742.0,1090.0,206.0,-225.0,1109.0,-1075.0,-2002.0,-18.0,0.0,945.0,0.0,-2229.0,-183.0,0.0,0.0,0.0,-183.0,-183.0,0.0,0.0,0.0,0.0,-1713.0,0.0,-1713.0,0.0,-333.0,-3626.0,0.0,-1250.0,0.0,0.0,-1250.0,-2569.0,248.0,-2817.0,193.0,-197.0,-1488.0,,
08/31/2013,6292.0,2191.0,745.0,1585.0,227.0,-101.0,1459.0,1771.0,2707.0,5.0,,-941.0,0.0,-3501.0,-153.0,0.0,,0.0,-153.0,-153.0,0.0,0.0,0.0,0.0,-1314.0,0.0,-1314.0,0.0,-2034.0,2341.0,-554.0,5566.0,,5566.0,0.0,-2643.0,325.0,-2968.0,-28.0,-81.0,5051.0,,
