Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,4.04,1.865,-0.024,-4.55,1.331,,,,,,,,,,,,,,,,,
06/30/1990,,5.17,1.863,0.305,-5.279,2.059,,,,,,,,,,,,,,,,,
09/30/1990,,5.327,1.694,-0.6,-2.691,3.73,,,,,,,,,,,,,,,,,
12/31/1990,,5.186,1.15,-2.099,14.893,19.129999,,,,,,,,,,,,,,,,,
03/31/1991,,4.472,1.938,0.787,-8.315,-1.118,,,,,,,,,,,,,,,,,
06/30/1991,,5.558,1.928,-1.395,-3.468,2.623,,,,,,,,,,,,,,,,,
09/30/1991,,5.659,1.801,-2.798,-10.694,-6.032,,,,,,,,,,,,,,,,,
12/31/1991,,6.313,1.79,-2.032,-9.799,-3.728,,,,,,,,,,,,,,,,,
03/29/1992,,7.346,3.825,-0.256,-12.216,-1.301,,,,,,,,,,,,,,,,,
06/28/1992,,8.352,3.638,-6.583,-8.224,-2.817,,,,,,,,,,,,,,,,,
09/27/1992,,9.851,3.77,-0.273,-30.118999,-16.771,,,,,,,,,,,,,,,,,
12/31/1992,,9.983,3.006,-1.704,-32.780998,-21.496,,,,,,,,,,,,,,,,,
04/04/1993,,10.234,3.801,-0.391,1.919,15.563,,,,,,,,,,,,,,,,,
07/04/1993,,11.482,3.841,3.229,36.73,55.282001,,,,,,,,,,,,,,,,,
09/30/1993,,11.088,3.494,2.889,-25.726,-8.255,,,,,,,,,,,,,,,,,
12/31/1993,,10.902,3.632,14.69,-7.683,21.541,,,,,,,,,,,,,,,,,
03/31/1994,,6.87,4.084,0.333,16.518999,27.806,,,,,,,,,,,,,,,,,
07/03/1994,,7.23,4.103,-2.885,-12.097,-3.649,,,,,,,,,,,,,,,,,
10/02/1994,,9.809,3.87,0.514,-48.894001,-34.701,,,,,,,,,,,,,,,,,
12/31/1994,,23.971001,3.342,3.082,-34.313,-3.918,,,,,,,,,,,,,,,,,
04/02/1995,,7.096,4.182,-1.119,-57.452,-47.292999,,,-3.357,,,,,,,,,,,,,,
06/30/1995,,9.319,5.177,0.137,17.124001,31.757,,,-3.95,,,,,,,,,,,,,,
10/01/1995,,8.543,5.867,-7.719,-1.619,5.072,,,-3.907,,,,,,,,,,,,,,
12/31/1995,,-18.503,4.082,34.081001,43.077,62.737,,,-4.883,,,,,,,,,,,,,,
03/31/1996,,10.417,5.48,3.488,-18.784,0.601,,,-5.564,,,,,,,,,,,,,,
06/30/1996,,9.278,5.577,2.756,18.684,36.294998,,,-3.794,,,,,,,,,,,,,,
09/29/1996,,5.597,5.569,-7.33,2.422,6.258,,,-6.803,,,,,,,,,,,,,,
12/31/1996,,-37.834,3.667,38.112999,58.284,62.23,,,-3.732,,,,,,,,,,,,,,
03/30/1997,,7.379,5.776,-4.555,38.59,47.189999,-3.473,0.0,-3.124,0.0,0.0,-0.349,-34.083,-0.981,0.0,0.0,-15.93,7.152,-22.82,-1.504,9.634,,
06/29/1997,,10.708,5.739,-0.296,2.414,18.565001,-2.536,0.0,-2.147,0.0,0.0,-0.389,-15.003,-0.918,0.0,0.0,0.0,0.511,-14.392,-0.204,1.026,,
