Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
09/30/1990,,,0.0,,-5.780613,-5.780613,,,,,,,,,,,,
12/31/1990,,,0.0,,1.41441,1.41441,,,,,,,,,,,,
03/31/1991,,,0.336,,0.336,0.336,,,,,,,,,,,,
06/30/1991,,,0.61,,0.61,0.61,,,,,,,,,,,,
09/30/1991,,,1.002,,1.002,1.002,,,,,,,,,,,,
12/31/1991,,,0.0,,1.204,1.204,,,,,,,,,,,,
03/31/1992,,,0.483,,0.483,0.483,,,,,,,,,,,,
06/30/1992,,,1.207,,1.290546,1.290546,,,,,,,,,,,,
09/30/1992,,,1.52,,1.69485,1.69485,,,,,,,,,,,,
12/31/1992,,,0.0,,1.959604,1.959604,,,,,,,,,,,,
03/31/1993,,,1.35426,,1.35426,1.35426,,,,,,,,,,,,
06/30/1993,,,2.0622,,2.0622,2.0622,,,,,,,,,,,,
09/30/1993,,,2.62519,,2.625188,2.625188,,,,,,,,,,,,
12/31/1993,,,0.0,,3.612352,3.612352,,,,,,,,,,,,
03/31/1994,,,2.771,,2.771,2.771,,,,,,,,,,,,
06/30/1994,,,2.631,,2.631,2.631,,,,,,,,,,,,
09/30/1994,,,3.622,,3.622,3.622,,,,,,,,,,,,
12/31/1994,,,0.0,,4.312,4.312,,,,,,,,,,,,
03/31/1995,,,4.034,,4.034,4.034,,,,,,,,,,,,
06/30/1995,,,4.944,,4.944,4.944,,,,,,,,,,,,
09/30/1995,,,5.39,,5.39,5.39,,,,,,,,,,,,
12/31/1995,,,0.0,,7.125,7.125,,,,,,,,,,,,
03/31/1996,,,6.96,,6.96,6.96,,,,,,,,,,,,
06/30/1996,,,7.893,,7.893,7.893,,,,,,,,,,,,
09/30/1996,,,8.551,,8.551,8.551,,,,,,,,,,,,
12/31/1996,,,0.0,,9.236,9.236,,,,,,,,,,,,
03/31/1997,,,0.895,,0.895,0.895,,,,,,,,,,,,
06/30/1997,,,-2.068,,-2.068,-2.068,,,,,,,,,,,,
09/30/1997,,,2.132,,-16.854,-16.854,,,,,,,,,,,,
12/31/1997,,,3.478,,-3.093,-3.093,,,,,,,,,,,,
03/31/1998,,,3.761,,3.761,3.761,,,,,,,,,,,,
06/30/1998,,,5.098,,5.098,5.098,,,,,,,,,,,,
09/30/1998,,,5.996,,5.996,5.996,,,,,,,,,,,,
12/31/1998,,,7.092,,-30.07,-30.07,,,,,,,,,,,,
03/31/1999,,,7.281,,7.281,7.281,,,,,,,,,,,,
06/30/1999,,,8.025,,8.025,8.025,,,,,,,,,,,,
