Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
12/31/1997,,9372.548828,15008.448242,-5635.899902,165.837006,34.825001,9573.209961,98.237,0.0,0.0,284.161987,237.800003,163.686005,219.106003,1002.990967,301.195312,,,357.962006,6845.432129,7504.589447,18080.794922,,449.057007,302.229004,312.690002,529.630981,193.850006,1787.457031,2304.304932,324.200012,6969.834961,1518.962036,6969.834961,23.021,3636.907959,499.669006,1016.437988,0.0,5176.03595,18080.794922,
03/31/1998,,9249.335938,14950.674805,-5701.338867,191.326004,62.808998,9503.470703,48.845001,0.0,0.0,233.378006,247.794006,188.848007,229.824997,948.690002,317.596008,,,524.752014,6755.475098,7597.82312,18049.984375,,297.82901,281.38501,271.865997,536.44397,192.003006,1579.526978,2298.655029,318.428986,7148.956055,1486.880981,11252.920898,23.021,3636.844971,541.231995,1016.437988,0.0,5217.53595,18049.984375,
06/30/1998,,8892.647461,14441.698242,-5549.050781,210.274994,31.712,9134.633789,70.964996,0.0,0.0,248.242996,251.944,201.417999,378.722992,1151.292969,,,,594.994995,7454.76709,8049.762085,18335.689453,,407.18399,202.738007,506.476013,531.062012,197.419998,1844.880005,2286.38501,296.885986,6996.795898,1579.625,11159.691895,23.707001,3838.865967,488.889008,979.655029,0.0,5331.117035,18335.689453,
09/30/1998,,8790.359375,14528.549805,-5738.190918,254.835007,32.358002,9077.551758,117.670998,0.0,0.0,266.487,230.651001,152.705002,407.389008,1174.902954,323.252014,,,634.661987,7012.682129,7970.59613,18223.050781,,581.521973,348.450012,262.196991,608.343994,258.186005,2058.698975,2265.548096,291.044006,6606.324219,1570.333008,10733.249023,23.707001,3843.946045,568.390991,995.059021,0.0,5431.103088,18223.050781,
12/31/1998,,8948.90332,14961.664062,-6012.76123,293.67099,,9242.574219,77.797997,0.0,0.0,239.182999,256.035004,171.931,322.186005,1067.133057,,,,0.0,7753.799805,7753.799805,18063.507812,,876.469971,254.470001,305.325989,543.263,203.460007,2182.989014,2282.864014,286.153992,6352.358887,1555.078003,6352.358887,23.707001,3846.073975,579.377014,954.905029,0.0,5404.063049,18063.507812,
03/31/1999,,8898.900391,15018.230469,-6119.331055,320.734009,0.0,9219.633789,45.612,0.0,0.0,253.302002,141.916,196.856995,447.562012,1085.249023,369.837006,0.0,,0.0,7513.643066,7883.480072,18188.359375,,841.513,265.734009,270.993011,541.578979,213.998001,2133.816895,2276.861084,282.709991,6335.289062,1745.182983,10640.042969,23.552999,3803.485107,632.559998,954.905029,0.0,5414.503113,18188.359375,
06/30/1999,,8992.266602,15101.660156,-6109.396973,231.906998,0.0,9224.173828,226.533005,0.0,0.0,258.561005,249.410995,210.675003,466.25,1411.430054,396.450989,1284.196045,,0.0,6066.933105,7747.580139,18383.179688,,1201.244995,228.768997,304.05899,573.11499,203.401001,2510.589111,2259.100098,279.334991,6142.847168,1788.685059,10469.967285,23.448999,3774.679932,675.107971,929.390991,0.0,5402.627869,18383.179688,
09/30/1999,,8792.120117,15075.019531,-6282.900879,240.337006,0.0,9032.457031,115.603996,0.0,0.0,328.979004,222.531006,163.061005,423.360992,1253.536011,406.588989,1283.574951,,0.0,6098.723145,7788.887085,18074.880859,,1082.370972,287.631012,232.179993,639.979004,252.082001,2494.24292,2235.541016,274.377014,5817.546875,1793.135986,10120.601074,23.302,3734.813965,778.528992,923.390991,0.0,5460.03595,18074.880859,
12/31/1999,,8725.960938,14645.129883,-5919.169922,367.380005,0.0,9093.34082,111.788002,0.0,0.0,322.687012,254.065002,167.893997,445.242004,1301.676025,543.69397,2159.040039,,0.0,5126.295898,7829.029907,18224.050781,,762.52002,417.819,360.378998,535.120972,301.571991,2377.410889,2231.264893,269.083008,6001.26416,1876.493042,10378.10498,23.245001,3722.375,818.27002,904.640991,0.0,5468.531128,18224.050781,
03/31/2000,,8625.026367,14700.660156,-6075.634766,492.868988,0.0,9117.894531,43.046001,0.0,0.0,337.670013,247.227005,214.526993,416.109985,1258.579956,558.265991,2110.091064,0.0,0.0,5063.016113,7731.373169,18107.849609,,657.517029,353.826996,342.059998,547.97998,301.502991,2202.886963,2212.445068,264.209015,6056.212891,1874.317993,10407.185059,23.091,3689.672119,880.372009,904.640991,0.0,5497.77594,18107.849609,
