Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
12/31/1988,25.875,,27.0,28.0,23.125,,,
03/31/1989,31.125,20.289855,25.75,32.875,25.5,,,
06/30/1989,33.375,7.228916,31.0,35.125,29.5,,105.723,
09/30/1989,38.5,15.355805,33.125,41.875,32.25,,105.723,
12/31/1989,44.375,15.25974,38.75,46.25,35.75,,105.723,
03/31/1990,47.25,6.478873,44.625,47.5,39.25,4953.973532,105.723,
06/30/1990,42.875,-9.259259,47.25,49.375,41.875,4495.272279,104.846001,
09/30/1990,44.875,4.664723,42.875,54.875,40.875,3573.800122,104.846001,
12/31/1990,36.125,-19.498607,45.75,46.625,34.75,2877.500714,79.639,
03/31/1991,34.5,-4.49827,36.0,40.375,31.125,2748.097458,79.639,
06/30/1991,31.125,-9.782609,34.5,36.125,30.625,2479.261837,79.653999,
09/30/1991,33.25,6.827309,31.125,37.25,28.75,2648.561941,79.654999,
12/31/1991,25.625,-22.932331,33.5,34.625,22.0,2041.466875,79.654999,
03/31/1992,19.375,-24.390244,26.125,27.25,17.5,1543.548121,79.667,
06/30/1992,17.5,-9.677419,19.375,24.75,16.75,1394.172497,79.667,
09/30/1992,24.5,40.0,17.375,26.625,17.125,2374.466496,79.667,
12/31/1992,19.625,-19.897959,24.5,24.625,18.625,1901.996125,96.917,
03/31/1993,23.625,20.382166,19.75,24.0,17.25,2290.018481,96.917,
06/30/1993,20.5,-13.227513,23.625,24.875,20.0,1987.105984,96.931999,
09/30/1993,24.5,19.512195,20.5,24.75,19.375,2374.833981,96.931999,
12/31/1993,17.25,-29.591837,24.5,26.25,16.25,1672.076983,96.931999,
03/31/1994,16.125,-6.521739,17.25,20.0,15.875,1563.254236,96.931999,
06/30/1994,15.0,-6.976744,16.0,18.25,14.375,1454.189987,96.945999,
09/30/1994,13.875,-7.5,14.875,16.0,13.875,1345.125738,96.945999,
12/31/1994,11.875,-14.414414,13.875,15.125,10.625,1174.983738,96.945999,
03/31/1995,12.625,6.315789,11.875,13.25,9.875,1250.619851,96.945999,
06/30/1995,13.75,8.910891,12.5,14.75,12.0,1421.172523,99.058998,
09/30/1995,13.0,-5.454545,13.625,14.75,12.625,1357.590004,103.358002,
12/31/1995,13.375,2.884615,13.125,14.0,10.75,1398.583638,104.43,
03/31/1996,13.875,3.738318,13.375,14.75,12.375,1451.394422,104.567001,
06/30/1996,16.25,17.117117,14.125,17.375,14.0,1701.569967,104.605003,
09/30/1996,17.75,9.230769,16.25,18.25,14.125,1860.803493,104.711998,
12/31/1996,24.75,39.43662,17.75,25.75,17.5,2606.496849,104.834,
03/31/1997,19.25,-22.222222,24.5,27.125,18.5,2027.294558,105.313004,
06/30/1997,21.125,9.74026,19.0,23.75,17.25,2226.891894,105.314003,
09/30/1997,25.4375,20.414201,21.0,28.25,20.375,2686.78509,105.415001,
12/31/1997,25.5,0.2457,25.625,30.6875,22.0,2702.541058,105.623001,
03/31/1998,26.0,1.960784,25.125,27.4375,21.8125,2760.160095,105.982002,
06/30/1998,22.125,-14.903846,26.0,27.5,20.75,2350.449389,106.160004,
09/30/1998,12.9375,-41.525424,22.0,22.75,10.5625,1374.40239,106.235001,
12/31/1998,13.4375,3.864734,12.9375,15.75,11.0,,106.234001,
