Date,Level 1 Assets,Total FV Assets,Level 2 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/30/2008,161.162,161.162,177.509,177.509,-0.802,1.557618,1.557618,0.844737,0.844737,
