Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
02/27/1997,,,,,,,46.244251,,46.244251,43.995912,17.457421,43.995912,,4.861878,0.0,,
05/30/1997,,,,,,,36.439665,,36.439665,30.525687,11.08941,30.525687,,16.229508,0.0,,
08/30/1997,,,,,,,41.793722,,41.793722,39.103139,14.638241,39.103139,,6.437768,0.0,,
11/30/1997,,,,,,,35.750315,,35.750315,31.651955,10.170178,31.651955,,11.463845,0.0,,
02/28/1998,,,,,,76.147721,41.343042,22.718447,41.343042,35.760518,14.975436,35.760518,,13.502935,0.0,,
05/31/1998,,,,,,71.202194,34.693878,32.471483,34.693878,28.337237,12.905683,28.337237,,18.322083,0.0,,
08/31/1998,,,,,,76.721883,35.214552,-205.813953,35.214552,30.45709,11.386225,30.45709,,13.509934,0.0,,
11/27/1998,,,,,,83.072247,11.693989,-68.554396,11.693989,4.808743,1.028758,4.808743,,58.878505,0.0,,
02/26/1999,,,,,,70.79918,39.66611,31.739962,39.66611,33.622705,17.196038,33.622705,,15.23569,0.0,,
05/28/1999,,,,,,58.489378,22.196598,,-42.865379,9.801095,5.350118,9.801095,,,0.0,,
08/27/1999,,,,,,64.984472,31.748826,25.870253,31.748826,18.720657,9.906832,18.720657,,41.03512,8.30721,,
11/26/1999,,,,,,67.878427,34.811402,43.080532,34.811402,20.817737,10.771752,20.817737,,40.198511,7.46888,,
02/25/2000,,28.617239,1.019865,1.26556,,63.422903,32.917872,19.425901,32.917872,19.741821,11.137619,19.741821,,40.027045,6.087937,26.875039,
05/26/2000,,30.393199,1.148482,1.440889,,65.897999,30.276775,71.137026,30.276775,18.170878,9.211811,18.170878,,39.984102,7.152318,28.219381,
08/25/2000,,29.957727,1.247465,1.582752,,65.710089,30.329136,26.005362,30.329136,18.2019,9.309683,18.2019,,39.985433,6.674757,27.958121,
11/24/2000,,22.995314,1.146754,1.767713,,74.3272,35.139092,-15.517241,26.647145,17.598829,7.522844,17.598829,,33.956044,8.985025,20.929179,
02/23/2001,,20.663069,1.01357,1.5047,,65.502,26.600465,,26.600465,16.226495,8.082509,16.226495,,38.999206,7.552083,19.102576,
05/25/2001,,18.515424,0.96288,1.434887,,65.248835,23.709273,-189.090909,23.709273,14.461153,7.072812,14.461153,,39.006342,10.051993,16.654255,
08/31/2001,,15.751525,0.836694,1.259943,,63.75,20.95056,-69.976905,20.95056,12.783393,6.358696,12.783393,,38.983051,12.393162,13.799413,
11/30/2001,,13.290757,0.774352,1.377743,,59.774436,21.12635,,21.12635,14.50248,8.12357,14.50248,,31.353591,11.468813,11.766465,
02/22/2002,,11.499179,0.671548,1.137966,,54.54386,23.31851,-37.004405,23.31851,14.563646,9.192982,14.563646,,37.544696,10.877863,10.248314,
05/31/2002,,11.129793,0.657402,1.088516,,55.646455,23.39652,-32.374101,23.39652,14.619579,9.03112,14.619579,,37.513873,10.657194,9.94367,
