Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2012,11273.0,11009.0,264.0,-9670.0,9670.0,1603.0,0.0,-275.0,236.0,39.0,0.0,1328.0,-42.0,67.0,71.0,-4.0,,-32.0,7.0,1286.0,-435.0,851.0,7.0,7.0,0.0,844.0,2.0,846.0,0.0,0.0,846.0,837.4,-15.6,573.0,1.47,1.48,1.461431,577.0,1.46,1.47,1.442964,
12/31/2012,11097.0,10854.0,243.0,-9832.0,9832.0,1265.0,0.0,-306.0,249.0,57.0,0.0,959.0,-29.0,69.0,74.0,-5.0,0.0,-38.0,-2.0,930.0,-285.0,645.0,22.0,22.0,0.0,623.0,9.0,632.0,0.0,0.0,632.0,688.45,34.45,578.0,1.09,1.13,1.19109,578.0,1.09,1.13,1.189602,
03/31/2013,10669.0,10414.0,255.0,-9153.0,9153.0,1516.0,0.0,-249.0,213.0,36.0,0.0,1267.0,-4.0,69.0,71.0,-2.0,,-59.0,-6.0,1263.0,-357.0,906.0,6.0,6.0,0.0,900.0,1.0,901.0,0.0,0.0,901.0,892.05,-14.95,574.0,1.56,1.57,1.554094,578.0,1.55,1.56,1.534135,
06/30/2013,11103.0,10830.0,273.0,-9496.0,9496.0,1607.0,0.0,-243.0,208.0,35.0,0.0,1364.0,-31.0,65.0,70.0,-5.0,,-43.0,9.0,1333.0,-410.0,923.0,-4.0,-4.0,0.0,927.0,2.0,929.0,0.0,0.0,929.0,925.0,0.0,573.45679,1.62,1.61,1.61,577.018634,1.61,1.6,1.6,
09/30/2013,11152.0,10871.0,281.0,-9690.0,9690.0,1462.0,0.0,-255.0,220.0,35.0,0.0,1207.0,-14.0,76.0,81.0,-5.0,,-61.0,-1.0,1193.0,-339.0,854.0,3.0,3.0,0.0,851.0,2.0,853.0,0.0,0.0,853.0,856.0,0.0,563.0,1.51,1.52,1.52,567.0,1.5,1.51,1.51,
12/31/2013,11138.0,10937.0,201.0,-9601.0,9601.0,1537.0,0.0,-273.0,229.0,44.0,0.0,1264.0,-57.0,84.0,87.0,-3.0,,-40.0,13.0,1207.0,-30.0,1177.0,2.0,2.0,0.0,1175.0,-1.0,1174.0,0.0,0.0,1174.0,1177.3,1.3,555.0,2.11,2.11,2.121261,555.0,2.11,2.11,2.112342,
03/31/2014,11135.0,10918.0,217.0,-9577.0,9577.0,1558.0,0.0,-218.0,186.0,32.0,0.0,1340.0,-14.0,86.0,92.0,-6.0,,-61.0,-11.0,1326.0,-383.0,943.0,-1.0,-1.0,0.0,944.0,1.0,945.0,0.0,0.0,945.0,910.2,-33.8,544.0,1.73,1.73,1.673162,548.0,1.72,1.72,1.658321,
06/30/2014,12117.0,11924.0,193.0,-10255.0,10255.0,1862.0,0.0,-249.0,215.0,34.0,0.0,1613.0,-15.0,89.0,96.0,-7.0,,-68.0,-6.0,1598.0,-425.0,1173.0,-3.0,-3.0,0.0,1176.0,2.0,1178.0,0.0,0.0,1178.0,1175.0,0.0,523.0,2.25,2.24,2.24,527.0,2.23,2.22,2.22,
09/30/2014,12066.0,11784.0,282.0,-10118.0,10118.0,1948.0,0.0,-242.0,211.0,31.0,0.0,1706.0,-12.0,79.0,92.0,-13.0,,-64.0,-3.0,1694.0,-434.0,1260.0,3.0,3.0,0.0,1257.0,1.0,1258.0,0.0,0.0,1258.0,1261.0,0.0,509.0,2.46,2.47,2.47,512.0,2.45,2.46,2.46,
12/31/2014,10290.0,10088.0,202.0,-8989.0,8989.0,1301.0,0.0,-224.0,194.0,30.0,0.0,1077.0,17.0,65.0,72.0,-7.0,,-64.0,-18.0,1094.0,-298.0,796.0,5.0,5.0,0.0,791.0,2.0,793.0,0.0,0.0,793.0,1253.0,455.0,499.0,1.589178,1.599198,2.511022,499.0,1.589178,1.599198,2.511022,
03/31/2015,8185.0,8001.0,184.0,-6379.0,6379.0,1806.0,0.0,-231.0,205.0,26.0,0.0,1575.0,32.0,58.0,69.0,-11.0,,-69.0,-21.0,1607.0,-440.0,1167.0,3.0,3.0,0.0,1164.0,2.0,1166.0,0.0,-4.0,1162.0,1245.0,80.0,479.0,2.42,2.43,2.599165,481.0,2.41,2.42,2.58632,
06/30/2015,9145.0,8931.0,214.0,-7047.0,7047.0,2098.0,0.0,-253.0,228.0,25.0,0.0,1845.0,22.0,72.0,79.0,-7.0,,-90.0,-4.0,1867.0,-541.0,1326.0,-3.0,-3.0,0.0,1329.0,1.0,1330.0,0.0,-2.0,1328.0,1319.0,-6.0,472.0,2.82,2.81,2.794492,472.0,2.82,2.81,2.794492,
09/30/2015,8334.0,8119.0,215.0,-6465.0,6465.0,1869.0,0.0,-219.0,194.0,25.0,0.0,1650.0,26.0,77.0,85.0,-8.0,,-93.0,-10.0,1676.0,-487.0,1189.0,3.0,3.0,0.0,1186.0,-1.0,1185.0,0.0,-1.0,1184.0,1304.65,117.65,462.0,2.56,2.57,2.823918,463.0,2.54,2.55,2.804104,
12/31/2015,7071.0,6879.0,192.0,-5792.0,5792.0,1279.0,0.0,-227.0,201.0,26.0,0.0,1052.0,7.0,70.0,77.0,-7.0,0.0,-87.0,10.0,1059.0,-262.0,797.0,2.0,2.0,0.0,795.0,0.0,795.0,0.0,0.0,795.0,797.0,0.0,446.0,1.78,1.786996,1.786996,446.0,1.78,1.78,1.78,
03/31/2016,6743.0,6556.0,187.0,-5166.0,5166.0,1577.0,0.0,-217.0,193.0,24.0,0.0,1360.0,102.0,77.0,82.0,-5.0,0.0,-91.0,-88.0,1462.0,-432.0,1030.0,0.0,0.0,0.0,1030.0,0.0,1030.0,0.0,-1.0,1029.0,1063.2,34.2,433.0,2.38,2.38,2.455427,434.0,2.37,2.37,2.448802,
06/30/2016,7328.0,7132.0,196.0,-5702.0,5702.0,1626.0,0.0,-223.0,199.0,24.0,0.0,1403.0,35.0,79.0,83.0,-4.0,0.0,-117.0,3.0,1438.0,-346.0,1092.0,1.0,1.0,0.0,1091.0,0.0,1091.0,0.0,-1.0,1090.0,1091.0,0.0,424.0,2.57,2.57,2.57,425.0,2.56,2.56,2.56,
09/30/2016,7365.0,7191.0,174.0,-5903.0,5903.0,1462.0,0.0,-213.0,188.0,25.0,0.0,1249.0,32.0,68.0,72.0,-4.0,,-81.0,-19.0,1281.0,-326.0,955.0,2.0,2.0,0.0,953.0,-1.0,952.0,0.0,-1.0,951.0,945.85,-7.15,413.0,2.3,2.31,2.290194,414.0,2.3,2.31,2.290194,
12/31/2016,7747.0,7575.0,172.0,-6420.0,6420.0,1327.0,0.0,-279.0,253.0,26.0,0.0,1048.0,4.0,81.0,85.0,-4.0,0.0,-78.0,-7.0,1052.0,-282.0,770.0,7.0,7.0,0.0,763.0,0.0,763.0,0.0,-1.0,762.0,769.0,0.0,407.0,1.87,1.89,1.89,407.0,1.87,1.89,1.89,
03/31/2017,8430.0,8243.0,187.0,-6991.0,6991.0,1439.0,0.0,-229.0,204.0,25.0,0.0,1210.0,-90.0,201.0,207.0,-6.0,5.0,-81.0,-35.0,1120.0,-315.0,805.0,8.0,8.0,0.0,797.0,0.0,797.0,0.0,0.0,797.0,890.85,85.85,403.0,1.98,2.0,2.210546,403.0,1.98,2.0,2.210546,
06/30/2017,8403.0,8220.0,183.0,-6601.0,6601.0,1802.0,0.0,-225.0,200.0,25.0,0.0,1577.0,16.0,91.0,95.0,-4.0,0.0,-78.0,-29.0,1593.0,-459.0,1134.0,4.0,4.0,0.0,1130.0,1.0,1131.0,0.0,1.0,1132.0,1136.0,0.0,401.0,2.82,2.83,2.83,402.0,2.82,2.82995,2.82995,
09/30/2017,8516.0,8312.0,204.0,-6939.0,6939.0,1577.0,0.0,-245.0,218.0,27.0,0.0,1332.0,106.0,89.0,94.0,-5.0,,-81.0,-114.0,1438.0,-380.0,1058.0,2.0,2.0,0.0,1056.0,1.0,1057.0,0.0,-1.0,1056.0,955.0,-103.0,395.0,2.67,2.67,2.417722,395.0,2.67,2.67,2.409241,
12/31/2017,9135.0,8930.0,205.0,-7528.0,7528.0,1607.0,0.0,-266.0,237.0,29.0,0.0,1341.0,1.0,86.0,95.0,-9.0,,-81.0,-6.0,1342.0,556.0,1898.0,4.0,4.0,0.0,1894.0,0.0,1894.0,0.0,-2.0,1892.0,1077.0,-819.0,395.0,4.8,4.8,2.726582,395.0,4.79,4.8,2.726582,
03/31/2018,9767.0,9530.0,237.0,-8012.0,8012.0,1755.0,0.0,-261.0,233.0,28.0,0.0,1494.0,40.0,80.0,91.0,-11.0,-6.0,-96.0,-18.0,1534.0,-303.0,1231.0,0.0,0.0,0.0,1231.0,0.0,1231.0,0.0,0.0,1231.0,1231.0,0.0,394.0,3.12,3.12,3.12,395.0,3.11,3.11,3.11,
06/30/2018,10206.0,9985.0,221.0,-8290.0,8290.0,1916.0,0.0,-290.0,261.0,29.0,0.0,1626.0,8.0,76.0,91.0,-15.0,0.0,-68.0,-16.0,1634.0,21.0,1655.0,1.0,1.0,0.0,1654.0,0.0,1654.0,0.0,1.0,1655.0,1310.0,-346.0,391.0,4.23,4.23,3.350384,392.0,4.22,4.222551,3.339898,
09/30/2018,10155.0,9926.0,229.0,-8499.0,8499.0,1656.0,0.0,-339.0,309.0,30.0,0.0,1317.0,30.0,76.0,90.0,-14.0,,-89.0,-17.0,1347.0,-232.0,1115.0,2.0,2.0,0.0,1113.0,,1113.0,0.0,-2.0,1111.0,1155.0,42.0,389.0,2.86,2.86,2.969152,390.0,2.85,2.85,2.957692,
12/31/2018,8876.0,8685.0,191.0,-7728.0,7728.0,1148.0,0.0,-354.0,326.0,28.0,0.0,794.0,2.0,83.0,88.0,-5.0,,-36.0,-49.0,796.0,-99.0,697.0,5.0,5.0,0.0,692.0,-2.0,690.0,0.0,0.0,690.0,710.0,15.0,381.21547,1.81,1.823116,1.862464,385.47486,1.79,1.802971,1.841884,
03/31/2019,8778.0,8642.0,136.0,-7446.0,7446.0,1332.0,0.0,-315.0,287.0,28.0,0.0,1017.0,3.0,86.0,92.0,-6.0,-11.0,-64.0,-14.0,1020.0,-203.0,817.0,0.0,0.0,0.0,817.0,0.0,817.0,0.0,0.0,817.0,829.0,12.0,372.0,2.19,2.19,2.228495,372.0,2.19,2.19,2.222258,
06/30/2019,9048.0,8828.0,220.0,-7542.0,7542.0,1506.0,0.0,-329.0,302.0,27.0,0.0,1177.0,-2.0,76.0,81.0,-5.0,-3.0,-64.0,-7.0,1175.0,-169.0,1006.0,3.0,3.0,0.0,1003.0,,1003.0,0.0,-1.0,1002.0,1020.0,15.0,370.0,2.7,2.71,2.756757,370.0,2.7,2.71,2.750541,
09/30/2019,8722.0,8527.0,195.0,-7269.0,7269.0,1453.0,0.0,-329.0,303.0,26.0,0.0,1124.0,-19.0,81.0,86.0,-5.0,-2.0,-51.0,-9.0,1105.0,-136.0,969.0,4.0,4.0,0.0,965.0,,965.0,0.0,-2.0,963.0,915.0,-52.0,337.0,2.85,2.86,2.715134,337.0,2.85,2.86,2.705697,
12/31/2019,8179.0,7988.0,191.0,-7044.0,7044.0,1135.0,0.0,-337.0,307.0,30.0,0.0,798.0,-46.0,85.0,88.0,-3.0,,-46.0,7.0,752.0,-140.0,612.0,0.0,0.0,0.0,612.0,,612.0,0.0,0.0,612.0,641.0,29.0,334.0,1.83,1.83,1.919162,334.0,1.83,1.83,1.916826,
03/31/2020,7494.0,7371.0,123.0,-6868.0,6868.0,626.0,0.0,-322.0,295.0,27.0,0.0,304.0,-86.0,86.0,89.0,-3.0,-7.0,0.0,7.0,218.0,-75.0,143.0,-1.0,-1.0,0.0,144.0,-2.0,142.0,0.0,0.0,142.0,505.0,364.0,334.0,0.42,0.422156,1.511976,334.0,0.42,0.417006,1.506826,
06/30/2020,5546.0,5386.0,160.0,-4894.0,4894.0,652.0,0.0,-313.0,288.0,25.0,0.0,339.0,-56.0,121.0,125.0,-4.0,1.0,-61.0,-5.0,283.0,32.0,315.0,1.0,1.0,0.0,314.0,-1.0,313.0,0.0,0.0,313.0,325.0,11.0,334.0,0.94,0.94,0.973054,334.0,0.94,0.94,0.972934,
09/30/2020,6304.714,,,,,789.9806642,,,,,,506.6,,,,,,,,420.222,,388.2,,,,,,388.2,,,388.2,364.625,,,1.068,1.068,1.143,,1.068,1.068,1.143,
12/31/2020,6496.615,,,,,929.5356742,,,,,,584.9,,,,,,,,493.556,,481.2,,,,,,481.2,,,481.2,424.25,,,1.388,1.388,1.356,,1.388,1.388,1.356,
