Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,3.47,,3.47,3.47,,,,,,,
06/30/1990,,,16.191,,16.191,16.191,,,,,,,
09/30/1990,,,14.942,,14.942,14.942,,,,,,,
12/31/1990,,,0.0,,13.262,13.262,,,,,,,
03/31/1991,,,14.055,,14.055,14.055,,,,,,,
06/30/1991,,,15.599,,15.599,15.599,,,,,,,
09/30/1991,,,16.496,,16.496,16.496,,,,,,,
12/31/1991,,,0.0,,26.872,26.872,,,,,,,
03/31/1992,,,22.146999,,24.752001,24.752001,,,,,,,
06/30/1992,,,23.408001,,26.079,26.079,,,,,,,
09/30/1992,,,23.493,,26.537001,26.537001,,,,,,,
12/31/1992,,,0.0,,11.797,11.797,,,,,,,
03/31/1993,,,30.242001,,29.732,29.732,,,,,,,
06/30/1993,,,30.344,,25.809,25.809,,,,,,,
09/30/1993,,,29.451,,27.347,27.347,,,,,,,
12/31/1993,,,0.0,,23.194,23.194,,,,,,,
03/31/1994,,,36.630001,,39.804001,39.804001,,,,,,,
06/30/1994,,,35.588001,,36.750999,36.750999,,,,,,,
09/30/1994,,,36.757999,,37.598999,37.598999,,,,,,,
12/31/1994,,,0.0,,32.914001,32.914001,,,,,,,
03/31/1995,,,34.606998,,34.606998,34.606998,,,,,,,
06/30/1995,,,40.752998,,40.752998,40.752998,,,,,,,
09/30/1995,,,43.830002,,43.830002,43.830002,,,,,,,
12/31/1995,,,0.0,,45.698002,45.698002,,,,,,,
03/31/1996,,,37.441002,,37.441002,37.441002,,,,,,,
06/30/1996,,,42.347,,42.347,42.347,,,,,,,
09/30/1996,,,49.227001,,46.797001,46.797001,,,,,,,
12/31/1996,,,0.0,,53.321999,53.321999,,,,,,,
03/31/1997,,,38.563,,38.563,38.563,,,,,,,
06/30/1997,,,46.363998,,46.364014,46.364014,,,,,,,
09/30/1997,,,54.688,,54.687996,54.687996,,,,,,,
