Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
02/28/2007,1278.7,,-1165.6,,113.1,0.0,-78.9,77.8,,1.1,34.2,15.0,,49.6,,-17.8,,-41.3,49.2,-6.6,42.6,,,,42.6,-0.4,42.2,,0.0,42.2,42.2,-22.035,439.5,0.1,0.1,0.05,440.9,0.1,0.1,0.05,
05/31/2007,1684.4,,-1228.2,,456.2,0.0,-98.1,95.9,,2.2,358.1,-69.2,30.1,,,53.5,,2.1,288.9,-85.3,203.6,,,,203.6,-1.0,202.6,0.0,0.0,202.6,202.6,-1.56,443.2,0.46,0.46,0.46,443.2,0.46,0.46,0.46,
08/31/2007,2003.3,,-1481.5,,521.8,0.0,-72.2,66.6,,5.6,449.6,-41.6,34.0,34.0,,19.4,,0.0,408.0,-100.8,307.2,0.0,,,307.2,-1.7,305.5,0.0,0.0,305.5,305.5,,441.4,0.69,0.69,0.69,444.3,0.69,0.69,0.69,
11/30/2007,2195.4,,-1572.3,,623.1,0.0,-83.2,79.8,,3.4,539.9,-41.5,25.5,25.5,0.0,52.4,,9.1,498.4,-100.9,397.5,0.0,,,397.5,-3.5,394.0,0.0,0.0,394.0,394.0,,442.3,0.89,0.89,0.83,445.0,0.89,0.89,0.83,
02/29/2008,2147.2,,-1419.3,,727.9,0.0,-81.3,81.2,,0.1,646.6,35.0,24.7,33.4,-8.7,-1.5,,-27.3,681.6,-159.2,522.4,0.0,,,522.4,-1.6,520.8,0.0,0.0,520.8,520.8,-26.26,443.3,1.17,1.17,1.111,446.1,1.17,1.17,1.111,
05/31/2008,3466.7,,-2179.0,,1287.7,0.0,-98.8,96.2,,2.6,1188.9,29.5,6.3,,,-12.8,,12.8,1218.4,-354.0,864.4,,,,864.4,-1.9,862.5,0.0,0.0,862.5,862.5,6.051,446.5,1.93,1.93,1.944,446.5,1.93,1.93,1.944,
08/31/2008,4322.5,4322.5,-2673.9,2673.9,1648.6,0.0,-99.7,90.0,,9.7,1548.9,77.6,10.6,25.1,-14.5,-86.7,59.8,58.3,1626.5,-497.7,1188.6,0.0,0.0,0.0,1188.6,-3.9,1184.7,0.0,0.0,1184.7,1184.7,0.0,444.1,2.67,2.67,2.67,446.5,2.65,2.65,2.65,
11/30/2008,3006.5,3006.5,-2232.8,2232.8,773.7,0.0,-91.7,76.8,,14.9,682.0,701.8,8.3,23.7,-15.4,-32.3,28.7,-649.1,1383.8,-451.2,961.3,0.0,0.0,0.0,961.3,-1.5,959.8,0.0,0.0,959.8,500.9,-458.9,444.3,2.16,2.16,1.127391,446.1,2.15,2.15,1.121307,
02/28/2009,1375.5,1375.5,-1235.2,1235.2,140.3,0.0,-96.6,71.3,,25.3,43.7,39.1,8.2,19.6,-11.4,-47.1,6.0,5.8,82.8,-30.7,58.1,0.0,0.0,0.0,58.1,0.7,58.8,0.0,0.0,58.8,58.8,0.0,444.4,0.13,0.13,0.13,445.8,0.13,0.13,0.13,
05/31/2009,1593.5,1593.5,-1389.4,1389.4,204.1,0.0,-77.8,83.3,,-5.5,126.3,-313.7,16.2,21.8,-5.6,297.9,5.6,5.2,-187.4,330.3,148.5,0.0,0.0,0.0,148.5,-1.6,146.9,0.0,0.0,146.9,-137.425,-284.325,446.1,0.33,0.33,-0.308059,446.1,0.33,0.33,-0.308059,
08/31/2009,1457.2,1457.2,-1235.0,1235.0,222.2,0.0,-88.0,81.4,,6.6,134.2,-1.4,14.9,18.8,-3.9,-13.1,2.5,2.1,132.8,-32.8,102.5,0.0,0.0,0.0,102.5,-1.9,100.6,0.0,0.0,100.6,100.6,0.0,444.6,0.23,0.23,0.23,446.3,0.23,0.23,0.23,
11/30/2009,1709.7,1709.7,-1402.7,1402.7,307.0,0.0,-106.9,82.9,,24.0,200.1,-28.9,11.9,16.0,-4.1,22.6,-11.8,-17.4,171.2,-50.4,109.0,0.0,0.0,0.0,109.0,-1.2,107.8,0.0,0.0,107.8,107.8,0.0,445.0,0.24,0.24,0.24,446.5,0.24,0.24,0.24,
02/28/2010,1731.9,1731.9,-1255.4,1255.4,476.5,0.0,-87.6,82.3,,5.3,388.9,-31.6,10.0,14.3,-4.3,22.3,-8.5,-9.2,357.3,-125.3,223.5,0.0,0.0,0.0,223.5,-0.9,222.6,0.0,0.0,222.6,222.6,0.0,445.2,0.5,0.5,0.5,446.8,0.5,0.5,0.5,
05/31/2010,1860.3,1860.3,-1172.7,1172.7,687.6,0.0,-140.0,113.7,,26.3,547.6,-19.2,12.8,16.6,-3.8,0.6,6.9,12.7,528.4,-138.8,396.5,0.0,0.0,0.0,396.5,-0.4,396.1,0.0,0.0,396.1,396.1,0.0,446.9,0.89,0.89,0.89,446.9,0.89,0.89,0.89,
08/31/2010,2188.3,2188.3,-1683.6,1683.6,504.7,0.0,-94.4,88.1,0.0,6.3,410.3,-5.6,7.0,12.4,-5.4,-2.0,3.8,4.4,404.7,-109.6,298.9,0.0,0.0,0.0,298.9,-1.2,297.7,0.0,0.0,297.7,297.7,0.0,445.5,0.67,0.67,0.67,446.9,0.67,0.67,0.67,
11/30/2010,2674.8,2674.8,-1906.5,1906.5,768.3,0.0,-110.1,89.3,,20.8,658.2,648.8,5.6,10.4,-4.8,30.9,1.1,-684.2,1307.0,-281.3,1026.8,0.0,0.0,0.0,1026.8,-1.2,1025.6,0.0,0.0,1025.6,455.5,-570.1,445.8,2.3,2.3,1.021759,447.3,2.29,2.29,1.015464,
02/28/2011,2214.3,2214.3,-1360.7,1360.7,853.6,0.0,-82.8,83.6,,-0.8,770.8,-48.0,0.2,4.8,-4.6,31.7,-4.3,11.8,722.8,-175.9,542.6,0.0,0.0,0.0,542.6,-0.5,542.1,0.0,0.0,542.1,542.1,0.0,446.3,1.21,1.21,1.21,447.7,1.21,1.21,1.21,
05/31/2011,2860.4,2860.4,-1865.2,1865.2,995.2,0.0,-170.3,111.5,,58.8,824.9,11.9,-7.7,0.0,-7.7,-4.3,-5.6,-5.5,836.8,-186.0,645.2,0.0,0.0,0.0,645.2,4.0,649.2,0.0,0.0,649.2,680.546,31.346,447.8,1.45,1.45,1.519754,447.8,1.45,1.45,1.519754,
08/31/2011,3083.3,3083.3,-2235.1,2235.1,848.2,0.0,-118.6,101.1,0.0,17.5,729.6,0.1,-5.1,0.0,-5.1,5.7,1.8,1.1,729.7,-205.1,526.4,0.0,0.0,0.0,526.4,-0.4,526.0,0.0,0.0,526.0,530.479,4.479,446.6,1.18,1.18,1.187817,447.9,1.17,1.17,1.18,
11/30/2011,3014.5,3014.5,-2133.3,2133.3,881.2,0.0,-84.2,100.6,,-16.4,797.0,58.4,-4.1,0.0,-4.1,-55.1,0.9,1.7,855.4,-230.7,625.6,0.0,0.0,0.0,625.6,-2.0,623.6,0.0,0.0,623.6,610.259,-13.341,443.4,1.41,1.41,1.376317,444.7,1.4,1.4,1.37,
02/29/2012,2189.5,2189.5,-1667.7,1667.7,521.8,0.0,-108.1,91.3,,16.8,413.7,-59.0,-4.1,0.0,-4.1,44.0,4.2,23.3,354.7,-87.0,271.9,0.0,0.0,0.0,271.9,1.4,273.3,0.0,0.0,273.3,269.033,-4.267,425.4,0.64,0.64,0.632424,426.7,0.64,0.64,0.63,
05/31/2012,2820.5,2820.5,-1986.7,1986.7,833.8,0.0,-163.0,117.1,0.0,45.9,670.8,18.3,-5.4,,,-11.5,6.4,5.0,689.1,-188.6,506.9,0.0,0.0,0.0,506.9,0.4,507.3,0.0,0.0,507.3,528.635,21.335,426.7,1.19,1.19,1.238891,426.7,1.19,1.19,1.238891,
08/31/2012,2505.1,2505.1,-1757.8,1757.8,747.3,0.0,-137.1,111.7,0.0,25.4,610.2,-23.4,-5.9,0.0,-5.9,28.3,7.2,8.2,586.8,-163.3,430.7,0.0,0.0,0.0,430.7,-1.3,429.4,0.0,0.0,429.4,442.201,12.801,425.5,1.01,1.01,1.03925,426.7,1.01,1.01,1.03925,
11/30/2012,2536.2,2536.2,-1860.3,1860.3,675.9,0.0,-116.3,102.8,,13.5,559.6,-12.1,-4.4,0.0,-4.4,17.0,4.7,4.2,547.5,78.1,630.3,0.0,0.0,0.0,630.3,-1.5,628.8,0.0,0.0,628.8,448.8,-180.0,425.7,1.48,1.48,1.054264,427.0,1.47,1.47,1.048454,
09/30/2013,1908.7,1908.7,-1521.8,1521.8,386.9,0.0,-242.8,94.4,,148.4,144.1,-27.4,-1.8,1.7,-3.5,29.6,2.5,2.1,116.7,6.6,125.8,0.0,0.0,0.0,125.8,-1.4,124.4,0.0,0.0,124.4,214.4,90.0,425.9,0.29,0.29,0.503405,427.1,0.29,0.29,0.500723,
12/31/2013,2181.5,2181.5,-1860.0,1860.0,321.5,0.0,-142.5,91.2,,51.3,179.0,76.9,12.0,,,-25.1,4.9,-58.9,255.9,-131.2,129.6,0.0,0.0,0.0,129.6,-0.7,128.9,0.0,0.0,128.9,62.9,-66.0,414.2,0.3,0.3,0.151859,415.5,0.3,0.3,0.141155,
03/31/2014,1986.2,1986.2,-1574.6,1574.6,411.6,0.0,-145.0,120.0,,25.0,266.6,-48.2,26.7,31.1,-4.4,-43.4,-3.3,61.6,218.4,2.6,217.7,0.0,0.0,0.0,217.7,-0.2,217.5,0.0,-12.4,205.1,223.6,18.5,378.2,0.54,0.54,0.591222,379.6,0.54,0.54,0.588736,
06/30/2014,2440.2,2440.2,-1919.1,1919.1,521.1,0.0,-117.9,87.5,,30.4,403.2,-70.1,24.6,30.6,-6.0,38.7,-2.2,4.6,333.1,-82.7,248.2,0.0,0.0,0.0,248.2,0.2,248.4,0.0,-6.3,242.1,229.162,-12.938,374.2,0.65,0.65,0.612405,376.2,0.64,0.64,0.605609,
09/30/2014,2250.7,2250.7,-1836.0,1836.0,414.7,0.0,-137.4,83.9,,53.5,277.3,7.3,25.2,31.4,-6.2,-27.1,-4.1,-9.5,284.6,-77.6,202.9,0.0,0.0,0.0,202.9,-1.0,201.9,0.0,-0.5,201.4,233.255,31.855,374.0,0.54,0.54,0.623676,375.9,0.54,0.54,0.623676,
12/31/2014,2378.6,2378.6,-1799.5,1799.5,579.1,0.0,-214.5,91.1,,123.4,364.6,16.6,31.0,35.8,-4.8,-47.3,7.4,7.1,381.2,-27.0,361.6,0.0,0.0,0.0,361.6,-0.9,360.7,0.0,0.0,360.7,380.28,19.58,372.0,0.97,0.97,1.022258,372.0,0.97,0.97,1.022258,
03/31/2015,2139.1,2139.1,-1719.9,1719.9,419.2,0.0,-100.7,100.4,,0.3,318.5,8.2,31.3,34.8,-3.5,-45.1,-1.4,4.2,326.7,-30.7,294.6,0.0,0.0,0.0,294.6,0.2,294.8,0.0,0.0,294.8,295.8,1.0,366.0,0.81,0.81,0.808197,367.9,0.8,0.8,0.802718,
06/30/2015,2487.5,2487.5,-1879.6,1879.6,607.9,0.0,-97.9,89.3,,8.6,510.0,-47.3,23.5,31.8,-8.3,16.0,0.9,8.7,462.7,-72.6,391.0,0.0,0.0,0.0,391.0,-0.4,390.6,0.0,0.0,390.6,370.486,-20.114,361.3,1.08,1.08,1.025425,363.3,1.08,1.08,1.024635,
09/30/2015,2105.5,2105.5,-1770.2,1770.2,335.3,0.0,-89.3,76.6,,12.7,246.0,-73.9,24.2,35.3,-11.1,48.6,-1.3,-0.2,172.1,-10.1,160.7,0.0,0.0,0.0,160.7,-0.7,160.0,0.0,0.0,160.0,183.0,23.0,354.3,0.45,0.45,0.516511,356.0,0.45,0.45,0.514607,
12/31/2015,2163.2,2163.2,-1807.7,1807.7,355.5,0.0,-151.2,94.9,,56.3,204.3,-62.6,18.8,31.7,-12.9,41.1,-0.5,2.2,141.7,14.3,155.5,0.0,0.0,0.0,155.5,-0.5,155.0,0.0,0.0,155.0,188.0,33.0,352.5,0.44,0.44,0.533333,354.3,0.44,0.44,0.533141,
03/31/2016,1674.0,1674.0,-1437.3,1437.3,236.7,0.0,-73.3,89.8,,-16.5,163.4,62.3,26.1,31.8,-5.7,-87.8,2.5,1.9,225.7,28.7,256.9,0.0,0.0,0.0,256.9,-0.1,256.8,0.0,0.0,256.8,123.8,-133.0,351.3,0.73,0.73,0.352405,353.2,0.73,0.73,0.352405,
06/30/2016,1674.6,1674.6,-1520.6,1520.6,154.0,0.0,-141.7,72.9,,68.8,12.3,-19.5,33.5,38.9,-5.4,-14.7,-13.7,-13.0,-7.2,9.8,-11.1,0.0,0.0,0.0,-11.1,0.9,-10.2,0.0,0.0,-10.2,105.8,116.0,349.8,-0.03,-0.03,0.302459,349.8,-0.03,-0.03,0.301618,
09/30/2016,1952.2,1952.2,-1738.9,1738.9,213.3,0.0,-143.6,66.9,,76.7,69.7,-57.4,25.5,33.7,-8.2,32.4,-1.7,-2.2,12.3,30.1,40.7,0.0,0.0,0.0,40.7,-1.5,39.2,0.0,0.0,39.2,111.2,72.0,350.1,0.11,0.11,0.317624,351.5,0.11,0.11,0.314836,
12/31/2016,1862.0,1862.0,-1656.0,1656.0,206.0,0.0,-132.4,74.6,,57.8,73.6,-61.9,27.2,36.3,-9.1,30.1,-2.6,2.0,11.7,5.5,14.6,0.0,0.0,0.0,14.6,-2.6,12.0,0.0,0.0,12.0,50.0,38.0,350.2,0.03,0.03,0.142776,351.6,0.03,0.03,0.138077,
03/31/2017,1578.1,1578.1,-1448.5,1448.5,129.6,0.0,-99.5,80.9,,18.6,30.1,-21.4,25.8,32.9,-7.1,-8.9,-0.1,4.4,8.7,-9.7,-1.1,0.0,0.0,0.0,-1.1,0.2,-0.9,0.0,0.0,-0.9,18.1,19.0,350.5,0.0,0.0,0.051641,350.5,0.0,0.0,0.051641,
06/30/2017,1754.6,1754.6,-1562.3,1562.3,192.3,0.0,-97.7,71.2,,26.5,94.6,-25.9,36.4,44.3,-7.9,-9.1,5.8,4.4,68.7,22.6,97.1,0.0,0.0,0.0,97.1,0.2,97.3,0.0,0.0,97.3,109.3,12.0,351.0,0.28,0.28,0.311396,352.0,0.28,0.28,0.311396,
09/30/2017,1984.8,1984.8,-1744.0,1744.0,240.8,0.0,-26.9,66.1,,-39.2,213.9,23.5,36.2,43.2,-7.0,-58.6,9.8,8.7,237.4,-17.6,229.6,0.0,0.0,0.0,229.6,-2.1,227.5,0.0,0.0,227.5,204.5,-23.0,351.1,0.65,0.65,0.582455,352.2,0.65,0.65,0.582455,
12/31/2017,2091.9,2091.9,-1811.8,1811.8,280.1,0.0,-153.0,83.1,,69.9,127.1,-67.9,39.7,50.9,-11.2,26.7,1.2,2.7,59.2,-490.2,-429.8,0.0,0.0,0.0,-429.8,-1.3,-431.1,0.0,0.0,-431.1,94.9,526.0,351.0,-1.23,-1.23,0.27037,351.0,-1.23,-1.23,0.268575,
03/31/2018,1933.7,1933.7,-1691.6,1691.6,242.1,0.0,-161.4,93.6,,67.8,80.7,-87.2,49.4,58.5,-9.1,32.2,-3.3,2.3,-6.5,49.9,40.1,0.0,0.0,0.0,40.1,2.2,42.3,0.0,0.0,42.3,40.616,-1.684,382.6,0.11,0.11,0.106158,384.1,0.11,0.11,0.105616,
06/30/2018,2205.0,2205.0,-1910.4,1910.4,294.6,0.0,-98.3,79.3,,19.0,196.3,-126.2,45.1,55.7,-10.6,78.7,1.7,4.1,70.1,-3.7,68.1,0.0,0.0,0.0,68.1,-0.2,67.9,0.0,0.0,67.9,84.9,17.0,385.4,0.18,0.18,0.220291,387.2,0.18,0.18,0.220291,
09/30/2018,2928.1,2928.1,-2432.6,2432.6,495.5,0.0,-102.2,78.5,,23.7,393.3,-50.7,40.9,57.7,-16.8,2.2,-2.3,5.3,342.6,-90.6,249.7,0.0,0.0,0.0,249.7,-2.2,247.5,0.0,0.0,247.5,286.5,39.0,385.5,0.64,0.64,0.743191,387.5,0.64,0.64,0.740645,
12/31/2018,2520.5,2520.5,-2054.3,2054.3,466.2,0.0,-208.2,89.7,,118.5,258.0,-112.7,30.7,43.9,-13.2,78.8,-0.6,2.6,145.3,-32.7,112.0,0.0,0.0,0.0,112.0,0.3,112.3,0.0,0.0,112.3,229.3,117.0,385.5,0.29,0.29,0.594812,387.6,0.29,0.29,0.591858,
03/31/2019,1899.7,1899.7,-1590.2,1590.2,309.5,0.0,-107.4,93.5,,13.9,202.1,-25.5,47.0,54.9,-7.9,-22.6,-0.1,1.0,176.6,-46.6,129.9,0.0,0.0,0.0,129.9,0.9,130.8,0.0,0.0,130.8,107.8,-23.0,385.5,0.34,0.34,0.279637,387.4,0.34,0.34,0.279637,
06/30/2019,2176.9,2176.9,-1949.7,1949.7,227.2,0.0,-469.1,78.1,,391.0,-241.9,-28.9,46.0,53.1,-7.1,-20.8,-11.2,-7.5,-270.8,51.7,-230.3,0.0,0.0,0.0,-230.3,-2.8,-233.1,0.0,0.0,-233.1,59.9,293.0,385.8,-0.6,-0.6,0.155262,385.8,-0.6,-0.6,0.155262,
09/30/2019,2753.4,2753.4,-2473.5,2473.5,279.9,0.0,-140.4,78.2,,62.2,139.5,-87.3,43.2,53.1,-9.9,53.8,-23.0,-32.7,52.2,-69.2,-40.0,0.0,0.0,0.0,-40.0,-4.1,-44.1,0.0,0.0,-44.1,-42.274,1.826,385.0,-0.11,-0.11,-0.109803,385.0,-0.11,-0.11,-0.109803,
12/31/2019,2076.3,2076.3,-1995.6,1995.6,80.7,0.0,-1275.3,104.3,,1171.0,-1194.6,-19.5,46.7,54.9,-8.2,-30.6,-25.1,-21.7,-1214.1,288.8,-950.4,0.0,0.0,0.0,-950.4,29.4,-921.0,0.0,0.0,-921.0,-108.0,813.0,378.8,-2.43,-2.43,-0.285111,378.8,-2.43,-2.43,-0.285111,
03/31/2020,1798.1,1798.1,-1756.7,1756.7,41.4,0.0,-107.6,67.9,,39.7,-66.2,-250.8,41.1,50.8,-9.7,214.2,-20.0,-24.5,-317.0,133.0,-204.0,0.0,0.0,0.0,-204.0,1.0,-203.0,0.0,0.0,-203.0,-180.0,23.0,378.8,-0.54,-0.54,-0.475185,378.8,-0.54,-0.54,-0.479282,
06/30/2020,2044.7,2044.7,-1787.7,1787.7,257.0,0.0,-171.2,95.1,,76.1,85.8,-12.8,49.3,57.0,-7.7,-34.1,-29.8,-32.2,73.0,2.7,45.9,0.0,0.0,0.0,45.9,1.5,47.4,0.0,0.0,47.4,80.4,33.0,379.1,0.13,0.13,0.212081,381.3,0.12,0.12,0.206546,
09/30/2020,2427.286,,,,294.7938847,,,,,,156.85,,,,,,,,139.467,,49.213,,,,,,49.213,,,49.213,46.64,,,0.199,0.199,0.152,,0.199,0.199,0.152,
12/31/2020,2052.5,,,,228.77165,,,,,,106.075,,,,,,,,40.03,,18.198,,,,,,18.198,,,18.198,17.015,,,0.06,0.06,0.063,,0.06,0.06,0.063,
