Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Market Cap,EV/EBITDA,EV/EBIT,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/25/1992,5269.066681,-458.916992,0.003,0,80472.125977,85282.278665,84974.407907,94.701602,0.943597,16.185462,12.448038,56.487757,18.942025,5691.855171,85705.067156,103.18232,,
12/25/1992,6593.070931,-1251.572021,193.800003,0,71052.980957,76588.27987,75622.085037,93.957977,0.927727,11.61648,11.366815,47.236215,17.504676,6698.244,76693.452939,87.668126,,
03/31/1993,7485.543852,-1119.219971,0.003,0,89379.887695,95746.214576,94277.639597,94.80497,0.933508,12.790816,13.659697,55.16069,19.549025,8048.186302,96308.857027,113.918206,,
06/25/1993,8288.468382,-1762.317017,0.003,0,98946.429688,105472.584053,104249.004709,94.913549,0.938125,12.72522,14.251328,54.349774,19.890835,8841.170231,106025.285902,124.66739,,
09/24/1993,10366.537827,-1705.58606,0.003,0,111737.709961,120398.664728,117346.366037,95.220426,0.928064,11.614163,15.187837,55.010896,21.466592,11190.620239,121222.747141,142.273502,,
12/31/1993,8567.58021,-1783.407959,193.800003,0,119624.333008,126602.305262,125110.24617,95.615137,0.944883,14.776903,14.446951,52.211269,23.922827,9473.814042,127508.539094,155.157486,,
03/31/1994,7483.26445,-1150.13501,193.800003,0,146965.87793,153492.807373,152568.944901,96.327518,0.957477,20.511477,16.347232,61.725625,28.375898,8218.579086,154228.122009,191.01313,,
07/01/1994,6908.365311,-3310.269043,193.800003,0,140603.535156,144395.431427,146231.929276,96.15105,0.973739,20.901534,14.572435,62.120283,26.569681,7490.237194,144977.30331,184.194767,,
09/30/1994,6676.115377,-2350.47998,193.800003,0,138950.550781,143469.986181,144655.301712,96.056314,0.968499,21.49004,13.812323,69.253233,26.033617,7237.663708,144031.534512,186.023158,,
12/30/1994,13450.9375,-12155.0,425.0,2725,230565.0,235010.9375,246294.0,93.61373,0.981082,17.471714,22.039241,135.875574,18.6828,7262.862678,228822.862679,156.153447,,
03/31/1995,7502.185135,-2961.690918,618.799988,0,147069.210938,152228.505142,152773.358826,96.266268,0.966108,20.291222,13.497689,104.539047,29.934728,8465.064735,153191.384743,215.594235,,
06/30/1995,9211.650352,-3327.657959,618.799988,0,143077.210938,149580.003319,148960.449036,96.05047,0.956526,16.238133,12.189698,100.535953,28.413289,10146.51741,150514.870377,213.125495,,
09/29/1995,10968.812943,-2932.966064,618.799988,0,154464.101562,163118.748428,160541.447571,96.214469,0.946943,14.87114,12.647699,102.993249,29.883186,12274.687767,164424.623253,232.361556,,
12/29/1995,8740.788,-3091.0,619.0,51,143419.0,149738.788,149611.0,95.861267,0.957795,17.13104,11.152896,82.682932,27.116767,9950.100306,150948.100306,218.420759,,
03/29/1996,10512.179592,-2633.0,619.0,0,163063.0,171561.179592,169427.0,96.24381,0.950466,16.320229,12.518312,81.571191,29.862694,11920.669121,172969.669121,247.86348,,
06/28/1996,11001.175238,-2751.0,619.0,0,172013.0,180882.175238,178527.0,96.351252,0.950967,16.442077,13.181837,77.402352,30.683999,12562.612103,182443.612103,267.697573,,
09/27/1996,10807.292107,-2835.0,619.0,0,173574.0,182165.292107,180192.0,96.327251,0.952838,16.855776,12.892838,76.75188,30.365943,12345.299801,183703.299801,274.959842,,
12/27/1996,13824.16184,-3375.0,619.0,327,175056.0,186451.16184,182275.0,96.039501,0.938884,13.487339,12.669101,77.333539,29.722806,15956.949494,188583.949495,284.077085,,
03/28/1997,14477.837412,-4154.0,425.0,627,206734.0,218109.837412,214286.0,96.475738,0.947844,15.065084,13.862326,86.448608,33.55536,17424.575,221056.575,329.548713,,
06/27/1997,19989.666243,-4528.0,425.0,627,225962.0,242475.666243,233857.0,96.624005,0.931896,12.130051,14.15503,92.23114,35.434118,23614.131953,246100.131953,368.450292,,
09/26/1997,24365.555267,-4559.0,425.0,627,242884.0,263742.555267,251308.0,96.647938,0.920913,10.824402,14.259437,91.071324,35.776255,29095.972263,268472.972263,396.781971,,
12/31/1997,25088.821708,-12073.0,425.0,627,232088.0,246155.821708,241254.0,96.200685,0.94285,9.811374,12.432112,79.12434,30.337173,29182.294188,250249.294188,357.808558,,
03/27/1998,29237.496881,-5400.0,425.0,1377,302091.0,327730.496881,312469.0,96.678711,0.921767,11.209253,15.653174,102.576055,38.214843,33941.963535,332434.963535,475.342381,,
06/26/1998,32619.14039,-6281.0,425.0,1777,309739.0,338279.14039,321207.0,96.429717,0.915631,10.370572,15.723675,102.322789,36.50757,38645.886927,344305.886927,487.092798,,
09/25/1998,18864.825296,-8965.0,425.0,1777,297931.0,310032.825296,309503.0,96.261102,0.960966,16.434439,14.824176,134.097243,33.087815,18774.00032,309942.00032,432.707004,,
12/25/1998,26062.142442,-12530.0,425.0,2627,229272.0,245856.142442,242031.0,94.728361,0.932545,9.433459,11.737618,117.297778,25.327716,29076.880812,248870.880812,340.718245,,
03/26/1999,32647.574927,-10761.0,425.0,2627,247383.0,272321.574927,260702.0,94.891102,0.908422,8.34125,13.495965,122.391719,26.523968,36890.0025,276564.0025,371.853323,,
06/25/1999,26607.888474,-11787.0,425.0,2627,250967.0,268839.888474,265040.0,94.690235,0.933518,10.103766,14.032042,114.839764,24.393421,30331.224,272563.224,364.321185,,
09/24/1999,25552.994428,-12014.0,425.0,2723,239791.0,256477.994428,254614.0,94.178246,0.934938,10.037101,13.471898,74.341448,21.968137,58962.24375,289887.24375,350.379774,,
12/31/1999,32201.273181,-12155.0,425.0,2725,203535.0,226731.273181,219264.0,92.826456,0.897693,7.041065,12.282966,55.421969,18.024586,34941.2625,229471.2625,149.063397,,
03/31/2000,40727.08546,-9738.0,425.0,2725,280024.0,314163.08546,297216.0,94.215655,0.891333,7.713861,16.209849,65.724495,22.373101,92578.5,366014.5,406.872163,,
06/30/2000,46189.979227,-11401.0,425.0,2722,261098.0,299033.979227,279547.0,93.400394,0.873138,6.474001,14.355239,57.929868,19.54215,103983.0,356827.0,381.446192,,
09/29/2000,53466.401253,-12833.0,425.0,2720,266323.0,310101.401253,286214.0,93.050305,0.858826,5.79993,13.567615,55.683498,18.517939,61314.0,317949.0,383.281774,,
12/29/2000,56814.587253,-23205.0,425.0,2714,267660.0,304408.587253,288678.0,92.719223,0.879279,5.35793,11.996398,53.246211,17.026041,63462.10625,311056.10625,374.6065,,
03/30/2001,46498.997014,-25696.0,425.0,2708,282730.0,306665.997014,305377.0,92.583921,0.921948,6.59511,11.424856,56.969347,15.715179,51965.2,312132.2,365.780082,,
06/29/2001,49997.39307,-16412.0,425.0,2707,273229.0,309946.39307,296627.0,92.111979,0.881536,6.199251,11.530744,64.27756,15.293911,55922.283,315871.283,367.334295,,
09/28/2001,34360.68534,-20201.0,425.0,2711,283578.0,300873.68534,307379.0,92.25679,0.942515,8.756335,11.78695,70.215563,14.559578,37940.7,304453.7,354.997281,,
12/28/2001,45208.917106,-11070.0,425.0,2695,259982.0,297240.917106,282685.0,91.968799,0.874651,6.574829,13.228345,80.313677,15.178518,44600.31936,296632.31936,349.612935,,
03/29/2002,47774.761413,-14036.0,425.0,2652,267474.0,304289.761413,291032.0,91.905357,0.879011,6.369258,16.01778,90.562429,14.857173,52568.74506,309083.74506,352.617384,,
06/28/2002,35046.044308,-14714.0,425.0,2657,280806.0,304220.044308,305055.0,92.050942,0.923036,8.680582,18.197155,85.287369,14.372374,38173.68,307347.68,351.537725,,
09/27/2002,28751.017931,-12593.0,425.0,2656,280987.0,300226.017931,305942.0,91.843225,0.935918,10.442274,19.54851,82.118714,13.725245,30931.1887,302406.1887,345.476932,,
12/27/2002,35512.565741,-10211.0,425.0,2658,274652.0,303036.565741,300185.0,91.494245,0.906333,8.533221,20.423006,78.833654,13.498288,36113.07,303637.07,346.811057,,
03/28/2003,33696.292409,-14132.0,425.0,2660,284171.0,306820.292409,310470.0,91.529294,0.926181,9.105461,21.616196,81.971759,13.217037,34114.7125,307238.7125,329.996615,,
06/27/2003,43633.474468,-14046.0,425.0,2660,300866.0,333538.474468,328307.0,91.641665,0.902043,7.644096,24.028418,83.993572,13.694304,44995.91346,334900.91346,356.667659,,
09/26/2003,50894.983909,-15532.0,425.0,2666,300260.0,338713.983909,329003.0,91.263605,0.886471,6.655155,24.958661,75.387043,13.204194,53406.42648,341225.42648,359.326001,,
12/26/2003,54651.502757,-10150.0,425.0,2670,308121.0,355717.502757,338442.0,91.041006,0.866196,6.508833,26.038907,68.56544,13.06536,57974.4,359040.4,374.908704,,
03/26/2004,57589.650978,-12530.0,425.0,0,343651.0,389135.650978,373838.0,91.925112,0.883114,6.757041,27.423231,65.170935,13.074916,60867.30408,392413.30408,402.111383,,
06/25/2004,51517.791026,-10895.0,425.0,0,364050.0,405097.791026,393934.0,92.413958,0.898672,7.86326,28.255408,66.595067,13.75124,54983.44617,408563.44617,426.896402,,
09/24/2004,47017.504095,-11405.0,425.0,0,418247.0,454284.504095,448368.0,93.282081,0.920672,9.662029,30.209104,76.919151,15.297835,49644.0,456911.0,486.966271,,
12/31/2004,55635.078834,-20790.0,630.0,0,434292.0,469767.078834,465662.0,93.263354,0.924484,8.443721,27.872735,80.28834,15.281948,59333.679,473465.679,504.68106,,
04/01/2005,53079.649909,-20357.0,1650.0,0,411488.0,445860.649909,444364.0,92.601561,0.922907,8.399842,23.143558,76.5032,14.278507,55575.135,448356.135,469.971108,,
07/01/2005,51244.228986,-17751.0,1740.0,0,391481.0,426714.228986,424522.0,92.216893,0.917431,8.327069,19.066766,70.835695,13.632607,53866.425,429336.425,458.405152,,
09/30/2005,56546.234067,-14130.0,1681.0,0,474366.0,518463.234067,507996.0,93.379869,0.914946,9.168838,19.888877,76.786616,16.227839,59417.475,521334.475,562.508188,,
12/30/2005,62257.466498,-14586.0,2673.0,0,482159.0,532503.466498,517759.0,93.124214,0.905457,8.553247,18.064437,73.641746,16.172244,65745.511,535991.511,579.311235,,
03/31/2006,73517.970311,-18756.0,3112.0,0,493168.0,551041.970311,530993.0,92.876554,0.894974,7.495337,17.40444,89.527534,15.874225,77271.436,554795.436,590.332747,,
06/30/2006,62473.503753,-22450.0,3147.0,0,580365.0,623535.503753,616906.0,94.076731,0.930765,9.980799,17.34452,90.249747,18.672082,67702.748,628764.748,694.264382,,
09/29/2006,69089.224443,-30368.0,3124.0,0,586665.0,628510.224443,625316.0,93.818965,0.933422,9.09708,15.767548,88.597438,17.691058,73941.366,633362.366,711.573638,,
12/29/2006,80808.193078,-32109.0,3145.0,0,617512.0,669356.193078,656550.0,94.054071,0.922546,8.283271,15.02011,81.193134,18.648656,88649.82,677197.82,771.172564,,
03/30/2007,71568.105424,-36997.0,4656.0,0,706028.0,745255.105424,747735.0,94.422222,0.947364,10.413229,14.664891,70.626905,20.114305,75969.434,749656.434,849.894062,,
06/29/2007,72047.429618,-38755.0,4624.0,0,783124.0,821040.429618,825315.0,94.887891,0.953819,11.395832,14.464869,74.443778,21.855363,77169.414,826162.414,951.86582,,
09/28/2007,60971.13,-46850.0,4754.0,0,778706.0,797581.13,817332.0,95.274136,0.976335,13.081292,14.477259,151.343668,23.546916,58563.648,795173.648,932.434464,,
12/28/2007,49717.246466,-41346.0,4383.0,0,776004.0,788758.246466,807936.0,96.047707,0.98383,15.864882,19.971091,,28.631103,43700.25,782741.25,839.897953,,
03/28/2008,39336.16104,-61712.0,10993.0,0,776076.0,764693.16104,812618.0,95.503176,1.014885,19.439954,24.199151,,29.930454,38895.813,764252.813,776.237363,,
06/27/2008,32221.7952,-31211.0,13666.0,0,731564.0,746240.7952,766342.0,95.461817,0.980332,23.159504,48.48238,,35.34676,32180.07,746199.07,757.315781,,
09/26/2008,43778.736,-36406.0,8605.0,0,637760.0,653737.736,676115.0,94.327148,0.975559,14.932769,125.285116,,21.974378,36635.04,646594.04,408.56055,,
12/26/2008,18290.890316,-68403.0,8605.0,0,473591.0,432083.890316,493594.0,95.947479,1.096063,23.622901,,,37.908746,18360.009,432153.009,270.009758,,
03/31/2009,,-131802.0,1700.0,0,277595.0,,317789.0,87.351985,,,,,,,,,,
06/30/2009,,-174248.0,1700.0,0,299633.0,,338260.0,88.580678,,,,,,,,,,
09/30/2009,,-141707.0,1700.0,0,321453.0,,360028.0,89.285556,,,,,,,,,,
12/31/2009,,-193453.0,1700.0,0,466462.0,,513119.0,90.907177,,,,,,,,,,
03/31/2010,,-152635.0,1700.0,0,271674.0,,314876.0,86.279678,,,,,,,,,,
06/30/2010,,-156226.0,1700.0,0,318680.0,,362425.0,87.929917,,,,,,,,,,
09/30/2010,,-170350.0,1700.0,0,323154.0,,366633.0,88.141002,,,,,,,,,,
12/31/2010,,-215897.0,,0,444491.0,,494637.0,89.86206,,,,,,,,,,
03/31/2011,,-235185.0,0.0,0,467771.0,,518844.0,90.156386,,,,,,,,,,
06/30/2011,,-237476.0,0.0,0,450990.0,,500794.0,90.054993,,,,,,,,,,
09/30/2011,,-250303.0,0.0,0,427508.0,,477562.0,89.518848,,,,,,,,,,
12/31/2011,,-215333.0,0.0,0,377861.0,,436901.0,86.486641,,,,,,,,,,
03/31/2012,,-226131.0,0.0,0,430189.0,,479567.0,89.703628,,,,,,,,,,
06/30/2012,,-224272.0,0.0,0,440790.0,,491043.0,89.766069,,,,,,,,,,
09/30/2012,,-230947.0,0.0,0,433759.0,,482912.0,89.821541,,,,,,,,,,
12/31/2012,,-222720.0,0.0,0,425648.0,,490048.0,86.85843,,,,,,,,,,
03/31/2013,,-218452.0,0.0,0,400597.0,,464918.0,86.165087,,,,,,,,,,
06/30/2013,,-226666.0,0.0,0,386407.0,,451717.0,85.541833,,,,,,,,,,
09/12/2020,,-226666.0,0.0,0,386407.0,,451717.0,85.541832607584,,,,,,,,,,
