Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Market Cap,EV/EBITDA,EV/EBIT,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2012,,,,,,,,,,,,,,,,,,
06/30/2012,,,,,,,,,,,,,,,,,,
09/30/2012,,,,,,,,,,,,,,,,,,
12/31/2012,,-1334.0,0.0,0.0,27815.0,,32395.0,85.862016,,,,,,,,,,
03/31/2013,,,,,,,,,,,,,,,,,,
06/30/2013,,,,,,,,,,,,,,,,,,
09/30/2013,,-2670.0,0.0,0.0,15395.0,,20978.0,73.386405,,,,,,,,,,
12/31/2013,,-2319.0,0.0,0.0,15362.0,,21322.0,72.04765,,,,,,,,,,
03/31/2014,,-5331.0,0.0,0.0,14642.0,,20684.0,70.789016,,,,,,,,,,
06/30/2014,,-6782.0,0.0,0.0,22973.0,,29366.0,78.229926,,,,,,,,,,
09/30/2014,20468.92066,-14808.0,0.0,0.0,26179.0,31839.92066,36120.0,72.477852,0.822207,1.555525,7.511187,9.872844,3.202889,19198.1,30569.1,38.188142,,
12/31/2014,24804.496523,-11828.0,0.0,0.0,27460.0,40436.496523,37938.0,72.381254,0.679089,1.630208,8.981896,11.942261,3.859181,24820.425,40452.425,48.498697,,
03/31/2015,25304.755276,-11218.0,0.0,0.0,24060.0,38146.755276,35096.0,68.554821,0.630722,1.507494,8.318089,11.289362,3.456574,25342.25,38184.25,45.752429,,
06/30/2015,27455.880232,-10621.0,0.0,0.0,23692.0,40526.880232,35270.0,67.173235,0.5846,1.476073,8.51584,11.659056,3.500335,27496.55,40567.55,48.60708,,
09/30/2015,26098.700152,-12271.0,0.0,0.0,23881.0,37708.700152,36039.0,66.264325,0.633302,1.44485,7.865811,10.724886,3.101555,26160.54,37770.54,45.223797,,
12/31/2015,25356.719819,-12325.0,0.0,0.0,24279.0,37310.719819,36883.0,65.827075,0.650725,1.471433,7.708826,10.566616,2.960228,25407.555,37361.555,44.746284,,
03/31/2016,23897.579207,-12500.0,0.0,0.0,20476.0,31873.579207,33680.0,60.795724,0.642413,1.333758,6.454755,8.913193,2.413934,23945.43,31921.43,38.225494,,
06/30/2016,21081.515271,-11787.0,0.0,0.0,19295.0,28589.515271,33010.0,58.451984,0.674898,1.356141,5.845331,8.201238,2.084544,21139.136,28647.136,34.283254,,
09/30/2016,23113.0032,-13588.0,0.0,0.0,20167.0,29692.0032,34148.0,59.057631,0.679206,1.284645,5.973044,8.411332,2.12374,23256.8,29835.8,35.970059,,
12/31/2016,29645.368937,-9321.0,0.0,0.0,20147.0,40471.368937,34343.0,58.664065,0.497809,1.365184,8.034816,11.336518,2.850899,29879.226,40705.226,49.515206,,
03/31/2017,27810.606183,-11392.0,0.0,0.0,20194.0,36612.606184,34557.0,58.436786,0.551559,1.316498,7.455224,10.692934,2.549092,28026.53,36828.53,45.15588,,
06/30/2017,23716.562515,-12020.0,0.0,0.0,20709.0,32405.562515,35041.0,59.099341,0.639057,1.366368,6.52943,9.417484,2.261064,24076.668,32765.668,40.745107,,
09/30/2017,24299.234753,-13915.0,0.0,0.0,19899.0,30283.234753,34301.0,58.012886,0.657096,1.246263,6.137664,9.020922,2.10271,24557.445,30541.445,38.696463,,
12/31/2017,29750.218628,-11602.0,0.0,0.0,20799.0,38947.218628,35033.0,59.369737,0.53403,1.309141,7.83804,11.716973,2.73621,30247.074,39444.074,50.545918,,
03/31/2018,25492.152523,-13044.0,0.0,0.0,21015.0,33463.152523,35371.0,59.413079,0.628004,1.312684,6.53322,9.874049,2.330952,25828.159,33799.159,44.01431,,
06/30/2018,24921.449418,-15675.0,0.0,0.0,21721.0,30967.449418,36179.0,60.037591,0.701414,1.242602,5.794807,8.865574,2.14189,25312.054,31358.054,41.478064,,
09/30/2018,22337.516621,-12068.0,0.0,0.0,23741.0,34010.516621,37737.0,62.911731,0.698049,1.522574,6.18598,9.697895,2.430017,22961.904,34634.904,47.321592,,
12/31/2018,16862.076709,-9396.0,0.0,0.0,23996.0,31462.076709,38674.0,62.046853,0.762696,1.865848,5.409573,8.63394,2.143485,16912.314,31512.314,43.7728,,
03/31/2019,21973.92212,-12963.0,0.0,0.0,21891.0,30901.92212,36600.0,59.811475,0.708403,1.4063,4.678565,7.255676,2.100885,22613.91,31541.91,44.860963,,
06/30/2019,23191.045352,-11755.0,0.0,0.0,21244.0,32680.045352,35978.0,59.047196,0.65006,1.409167,4.663914,7.268693,2.218002,23800.955,33289.955,48.855804,,
09/30/2019,22283.163039,-11461.0,0.0,0.0,20363.0,31185.163039,35483.0,57.388045,0.652971,1.399494,4.098457,6.264597,2.062511,22557.353,31459.353,47.708766,,
12/31/2019,22179.4653,-12147.0,750.0,0.0,19866.0,30648.4653,34954.0,56.834697,0.648189,1.38184,4.06209,6.271427,2.137569,22963.577,31432.577,49.760047,,
03/31/2020,9384.213242,-13704.0,750.0,0.0,17248.0,13678.213242,29218.0,59.032103,1.260983,1.457577,2.126919,3.592911,1.219092,9773.066,14067.066,23.452414,,
06/30/2020,12935.102284,-16344.0,750.0,0.0,16069.0,13410.102284,27968.0,57.454949,1.198276,1.036722,2.570462,4.899562,1.202808,12950.304,13425.304,22.973755,,
09/13/2020,15055.04173369,-16344.0,750.0,0.0,16069.0,15530.04173369,27968.0,57.4549485125858,1.0347042381181,1.0315508922793,2.97681459338509,5.6741109732152,1.39295378362992,15071.6765350342,15546.6765350342,22.9737546784427,,
09/30/2020,,,,,,,,,,,,8.00326609355087,1.19297002045128,,,,,
12/31/2020,,,,,,,,,,,,7.25779193311914,1.24951467658375,,,,,
