Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Other Investment (Inc) Loss,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/31/1999,6.288,,,,,,,-11.755,,,,-5.467,0.29,,,,,0.0,,-0.29,-5.177,0.0,-5.177,0.0,,,-5.177,0.0,-5.177,0.0,,-5.177,-5.177,,45.276,-0.115,-0.115,-0.115,45.276,-0.115,-0.115,-0.115,
01/31/2000,6.679,,,,,,,-10.99,,,,-4.311,0.672,,,,,0.0,,-0.672,-3.639,0.0,-3.639,0.0,,,-3.639,0.0,-3.639,0.0,,-3.639,-3.639,,56.956,-0.065,-0.065,-0.065,56.956,-0.065,-0.065,-0.065,
04/30/2000,4.483,,,,,,,-11.634,,,,-7.151,0.832,-0.924,1.013,-1.937,,0.0,,0.092,-6.319,0.0,-6.319,0.0,,,-6.319,0.0,-6.319,0.0,,-6.319,-6.319,,60.08,-0.105,-0.105,-0.105,60.08,-0.105,-0.105,-0.105,
07/31/2000,3.991,,,,,,,-9.983,,,,-5.992,0.9,2.126,2.126,,,0.0,,-3.026,-5.092,0.0,-5.092,0.0,,,-5.092,0.0,-5.092,0.0,,-5.092,-5.092,,60.412,-0.085,-0.085,-0.085,60.412,-0.085,-0.085,-0.085,
10/31/2000,3.252,,,,,,,-12.65,,,,-9.398,-20.19,-0.81,1.998,-2.808,,0.0,,21.0,-29.588,0.0,-29.588,0.0,,,-29.588,0.0,-29.588,0.0,0.0,-29.588,-29.588,21.0,61.292,-0.4825,-0.4825,-0.14,61.292,-0.4825,-0.4825,-0.14,
01/31/2001,3.174,,,,,,,-12.248,,,,-9.074,4.588,-4.588,1.948,-6.536,,0.0,,0.0,-4.486,0.0,-4.486,0.0,,,-4.486,0.0,-4.486,0.0,0.0,-4.486,-4.486,,71.996,-0.0625,-0.0625,-0.0625,71.996,-0.0625,-0.0625,-0.0625,
04/30/2001,1.96,,,,,,,-11.125,,,,-9.165,2.703,-2.703,1.943,-4.646,,0.0,,0.0,-6.462,0.0,-6.462,0.0,,,-6.462,0.0,-6.462,0.0,0.0,-6.462,-6.462,0.0,72.308,-0.09,-0.09,-0.09,72.308,-0.09,-0.09,-0.09,
07/31/2001,3.272,,,,,,,-12.884,,,,-9.612,0.167,-2.076001,1.909,-3.985001,,0.0,,1.909001,-9.445,0.0,-7.536,0.0,,,-9.445,0.0,-7.536,0.0,0.0,-7.536,-7.536,0.827,72.392,-0.105,-0.105,-0.0925,72.392,-0.105,-0.105,-0.0925,
10/31/2001,1.86,,,,,,,-11.27,,,,-9.41,1.621,-1.621,1.917,-3.538,,0.0,,0.0,-7.789,0.0,-7.789,0.0,,,-7.789,0.0,-7.789,0.0,0.0,-7.789,-7.789,,72.44,-0.1075,-0.1075,-0.1075,72.44,-0.1075,-0.1075,-0.1075,
01/31/2002,3.38,,,,,,,-16.879,,,,-13.499,1.989,-1.989,1.929,-3.918,,0.0,,0.0,-11.51,0.7,-10.81,0.0,,,-10.81,0.0,-10.81,0.0,0.0,-10.81,-10.81,,72.476,-0.15,-0.15,-0.15,72.476,-0.15,-0.15,-0.15,
04/30/2002,0.539,,,,,,,-18.338,,,,-17.799,0.694,1.927,1.927,,,0.0,,-2.621,-17.105,0.0,-17.105,0.0,,,-17.105,0.0,-17.105,0.0,0.0,-17.105,-17.105,,72.64,-0.235,-0.235,-0.235,72.64,-0.235,-0.235,-0.235,
07/31/2002,0.757,,,,,,,-21.511,,,,-20.754,-0.084,0.084001,1.927,-1.842999,,0.0,,0.0,-20.838,0.0,-20.838,0.0,,,-20.838,0.0,-20.838,0.0,0.0,-20.838,-20.838,,72.788,-0.2875,-0.2875,-0.2875,72.788,-0.2875,-0.2875,-0.2875,
10/31/2002,0.323,,,,,,,-21.869,,,,-21.546,-0.045,1.927,1.927,,,0.0,,-1.882,-21.591,-0.049,-21.64,0.0,,,-21.64,0.0,-21.64,0.0,0.0,-21.64,-21.64,,72.816,-0.2975,-0.2975,-0.2975,72.816,-0.2975,-0.2975,-0.2975,
01/31/2003,0.22,,,,,,,-21.421,,,,-21.201,-0.264,1.926,1.926,,,0.0,,-1.662,-21.465,0.0,-21.465,0.0,,,-21.465,0.0,-21.465,0.0,0.0,-21.465,-21.465,,72.828,-0.295,-0.295,-0.295,72.828,-0.295,-0.295,-0.295,
04/30/2003,0.167,,,,,,,-16.842,,,,-16.675,-3.299,1.93,1.93,,,0.0,,1.369,-19.974,0.196,-19.778,0.0,,,-19.778,0.0,-19.778,0.0,0.0,-19.778,-19.778,2.56,72.84,-0.2725,-0.2725,-0.2375,72.84,-0.2725,-0.2725,-0.2375,
07/31/2003,0.167,,,,,,,-21.59,,,,-21.423,-0.837,0.837,1.911,-1.074,,0.0,,0.0,-22.26,0.676,-21.584,0.0,,,-21.584,0.0,-21.584,0.0,0.0,-21.584,-21.584,,72.86,-0.295,-0.295,-0.295,72.86,-0.295,-0.295,-0.295,
10/31/2003,0.147,,,,,,,-19.502,,,,-19.355,-0.928,1.929,1.929,,,0.0,,-1.001,-20.283,0.071,-20.212,0.0,,,-20.212,0.0,-20.212,0.0,0.0,-20.212,-20.212,,79.832,-0.2525,-0.2525,-0.2525,79.832,-0.2525,-0.2525,-0.2525,
01/31/2004,0.147,,,,,,,-17.824,,,,-17.677,-0.932,1.926,1.926,,,0.0,,-0.994,-18.609,0.062,-18.547,0.0,,,-18.547,0.0,-18.547,0.0,0.0,-18.547,-18.547,,87.572,-0.2125,-0.2125,-0.2125,87.572,-0.2125,-0.2125,-0.2125,
04/30/2004,0.168,,,,,,0.0,-14.361,,,,-14.193,-1.206,,1.926,,,,,-0.72,-15.399,0.186,-15.213,,,,-15.213,,-15.213,0.0,0.0,-15.213,-15.213,,87.876,-0.1725,-0.1725,-0.1725,87.876,-0.1725,-0.1725,-0.1725,
07/31/2004,4.147,,,,,,,-22.612,,,,-18.465,-2.03,1.27,1.928,-0.658,,0.0,,0.76,-20.495,0.372,-20.123,0.0,,,-20.123,0.0,-20.123,0.0,0.0,-20.123,-20.123,-3.24,86.708,-0.2325,-0.2325,-0.27,86.708,-0.2325,-0.2325,-0.27,
10/31/2004,,,,,,,,,,,,,-1.908,,1.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/2005,0.563,,,,,,,-24.368,,,,-23.805,-0.753,1.921,1.921,,,0.0,,-1.168,-24.558,0.088,-24.47,0.0,,,-24.47,0.0,-24.47,0.0,0.0,-24.47,-24.47,,111.352,-0.22,-0.22,-0.22,111.352,-0.22,-0.22,-0.22,
04/30/2005,0.151,,,,,,0.0,-29.798,,,,-29.647,-3.055,,1.6,,,,,1.455,-32.702,0.252,-32.45,,,,-32.45,,-32.45,0.0,0.0,-32.45,-32.45,,111.752,-0.29,-0.29,-0.29,111.752,-0.29,-0.29,-0.29,
07/31/2005,0.203,,,,,,,-33.831,,,,-33.628,0.623,,0.696,,,0.0,,-1.319,-33.005,0.363,-32.642,0.0,,,-32.642,0.0,-32.642,0.0,0.0,-32.642,-32.642,,112.108,-0.29,-0.29,-0.29,112.108,-0.29,-0.29,-0.29,
03/31/2006,0.768,,,,,,,-29.36,,,,-28.592,1.275,0.688,0.688,,,0.0,,-1.963,-27.317,0.09,-27.227,0.0,,,-27.227,0.0,-27.227,0.0,0.0,-27.227,-27.227,,123.964,-0.22,-0.22,-0.22,123.964,-0.22,-0.22,-0.22,
06/30/2006,0.339,,,,,,,-34.883,,,,-34.544,1.289,0.687,0.687,,,0.0,,-1.976,-33.255,0.09,-33.165,0.0,,,-33.165,0.0,-33.165,0.0,0.0,-33.165,-33.165,,124.812,-0.265,-0.265,-0.265,124.812,-0.265,-0.265,-0.265,
09/30/2006,0.263,,,,,,0.0,-33.326,12.121,,21.205,-33.063,1.101,,0.687,,,0.0,,-1.788,-31.962,0.09,-31.872,0.0,,,-31.872,0.0,-31.872,0.0,0.0,-31.872,-31.872,,125.056,-0.255,-0.255,-0.255,125.056,-0.255,-0.255,-0.255,
12/31/2006,0.188,,,,,,,-41.075,,,,-40.887,1.534,0.772,0.772,,,0.0,,-2.306,-39.353,0.103,-39.25,0.0,,,-39.25,0.0,-39.25,0.0,0.0,-39.25,-39.25,,133.3,-0.295,-0.295,-0.295,133.3,-0.295,-0.295,-0.295,
03/31/2007,6.317,,,-0.085,,6.232,,-41.057,,,,-34.825,2.042,-2.069,0.7,-2.769,,0.0,,0.027,-32.783,0.09,-32.693,0.0,,,-32.693,0.0,-32.693,0.0,0.0,-32.693,-32.693,,141.444,-0.23,-0.23,-0.23,141.444,-0.23,-0.23,-0.23,
06/30/2007,9.756,,,-1.067,,8.689,,-37.983,,,,-29.294,2.02,-1.647,0.511,-2.158,,-0.373,,0.0,-27.274,0.09,-27.184,0.0,,,-27.184,0.0,-27.184,0.0,0.0,-27.184,-27.184,,144.124,-0.1875,-0.1875,-0.1875,144.124,-0.1875,-0.1875,-0.1875,
09/30/2007,22.11,,,-2.154,,19.956,0.0,-41.85,24.944,,16.906,-21.894,1.731,,0.643,,,-0.578,,-1.796,-20.163,0.078,-20.085,0.0,,,-20.085,0.0,-20.085,0.0,0.0,-20.085,-20.085,,146.656,-0.1375,-0.1375,-0.1375,146.656,-0.1375,-0.1375,-0.1375,
12/31/2007,33.858,,,-3.391,,30.467,,-44.213,,,,-13.746,0.929,,0.635,-1.357,,-0.208,,0.001,-12.817,0.487,-12.33,0.0,,,-12.33,0.0,-12.33,0.0,0.0,-12.33,-12.33,,148.66,-0.0825,-0.0825,-0.0825,148.66,-0.0825,-0.0825,-0.0825,
03/31/2008,45.641,,,-5.464,,40.177,,-45.39,,,,-5.213,0.874,-0.171,0.596,-0.767,,-0.703,,0.0,-4.339,0.09,-4.249,0.0,,,-4.249,0.0,-4.249,0.0,0.0,-4.249,-4.249,,150.056,-0.0275,-0.0275,-0.0275,150.056,-0.0275,-0.0275,-0.0275,
06/30/2008,59.559,,,-7.142,,52.417,,-49.732,,,,2.685,-0.467,0.736,0.736,,,0.335,,-0.604,2.218,0.156,2.374,0.0,,,2.374,0.0,2.374,0.0,0.0,2.374,2.374,,151.368,0.015,0.015,0.015,157.98,0.015,0.015,0.015,
09/30/2008,76.5,,,-8.948,,67.552,,-46.938,,,,20.614,-0.51,0.634,0.634,0.0,,0.566,,-0.69,20.104,-0.415,19.689,0.0,,,19.689,0.0,19.689,0.0,0.0,19.689,19.689,,153.316,0.13,0.13,0.13,179.686,0.115,0.115,0.115,
12/31/2008,77.399,,,-6.812,,70.587,,-54.064,,,,16.523,0.225,0.432,0.432,,,0.082,,-0.739,16.748,-1.412,15.336,0.0,,,15.336,0.0,15.336,0.0,0.0,15.336,15.336,,160.52,0.095,0.095,0.095,180.958,0.085,0.085,0.085,
03/31/2009,81.267,81.267,,-9.959,,71.308,0.0,-55.741,36.652,19.089,0.0,15.567,-0.423,,0.333,,-0.303,0.393,,0.0,15.144,-0.638,14.506,0.0,0.0,0.0,14.506,,14.506,0.0,0.0,14.506,14.506,0.0,163.396,0.09,0.09,0.09,181.29,0.08,0.08,0.08,
06/30/2009,92.256,92.256,,-10.313,10.313,81.943,0.0,-60.993,42.705,18.288,0.0,20.95,-3.056,,0.109,,-0.184,-0.264,,3.395,17.894,-1.092,16.802,0.0,0.0,0.0,16.802,,16.802,0.0,0.0,16.802,19.00875,2.20675,170.256,0.1,0.1,0.111648,180.318,0.095,0.095,0.107238,
09/30/2009,102.628,102.628,,-11.895,11.895,90.733,0.0,-62.846,41.523,21.323,0.0,27.887,-0.205,,0.08,,-0.125,0.25,,0.0,27.682,-0.951,26.731,0.0,0.0,0.0,26.731,0.0,26.731,0.0,0.0,26.731,26.731,0.0,174.894,0.155,0.155,0.155,181.892,0.145,0.145,0.145,
12/31/2009,110.649,110.649,,-12.892,12.892,97.757,0.0,-75.102,51.887,23.215,0.0,22.655,-0.061,,0.522,,309.303,13.077,0.0,-322.841,22.594,214.533,237.127,0.0,0.0,0.0,237.127,0.0,237.127,0.0,0.0,237.127,237.127,0.0,175.77,1.35,1.35,1.35,182.898,1.295,1.295,1.295,
03/31/2010,117.578,117.578,,-13.999,13.999,103.579,0.0,-73.009,50.635,22.374,0.0,30.57,-0.497,,0.21,,-0.25,0.537,,0.0,30.073,-9.139,20.934,0.0,0.0,0.0,20.934,0.0,20.934,0.0,0.0,20.934,20.934,0.0,177.012,0.12,0.12,0.12,184.18,0.115,0.115,0.115,
06/30/2010,125.834,125.834,,-13.721,13.721,112.113,0.0,-79.788,56.098,23.69,0.0,32.325,-0.242,,0.158,,-0.336,0.42,,0.0,32.083,-10.31,21.773,0.0,0.0,0.0,21.773,,21.773,0.0,0.0,21.773,21.773,0.0,178.004,0.12,0.12,0.12,185.15,0.12,0.12,0.12,
09/30/2010,141.569,141.569,,-16.495,16.495,125.074,0.0,-82.361,57.208,25.153,0.0,42.713,-0.106,,0.162,,-0.483,0.427,,0.0,42.607,-14.734,27.873,0.0,0.0,0.0,27.873,,27.873,0.0,0.0,27.873,27.873,0.0,357.96,0.08,0.08,0.08,372.084,0.075,0.075,0.075,
12/31/2010,155.975,155.975,,-20.222,20.222,135.753,0.0,-90.724,62.825,27.177,0.722,45.029,-0.782,,0.174,,-0.442,1.05,,0.0,44.247,-17.797,26.45,0.0,0.0,0.0,26.45,0.0,26.45,0.0,0.0,26.45,26.9193,0.4693,180.136,0.145,0.145,0.149439,377.172,0.07,0.07,0.071245,
03/31/2011,166.126,166.126,,-19.228,19.228,146.898,0.0,-106.665,65.858,30.81,9.997,40.233,0.593,,0.198,,-0.396,-0.395,,0.0,40.826,-13.996,26.83,0.0,0.0,0.0,26.83,0.0,26.83,0.0,0.0,26.83,33.427,6.597,363.448,0.075,0.075,0.091972,380.732,0.07,0.07,0.087327,
06/30/2011,185.699,185.699,,-21.745,21.745,163.954,0.0,-114.93,78.18,35.646,1.104,49.024,0.063,,0.203,,-0.772,0.506,,0.0,49.087,-14.342,34.745,0.0,0.0,0.0,34.745,0.0,34.745,0.0,0.0,34.745,35.849,1.104,182.962,0.19,0.19,0.195937,191.187,0.18,0.18,0.185774,
09/30/2011,204.047,204.047,,-23.369,23.369,180.678,0.0,-114.479,77.572,36.567,0.34,66.199,-0.522,,0.204,,-0.523,0.841,,0.0,65.677,-0.107,65.57,0.0,0.0,0.0,65.57,0.0,65.57,0.0,0.0,65.57,65.7234,0.1534,183.706,0.36,0.36,0.357764,192.161,0.34,0.34,0.340798,
12/31/2011,227.559,227.559,,-28.798,28.798,198.761,0.0,-123.391,86.567,34.398,2.426,75.37,-1.292,,0.584,,-0.469,1.44,,-0.263,74.078,-25.908,48.17,0.0,0.0,0.0,48.17,0.0,48.17,0.0,0.0,48.17,50.492,2.322,184.452,0.26,0.26,0.273741,193.37,0.25,0.25,0.262008,
03/31/2012,244.733,244.733,,-28.268,28.268,216.465,0.0,-146.427,87.242,45.408,13.777,70.038,-2.229,,2.287,,-0.273,0.215,,0.0,67.809,-22.396,45.413,0.0,0.0,0.0,45.413,0.0,45.413,0.0,0.0,45.413,54.30045,8.88745,185.682,0.24,0.24,0.292438,194.56,0.23,0.23,0.27568,
06/30/2012,274.719,274.719,,-31.613,31.613,243.106,0.0,-159.401,94.855,59.635,4.911,83.705,-1.983,,2.079,,-0.282,0.186,,0.0,81.722,-45.464,36.258,0.0,0.0,0.0,36.258,,36.258,0.0,0.0,36.258,62.981,26.723,188.575,0.19,0.19,0.333984,197.051,0.18,0.18,0.315615,
09/30/2012,294.136,294.136,,-33.186,33.186,260.95,0.0,-118.231,89.957,54.28,-26.006,142.719,-1.954,,1.855,,-0.317,0.416,,0.0,140.765,-48.586,92.179,0.0,0.0,0.0,92.179,0.0,92.179,0.0,0.0,92.179,66.173,-26.006,193.353,0.48,0.48,0.342239,201.142,0.46,0.46,0.330708,
12/31/2012,320.526,320.526,,-33.147,33.147,287.379,0.0,-179.503,112.624,63.409,3.47,107.876,-0.606,,3.305,,-0.966,0.391,0.0,-2.124,107.27,-26.298,80.972,0.0,0.0,0.0,80.972,0.0,80.972,0.0,0.0,80.972,84.337,3.365,194.141,0.42,0.42,0.434411,201.061,0.4,0.4,0.416736,
03/31/2013,338.941,338.941,,-35.269,35.269,303.672,0.0,-186.7,108.826,74.536,3.338,116.972,-0.231,,1.171,,-0.437,-0.503,,0.0,116.741,-34.524,82.217,0.0,0.0,0.0,82.217,0.0,82.217,0.0,0.0,82.217,84.3191,2.1021,194.771,0.42,0.42,0.432914,199.057,0.41,0.41,0.42056,
06/30/2013,370.091,370.091,,-39.377,39.377,330.714,0.0,-193.023,123.189,68.563,1.271,137.691,-0.428,,1.056,,-0.718,0.09,,0.0,137.263,-41.378,95.885,0.0,0.0,0.0,95.885,0.0,95.885,0.0,0.0,95.885,97.052,1.167,195.247,0.49,0.49,0.497073,199.299,0.48,0.48,0.485856,
09/30/2013,400.405,400.405,,-42.177,42.177,358.228,0.0,-222.953,122.886,88.209,11.858,135.275,-0.987,,1.078,,-0.638,0.547,,0.0,134.288,-40.503,93.785,0.0,0.0,0.0,93.785,0.0,93.785,0.0,0.0,93.785,105.539,11.754,195.662,0.48,0.48,0.539394,199.711,0.47,0.47,0.528855,
12/31/2013,441.909,441.909,,-51.552,51.552,390.357,0.0,-252.285,134.819,85.785,31.681,138.072,-0.095,,0.807,,-1.553,0.841,,0.0,137.977,-156.969,-18.992,0.0,0.0,0.0,-18.992,0.0,-18.992,0.0,0.0,-18.992,12.584,31.576,196.43,-0.1,-0.1,0.064064,196.43,-0.1,-0.1,0.060749,
03/31/2014,566.616,566.616,,-32.939,32.939,533.677,0.0,-324.174,129.291,191.457,3.426,209.503,2.408,,1.063,,-2.213,-1.258,,0.0,211.911,-52.557,159.354,0.0,0.0,0.0,159.354,0.0,159.354,0.0,0.0,159.354,162.78,3.426,197.797,0.81,0.81,0.822965,201.804,0.79,0.79,0.806977,
06/30/2014,512.495,512.495,,-39.626,39.626,472.869,0.0,-254.02,159.477,92.554,1.989,218.849,-0.203,,0.715,,-1.714,1.202,,0.0,218.646,-52.151,166.495,0.0,0.0,0.0,166.495,0.0,166.495,0.0,0.0,166.495,168.484,1.989,197.88,0.84,0.84,0.851445,201.524,0.83,0.83,0.83987,
09/30/2014,555.146,555.146,,-51.858,51.858,503.288,0.0,-266.629,157.665,100.661,8.303,236.659,-0.45,,0.655,,-2.25,2.045,,0.0,236.209,-58.478,177.731,0.0,0.0,0.0,177.731,0.0,177.731,0.0,0.0,177.731,186.034,8.303,198.052,0.9,0.9,0.939319,201.313,0.88,0.88,0.921244,
12/31/2014,599.476,599.476,,-49.439,49.439,550.037,0.0,-346.342,183.776,129.11,33.456,203.695,1.646,,0.549,,-2.196,0.001,,0.0,205.341,-52.009,153.332,0.0,0.0,0.0,153.332,0.0,153.332,0.0,0.0,153.332,186.788,33.456,198.676,0.77,0.77,0.940164,201.732,0.76,0.76,0.925844,
03/31/2015,600.333,600.333,,-69.399,69.399,530.934,0.0,-427.227,187.116,221.08,19.031,103.707,3.238,,0.651,,-2.884,-1.005,,0.0,106.945,-15.622,91.323,0.0,0.0,0.0,91.323,0.0,91.323,0.0,0.0,91.323,107.8858,16.5628,199.361,0.46,0.46,0.541158,202.034,0.45,0.45,0.53198,
06/30/2015,636.21,635.983,0.227,-52.007,52.007,584.203,0.0,-403.121,221.383,131.693,50.045,181.082,-3.79,,3.971,,-2.226,2.045,,0.0,177.292,-7.077,170.215,0.0,0.0,0.0,170.215,0.0,170.215,0.0,0.0,170.215,183.70975,13.49475,202.234,0.84,0.84,0.908402,204.546,0.83,0.83,0.895974,
09/30/2015,666.637,665.791,0.846,-54.057,54.057,612.58,0.0,-458.012,212.52,165.664,79.828,154.568,-15.209,,19.971,,-1.967,-2.795,,0.0,139.359,-323.116,-183.757,0.0,0.0,0.0,-183.757,0.0,-183.757,0.0,0.0,-183.757,153.02065,336.77765,226.228,-0.81,-0.81,0.6764,226.228,-0.81,-0.81,0.6764,
12/31/2015,701.0,701.0,,-58.0,58.0,643.0,0.0,-546.0,242.0,191.0,113.0,97.0,-23.0,,23.0,,-1.0,1.0,,0.0,74.0,-7.0,67.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,0.0,67.0,98.2,31.2,225.0,0.3,0.3,0.436444,228.0,0.29,0.29,0.426842,
03/31/2016,701.0,700.0,1.0,-59.0,59.0,642.0,0.0,-476.0,233.0,176.0,67.0,166.0,-23.0,,24.0,,-1.0,23.0,,-23.0,143.0,-51.0,92.0,0.0,0.0,0.0,92.0,0.0,92.0,0.0,0.0,92.0,119.48615,27.48615,225.0,0.41,0.41,0.53105,227.0,0.41,0.41,0.53105,
06/30/2016,753.0,753.0,,-60.0,60.0,693.0,0.0,-498.0,232.0,180.0,86.0,195.0,-25.0,,24.0,,-2.0,15.0,,-12.0,170.0,-50.0,120.0,0.0,0.0,0.0,120.0,0.0,120.0,0.0,0.0,120.0,126.29975,6.29975,224.0,0.54,0.54,0.563838,226.0,0.53,0.53,0.557875,
09/30/2016,799.0,798.0,1.0,-71.0,71.0,728.0,0.0,-549.0,230.0,195.0,124.0,179.0,-20.0,,24.0,,-5.0,13.0,,-12.0,159.0,-65.0,94.0,0.0,0.0,0.0,94.0,0.0,94.0,0.0,0.0,94.0,132.26,38.26,224.0,0.42,0.42,0.590446,226.0,0.42,0.42,0.589292,
