Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/04/1992,516.992004,,-338.269989,,178.722015,,-132.251007,,,,,46.471001,-3.822,,,,0.0,,3.822,42.649001,-17.799999,24.849001,1.404,,,23.445001,0.0,23.445,0.0,,23.445,23.445,,75.085999,0.31,0.33,,75.085999,0.31,0.33,0.33,
12/27/1992,339.242004,,-245.281998,,93.960007,,-95.999001,,,,,-2.039,-4.025,,16.014,,0.0,,-11.989,-6.064,2.6,-3.464,19.233999,,,-22.697999,0.0,-22.698,0.0,,-22.698,-22.698,,75.290916,-0.3,-0.045,,75.290916,-0.3,-0.045,-0.045,
03/21/1993,295.983002,,-198.904999,,97.078003,,-85.348999,,,,,11.729,-3.374,,3.5,,0.0,,-0.126,8.355,-3.7,4.655,0.0,,,4.655,0.0,4.655,0.0,,4.655,4.655,,75.497581,0.06,0.06,,75.497581,0.06,0.06,0.06,
06/13/1993,412.868011,,-257.539001,,155.32901,,-118.636002,,,,,36.693001,-2.904,,3.1,,0.0,,-0.196,33.789001,-14.9,18.889,0.0,,,18.889001,0.0,18.889,0.0,,18.889,18.889,,75.741699,0.25,0.25,,75.741699,0.25,0.25,0.25,
10/03/1993,535.627014,,-349.148987,,186.478027,,-162.794006,,,,,23.684,-3.696,,,,0.0,,3.696,19.988,-10.4,9.588,0.0,,,9.588,0.0,9.588,0.0,,9.588,9.588,,76.202003,0.125,0.125,,76.202003,0.125,0.125,0.125,
12/27/1993,337.333008,,-231.270996,,106.062012,,-100.359001,,,,,5.703,-124.665001,,,,0.0,,124.665001,-118.962001,43.900002,-75.061996,0.0,,,-75.061999,0.0,-75.061996,0.0,,-75.061996,-75.061996,,76.397461,-0.985,-0.985,,76.397461,-0.985,-0.985,-0.985,
03/20/1994,318.453003,,-211.251999,,107.201004,,-95.123001,,,,,12.078,0.156,,,,0.0,,-0.156,12.234,-5.3,6.934,0.0,,,6.934,0.0,6.934,0.0,,6.934,6.934,,76.43,0.09,0.09,,76.43,0.09,0.09,0.09,
06/12/1994,432.216003,,-254.636993,,177.57901,,-131.005997,,,,,46.573002,-2.567,,,,0.0,,2.567,44.006002,-20.1,23.906,0.0,,,23.906002,0.0,23.906,0.0,,23.906,23.906,,76.552002,0.315,0.315,,76.552002,0.315,0.315,0.315,
10/02/1994,555.580994,,-358.678986,,196.902008,,-164.195999,,,,,32.706001,-1.266,,,,0.0,,1.266,31.440001,-14.1,17.34,0.0,,,17.340001,0.0,17.34,0.0,,17.34,17.34,,76.612,0.225,0.225,,76.612,0.225,0.225,0.225,
12/31/1994,356.42099,,-238.220993,,118.199997,,-115.343002,,,,,2.857,13.682999,,11.461,,0.0,,-25.143999,16.539999,-6.6,9.94,0.0,,,9.939999,0.0,9.94,0.0,,9.94,9.94,,76.652,0.13,0.13,0.13,76.652,0.13,0.13,0.13,
03/26/1995,348.393005,,-236.964005,,111.429001,,-110.953003,,,,,0.476,-2.041,,,,0.0,,2.041,-1.565,0.648,-0.917,0.0,,,-0.917,0.0,-0.917,0.0,,-0.917,-0.917,,76.655998,-0.01,-0.01,,76.655998,-0.01,-0.01,-0.01,
06/11/1995,457.440002,,-282.963989,,174.476013,,-136.244003,,,,,38.231998,-1.34,,,,0.0,,1.34,36.891998,-15.448,21.444,0.0,,,21.443998,0.0,21.444,0.0,,21.444,21.444,,76.704002,0.28,0.28,,76.704002,0.28,0.28,0.28,
10/01/1995,455.35199,,-289.095001,,166.256989,,-136.832993,,,,,29.424,-1.706,,,,0.0,,1.706,27.718,-11.226,16.492001,0.0,,,16.492,0.0,16.492001,0.0,,16.492001,16.492001,,76.230003,0.215,0.215,0.215,76.230003,0.215,0.215,0.215,
12/31/1995,418.401001,,-286.497009,,131.903992,,-134.858002,,,,,-2.954,25.049999,,,,0.0,,-25.049999,22.095999,-4.074,6.159,0.0,,,18.021999,0.0,6.159,0.0,,6.159,6.159,,75.848,0.07,0.08,0.08,75.848,0.07,0.08,0.08,
03/31/1996,368.729004,,-260.777008,,107.951996,,-110.474998,,,,,-2.523,-2.584,,,,0.0,,2.584,-5.107,2.1,-3.007,0.0,,,-3.007,0.0,-3.007,0.0,,-3.007,-3.007,,76.024002,-0.04,-0.04,-0.04,76.024002,-0.04,-0.04,-0.04,
06/30/1996,502.425995,,-307.46701,,194.958984,,-146.195999,,,,,48.763,-7.813,,,,0.0,,7.813,40.95,-17.153999,23.796,0.0,,,23.796001,0.0,23.796,0.0,,23.796,23.796,,76.026001,0.315,0.315,0.355,76.026001,0.315,0.315,0.355,
09/29/1996,455.950012,,-291.093994,,164.856018,,-137.867004,,,,,26.989,5.209,,0.0,,0.0,,-5.209,32.198,-13.523,18.674999,0.0,,,18.675001,0.0,18.674999,0.0,,18.674999,18.674999,,76.036003,0.245,0.245,0.19,76.026001,0.245,0.245,0.19,
12/31/1996,414.950989,,-268.351013,,146.599976,,-132.468994,,,,,14.131,6.71,,,,0.0,,-6.71,20.841,-2.973,3.961,0.0,,,17.868,0.0,3.961,0.0,,3.961,3.961,,75.842002,0.05,0.05,0.12,76.14,0.05,0.05,0.115,
03/30/1997,398.781006,,-256.200989,,142.580017,,-127.231003,,,,,15.349,-1.713,,,,0.0,,1.713,13.636,-46.407001,8.045,0.0,,,-32.771001,0.0,8.045,0.0,,8.045,8.045,,75.564002,0.105,0.105,0.115,75.564002,0.105,0.105,0.115,
06/29/1997,520.585022,,-303.132996,,217.452026,,-157.733002,,,,,59.719002,32.115002,,,,0.0,,-32.115002,91.834004,0.0,51.018002,0.0,,,91.834004,0.0,51.018002,0.0,,51.018002,51.018002,,74.468002,0.685,0.685,0.49,76.028,0.67,0.67,0.475,
09/28/1997,489.491,,-302.158,,187.333,0.0,-155.506,155.506,,,0.0,31.827,-0.687,,,,,,0.687,31.14,-13.701,17.439,,,,17.439,,17.439,,0.0,17.439,17.439,,73.978,0.235,0.235,0.235,76.212,0.23,0.23,0.23,
12/28/1997,412.447,,-270.118,,142.329,0.0,-133.348,,133.348,,0.0,8.981,1.302,,0.408,,,,-1.71,10.283,-4.525,5.758,0.0,,,5.758,,5.758,,0.0,5.758,5.758,,73.873826,0.08,0.08,0.08,76.224188,0.075,0.075,0.075,
03/29/1998,414.145,,-262.329,,151.816,,-136.82,,,,,14.996,1.047,,0.0,,0.0,,-1.047,16.043,-6.257,9.786,0.0,,,9.786,0.0,9.786,,,9.786,9.786,,72.836,0.135,0.135,0.135,74.83,0.13,0.13,0.13,
06/28/1998,541.944,,-309.788,,232.156,0.0,-167.507,167.507,,,0.0,64.649,0.167,,0.0,,0.0,,-0.167,64.816,-25.278,39.538,0.0,,,39.538,0.0,39.538,0.0,0.0,39.538,39.538,,72.316,0.545,0.545,0.545,74.64,0.53,0.53,0.53,
09/27/1998,499.36,,-309.482,,189.878,0.0,-156.869,156.869,,,0.0,33.009,-18.122,,,,,,18.122,14.887,-5.806,9.081,0.0,,,9.081,,9.081,,0.0,9.081,9.081,,72.436,0.125366,0.125366,0.39312,74.948,0.121164,0.121164,0.378779,
12/27/1998,444.084015,,-278.131012,,165.953003,,-155.397003,,,,,10.556,4.797999,,9.803,,0.0,,-14.601,15.353999,-5.975,9.378,0.0,,,9.378999,0.0,9.379,0.0,,9.379,9.379,,72.905998,0.13,0.13,0.13,75.697998,0.125,0.125,0.125,
03/28/1999,439.862,,-272.382,,167.48,,-149.358,,,,,18.122,1.44,,0.0,,0.0,,-1.44,19.562,-7.58,11.982,0.0,,,11.982,0.0,11.982,0.0,,11.982,11.982,,73.318,0.165,0.165,0.165,75.104,0.16,0.16,0.16,
06/27/1999,575.568,,-315.22,,260.348,0.0,-186.638,186.638,,,0.0,73.71,1.769,,,,,,-1.769,75.479,-29.248,46.231,0.0,,,46.231,,46.231,0.0,0.0,46.231,46.231,,73.482,0.63,0.63,0.63,74.87,0.615,0.615,0.615,
09/26/1999,544.025024,,-320.537994,,223.48703,,-184.304993,,,,,39.181999,-3.532,,0.0,,0.0,,3.532,35.649999,-13.814,21.836,0.0,,,21.835999,0.0,21.836,0.0,,21.836,21.836,,73.494003,0.295,0.295,0.345,74.865997,0.29,0.29,0.34,
12/26/1999,497.191,,-307.825,,189.366,,-172.692,,,,,16.674,3.302,4.357,4.357,,0.0,,-7.659,19.976,-7.741,12.235,0.0,,,12.235,0.0,12.235,0.0,,12.235,12.235,,73.55,0.165,0.165,0.165,74.822,0.165,0.165,0.165,
03/26/2000,505.428986,,-326.919006,,178.509979,,-157.639999,,,,,20.870001,3.226,,0.0,,0.0,,-3.226,24.096001,-9.277,14.819,0.0,,,14.819,0.0,14.819,0.0,0.0,14.819,14.819,,73.325996,0.2,0.2,0.2,74.431999,0.2,0.2,0.2,
06/25/2000,669.813,,-404.57,,265.243,,-183.632,,,,,81.611,-11.124,,0.0,,0.0,,11.124,70.487,-22.143,48.344,0.0,,,48.344,0.0,48.344,0.0,0.0,48.344,48.344,,73.424,0.66,0.66,0.73,74.67,0.645,0.645,0.715,
09/24/2000,657.076,,-413.314,,243.762,,-197.702,,,,,46.06,9.573,,,,0.0,,-9.573,55.633,-21.141,34.492,0.0,,,34.492,0.0,34.492,0.0,0.0,34.492,34.492,,73.722,0.47,0.47,0.425,75.114,0.46,0.46,0.415,
12/31/2000,732.539,,-531.468,,201.071,,-183.771,,,,,17.3,2.009,6.414,6.414,,0.0,,-8.423,19.309,-7.347,11.962,0.0,,,11.962,0.0,11.962,0.0,,11.962,11.962,,73.788,0.16,0.16,0.205,75.24,0.16,0.16,0.2,
04/01/2001,543.7,,-351.153,,192.547,,-169.958,,,,,22.589,6.973,-3.801,0.811,-4.612,0.0,,-3.172,29.562,-11.234,18.328,0.0,,,18.328,0.0,18.328,0.0,0.0,18.328,18.328,,74.406,0.245,0.245,0.245,75.376,0.245,0.245,0.245,
07/01/2001,692.7,,-424.88,,267.82,,-194.618,,,,,73.202,7.018,-4.059,0.328,-4.387,0.0,,-2.959,80.22,-30.368,49.852,0.0,,,49.852,0.0,49.852,0.0,0.0,49.852,49.852,0.687,74.568,0.67,0.67,0.68,75.04,0.665,0.665,0.675,
09/30/2001,634.663,,-402.306,,232.357,,-179.537,,,,,52.82,9.897,-4.351,0.066,-4.417,0.0,,-5.546,62.717,-23.801,38.916,0.0,,,38.916,0.0,38.916,0.0,0.0,38.916,38.916,-3.735,74.144,0.525,0.525,0.475,74.474,0.525,0.525,0.475,
12/30/2001,558.399,,-359.284,,199.115,,-172.947,,,,,26.168,-0.654,2.006,2.006,,0.0,,-1.352,25.514,-9.646,15.868,0.0,,,15.868,0.0,15.868,0.0,0.0,15.868,15.868,,72.096,0.22,0.22,0.25,72.522,0.22,0.22,0.245,
03/31/2002,745.822,,-482.344,,263.478,,-215.414,,,,,48.064,-3.098,5.149,9.41,-4.261,0.0,,-2.051,44.966,-17.763,27.203,0.0,,,27.203,0.0,27.203,0.0,0.0,27.203,27.203,1.814,71.946,0.38,0.38,0.4,72.54,0.375,0.375,0.4,
06/30/2002,1047.769,,-640.02,,407.749,,-286.311,,,,,121.438,-14.713,13.216,19.563,-6.347,0.0,,1.497,106.725,-39.109,67.616,0.0,,,67.616,0.0,67.616,0.0,0.0,67.616,67.616,-0.627,72.234,0.935,0.935,0.925,73.368,0.92,0.92,0.915,
09/29/2002,1001.598,,-636.094,,365.504,,-276.359,,,,,89.145,-14.564,16.116,21.805,-5.689,0.0,,-1.552,74.581,-27.962,46.619,0.0,,,46.619,0.0,46.619,0.0,0.0,46.619,46.619,,72.386,0.645,0.645,0.645,73.074,0.64,0.64,0.64,
12/29/2002,981.133,,-656.072,,325.061,,-279.156,,,,,45.905,-15.577,15.251,20.141,-4.89,0.0,,0.326,30.328,-10.113,20.215,0.0,,,20.215,0.0,20.215,0.0,0.0,20.215,20.215,2.845,72.55,0.28,0.28,0.32,73.548,0.275,0.275,0.315,
03/30/2003,828.141,,-559.474,,268.667,,-254.31,,,,,14.357,-13.097,16.481,21.14,-4.659,0.0,,-3.384,1.26,-0.454,0.806,0.0,,,0.806,0.0,0.806,0.0,0.0,0.806,0.806,,72.634,0.01,0.01,0.01,73.116,0.01,0.01,0.01,
06/29/2003,1100.376,,-683.087,,417.289,,-299.812,,,,,117.477,-14.583,17.491,22.694,-5.203,0.0,,-2.908,102.894,-26.552,76.342,0.0,,,76.342,0.0,76.342,0.0,0.0,76.342,76.342,,72.638,1.05,1.05,1.05,73.048,1.045,1.045,1.045,
09/28/2003,1048.724,,-658.016,,390.708,,-281.313,,,,,109.395,-13.64,13.639,18.381,-4.742,-0.809,,0.81,95.755,-34.327,61.428,0.0,,,61.428,0.0,61.428,0.0,0.0,61.428,61.428,,72.678,0.845,0.845,0.845,73.15,0.84,0.84,0.84,
12/28/2003,1022.872,,-686.206,,336.666,,-270.524,,,,,66.142,-12.233,14.339,18.98,-4.641,0.0,,-2.106,53.909,-17.828,36.081,0.0,,,36.081,0.0,36.081,0.0,0.0,36.081,36.081,,72.752,0.5,0.5,0.5,73.452,0.49,0.49,0.49,
03/28/2004,923.511,,-611.744,,311.767,,-283.777,,,,,27.99,-16.911,15.538,20.223,-4.685,0.0,,1.373,11.079,-3.733,7.346,0.0,,,7.346,-2.506,4.84,0.0,0.0,4.84,4.84,,73.328,0.065,0.065,0.065,74.554,0.065,0.065,0.065,
06/27/2004,1150.212,,-703.024,,447.188,,-322.062,,,,,125.126,-11.19,8.52,13.025,-4.505,0.0,,2.67,113.936,-36.495,77.441,0.0,,,77.441,-5.405,72.036,0.0,0.0,72.036,72.036,,74.32,0.97,0.97,0.97,75.724,0.95,0.95,0.95,
09/26/2004,1104.31,,-688.384,,415.926,,-312.018,,,,,103.904,-6.365,12.268,17.231,-4.963,-0.866,,-5.037,97.539,-29.43,68.109,0.0,,,68.109,-3.967,64.142,0.0,0.0,64.142,64.142,,74.682,0.86,0.86,0.86,76.25,0.84,0.84,0.84,
12/26/2004,1127.305,,-738.542,,388.763,,-305.362,,,,,83.401,2.227,16.863,17.457,-5.099,0.092,,-14.677,85.628,-25.57,60.058,0.0,,,60.058,-4.34,55.718,0.0,0.0,55.718,55.718,,74.942,0.745,0.745,0.57,76.752,0.725,0.725,0.555,
03/27/2005,1048.435,,-689.644,,358.791,,-337.37,,,,,21.421,-65.29,19.584,,,0.0,,45.706,-43.869,15.693,-28.176,3.785,,,-31.961,-2.223,-34.184,0.0,0.0,-34.184,-34.184,27.68,126.212,-0.27,-0.24,-0.0257,126.212,-0.27,-0.24,-0.0257,
06/26/2005,1546.863,,-895.601,,651.262,,-446.399,,,,,204.863,-65.914,31.083,31.083,,,,34.831,138.949,-37.418,101.531,56.925,,,44.606,-6.06,38.546,0.0,,38.546,38.546,18.963,170.642,0.225,0.56,0.665,171.856,0.225,0.555,0.66,
09/25/2005,1527.098,,-882.503,,644.595,,-430.498,,,,,214.097,-71.329,31.309,,,0.0,,40.02,142.768,-7.372,135.396,22.787,,,112.609,-4.411,108.198,0.0,0.0,108.198,108.198,-21.207,170.646,0.635,0.77,0.645,171.8,0.63,0.76,0.635,
12/25/2005,1384.51,,-839.201,,545.309,,-448.485,,,,,96.824,-39.471,11.498,,,0.0,,27.973,57.353,-21.167,36.186,12.005,,,24.181,-1.797,22.384,0.0,0.0,22.384,22.384,,170.8,0.13,0.2,0.315,171.94,0.13,0.2,0.315,
03/26/2006,1153.846,,-726.668,,427.178,,-388.858,,,,,38.32,-61.027,31.955,,,0.0,,29.072,-22.707,7.438,-15.269,11.667,,,-26.936,-3.301,-30.237,0.0,0.0,-30.237,-30.237,18.201,171.366,-0.175,-0.11,-0.005,171.366,-0.175,-0.11,-0.005,
06/25/2006,1583.025,,-919.976,,663.049,,-448.281,,,,,214.768,-57.689,39.779,39.779,,,,17.91,157.079,4.965,162.044,1.415,,,160.629,-4.402,156.227,0.0,,156.227,156.227,16.34,171.906,0.91,0.915,1.01,173.052,0.905,0.91,1.005,
09/24/2006,1576.824,,-907.305,,669.519,,-434.106,,,,,235.413,-50.3,28.268,,,0.0,,22.032,185.113,-57.628,127.485,-13.409,,,140.894,-5.1,135.794,0.0,0.0,135.794,135.794,17.153,172.32,0.79,0.71,0.81,173.566,0.78,0.705,0.805,
12/31/2006,1531.29,,-927.132,,604.158,,-434.16,434.16,,,0.0,169.998,-17.433,29.664,,,0.0,,-12.231,152.565,-37.18,115.385,12.852,,,102.533,-3.286,99.247,0.0,0.0,99.247,99.247,,173.002,0.575,0.65,0.6285,174.374,0.57,0.645,0.624,
04/01/2007,1228.611,,-770.162,,458.449,,-396.798,,,,,61.651,-33.298,26.318,26.318,,0.0,,6.98,28.353,-5.313,23.04,14.83,,,8.21,-3.803,4.407,0.0,0.0,4.407,4.407,5.351,176.142,0.025,0.11,0.14,178.24,0.025,0.11,0.14,
07/01/2007,1676.2,,-966.9,,709.3,,-456.9,,,,,252.4,-35.3,24.9,27.8,-2.9,0.0,,10.4,217.1,-28.5,188.6,-0.6,,,189.2,-4.3,184.9,0.0,0.0,184.9,184.9,,357.8,0.515,0.515,0.56,362.4,0.51,0.51,0.555,
09/30/2007,1685.408,,-987.304,,698.104,,-461.05,461.05,,,0.0,237.054,-102.125,24.229,24.229,,,,77.896,134.929,5.692,140.621,0.442,,,140.179,-5.507,134.672,0.0,,134.672,134.672,,358.852,0.375,0.375,0.48,363.414,0.37,0.37,0.475,
12/30/2007,1600.306,,-978.558,,621.748,,-419.666,419.666,,,0.0,202.082,-48.058,,24.361,,0.0,,23.697,154.024,23.858,177.882,3.029,,,174.853,-1.703,173.15,0.0,0.0,173.15,173.15,,180.217,0.96,0.98,0.73,182.946,0.95,0.96,0.73,
03/30/2008,1356.6,,-835.0,,521.6,0.0,-443.9,436.6,,,7.3,77.7,-35.6,27.8,30.6,-2.8,,,7.8,42.1,6.6,48.7,9.0,,,39.7,-5.4,34.3,0.0,0.0,34.3,34.3,17.55,181.0,0.19,0.24,0.336961,184.5,0.19,0.24,0.335122,
06/29/2008,1757.4,,-1033.6,,723.8,0.0,-463.2,463.2,,,0.0,260.6,-136.9,27.0,29.9,-2.9,1.9,,108.0,123.7,-26.5,97.2,12.4,,,84.8,-5.4,79.4,0.0,0.0,79.4,79.4,135.07,182.4,0.43,0.5,1.240515,186.0,0.42,0.49,1.216182,
09/28/2008,921.1,,-524.4,,396.7,0.0,-236.8,236.8,,,0.0,159.9,63.8,25.6,28.4,-2.8,,-106.5,17.1,223.7,-54.9,168.8,-3.2,,,172.0,-0.7,171.3,0.0,0.0,171.3,171.3,6.5,183.5,0.93,0.91,0.945422,185.7,0.92,0.9,0.935002,
12/28/2008,739.2,,-447.8,,291.4,,-196.6,196.6,,,0.0,94.8,15.1,21.4,30.2,-8.8,-1.9,,-34.6,109.9,-21.6,88.3,-6.1,,,94.4,-0.7,93.7,0.0,0.0,93.7,93.7,-8.32,183.5,0.510627,0.477384,0.435858,185.8,0.504306,0.471475,0.430463,
03/29/2009,559.0,559.0,-346.1,346.1,212.9,0.0,-95.7,182.6,,,-86.9,117.2,-38.4,19.9,21.9,-2.0,,,18.5,78.8,1.3,80.1,3.9,3.9,0.0,76.2,-0.5,75.7,0.0,0.0,75.7,103.545013,23.945013,183.8,0.41,0.43,0.563357,184.9,0.41,0.43,0.559502,
06/28/2009,798.9,798.9,-432.6,432.6,366.3,0.0,-103.0,230.0,,,-127.0,263.3,-28.2,19.9,22.0,-2.1,6.3,,2.0,235.1,-47.3,187.8,0.0,0.0,0.0,187.8,-0.5,187.3,,0.0,187.3,206.54,19.24,184.2,1.02,1.02,1.121281,185.4,1.01,1.01,1.113776,
09/26/2009,853.7,853.7,-472.6,472.6,381.1,0.0,-143.8,240.7,,,-96.9,237.3,33.4,22.5,24.7,-2.2,,,-55.9,270.7,-25.3,245.4,9.0,9.0,0.0,236.4,-1.1,235.3,,0.0,235.3,212.58,-31.72,184.6,1.27,1.32,1.151571,186.2,1.26,1.31,1.139646,
12/26/2009,820.8,820.8,-475.6,475.6,345.2,0.0,-209.0,247.5,,,-38.5,136.2,-3.3,23.6,28.0,-4.4,,,-20.3,132.9,86.0,218.9,-3.9,-3.9,0.0,222.8,-0.7,222.1,0.0,0.0,222.1,190.3,-27.9,185.2,1.21,1.19,1.027538,186.8,1.19,1.17,1.020642,
03/27/2010,661.0,661.0,-404.4,404.4,256.6,0.0,-149.1,237.5,,,-88.4,107.5,-33.0,24.4,26.2,-1.8,,,8.6,74.5,-11.7,62.8,-42.6,-42.6,0.0,105.4,-0.8,104.6,0.0,0.0,104.6,70.61,8.61,185.5,0.56,0.33,0.380647,187.2,0.56,0.33,0.375994,
06/26/2010,883.3,883.3,-474.8,474.8,408.5,0.0,-113.4,261.2,,,-147.8,295.1,-4.0,25.4,27.1,-1.7,,,-21.4,291.1,-52.2,238.9,0.6,0.6,0.0,238.3,-1.1,237.2,0.0,0.0,237.2,233.51,-4.29,185.7,1.28,1.28,1.257458,187.4,1.27,1.27,1.247108,
09/25/2010,875.0,875.0,-457.4,457.4,417.6,0.0,-116.7,248.9,,,-132.2,300.9,17.7,23.9,,,,,-41.6,318.6,-60.7,257.9,0.9,0.9,0.0,257.0,-0.9,256.1,0.0,0.0,256.1,242.575,-14.425,186.0,1.38,1.39,1.304167,187.4,1.37,1.38,1.303026,
12/25/2010,835.1,835.1,-475.6,475.6,359.5,0.0,-198.5,265.0,,,-66.5,161.0,-36.2,25.7,,,,,10.5,124.8,-14.1,110.7,1.5,1.5,0.0,109.2,0.6,109.8,0.0,0.0,109.8,115.345,4.045,186.5,0.59,0.6,0.618472,188.1,0.58,0.59,0.611505,
03/26/2011,690.4,690.4,-427.2,427.2,263.2,0.0,-137.2,238.4,,,-101.2,126.0,-27.5,26.8,,,,,0.7,98.5,-16.1,82.4,-0.3,-0.3,0.0,82.7,0.2,82.9,,0.0,82.9,83.51,0.91,186.9,0.44,0.44,0.446816,188.7,0.44,0.44,0.444822,
06/25/2011,933.6,933.6,-523.9,523.9,409.7,0.0,-111.7,272.5,,,-160.8,298.0,-29.5,27.7,,,,,1.8,268.5,-43.2,225.3,1.5,1.5,0.0,223.8,-1.0,222.8,,0.0,222.8,231.6,7.3,187.1,1.19,1.2,1.237841,188.8,1.18,1.19,1.228665,
09/24/2011,954.4,954.4,-550.5,550.5,403.9,0.0,-148.9,248.2,,,-99.3,255.0,-29.6,27.3,,,,,2.3,225.4,-31.1,194.3,-2.7,-2.7,0.0,197.0,0.4,197.4,0.0,0.0,197.4,212.4,17.7,185.0,1.06,1.05,1.148108,186.2,1.06,1.05,1.145059,
12/31/2011,937.3,937.3,-547.5,547.5,389.8,0.0,-175.6,259.9,,,-84.3,214.2,-32.4,26.2,,,,,6.2,181.8,-9.0,172.8,-0.8,-0.8,0.0,173.6,-0.4,173.2,0.0,0.0,173.2,176.0,3.6,180.9,0.95,0.95,0.972913,181.9,0.95,0.95,0.969791,
