Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
07/07/2001,3.588,17.283,4.258,0.334,,0.279,0.055,-18.287,10.604,-16.574,,-12.317,,-12.753,-13.207,0.0,,,-13.207,,,0.0,0.0,0.0,,,,,0.454,-3.084,0.0,-0.456,-1.868,1.671,-3.539,-0.76,,-12.249,,,
10/06/2001,-9.624,10.715,2.367,1.83,,,1.83,-24.535999,,,,-24.535999,,-38.990002,-26.577999,0.0,,,-26.577999,,,0.0,0.0,0.0,,,,,-12.412003,17.820001,0.0,17.981001,0.318,0.318,0.0,-0.479,,-30.794001,,,
01/05/2002,54.942001,15.684,3.002,14.909,,,14.909,21.347,,,,21.347,,-15.633,-15.825,0.0,,,-15.825,,,0.0,0.0,0.0,,,,,0.191999,-8.276,0.0,-8.621,0.632,0.636,-0.004,-0.287,,31.033001,,0.216,
04/06/2002,19.034,11.815,2.792,3.106,,,3.106,1.321,,,,1.321,,-5.175,-5.322,0.0,,,-5.322,,,0.0,0.0,0.0,,,,,0.147,-15.157,0.0,-15.89,1.721,1.78,-0.059,-0.988,,-1.298,,,
07/06/2002,13.523,9.738,3.918,5.532,,,5.532,-5.665,,,,-5.665,,-5.862,-5.904,0.0,,,-5.904,,,0.0,0.0,0.0,,,,,0.042,4.467,0.0,-0.053,2.573,2.573,0.0,1.947,,12.128,,,
10/05/2002,-0.244,14.097,3.214,5.371,,,5.371,-22.926001,,,,-22.926001,,-8.579,-5.267,0.0,,,-5.267,,,0.0,0.0,0.0,,,,,-3.312,0.758,0.0,-1.497,1.395,1.395,0.0,0.86,,-8.065,,,
01/04/2003,48.736,23.257,4.593,5.883,,,5.883,15.29,,,,15.29,,-10.916,-10.367,0.0,,,-10.367,,,0.0,0.0,0.0,,,,,-0.549001,4.272,0.0,3.442,0.69,0.69,0.0,0.14,,42.091999,,0.011,
04/05/2003,9.49,12.143,4.129,9.45,0.055,9.25,0.145,-16.232,6.666,-0.783,-7.826,-14.289,,-8.9,-8.483,0.0,,,-8.483,,,0.0,0.0,0.0,,,,,-0.417,-1.233,0.0,0.0,0.531,0.592,-0.061,-1.764,,-0.643,,,
07/05/2003,22.353001,10.389,3.751,3.367,1.441,12.174,-10.248,4.846,18.603,1.52,-15.943,0.666,,-8.299,-8.193,0.231,,,-8.424,,,0.0,0.0,0.0,,,,,-0.106,0.933,0.0,0.036,-0.269,3.296,-3.565,1.166,,14.987,,,
10/04/2003,-21.875,16.799999,5.361,9.469,2.157,17.595,-10.283,-53.505001,-31.394,-17.457,-9.704,5.049999,,-7.708,-6.767,,,,-6.767,,,0.0,0.0,0.0,,,,,-0.941,3.699,0.0,4.794,-3.435,2.949,-6.384,2.34,,-25.884001,,,
01/03/2004,63.445999,29.003,6.613,-2.994,,,-2.994,30.823999,,,,30.823999,,-5.79,-5.252,,,,-5.252,,,0.0,0.0,0.0,,,,,-0.538,-0.615,0.0,-4.53,-2.971,1.366,-4.337,6.886,,57.041,,,
04/03/2004,5.526,16.344999,5.772,7.69,2.128,4.855,0.707,-24.281,10.591,-16.945,-6.672,-11.255,,-5.294,-4.733,0.0,,,-4.733,,,0.0,0.0,0.0,,,,,-0.561,-1.769,0.0,0.0,2.554,4.388,-1.834,-4.323,,-1.537,,,
07/03/2004,37.950001,15.78,5.563,5.628,3.321,3.151,-0.844,10.979,8.374,-12.366,4.889,10.082001,,-53.651001,-7.193,0.0,,,-7.193,,,0.0,0.0,0.0,,,,,-46.458001,-4.752,0.0,0.0,2.383,2.466,-0.083,-7.135,,-20.452999,,,
10/02/2004,-37.873,23.372,6.235,-10.967,,-15.83,4.863,-56.513,-38.828,-45.702,,28.017,,-6.505,-5.498,1.013,,,-6.511,,,0.0,0.0,0.0,,,,,-1.007,5.771,0.0,-0.331,2.566,2.566,0.0,3.536,,-38.607,,,
01/01/2005,76.099999,35.072001,7.089,-8.801,1.048,-6.864,-2.985,42.74,-11.521,30.809,15.043,8.409,,-10.829999,-9.766,0.204,,,-9.97,,,0.0,0.0,0.0,,,,,-1.063999,22.695,0.0,23.96,-3.944,1.062,-5.006,2.679,,87.964999,,,
04/02/2005,-2.093,23.893999,6.974,-19.927,1.85,-21.492001,-0.284999,-13.034,27.867001,-14.098,-7.781,-19.022001,,-11.418,-6.573,0.0,,,-6.573,,,0.0,0.0,0.0,,,,,-4.845,-29.112,0.0,-24.042,-2.268,2.553,-4.821,-2.802,,-42.623001,,,
07/02/2005,8.934,9.653,7.136,-1.549,,-2.065,0.516,-6.306,13.811,-23.038,,2.921,,-11.833,-11.564,0.225,,,-11.789,,,0.0,0.0,0.0,,,,,-0.269,-13.627,0.0,0.927,-7.754,1.196,-8.95,-6.8,,-16.526,,,
10/01/2005,-25.687,21.694,5.267,11.328,2.408,7.233,1.687,-63.976,-40.037,-41.144,19.828,-2.623,,-27.143,-24.989,,,,-24.989,,,0.0,0.0,0.0,,,,,-2.154,8.686,0.0,10.458,-2.848,0.735,-3.583,1.076,,-44.144,,,
12/31/2005,53.395,20.429,7.133,3.175,7.6,-0.758,-3.667,22.658,8.914,20.888,8.852,-15.996,,-10.047,-9.776,0.3,,,-10.076,,,0.0,0.0,0.0,,,,,-0.271,-67.263,0.0,-18.155,-56.74,1.166,-57.906,7.632,,-23.915,59.774,0.315,
04/08/2006,6.906,9.716,7.805,-2.207,-0.021,-2.154,-0.032,-8.408,20.578,-11.529,-13.425,-4.032,,-21.718,-14.764,0.0,,,-14.764,,,0.0,0.0,0.0,,,,,-6.954,18.534,0.0,38.165,-20.715,1.655,-22.37,1.084,,3.722,,,
07/08/2006,14.224,11.238,7.915,2.771,1.281,1.457,0.033,-7.7,-5.182,-10.208,-8.595,16.285001,,-33.481,-10.401,0.0,,,-10.401,,,0.0,0.0,0.0,,,,,-23.08,7.832998,0.0,5.094997,-2.465,1.095,-3.56,5.203,,10.294,,,
10/07/2006,8.627,21.541,8.01,4.964,,3.145,1.819,-25.888,-42.903,-3.173,,20.188,,-15.665,-14.424,0.0,,,-14.424,,,0.0,0.0,0.0,,,,,-1.241,4.179,0.0,-35.776,2.917,2.917,0.0,37.038,,-2.859,,,
01/06/2007,118.702,35.087,8.319,-11.235,3.84,-17.933,2.858,86.531,8.604,42.686,3.944,31.297,,-12.246,-11.047,0.151,,,-11.198,,,0.0,0.0,0.0,,,,,-1.199,-42.531,0.0,2.028,0.923,0.923,0.0,-45.482,,63.925,29.858,,
04/07/2007,6.963,25.032,8.031,-1.469,,-0.598,-0.871,-24.631001,7.4,-10.203,,-21.828001,,-4.779,-4.006,0.0,,,-4.006,,,0.0,0.0,0.0,,,,,-0.773,6.06,0.0,-0.062,4.873,5.16,-0.287,1.249,,8.244,,,
07/07/2007,40.82,14.672,7.678,4.051,,1.96,2.091,14.419,-0.393,-0.9,,15.712,,-13.239,-7.591,0.0,,,-7.591,,,0.0,0.0,0.0,,,,,-5.648,0.562,0.0,-2.048,1.3,1.3,0.0,1.31,,28.143,,,
10/06/2007,-2.912,30.453,8.11,-5.731,,-2.079,-3.652,-35.744,-53.554,-29.685,,47.495,,-14.405,-12.477,0.0,,,-12.477,,,0.0,0.0,0.0,,,,,-1.928,31.892,0.0,5.372,22.622,22.622,0.0,3.898,,14.575,,,
01/05/2008,87.093,53.103,8.977,-5.928,,-3.235,-2.693,30.941,81.442,20.725,,-71.226,,-20.119,-14.188,1.984,,,-16.172,,,0.0,0.0,0.0,,,,,-5.931,4.004,0.0,1.361,1.783,17.705,-15.922,0.86,,70.978,,,
04/05/2008,2.068,30.217,8.981,5.484,,2.982,2.502,-42.614,26.804,-20.115,-22.493,-26.81,,-8.458,-8.902,0.0,,,-8.902,,,0.0,0.0,0.0,,,,,0.444,-51.912,0.0,-5.828,-52.336,0.0,-52.336,6.252,,-58.302,,,
07/05/2008,30.609,25.137,9.035,5.985,2.841,1.743,1.401,-9.548,26.396,-20.135,,-15.809,,-16.454,-15.411,0.0,,,-15.411,,,0.0,0.0,0.0,,,,,-1.043,-6.302,0.0,-0.307,-5.79,3.745,-9.535,-0.205,,7.853,,,
10/04/2008,-14.295,36.471001,9.747,-1.72,4.727,-5.786,-0.661,-58.792999,-52.181999,-46.854,1.063,39.18,,-24.362,-16.235001,0.0,,,-16.235001,,,0.0,0.0,0.0,,,,,-8.126999,-48.325999,0.0,-0.074,-31.929998,1.087,-33.016998,-16.322001,,-86.983002,,,
01/03/2009,90.572,46.272,9.879,18.775,,2.167,16.608,15.646,16.694,41.546,,-42.594,,-81.527,-22.595,0.791,,,-23.386,,,0.0,0.0,0.0,,,,,-58.932,-4.119,0.0,-5.754,-10.334,0.651,-10.985,11.969,,54.2,,,
04/04/2009,43.066,17.32,10.06,4.515,0.952,2.927,0.636,11.171,53.219,4.037,-25.404,-20.681,0.0,-8.984,-8.327,0.0,0.0,0.0,-8.327,-5.31,-3.017,,,,0.0,0.0,0.0,0.0,-0.657,-1.817,0.0,-0.069,0.765,0.765,0.0,-2.513,-8.877,23.388,,,
07/04/2009,73.257,16.623,10.39,4.037,2.947,1.875,-0.785,42.207,21.798,33.678,-1.851,-11.418,0.0,-11.239,-11.048,0.0,0.0,0.0,-11.048,-10.895,-0.153,,,,0.0,0.0,0.0,0.0,-0.191,-2.089,0.0,-1.725,-0.275,,,-0.089,8.761,68.69,,,
10/03/2009,36.682,35.275,9.822,10.311,1.321,4.026,4.964,-18.726,-49.027,-28.765,35.372,23.694,0.0,-10.393,-10.175,0.0,0.0,0.0,-10.175,,,,,,0.0,0.0,0.0,0.0,-0.218,1.104,0.0,-0.075,1.179,1.179,0.0,0.0,6.48,33.873,,,
01/02/2010,112.983,69.97,11.062,2.542,0.401,-5.593,7.734,29.409,-30.17,35.619,-2.016,25.976,0.0,-7.679,-8.446,0.076,0.076,0.0,-8.522,,,,,,0.0,0.0,0.0,0.0,0.767,3.087,0.0,-0.075,3.253,3.253,0.0,-0.091,-1.179,107.212,,,
04/03/2010,54.79,35.907,10.107,6.124,-0.661,-1.41,8.195,2.652,43.264,-3.382,-16.322,-20.908,0.0,-5.868,-5.793,0.0,0.0,0.0,-5.793,-5.667,-0.126,,,,0.0,0.0,0.0,0.0,-0.075,6.946,0.0,-0.03,9.363,9.363,0.0,-2.387,-11.141,44.727,,,
07/03/2010,15.858,54.485,9.929,18.499,2.186,13.164,3.149,-67.055,0.927,-46.564,0.799,-22.217,0.0,-14.28,-14.204,0.0,0.0,0.0,-14.204,-11.959,-2.245,,,,0.0,0.0,0.0,0.0,-0.076,-10.031,0.0,-0.145,-8.001,3.156,-11.157,-1.885,-6.905,-15.358,,,
10/02/2010,-28.12,68.156,10.153,13.202,-0.328,5.487,8.043,-119.631,-111.249,-90.143,24.183,57.578,0.0,-12.933,-11.988,0.079,0.079,0.0,-12.067,,,,,,0.0,0.0,0.0,0.0,-0.945,-55.974,0.0,-0.127,-55.673,10.302,-65.975,-0.174,24.683,-72.344,,,
01/01/2011,166.649,96.657,10.371,12.975,-2.605,-6.028,21.608,46.646,-18.835,24.168,9.533,31.78,0.0,-14.452,-14.379,0.369,0.369,0.0,-14.748,-14.498,-0.25,,,,0.0,0.0,0.0,0.0,-0.073,-111.525,0.0,1.156,-109.54,12.55,-122.09,-3.141,-10.078,30.594,,,
04/02/2011,53.132,55.822,10.976,4.705,-3.601,6.685,1.621,-18.371,50.505,-22.823,-15.416,-30.637,0.0,-12.063,-11.981,0.0,0.0,0.0,-11.981,-9.932,-2.049,,,,0.0,0.0,0.0,0.0,-0.082,-90.073,0.0,-0.073,-86.228,8.293,-94.521,-3.772,2.95,-46.054,,,
07/02/2011,30.035,51.36,14.084,7.61,0.178,3.987,3.445,-43.019,-0.733,-44.13,24.06,-22.216,0.0,-3.691,-3.662,21.251,21.251,0.0,-24.913,-20.497,-4.416,,,,0.0,0.0,0.0,0.0,-0.029,-48.582,0.0,3.479,-52.061,8.768,-60.829,0.0,-1.048,-23.286,,,
10/01/2011,-0.438,69.61,12.683,14.824,4.224,4.136,6.464,-97.555,-60.589,-76.582,0.821,38.795,0.0,-54.532,-47.188,0.068,0.068,0.0,-47.256,-39.808,-7.448,,,,0.0,0.0,0.0,0.0,-7.344,-37.947,0.0,2.42,-40.367,8.713,-49.08,0.0,0.618,-92.299,,,
12/31/2011,168.538,117.91,14.182,25.006,3.834,14.889,6.283,11.44,-33.244,20.887,3.192,20.605,0.0,-39.787,-47.277,0.069,0.069,0.0,-47.346,-39.615,-7.731,,,,0.0,0.0,0.0,0.0,7.49,-73.255,0.0,-1.781,-65.873,0.579,-66.452,-5.601,0.847,56.343,,,
03/31/2012,35.499,58.14,15.227,-3.972,-6.757,3.919,-1.134,-33.896,88.197,-19.355,-45.31,-57.428,0.0,-10.213,-10.056,0.0,0.0,0.0,-10.056,-10.029,-0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.157,-53.516,0.0,3.895,-53.625,14.253,-67.878,-3.786,1.21,-27.02,,,
06/30/2012,100.889,57.338,15.052,3.237,4.509,0.314,-1.586,25.262,11.753,-1.39,3.408,11.491,0.0,-253.174,-24.786,0.0,0.0,0.0,-24.786,-20.118,-4.668,0.0,0.0,0.0,-229.142,0.0,-229.142,0.0,0.754,30.43,0.0,89.647,-58.907,0.247,-59.154,-0.31,0.213,-121.642,,,
09/29/2012,32.113,76.791,16.867,7.627,3.883,0.603,3.141,-69.172,-58.907,-57.742,13.316,34.161,0.0,-23.53,-29.827,0.021,0.021,0.0,-29.848,-29.563,-0.285,0.0,0.0,0.0,-0.009,0.0,-0.009,0.0,6.306,-6.939,0.0,69.968,-76.597,2.002,-78.599,-0.31,2.357,4.001,,,
12/29/2012,283.099,151.132,18.39,17.666,5.24,5.755,6.671,95.911,-83.892,89.164,21.569,69.07,0.0,-58.236,-58.067,0.047,0.047,0.0,-58.114,-52.675,-5.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.169,-189.567,0.0,-107.333,-64.381,1.281,-65.662,-17.853,-0.897,34.399,,,
03/30/2013,85.903,72.186,18.758,-2.034,-1.536,8.292,-8.79,-3.007,99.403,-11.507,-20.369,-70.534,0.0,-34.921,-20.208,0.0,0.0,0.0,-20.208,-19.485,-0.723,0.0,0.0,0.0,-15.165,0.0,-15.165,0.0,0.452,20.261,0.0,75.38,-55.115,6.073,-61.188,-0.004,-7.083,64.16,,,
06/29/2013,72.799,67.714,19.911,-3.608,2.3,-1.257,-4.651,-11.218,23.853,-65.358,19.53,10.757,0.0,-25.686,-25.901,1.972,1.972,0.0,-27.873,-23.474,-4.399,0.0,0.0,0.0,0.269,0.0,0.269,0.0,-0.054,18.68,0.0,189.372,-166.017,4.665,-170.682,-4.675,6.119,71.912,,,
09/28/2013,21.251,89.733,20.97,6.962,3.094,-1.067,4.935,-96.414,-100.337,-67.861,15.207,56.577,0.0,-27.131,-27.157,0.055,0.055,0.0,-27.212,-23.375,-3.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,-84.588,0.0,141.286,-225.874,2.669,-228.543,0.0,6.059,-84.409,,,
12/28/2013,231.729,148.519,22.297,22.177,3.101,6.432,12.644,38.736,-100.371,91.803,0.979,46.325,0.0,-35.43,-34.381,0.378,0.378,0.0,-34.759,-28.9,-5.859,0.0,0.0,0.0,-0.625,0.0,-0.625,0.0,-0.424,-102.602,0.0,24.583,-119.273,2.568,-121.841,-7.912,-2.117,91.58,167.624,9.45,
04/05/2014,96.975,66.343,23.377,4.081,4.04,-0.44,0.481,3.174,167.76,-32.002,-17.879,-114.705,0.0,-23.67,-23.67,0.0,0.0,0.0,-23.67,-21.505,-2.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.665,0.0,33.744,-118.018,1.697,-119.715,-5.391,-0.701,-17.061,,,
07/05/2014,58.521,52.517,25.601,10.186,4.647,-0.533,6.072,-29.783,-9.165,-63.424,27.256,15.55,0.0,-25.958,-26.371,0.0,0.0,0.0,-26.371,-21.935,-4.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413,-62.321,0.0,4.362,-66.682,0.761,-67.443,-0.001,-1.018,-30.776,,,
10/04/2014,42.415,103.721,24.499,12.586,4.666,-0.171,8.091,-98.391,-110.21,-50.715,23.839,38.695,0.0,-32.34,-32.34,0.0,,,-32.34,-27.352,-4.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.937,0.0,76.722,-133.717,0.349,-134.066,-1.942,-5.685,-54.547,,,
01/03/2015,189.972,154.126,22.454,18.246,4.04,3.852,10.354,-4.854,-56.88,85.395,-30.739,-2.63,0.0,-21.192,-21.192,0.612,,,-21.804,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.258,0.0,7.488,-114.829,1.858,-116.687,-6.917,3.644,58.166,,,
04/04/2015,84.97,38.07,22.113,8.09,3.992,0.247,3.851,16.697,158.594,-49.087,-5.718,-87.092,0.0,-17.264,-18.262,0.0,0.0,0.0,-18.262,-16.86,-1.402,0.0,0.0,0.0,-4.97,0.0,-4.97,0.0,5.968,-105.526,0.0,14.779,-115.249,0.798,-116.047,-5.056,-1.598,-39.418,,,
07/04/2015,77.531,54.648,21.537,11.237,5.114,6.557,-0.434,-9.891,25.399,-41.933,4.678,1.965,0.0,-15.452,-15.602,0.0,0.0,0.0,-15.602,,,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,-54.433,0.0,48.225,-102.658,,,0.0,5.375,13.021,,,
10/03/2015,-28.011,57.534,19.771,9.457,4.715,0.654,4.088,-114.773,-80.734,-81.726,18.911,28.776,0.0,-20.044,-20.044,0.0,0.0,0.0,-20.044,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.63,0.0,113.407,-12.479,0.082,-12.561,-2.298,1.13,51.705,,,
01/02/2016,226.281,70.385,24.241,23.641,4.806,-6.529,25.364,108.014,-60.347,129.664,23.972,14.725,0.0,-241.07,-29.41,0.179,0.179,0.0,-29.589,-26.596,-2.993,0.0,0.0,0.0,-215.369,0.0,-215.369,0.0,3.709,-2.698,0.0,3.831,-0.896,,,-5.633,5.193,-12.294,,,
04/02/2016,34.534,5.793,24.765,-1.146,7.297,0.275,-8.718,5.122,149.673,7.861,-51.469,-100.943,0.0,-19.063,-19.063,0.607,0.0,0.607,-19.67,-19.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375,0.0,14.405,-5.548,0.0,-5.548,-4.482,-2.371,17.475,,,
