Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,7.563,,12.439,-35.535,-15.533,,,,,,,,,,,,,,,,,
06/30/1990,,10.66,,20.080999,22.693001,53.433998,,,,,,,,,,,,,,,,,
09/29/1990,,-36.016998,,58.812,2.431,25.226,,,,,,,,,,,,,,,,,
12/29/1990,,10.961,81.414001,-49.200001,9.318,52.493,,,,,,,,,,,,,,,52.493,,
03/31/1991,,1.428,,22.983999,-33.342999,-8.931,,,,,,,,,,,,,,,,,
06/29/1991,,7.164,,45.294998,-28.104,24.355,,,,,,,,,,,,,,,,,
09/28/1991,,6.637,,-2.738,28.266001,32.165001,,,,,,,,,,,,,,,,,
12/28/1991,,11.868,85.943001,-67.040001,23.034,53.805,,,,,,,,,,,,,,,53.805,,
03/28/1992,,5.346,,24.139999,-44.653999,-15.168,,,,,,,,,,,,,,,,,
06/27/1992,,11.242,,23.899,4.757,39.897999,,,,,,,,,,,,,,,,,
09/26/1992,,13.298,,10.702,-2.897,21.103001,,,,,,,,,,,,,,,,,
01/02/1993,,14.644,87.375999,-61.214001,28.117001,68.922997,,,,,,,,,,,,,,,68.922997,,
04/03/1993,,-63.386002,,88.696999,-52.215,-26.903999,,,,,,,,,,,,,,,,,
07/03/1993,,8.951,,30.801001,-31.237,8.515,,,,,,,,,,,,,,,,,
10/02/1993,,13.673,,13.386,-3.296,23.763,,,,,,,,,,,,,,,,,
01/01/1994,,15.475,87.138,-56.215,29.267,75.665001,,,,,,,,,,,,,,,75.665001,,
04/02/1994,,5.801,,23.91,-35.851002,-6.14,,,,,,,,,,,,,,,,,
07/02/1994,,13.08,,15.973,2.342,31.395,,,,,,,,,,,,,,,,,
10/01/1994,,19.614,,29.037001,5.964,54.615002,,,,,,,,,,,,,,,,,
12/31/1994,,23.732,,-79.084,53.066002,88.003998,,,,,,,,,,,,,,,88.003998,,
04/01/1995,,9.868,23.304001,-6.669,-37.25,-10.747,,,-19.726999,,,,,,,,,,,,,,
07/01/1995,,14.392,25.848,0.004,6.717,46.960999,,,-19.909,,,,,,,,,,,,,,
09/30/1995,,21.306,24.375999,-0.742,5.367,50.306999,,,-16.434,,,,,,,,,,,,,,
12/30/1995,,26.059999,24.986,-4.907,4.848,50.987,-19.105,,-19.105,,,,,,,,,,,,31.882,,
03/30/1996,,12.306,26.568001,-2.251,-35.658001,0.965,,,-19.549,,,,,,,,,,,,,,
06/29/1996,,39.431999,23.474001,-8.401,-21.198,33.306999,,,-15.961,,,,,,,,,,,,,,
09/28/1996,,22.617001,20.924,2.048,-0.733,44.855999,,,-15.159,,,,,,,,,,,,,,
12/28/1996,,10.526,18.455999,-18.799,27.084,37.266998,-24.462,,-24.462,,,,,,,,,,,,12.804998,,
03/29/1997,,11.211,22.721001,-4.799,-52.778,-23.645,-28.886999,0.0,-15.465,0.0,0.0,-13.422,23.384001,-12.859,36.799999,0.0,-0.557,0.0,0.0,0.0,-29.148001,,
06/28/1997,,15.127,22.233,-0.455,18.725,55.630001,-23.214001,0.913,-24.330999,0.0,0.0,0.204,-33.313999,-6.436,-26.200001,0.0,-0.678,0.0,0.0,0.0,-0.898,,
09/27/1997,,27.399,20.84,-4.862,-22.921,20.455999,-16.923,,-26.059999,0.0,0.0,9.137,-3.526,-6.438,8.25,0.0,-5.338,0.0,0.0,0.0,0.007,,
01/03/1998,,15.228,18.771,13.669,9.578,57.245998,-28.579,,-32.622002,0.0,0.0,1.565,-28.974001,0.0,-11.4,1.587,-0.836,0.0,-18.325001,0.0,-0.307,,
04/04/1998,,-3.099,23.266001,17.775,-77.608002,-39.666,-30.986,0.311,-33.299,0.0,0.0,2.002,70.678001,-12.538,54.5,60.0,-0.517,1.6,-32.367001,0.0,0.026,,
07/04/1998,,5.501,22.106001,15.815,-13.268,30.153999,-28.337999,0.685,-31.201,0.0,0.0,2.178,-1.453,-6.018,-23.549999,65.125,-6.53,0.276,-30.756001,0.0,0.363,,
10/03/1998,,21.822001,21.056,-19.737,41.358002,64.499001,1.673,4.946,-19.68457,0.0,0.0,16.412001,-65.991997,-5.761,-26.200001,,-3.53,0.0,-30.500999,0.0,0.18,,
01/02/1999,,13.105,20.523001,-2.966,51.323002,81.985001,-16.035,,-42.208,0.0,0.0,26.173,-18.764999,0.0,-12.2,,-3.858,0.0,-2.582,0.0,47.185001,,
04/03/1999,,15.244,25.614,-20.299999,-41.863998,-21.306,-41.622002,2.641,-33.078999,0.0,0.0,-11.184,15.691,-11.339,5.979,25.0,-3.949,0.0,0.0,0.0,-47.237,,
07/03/1999,,13.294,26.021,13.228,-21.146999,31.396,-49.519001,1.52,-50.431,0.0,0.0,-0.608,17.924,-5.684,37.5,20.0,-35.150002,1.258,0.0,0.0,-0.199,,
10/02/1999,,17.988001,23.309,3.331,-22.377001,22.250999,-10.375,28.061001,-40.876999,0.0,0.0,2.441,-12.088,-5.683,-7.55,25.0,-23.855,0.0,0.0,0.0,-0.212,,
01/01/2000,,22.434999,26.348,-5.271,-2.353,41.159,-42.584999,35.638,-42.43,0.0,0.0,-35.792999,5.157,-0.001,-1.7,10.0,-3.957,0.815,0.0,0.0,3.731,,
04/01/2000,,20.107,25.895,-5.162,-84.959999,-44.119999,-25.976999,0.293,-26.66,0.0,0.0,0.39,77.754997,-11.391,12.95,80.0,-3.804,0.0,0.0,0.0,7.658,,
07/01/2000,,19.444,26.917,4.156,13.57,64.086998,-25.620001,0.46,-26.642,0.0,0.0,0.562,-47.497002,-5.699,8.0,10.0,-59.917,0.119,0.0,0.0,-9.03,,
09/30/2000,,18.097,26.136,-1.105,3.417,46.544998,-22.438,0.0,-16.886,0.0,0.0,-5.552,-24.205,-5.7,-29.799999,60.0,-48.705002,0.0,0.0,0.0,-0.098,,
12/30/2000,,9.496,30.457001,0.307,17.038,57.298,-21.461,0.679,-23.122,0.0,0.0,0.982,-35.715,0.0,-1.9,0.0,-33.814999,0.0,0.0,0.0,0.122,,
03/31/2001,,13.123,28.014,-4.748,-44.316002,-7.927,-30.224001,0.026,-18.066999,0.0,0.0,-12.183,43.721001,-11.41,28.549999,30.0,-3.708,0.289,0.0,0.0,5.57,,
06/30/2001,,16.950001,28.403,-9.291,41.106998,77.168999,-17.055,0.0,-17.114,0.0,0.0,0.059,-57.174,-5.714,-12.725,0.0,-39.563999,0.829,0.0,0.0,2.94,,
