Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,FFO Per Share,EBIT,EBIT Surprise %,EBITDA,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/2009,,-23.24,-17.481,15.9494023226684,-15.388,-15.388,,,25.2439261418853,,,24.7805507745267,
06/30/2009,,-22.55,-14.938,25.3421320079634,-14.938,-14.938,,,35.4011119936458,,,33.7560975609756,
09/30/2009,,-21.175,-1.015,38.7045347189419,-1.015,-1.015,,,94.8083805847107,,,95.2066115702479,
12/31/2009,,-26.567,-36.489,3.92622097205372,-36.489,-36.554,,,-47.7338331771321,,,-37.3470847291753,
03/31/2010,,-39.567,-30.522,4.53439415203497,-30.522,-30.457,,,24.4324324324324,,,22.8599590567898,
06/30/2010,,-31.714,-25.474,10.653209712687,-25.474,-25.474,,,25.9088069956277,,,19.675852935612,
09/30/2010,,-29.062,-33.875,-9.03090128755365,-33.875,-33.875,,,-13.1385060105052,,,-16.5611451379809,
12/31/2010,,-26.587,-14.597,12.9250263991552,-14.597,-14.597,,,51.9661654135338,,,45.0972279685561,
03/31/2011,,-32.106,-43.447,-4.34441602728048,-43.447,-43.447,,,-15.5794342442959,,,-35.3236155235781,
06/30/2011,,-36.378,-62.505,-10.8271298593879,-62.505,-62.505,,,-68.880365092253,,,-71.8208807521029,
09/30/2011,,-67.23,-62.365,-12.108547008547,-62.365,-62.365,,,13.8755064456722,,,7.23635281868214,
12/31/2011,,-52.233,-53.443,-6.48136882129277,-53.443,-53.443,,,42.2828122887983,,,-2.3165431815136,
03/31/2012,,-20.026,16.869,33.8714241984949,11.651,11.651,,,,,,,
06/30/2012,,54.95,82.059,17.3541261059815,76.743,76.743,,,148.944725954163,,,49.3339399454049,
09/30/2012,,131.214,196.967,22.1694084444279,191.468,191.468,,,84.7718134715026,,,50.1112686146295,
12/31/2012,,158.889,474.041,5.58615824604563,470.407,136.379,,,23.2896143552907,,,198.347273883025,
03/31/2013,,156.925,98.874,3.14697947214076,98.874,98.874,,,30.8450793650794,,,-36.9928309702087,
06/30/2013,,199.0,92.911,-3.30703537336201,87.376,87.051,,,20.403395513072,,,-53.3110552763819,
09/30/2013,,216.545,145.091,17.7159408173888,141.306,141.046,,,54.1445717403164,,,-32.9972984829943,
12/31/2013,,246.0,100.603,4.9043179377014,96.806,98.626,,,38.0271142672692,,,-59.1044715447154,
03/31/2014,,267.583,181.187,2.50185513713272,68.305,68.305,,,27.1349495449055,,,-32.2875518997844,
06/30/2014,,270.0,99.747,2.84782014222879,96.351,103.36255,,,44.3735244394718,,,-63.0566666666667,
09/30/2014,,297.75,140.163,-1.01766109785203,83.375,83.375,,,-20.7722493224932,,,-52.9259445843829,
12/31/2014,,321.846,124.919,2.9092653470096,90.095,104.8383,,,3.77220765600419,,,-61.1867166284496,
03/31/2015,,322.286,78.094,5.48563845466157,76.021,76.6333,,,7.67849073226674,,,-75.7687271553837,
06/30/2015,,324.375,205.0196,12.5075484452456,194.643,205.0196,,,33.6662790697674,,,-36.7954990366089,
09/30/2015,,375.846,210.41165,8.09581509833831,210.398,210.41147,,,8.04539502400699,,,-44.0165253853972,
12/31/2015,,395.429,156.2511,-6.68561716592309,154.994,154.994,,,-20.4345250255363,,,-60.4856750516528,
03/31/2016,,298.667,165.736,1.83400581061072,181.385,181.385,,,3.9819184123484,,,-44.5080976472124,
06/30/2016,,297.0,196.218,-2.39624919510626,196.218,196.218,,,4.07664995822891,,,-33.9333333333333,
09/30/2016,,307.286,264.804,-5.11038369679422,264.804,264.804,,,11.8522188711762,,,-13.8249057880932,
12/31/2016,,355.667,253.115,-5.59049276861253,253.093,253.093,,,3.62830578512396,,,-28.8337124332592,
03/31/2017,,356.467,248.931,1.49551077444912,248.931,248.931,,,6.38842177496589,,,-30.1671683493844,
06/30/2017,,370.188,407.309,8.55797646176181,387.744,407.441306,,,19.5200475538763,,,10.0276075939793,
09/30/2017,,448.882,388.317,3.27034373602174,388.317,388.317,,,14.936744966443,,,-13.4924100320351,
12/31/2017,,533.444,499.721,5.07930183836834,173.5,499.7,,,10.9281958659442,,,-6.32175073672212,
03/31/2018,,521.357,477.98,0.46801343220485,477.98,477.98,,,11.7009972489684,,,-8.32001872037777,
06/30/2018,,543.8,551.412,2.63240867563879,551.4,538.189044,,,15.6504577739068,,,1.39977933063628,
09/30/2018,,596.143,586.60208,1.28372174582261,594.7,598.601463,,,9.24766629627273,,,-1.60044150480674,
12/31/2018,,651.167,837.691,11.8051326663767,820.4,841.892867,,,26.2742528400521,,,28.6445719761597,
03/31/2019,,652.714,431.238,-4.20500732816585,461.1,430.5796,,,-18.4937636525352,,,-33.9315534828424,
06/30/2019,,630.071,289.401,7.17561736691729,193.1,606.246583,,,17.6090523676222,,,-54.0685097393786,
09/30/2019,,754.692,666.914,3.12060136567842,669.6,666.816359,,,0.285172773911789,,,-11.6309699851065,
12/31/2019,,801.067,741.598,2.98428961489239,792.0,731.952971,,,4.96906760192188,,,-7.42372360863699,
03/31/2020,,696.25,685.43,4.23823471221022,624.6,686.098899,,,9.96339434276207,,,-1.55403949730701,
06/30/2020,,705.722,769.004,11.9908204245554,897.3,773.990973,,,9.71205240499861,,,8.96698700054696,
09/30/2020,,824.647,,,,,,,,,,,
12/31/2020,,926.412,,,,,,,,,,,
