Date,Assets,Real Estate Held for Sale,Real Estate Equity Interests,Net Real Estate Property,Gross Real Estate Property,Accumulated Depreciation,Net Mortgages & Notes,Mortgage Loan (REIT),Notes Receivable,Allowance for Loan Losses,Mortgage Backed Invt,Total Real Estate Investments,Cash & Near Cash Items,Accounts Receivable,Other Investments,Other Assets,Restricted Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,ST Liabilities & Deposits,Security Deposits,Other ST Liabilities,Secured & Unsecured Debt,Unsecured Debt,Secured Debt,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1994,,0.0,0.0,167.982994,196.942993,-28.959999,0.0,0.0,0.0,0.0,0.0,167.983002,4.309,3.558,0.0,5.101,,180.951004,,1.769,9.191,0.0,9.191,161.061993,,,0.0,172.022003,0.0,1.456,7.473,0.0,8.929,180.951004,
06/30/1994,,0.0,0.0,198.154007,228.585007,-30.431,4.8,0.0,4.8,0.0,0.0,202.953995,1.62,0.0,0.0,6.706,,211.279999,,2.321,3.566,0.0,3.566,91.096001,,,0.0,96.983002,0.0,27.301001,112.070999,-25.075001,114.296999,211.279999,
09/30/1994,,0.0,1.138,204.464993,236.537994,-32.073002,8.717,0.0,8.717,0.0,0.0,214.320007,2.208,0.0,0.0,10.56,,227.087997,,3.893,4.637,0.0,4.637,105.569,,,0.0,114.098999,0.0,26.974001,112.070999,-26.056,112.989,227.087997,
12/31/1994,,0.0,5.011,248.231995,282.343994,-34.112,4.8,0.0,4.8,0.0,0.0,258.042999,2.411,1.022,0.0,7.589,,269.065002,,2.66,5.139,0.0,5.139,150.018997,,,0.0,157.817993,0.0,26.548,112.070999,-27.372,111.247,269.065002,
03/31/1995,,0.0,5.011,246.806011,282.88501,-36.078999,4.8,0.0,4.8,0.0,0.0,256.617004,2.015,0.895,0.0,7.805,,267.332001,,3.23,5.017,0.0,5.017,149.339996,,,0.0,157.587006,0.0,26.179001,112.070999,-28.504999,109.745001,267.332001,
06/30/1995,,0.0,8.237,241.966007,279.945007,-37.979,4.8,0.0,4.8,0.0,0.0,255.003006,0.543,1.229,0.0,8.091,,264.865997,,3.898,5.018,0.0,5.018,147.037994,,,0.0,155.953995,0.0,25.959999,112.070999,-29.118999,108.911999,264.865997,
09/30/1995,,0.0,9.273,240.579006,280.587006,-40.007999,4.8,0.0,4.8,0.0,0.0,254.651993,1.641,1.024,0.0,6.571,,263.888,,3.188,5.225,0.0,5.225,147.996002,,,0.0,156.408997,0.0,25.605,112.070999,-30.197001,107.478998,263.888,
12/31/1995,,0.0,8.656,244.077003,284.358002,-40.280998,8.84,0.0,8.84,0.0,0.0,261.572998,3.983,1.07,0.0,7.034,,273.660004,,2.964,5.02,0.0,5.02,154.524002,,,0.0,162.507996,0.0,26.423,112.070999,-27.341999,111.152,273.660004,
03/31/1996,,0.0,0.0,263.23101,305.687012,-42.456001,10.438,0.0,10.438,0.0,0.0,273.669006,2.651,0.943,0.0,5.357,,282.619995,,4.727,5.117,0.0,5.117,165.227005,,,0.0,175.070999,0.0,25.544001,112.070999,-30.066,107.549,282.619995,
06/30/1996,,0.0,0.0,251.261002,294.302002,-43.041,8.51,0.0,8.51,0.0,0.0,259.770996,5.71,0.909,0.0,7.099,0.0,273.489014,,5.574,5.123,0.0,5.123,154.634995,,,0.0,165.332001,0.0,25.66,112.070999,-29.573999,108.157,273.489014,
09/30/1996,,0.0,0.0,308.18401,353.480011,-45.296001,7.297,0.0,7.297,0.0,0.0,315.480988,6.238,1.127,0.0,7.609,0.0,330.454987,,8.866,6.818,0.0,6.818,136.675995,,,0.0,152.360001,0.0,25.363001,184.100998,-31.368999,178.094999,330.454987,
12/31/1996,,0.0,8.537,346.17799,393.80899,-47.631001,6.172,0.0,6.172,0.0,0.0,360.886993,42.705002,1.483,0.0,7.905,4.194,417.174011,,7.346,8.535,0.0,8.535,153.205002,,,0.0,169.085999,0.001,25.281,256.106995,-33.300999,248.087996,417.174011,
03/31/1997,,0.0,3.244,430.315006,481.018005,-50.702999,22.865,0.0,22.865,0.0,0.0,456.424011,8.298,65.389999,0.0,8.299,4.618,543.028992,,10.528,9.108,0.0,9.108,217.778,,,0.0,237.414001,0.001,25.211,314.325012,-33.922001,305.615012,543.028992,
06/30/1997,,0.0,3.022,479.167007,532.109009,-52.942001,10.376,0.0,10.376,0.0,0.0,492.565002,15.015,8.358,0.0,10.605,4.812,531.35498,,14.216,10.548,0.0,10.548,179.932007,,,0.0,204.695999,0.001,26.254999,334.484009,-34.081001,326.659007,531.35498,
09/30/1997,,0.0,2.627,535.157974,589.073975,-53.916,13.126,0.0,13.126,0.0,0.0,550.911011,18.781,9.023,0.0,13.413,5.662,597.789978,,19.657,12.051,0.0,12.051,187.925995,,,0.0,219.634003,0.001,28.377001,380.563995,-30.785999,378.155997,597.789978,
12/31/1997,,0.0,2.347,700.368996,758.408997,-58.040001,9.652,0.0,9.652,0.0,0.0,712.367981,4.282,8.214,0.0,7.878,6.093,738.835022,,21.337,13.397,0.0,13.397,276.597,,,0.0,311.330994,0.001,28.589001,430.806,-31.892,427.504,738.835022,
