Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
09/27/2008,1159.58,1.802,,1161.101,,0.281,,,,36.735211,0.057087,,36.783396,31.333539,0.048693,,31.374638,
12/27/2008,857.842,2.778,,860.62,,,,,,31.295652,0.101347,,31.396999,26.7242,0.086543,,26.810742,
03/28/2009,848.785,2.117,,850.286,,0.616,,,,32.249565,0.080435,,32.306595,27.118355,0.067637,,27.166312,
09/26/2009,886.155,2.118,,886.155,,0.278,,,,34.449386,0.082338,,34.449386,28.94695,0.069186,,28.94695,
12/26/2009,773.119,2.122,,775.709,,0.468,,,,30.376369,0.083375,,30.478132,25.783938,0.07077,,25.870316,
03/27/2010,773.386,2.91,,777.103,,0.807,,,,32.155791,0.120992,,32.310336,25.120758,0.094521,,25.241492,
06/26/2010,634.358,2.164,,636.522,,300.0,,300.0,,26.960022,0.056567,,27.051992,18.216508,0.038222,,18.27865,
09/25/2010,616.117,2.895,,619.012,,,,,,26.3082,0.123617,,26.431817,18.641386,0.087592,,18.728978,
12/25/2010,646.256,0.334,,646.59,,0.405,,,,27.097074,0.014004,,27.111078,19.201276,0.009924,,19.2112,
03/26/2011,751.233,53.815,,805.048,,0.553,,,,30.475489,2.183129,,32.658618,21.759625,1.558763,,23.318388,
06/25/2011,603.18,54.129,,657.309,,0.309,,0.309,,24.023247,2.155831,,26.179078,17.098184,1.53438,,18.632565,
09/24/2011,413.102,56.851,,469.953,,0.805,,0.805,,16.441504,2.262676,,18.70418,11.730577,1.614359,,13.344936,
12/31/2011,531.825,81.625,,613.45,,0.691,18.324,19.015,,21.235066,3.259178,,24.494243,15.105854,2.318461,,17.424315,
03/31/2012,627.671,82.014,,709.685,,0.291,18.324,18.615,,25.074764,3.276369,,28.351133,17.101648,2.23457,,19.336217,
06/30/2012,602.462,82.15,,684.612,,0.507,17.737,18.244,,23.735077,3.236447,,26.971524,16.117461,2.197731,,18.315192,
09/29/2012,417.569,82.475,,500.044,,0.273,18.409,18.682,,16.257708,3.211097,,19.468805,11.271714,2.226302,,13.498016,
12/29/2012,424.423,82.556,,506.979,,0.556,12.595,13.151,,16.44278,3.198342,,19.641122,11.352601,2.208234,,13.560835,
03/30/2013,381.548,25.378,,406.926,,1.007,13.487,14.494,,14.604339,0.971382,,15.575721,8.80336,0.58554,,9.3889,
06/29/2013,402.513,25.324,,427.837,,1.419,8.577,9.996,4.621,16.049175,1.00973,,17.058905,10.226682,0.643409,,10.870091,
09/28/2013,89.398,25.722,,115.12,,0.278,8.785,9.063,,3.727346,1.072449,,4.799795,2.375082,0.683369,,3.058451,
12/28/2013,696.732,0.521,,697.253,,0.838,5.469,6.307,,29.571862,0.022113,,29.593975,16.177179,0.012097,,16.189276,
03/29/2014,744.979,0.157,,745.136,,0.399,4.358,4.757,,31.032982,0.00654,,31.039522,17.108,0.003605,,17.111606,
