Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,10301.599609,16620.089844,-6318.48877,567.650024,364.402008,11233.652344,109.846001,0.0,0.0,795.38501,302.294006,140.074997,286.632996,1634.233032,298.436005,263.507996,,99.351997,1952.531006,2613.827003,15481.711914,,170.115005,923.570984,537.322998,610.715027,604.023987,2845.748047,557.271973,533.742981,5175.728027,466.153015,6732.895996,2464.266113,0.0,2856.24707,582.554993,0.0,5903.068176,15481.711914,
06/30/1990,,10219.344727,16726.853516,-6507.507812,637.911987,345.058014,11202.31543,89.963997,0.0,0.0,874.768005,302.960999,79.850998,307.165009,1654.708984,326.053009,291.846008,,100.249001,2064.387939,2782.535957,15639.55957,,234.787994,946.127014,553.559021,526.937988,578.809998,2840.221924,587.669006,525.924988,5295.716797,493.274994,6902.585815,2464.271973,0.0,2858.433105,574.046997,0.0,5896.752075,15639.55957,
09/30/1990,,10194.086914,16886.324219,-6692.236816,643.713989,325.402008,11163.203125,254.768005,0.0,0.0,1110.269043,286.964996,168.955994,222.903,2043.860962,354.295013,369.531006,,94.716003,2176.875977,2995.417999,16202.482422,,333.276001,902.080017,520.500977,788.518005,728.497009,3272.87207,615.247986,522.432007,5259.143066,497.252991,6894.07605,2464.271973,0.0,3000.215088,571.046997,0.0,6035.534058,16202.482422,
12/31/1990,,10183.918945,17044.603516,-6860.685059,741.039978,294.90799,11219.867188,479.105988,0.0,0.0,860.612976,285.213989,145.666,225.485001,1996.083984,384.666992,378.359985,,108.626999,2224.641113,3096.29509,16312.246094,,221.617996,1313.188965,537.281982,547.109009,688.296021,3307.493896,652.637024,515.692017,5291.366211,461.421997,6921.117188,2464.271973,0.0,3038.37793,580.984985,0.0,6083.634888,16312.246094,
03/31/1991,,10171.709961,17224.677734,-7052.967773,733.247986,266.062988,11171.021484,294.170013,0.0,0.0,802.744995,287.471985,106.694,182.929993,1674.010986,419.158997,379.894012,,123.051003,2354.749023,3276.853035,16121.884766,,258.61499,1062.649048,574.926025,569.716003,605.60199,3071.508057,681.653992,509.609985,5310.338867,449.230011,6950.832886,2464.2771,0.0,3066.02002,569.247009,0.0,6099.544128,16121.884766,
06/30/1991,,10125.848633,17372.599609,-7246.750977,767.237976,259.023987,11152.111328,340.953003,0.0,0.0,870.383972,303.61499,68.642998,146.710999,1730.30603,450.260986,386.673004,,122.975998,2415.261963,3375.171951,16257.588867,,350.549011,876.880981,546.187988,508.167999,687.599976,2969.385986,685.986023,503.529999,5529.917969,457.231995,7176.666016,2464.2771,0.0,3084.949951,562.309998,0.0,6111.537048,16257.588867,
09/30/1991,,10110.805664,17547.207031,-7436.400879,763.888,246.669006,11121.363281,306.009003,0.0,0.0,1088.698975,273.718994,152.052002,218.065994,2038.545044,483.015015,392.803986,,124.058998,2576.576904,3576.454903,16736.363281,,264.330994,945.643005,549.51001,694.359009,725.369019,3179.211914,749.593018,497.536011,5513.63916,588.041992,7348.810181,2464.320068,0.0,3184.710938,559.309998,0.0,6208.341003,16736.363281,
12/31/1991,,11433.0,17772.0,-6339.0,794.0,247.0,12474.0,479.0,0.0,0.0,859.0,276.0,171.0,247.0,2032.0,516.0,428.0,,403.0,2490.0,3837.0,18343.0,,251.0,794.0,619.0,524.0,753.0,2941.0,2081.0,485.0,5940.0,645.0,9151.0,2531.0,0.0,3150.0,570.0,0.0,6251.0,18343.0,
03/31/1992,,10092.058594,17894.642578,-7802.583984,812.958008,227.253006,11132.269531,220.787003,0.0,0.0,786.828979,273.330994,105.516998,195.024002,1581.488037,550.008972,439.487,,130.225998,2722.933105,3842.655075,16556.412109,,335.95401,939.546021,425.151001,542.171021,735.77301,2978.594971,797.737976,479.765015,5342.411133,643.578003,7263.492188,2600.850098,0.0,3155.966064,557.51001,0.0,6314.326172,16556.412109,
06/30/1992,,10063.961914,18052.037109,-7988.076172,805.164001,199.955994,11069.082031,331.933014,0.0,0.0,878.372009,224.492004,50.27,162.522003,1647.588989,581.18103,485.593994,,234.501999,2759.274902,4060.551926,16777.222656,,136.201004,881.007996,243.182999,638.159973,911.216003,2809.768066,807.788025,474.480011,5558.216797,654.692017,7495.176758,2691.068115,0.0,3155.129883,626.080017,0.0,6472.278015,16777.222656,
