Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1992,1940.444946,101.972004,84.924004,17.048,833.103027,,,72.981003,,,,,95.445,,,,1103.500977,159.246002,326.980988,-167.735001,0.0,677.697998,,,,,,677.697998,836.944,,818.48999,818.48999,,,,79.113998,,,,,,291.291031,,,291.291031,1188.89502,307.045013,,,,,42.313999,,,,42.313999,349.359013,1538.254032,0.0,169.738007,,,-49.541,,242.352005,362.549011,39.641998,402.19101,1940.445042,
09/30/1992,1884.756958,85.772001,76.108002,9.664,791.185974,,,78.512001,,,,,100.751999,,,,1056.222046,157.294998,332.359985,-175.065002,0.0,671.23999,,,,,,671.23999,828.534988,,745.809021,745.809021,,,,86.529999,,,,,,297.499969,,,297.499969,1129.838989,317.717987,,,,,42.978001,,,,42.978001,360.695988,1490.534977,0.0,169.761002,,,-49.834999,,231.902,351.828003,42.394001,394.222004,1884.756981,
12/31/1992,1951.949951,130.89,112.459,18.431,826.732971,,,57.528999,,,,,121.577003,,,,1136.729004,153.154999,316.261993,-163.106995,0.0,662.065979,,,,,,662.065979,815.220978,,926.781982,926.781982,,,,36.601002,,,,,,347.25996,,,347.25996,1310.642944,235.128998,,,,,60.330002,,,,60.330002,295.459,1606.101944,0.0,170.281006,,,-53.585999,,192.196991,308.891998,36.956001,345.847999,1951.949943,
03/31/1993,1923.010986,95.555,78.098,17.457001,808.877991,,,76.319,,,,,112.060997,,,,1092.812988,153.285004,320.981995,-167.697006,0.0,676.913025,,,,,,676.913025,830.198029,,763.317993,763.317993,,,,68.545998,,,,,,301.985985,,,301.985985,1133.849976,376.110992,,,,,65.195999,,,,65.195999,441.306992,1575.156967,0.0,177.858994,,,-67.000999,,200.010994,310.868988,36.985001,347.853989,1923.010956,
06/30/1993,2156.045898,135.509999,124.265999,11.244,931.39801,,,87.492996,,,,,122.001999,,,,1276.402954,155.695007,334.252991,-178.557999,0.0,723.947998,,,,,,723.947998,879.643005,,984.857971,984.857971,,,,136.005997,,,,,,327.677048,,,327.677048,1448.541016,283.725006,,,,,60.887001,,,,60.887001,344.612007,1793.153023,0.0,177.220001,,,-36.389,,184.004997,324.835999,38.056999,362.892998,2156.046021,
09/30/1993,2081.837891,111.607997,101.185997,10.422,835.344971,,,87.365997,,,,,121.519997,,,,1155.838989,157.983002,345.526001,-187.542999,0.0,768.015991,,,,,,768.015991,925.998993,,833.163025,833.163025,,,,158.899002,,,,,,326.50499,,,326.50499,1318.567017,322.290009,,,,,71.061996,,,,71.061996,393.352005,1711.919022,0.0,176.837997,,,-32.779999,,190.466995,334.524994,35.394001,369.918995,2081.838017,
12/31/1993,2289.863037,212.835991,174.832993,38.002998,901.434021,,,59.415001,,,,,100.791,,,,1274.475952,160.542999,349.411011,-188.867996,0.0,854.843994,,,,,,854.843994,1015.386993,,1058.094971,1058.094971,,,,48.047001,,,,,,418.076046,,,418.076046,1524.218018,278.312012,,,,,56.932999,,,,56.932999,335.245011,1859.463029,0.0,269.944,,,-68.110001,,200.352005,402.186004,28.214001,430.400005,2289.863034,
03/31/1994,2301.860107,136.943998,118.323997,18.620001,918.61499,,,70.776001,,,,,133.820007,,,,1260.155029,163.613998,359.428009,-195.813995,0.0,878.091003,,,,,,878.091003,1041.705002,,926.830017,926.830017,,,,87.300003,,,,,,370.118027,,,370.118027,1384.248047,403.826996,,,,,81.712997,,,,81.712997,485.539993,1869.78804,0.0,270.64801,,,-67.693001,,197.717995,400.673004,31.399,432.072004,2301.860044,
06/30/1994,2442.333008,165.991,155.013,10.978,962.807983,,,84.248001,,,,,121.963997,,,,1335.010986,168.132004,375.737,-207.604996,0.0,939.190002,,,,,,939.190002,1107.322006,,1024.651978,1024.651978,,,,177.556,,,,,,379.791046,,,379.791046,1581.999023,300.84201,,,,,85.933998,,,,85.933998,386.776009,1968.775032,0.0,276.240997,,,-68.142998,,230.663002,438.761002,34.797001,473.558002,2442.333035,
09/30/1994,2660.550049,157.252004,145.841003,11.411,1011.317017,,,122.578003,,,,,146.591003,,,,1437.738037,191.710007,428.915009,-237.205002,0.0,1031.102051,,,,,,1031.102051,1222.812057,,989.450989,989.450989,,,,115.088997,,,,,,547.596001,,,547.596001,1652.135986,372.303009,,,,,128.503006,,,,128.503006,500.806015,2152.942001,0.0,387.071014,,,-89.904999,,173.233002,470.399017,37.209,507.608017,2660.550018,
12/31/1994,3040.210938,270.221996,241.796997,28.424999,1212.500977,,,82.357002,,,,,148.957993,,,,1714.037964,192.449997,430.917999,-238.468002,0.0,1133.723022,,,,,,1133.723022,1326.173019,,1511.609985,1511.609985,,,,34.176998,,,,,,633.74207,,,633.74207,2179.529053,199.487,,,,,150.291,,,,150.291,349.778,2529.307053,0.0,421.401001,,,-106.837997,,153.602996,468.166,42.737999,510.903999,3040.211052,
03/31/1995,2961.570068,188.000006,168.391006,19.608999,1182.052002,,,119.623001,,,,,157.638,,,,1647.312988,175.399994,403.200012,-227.800003,0.0,1138.857056,,,,,,1138.857056,1314.25705,,1220.581055,1220.581055,,,,89.795998,,,,,,548.243919,,,548.243919,1858.620972,403.881989,,,,,76.577003,,,,76.577003,480.458992,2339.079964,0.0,375.454987,,,-106.777,,304.441002,573.118988,49.370998,622.489986,2961.56995,
06/30/1995,3135.991943,233.073999,207.876999,25.197001,1279.541016,,,117.010002,,,,,164.968002,,,,1794.593018,177.936005,412.86499,-234.929001,0.0,1163.463013,,,,,,1163.463013,1341.399017,,1349.192017,1349.192017,,,,118.773003,,,,,,522.900948,,,522.900948,1990.865967,407.440002,,,,,89.43,,,,89.43,496.870003,2487.73597,0.0,380.135986,,,-102.442001,,317.419998,595.113983,53.141998,648.255981,3135.991951,
09/30/1995,3348.873047,254.091997,233.253998,20.837999,1367.224976,,,157.470001,,,,,163.789993,,,,1942.577026,198.694,457.902008,-259.208008,0.0,1207.602051,,,,,,1207.602051,1406.296051,,1331.704956,1331.704956,,,,81.900002,,,,,,691.331078,,,691.331078,2104.936035,513.099976,,,,,130.886993,,,,130.886993,643.986969,2748.923004,0.0,395.957001,,,-98.985001,,254.126007,551.098007,48.852001,599.950008,3348.873013,
12/31/1995,3527.675049,335.472994,313.998993,21.474001,1503.212036,,,106.114998,,,,,161.235001,,,,2106.034912,200.473007,460.136993,-259.664001,0.0,1221.166992,,,,,,1221.166992,1421.639999,,1734.5,1734.5,,,,21.031,,,,,,746.913092,,,746.913092,2502.444092,290.378998,,,,,122.623001,,,,122.623001,413.001999,2915.446091,0.0,430.904999,,,-121.722,,242.323997,551.506996,60.723999,612.230995,3527.677086,
03/31/1996,3704.426025,223.900003,195.397003,28.503,1652.20105,,,165.869995,,,,,202.817993,,,,2244.789062,212.403,496.877991,-284.475006,0.0,1247.234009,,,,,,1247.234009,1459.637009,,1615.140015,1615.140015,,,,172.472,,,,,,668.327927,,,668.327927,2455.939941,526.176025,,,,,109.819,,,,109.819,635.995026,3091.934967,0.0,437.631012,,,-143.332001,,257.973,552.272011,60.219002,612.491013,3704.42598,
06/30/1996,3721.125977,272.019003,250.132004,21.886999,1614.464966,,,171.147003,,,,,200.242996,,,,2257.874023,211.334,498.783997,-287.450012,0.0,1251.917969,,,,,,1251.917969,1463.251968,,1716.675049,1716.675049,,,,174.067993,,,,,,661.488892,,,661.488892,2552.231934,400.140991,,,,,111.308998,,,,111.308998,511.449989,3063.681923,0.0,447.325989,,,-137.615005,,285.365005,595.075989,62.368,657.443989,3721.125912,
09/30/1996,3558.047119,206.768992,191.026993,15.742,1448.803955,,,186.565002,,,,,221.591995,,,,2063.72998,212.623001,512.692017,-300.069,0.0,1281.69397,,,,,,1281.69397,1494.316971,,1488.204956,1488.204956,,,,61.143002,,,,,,679.419132,,,679.419132,2228.76709,428.139008,,,,,109.152,,,,109.152,537.291008,2766.058098,0.0,597.564026,,,0.0,,137.039993,734.604019,57.384998,791.989017,3558.047115,
12/31/1996,4055.943115,523.107998,510.266998,12.841,1555.411011,,,156.667007,,,,,189.798996,,,,2424.985107,221.654999,522.757019,-301.10199,0.0,1409.302979,,,,,,1409.302979,1630.957978,,2070.025879,2070.025879,,,,8.772,,,,,,784.278049,,,784.278049,2863.075928,204.744003,,,,,124.738998,,,,124.738998,329.483001,3192.558929,0.0,597.655029,,,-180.093994,,383.116989,800.678024,62.706001,863.384025,4055.942954,
03/31/1997,4056.556885,307.751007,227.960007,79.791,1626.534058,,,178.348999,,,,,248.410995,,,,2361.044922,222.158997,527.867981,-305.709015,0.0,1473.353027,,,,,,1473.353027,1695.512024,,1695.767944,1695.767944,,,,31.393999,,,,,,770.786055,,,770.786055,2497.947998,549.471008,,,,,156.481003,,,,156.481003,705.952011,3203.900009,0.0,596.81897,,,-175.352005,,370.959,792.425964,60.230999,852.656963,4056.556973,
06/30/1997,4341.491211,389.499016,294.028015,95.471001,1685.741943,,,200.731003,,,,,238.882004,,,,2514.854004,228.882996,546.039001,-317.156006,0.0,1597.754028,,,,,,1597.754028,1826.637024,,1903.840942,1903.840942,,,,28.639999,,,,,,807.046158,,,807.046158,2739.5271,545.013977,,,,,143.460999,,,,143.460999,688.474976,3428.002075,0.0,612.526978,,,-159.201004,,388.199005,841.524979,71.963997,913.488976,4341.491051,
09/30/1997,4388.079102,309.897003,238.253006,71.643997,1691.987061,,,217.274994,,,,,253.434006,,,,2472.593018,228.789001,558.192017,-329.403015,0.0,1686.697021,,,,,,1686.697021,1915.486023,,1838.340942,1838.340942,,,,104.880997,,,,,,828.770004,,,828.770004,2771.991943,596.502991,,,,,140.205002,,,,140.205002,736.707993,3508.699936,0.0,613.575012,,,-196.701004,,402.921997,819.796005,59.583,879.379005,4388.078941,
12/31/1997,4965.743164,644.103973,556.435974,87.667999,1908.531982,,,183.145004,,183.145004,,,252.617004,,,,2988.397949,239.664062,576.593018,-336.925995,0.0,1737.677979,1234.53894,,,,,503.139038,1977.342041,,2595.254883,2595.254883,,,,17.672001,,,,,,966.05798,,,966.05798,3578.984863,341.665009,,,,,114.667969,,,,114.667969,456.332977,4035.317841,0.0,620.330017,,,-213.936996,,460.345993,866.739014,63.686001,930.425014,4965.742855,
03/31/1998,5743.917969,352.848984,278.191986,74.656998,2195.306885,,,276.802002,,276.802002,,,345.052002,,,,3170.01001,298.60199,656.04303,-357.44101,0.0,2275.305908,1765.905029,,,,,509.400879,2573.907898,,2301.433105,2301.433105,,,,329.289001,,,,,,1160.523987,,,1160.523987,3791.246094,651.979004,,,,,209.270004,,,,209.270004,861.249008,4652.495102,0.0,691.567017,,,-158.602997,,490.397003,1023.361023,68.061996,1091.423019,5743.918121,
06/30/1998,6150.574219,374.537998,337.917999,36.619999,2354.888916,,,298.160004,,298.160004,,,423.550995,,,,3451.137939,306.677002,671.129028,-364.451996,0.0,2392.759033,1849.703979,,,,,543.055054,2699.436035,,2647.842041,2647.842041,,,,96.794998,,,,,,1185.622971,,,1185.622971,3930.26001,837.924011,,,,,232.186005,,,,232.186005,1070.110016,5000.370026,0.0,725.926025,,,-182.813004,,535.621994,1078.735016,71.469002,1150.204018,6150.574043,
09/30/1998,6224.336914,347.505009,313.234009,34.271,2286.340088,,,287.411987,,287.411987,,,428.200989,,,,3349.458008,301.528015,690.494995,-388.96701,0.0,2573.351074,1927.442993,,,,,645.908081,2874.879089,,2404.931885,2404.931885,,,,123.153999,,,,,,1237.699028,,,1237.699028,3765.784912,1068.103027,,,,,245.779999,,,,245.779999,1313.883026,5079.667938,0.0,732.338013,,,-225.503998,,560.542999,1067.377014,77.292,1144.669014,6224.336952,
12/31/1998,7121.967773,717.391006,648.781006,68.610001,2691.340088,2691.340088,,255.294006,,255.294006,,,448.496002,,,,4112.520996,376.540985,821.210999,-444.670013,4.998,2627.907959,2073.037109,,,,,554.87085,3009.446944,,3365.843994,3365.843994,,,,139.893997,,,,,,1489.944138,,,1489.944138,4995.682129,717.409973,,,,,272.588013,,,,272.588013,989.997986,5985.680115,0.0,813.671021,,,-244.061996,628.742004,-152.841003,1045.510025,90.778,1136.288025,7121.96814,
03/31/1999,6910.23584,358.347004,310.673004,47.674,2758.269043,2758.269043,,282.385986,,282.385986,,,478.390991,,,,3877.393066,374.023987,818.69397,-444.670013,0.0,2658.819092,2049.154053,,,,,609.665039,3032.843079,,2824.329102,2824.329102,,,,253.569,,,,,,1394.656097,,,1394.656097,4472.554199,1110.790039,,,,,237.272003,,,,237.272003,1348.062042,5820.616241,0.0,827.122009,,,-309.412994,667.939026,-171.881027,1013.767014,75.852997,1089.62001,6910.236252,
06/30/1999,7226.595215,337.113003,306.690002,30.423,2944.009033,2944.009033,,321.716003,,321.716003,,,484.584015,,,,4087.422119,380.572998,858.541992,-477.968994,0.0,2758.600098,2134.533936,,,,,624.066162,3139.173096,,3075.038086,3075.038086,,,,279.595001,,,,,,1383.374725,,,1383.374725,4738.007812,1148.31604,,,,,231.093994,,,,231.093994,1379.410034,6117.417847,0.0,882.947998,,,-373.394012,748.737976,-226.291962,1032.0,77.177002,1109.177002,7226.594849,
09/30/1999,7461.809082,337.157013,296.015015,41.141998,2999.311035,2999.311035,,331.679993,,331.679993,,,566.940979,,,,4235.088867,390.334015,896.752991,-506.419006,0.0,2836.385986,2214.220947,,,,,622.165039,3226.720001,,3055.542969,3055.542969,,,,395.631989,,,,,,1451.368988,,,1451.368988,4902.543945,705.231018,,,,,696.689026,,,,696.689026,1401.920044,6304.463989,0.0,882.171021,,,-420.121002,792.825012,-194.585007,1060.290024,97.055,1157.345024,7461.809013,
12/31/1999,9017.637,618.187,576.427,41.76,3358.304,3358.304,,299.209,,299.209,,,453.862,,,,4729.562,444.722,967.016,-522.294,785.406,3057.947,2414.941,,,,,643.006,4288.075,,4112.777,4112.777,,,,130.369,,,,,,1765.917,,,1765.917,6009.063,711.632,,,,,620.922,,,,620.922,1332.554,7341.617,0.0,901.697,,,-430.165,882.051,199.315,1552.898,123.122,1676.02,9017.637,
03/31/2000,8803.246094,392.883007,353.462006,39.421001,3163.812012,3163.812012,,398.51001,,398.51001,,,565.031006,,,,4520.23584,448.572998,991.484009,-542.911011,669.520996,3164.916016,2491.103027,,,,,673.812988,4283.01001,,3182.274902,3182.274902,,,,261.684998,,,,,,1638.303284,,,1638.303284,5082.263184,1550.146973,,,,,548.414978,,,,548.414978,2098.561951,7180.825134,0.0,901.31897,,,-498.972992,995.083984,103.634003,1501.063965,121.357002,1622.420967,8803.246101,
06/30/2000,9378.992188,488.009014,437.808014,50.201,3366.496094,3366.496094,,442.75,,442.75,,,616.234009,,,,4913.48877,454.303009,995.797974,-541.494995,384.623993,3626.575928,2674.593018,,,,,951.98291,4465.50293,,3571.87207,3571.87207,,,,438.772003,,,,,,1793.353973,,,1793.353973,5803.998047,1634.77002,,,,,435.765991,,,,435.765991,2070.536011,7874.534058,0.0,943.893982,,,-483.878998,1091.811035,-168.137024,1383.688995,120.768997,1504.457993,9378.99205,
09/30/2000,9352.514648,483.153008,435.044006,48.109001,3506.944092,3506.944092,,476.947998,,476.947998,,,583.88501,,,,5050.930176,460.22699,1004.723022,-544.495972,247.113007,3594.245117,2698.513916,,,,,895.731201,4301.585114,,3460.910889,3460.910889,,,,320.105988,,,,,,1964.566132,,,1964.566132,5745.583008,1888.428955,,,,,344.890015,,,,344.890015,2233.31897,7978.901978,0.0,974.302979,,,-573.575989,1146.954956,-294.504974,1253.176971,120.435997,1373.612968,9352.514946,
12/31/2000,9853.707,576.539,516.817,59.722,3857.182,3857.182,,403.565,,403.565,,,529.597,,,,5366.883,483.105,1040.315,-557.21,,4003.719,2988.809,2988.809,0.0,,,1014.91,4486.824,,4351.039,4351.039,,,,102.12,,,,,,2171.893,,,2171.893,6625.052,1245.387,,,,,296.921,,,,296.921,1542.308,8167.36,0.0,1195.191,,,-553.423,1258.568,-351.859,1548.477,137.87,1686.347,9853.707,
03/31/2001,9227.228516,458.170986,420.704987,37.466,3355.318115,3355.318115,,434.417999,,434.417999,,,547.169006,,,,4795.076172,482.321014,1040.522949,-558.202026,33.915001,3915.916992,2916.547119,,,,,999.369873,4432.153008,,3227.592041,3227.592041,,,,174.485001,,,,,,1730.011826,,,1730.011826,5132.088867,2133.822021,,,,,330.595001,,,,330.595001,2464.417023,7596.50589,,1149.230957,,,-541.487,1322.029053,-418.084045,1511.688965,119.033997,1630.722961,9227.228851,
06/30/2001,9825.598633,457.182995,425.244995,31.938,3659.397949,3659.397949,,441.174011,,441.174011,,,577.491028,,,,5135.246094,522.676025,1105.838013,-583.161987,,4167.676758,3128.428955,,,,,1039.247803,4690.352783,,3745.646973,3745.646973,,,,124.407997,,,,,,1697.905968,,,1697.905968,5567.960938,2100.287109,,,,,333.812012,,,,333.812012,2434.099121,8002.060059,0.0,1177.493042,,,-494.85199,1436.812012,-450.268036,1669.185028,154.354004,1823.539032,9825.599091,
09/30/2001,10361.118164,448.69599,421.144989,27.551001,3732.469971,3732.469971,,415.635986,,415.635986,,,608.518982,,,,5205.320801,554.64801,1179.754028,-625.106018,,4601.148926,3457.226074,,,,,1143.922852,5155.796936,,3798.969971,3798.969971,,,,109.491997,,,,,,1754.701118,,,1754.701118,5663.163086,2340.308105,,,,,372.015015,,,,372.015015,2712.32312,8375.486206,,1185.259033,,,-477.145996,1492.47998,-391.294006,1809.299011,176.332993,1985.632004,10361.11821,
12/31/2001,10617.414,516.999,472.151,44.848,3720.79,3720.79,,382.75,,382.75,,,613.285,,,,5233.824,547.801,1166.462,-618.661,,4835.789,3934.512,3934.512,0.0,,,901.277,5383.59,,4303.152,4303.152,,,,209.5,,,,,,2131.135,,,2131.135,6643.787,1340.105,,,,,296.98,,,,296.98,1637.085,8280.872,0.0,1429.938,,,-450.29,1619.874,-421.103,2178.419,158.123,2336.542,10617.414,
03/31/2002,10968.836914,549.518997,501.710999,47.807999,3752.012939,3752.012939,,487.528992,,487.528992,,,655.117981,,,,5444.179199,556.810974,1183.873047,-627.062012,,4967.847168,4030.194092,3956.544922,73.64917,,,937.653076,5524.658142,,3819.643066,3819.643066,,,,282.446014,,,,,,1893.799103,,,1893.799103,5995.888184,2609.770996,,,,,287.774994,,,,287.774994,2897.54599,8893.434174,,1436.713989,,,-796.598999,1711.300049,-436.811035,1914.604004,160.798996,2075.403,10968.837173,
06/30/2002,11575.549805,454.39201,409.971008,44.421001,4055.363037,4055.363037,,499.640991,,499.640991,,,680.150024,,,,5689.545898,557.901001,1231.375,-673.473999,179.147995,5148.958008,4380.501953,4290.769043,89.73291,,,768.456055,5886.007004,,4361.926758,4361.926758,,,,165.766006,,,,,,1800.884384,,,1800.884384,6328.577148,2556.062988,,,,,301.916992,,,,301.916992,2857.97998,9186.557129,0.0,1467.755005,,,-737.632019,1861.489014,-384.875977,2206.736023,182.259995,2388.996017,11575.553146,
09/30/2002,11222.30957,392.642986,357.648987,34.993999,3704.875977,3704.875977,,533.280029,,533.280029,,,683.250977,,,,5314.049805,547.03302,1222.822021,-675.789001,172.944,5188.279785,4467.248047,4372.454102,94.793945,,,721.031738,5908.256805,,4062.25293,4062.25293,,,,31.208,,,,,,1833.981941,,,1833.981941,5927.442871,2508.708984,,,,,306.876007,,,,306.876007,2815.584991,8743.027863,0.0,1465.96106,,,-731.968018,1950.717041,-376.605042,2308.105042,171.173996,2479.279037,11222.3069,
12/31/2002,11819.799805,695.880989,666.950989,28.93,3966.550049,,,371.81601,,371.81601,,,602.81897,,,,5637.065918,557.734985,1275.029053,-717.294006,137.302994,5487.698242,4948.559082,4850.829102,97.72998,,,539.13916,6182.736221,,4833.681152,4833.681152,,,,85.650002,,,,,,1920.192772,,,1920.192772,6839.523926,1944.897949,,,,,293.638,,,,293.638,2238.53595,9078.059875,0.0,1449.699951,,,-704.780029,,1824.00708,2568.927002,172.815002,2741.742004,11819.80188,
03/31/2003,11815.114,380.648,354.563,26.085,4027.396,4027.396,,492.023,,492.023,,,673.749,,,,5573.816,559.371,1290.663,-731.292,141.733994,5681.927,5003.476,4900.16,103.316,,141.734,536.717,6383.031994,,4260.47,4260.47,,,,101.975,,,,,,1891.828,,,1891.828,6254.273,2380.071,,,,,303.686,,,,303.686,2683.757,8938.03,0.0,1445.135,,,-691.996,2205.801,-260.905,2698.035,179.049,2877.084,11815.114,
06/30/2003,12589.700195,543.578983,523.031982,20.547001,4176.515137,4176.515137,,519.676025,,519.676025,,,679.263,,,,5919.033203,569.109985,1339.55896,-770.448975,147.005997,5954.545898,5562.290039,5462.458008,99.832031,,,392.255859,6670.66188,,4543.046875,4543.046875,,,,85.292,,,,,,1941.188957,,,1941.188957,6569.527832,2523.73999,,,,,326.894989,,,,326.894989,2850.634979,9420.162811,0.0,1414.034058,,,-608.872009,2359.12207,-178.743103,2985.541016,183.990997,3169.532013,12589.694824,
