Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,3787.083984,5631.005859,-1843.921997,142.707993,,3929.791992,61.699001,0,0.0,189.636993,189.151993,,39.907001,480.394989,0,1.25,,0.0,77.391998,78.641998,4488.829102,,0.0,69.444,162.009995,135.511993,56.860001,423.825989,357.492004,202.834,1574.91394,53.189999,2188.429932,132.386993,677.309021,801.171021,265.705994,0.0,1876.572998,4488.829102,
06/30/1990,,3799.010986,5679.721191,-1880.709961,170.931,,3969.941895,51.828999,0,0.0,164.891006,186.764008,,61.490002,464.973999,0,1.25,,0.0,77.692001,78.942001,4513.85791,,0.0,105.339996,124.709,91.428001,54.43,375.907013,360.184998,200.692993,1651.871948,44.993,2257.74292,132.804001,683.291992,798.406982,265.704987,0.0,1880.207977,4513.85791,
09/30/1990,,3858.704102,5769.528809,-1910.824951,144.326996,,4003.031006,30.238001,0,0.0,161.326996,187.436005,,65.637001,444.638,0,1.25,,0.0,74.932999,76.182999,4523.852051,,0.0,92.713997,135.962997,103.880997,48.591,381.148987,364.210999,198.552002,1646.915039,46.551998,2256.230042,133.274994,689.343994,798.148987,265.704987,0.0,1886.472992,4523.852051,
12/31/1990,,3904.150879,5849.073242,-1944.921997,123.625999,,4027.7771,22.754999,0,0.0,164.388,193.138,0.0,65.32,445.601013,0,1.25,,12.331,74.362999,87.943999,4561.321777,,0.0,123.653999,141.630997,107.896004,52.909,426.089996,368.868988,193.658005,1642.227051,32.530998,2237.285034,133.729996,695.575989,803.0,265.640991,0.0,1897.947021,4561.321777,
03/31/1991,,3921.501953,5907.951172,-1986.448975,134.423004,,4055.925049,63.660999,0,0.0,189.302002,195.617996,,62.860001,511.44101,0,1.25,,0.0,73.307999,74.557999,4641.923828,,30.0,42.969002,130.466003,140.113998,70.371002,413.920013,373.252991,189.315002,1706.68396,36.115002,2305.366943,134.188995,702.075989,820.731018,265.640991,0.0,1922.637024,4641.923828,
06/30/1991,,3924.305908,5949.391113,-2025.084961,157.602997,,4081.908936,39.650002,0,0.0,174.783005,181.033997,,82.433998,477.901001,0,1.25,,0.0,72.398003,73.648003,4633.458008,,30.0,87.901001,119.445999,83.559998,73.114998,394.022003,382.255005,187.529007,1704.448975,36.693001,2310.925964,134.660004,708.768005,819.440979,265.640991,0.0,1928.509949,4633.458008,
09/30/1991,,3933.946045,5994.472168,-2060.525879,187.977997,,4121.923828,57.650002,0,0.0,165.046005,175.826996,,82.505997,481.028992,0,1.25,,0.0,76.143997,77.393997,4680.347168,,30.0,47.165001,129.315994,105.086998,68.375999,379.944,385.553986,185.511993,1751.071045,37.452999,2359.590027,135.097,715.736023,824.338989,265.640991,0.0,1940.812988,4680.347168,
12/31/1991,,3941.264893,6033.768066,-2092.50293,208.335007,,4149.600098,43.651001,0,115.785004,185.050003,181.412994,34.987999,42.862,603.749023,0,1.25,,12.394,87.977997,101.621997,4854.971191,,154.0,74.190002,153.470001,110.170998,62.880001,554.710999,389.610992,183.490005,1747.609985,28.329,2349.039978,135.563995,723.52002,826.570007,265.56601,0.0,1951.220001,4854.971191,
03/31/1992,,3954.625977,6085.783203,-2131.156982,252.257004,,4206.882812,7.763,0,0.0,188.832993,191.873001,49.236,32.848999,470.553986,0,1.25,,0.0,96.392998,97.642998,4775.080078,,14.0,84.094002,146.550995,131.304001,71.183998,447.132996,389.701996,181.395004,1745.411011,28.309999,2344.817993,136.039993,731.033997,850.489014,265.56601,0.0,1983.128998,4775.080078,
06/30/1992,,3964.925049,6134.928223,-2170.00293,294.286011,,4259.210938,18.187,0,0.0,167.492004,206.910995,36.865002,28.481001,457.936005,0,1.25,,0.0,97.808998,99.058998,4816.206055,,14.0,55.064999,149.367996,82.400002,77.696999,378.529999,397.832001,178.916,1757.510986,28.288,2362.546997,141.447998,820.244019,847.870972,265.56601,0.0,2075.128998,4816.206055,
09/30/1992,,3967.637939,6172.454102,-2204.815918,366.507996,,4334.145996,54.741001,0,26.15,158.737,209.440994,44.615002,30.136,523.820007,0,1.25,,0.0,106.299004,107.549004,4965.515137,,39.0,19.212,151.218002,101.926003,70.647003,382.002991,404.518005,176.828003,1895.758057,24.969999,2502.074036,141.908005,828.237,846.927002,264.365997,0.0,2081.438019,4965.515137,
12/31/1992,,4016.336914,6255.278809,-2238.941895,412.058014,,4428.39502,17.032,0,0.0,171.020996,211.772003,38.93,45.750999,484.506012,0,1.628,,11.535,113.276001,126.439001,5039.339844,,0.0,11.205,187.994995,109.617996,59.577999,368.395996,412.43399,174.751007,1951.583008,25.076,2563.843994,142.373001,836.038025,849.39801,279.290985,0.0,2107.100006,5039.339844,
03/31/1993,,4049.7229,6327.028809,-2277.305908,436.019012,,4485.742188,4.101,0,184.645996,200.235992,215.003006,26.716,62.814999,693.517029,0,1.25,,0.0,655.640991,656.890991,5836.149902,,199.498993,25.4,154.024994,130.643997,81.249001,590.817017,831.549011,172.669998,1968.031982,135.716995,3107.968017,142.815994,844.380005,870.877991,279.290985,0.0,2137.36496,5836.149902,
06/30/1993,,4051.043945,6367.056152,-2316.011963,531.546997,,4582.59082,7.009,0,144.166,179.179993,206.479004,21.452999,53.341999,611.629028,0,1.25,,0.0,663.505981,664.755981,5858.976074,,158.403,85.010002,154.320007,90.615997,90.225998,578.575012,830.15802,170.593002,2002.715942,133.175003,3136.641967,143.229996,852.679016,868.963989,278.885986,0.0,2143.758972,5858.976074,
09/30/1993,,4061.393066,6414.367188,-2352.974121,612.244995,,4673.638184,2.257,0,173.539993,177.496994,174.212006,45.046001,30.742001,603.294006,0,1.25,,0.0,707.346985,708.596985,5985.528809,,190.998001,95.322998,163.923004,114.612,88.820999,653.677002,864.346985,168.496002,2003.05603,137.054001,3172.953003,143.628998,861.078979,876.505005,277.686005,0.0,2158.899018,5985.528809,
12/31/1993,,4138.565918,6526.145996,-2387.580078,638.919983,,4777.48584,2.417,0,0.0,188.139008,158.158005,43.139,32.181,424.033997,0,1.635,,10.603,735.409973,747.647973,5949.167969,,26.0,130.636002,187.690002,111.072998,73.467003,528.866028,873.695007,166.328003,2008.104004,138.673996,3186.801025,147.078995,931.062988,877.672974,277.686005,0.0,2233.500947,5949.167969,
03/31/1994,,4156.428223,6578.708008,-2422.280029,659.625977,,4816.054199,4.269,0,0.0,224.404999,159.932007,55.175999,35.469002,479.251007,0,1.25,,0.0,750.23999,751.48999,6046.794922,,10.0,122.503998,177.561996,142.875,89.528999,542.469971,887.833008,164.246994,2035.685059,143.569,3231.334106,147.546997,939.424011,908.333984,277.686005,0.0,2272.990936,6046.794922,
06/30/1994,,4172.404785,6635.208984,-2462.803955,705.762024,,4878.166992,2.313,0,0.0,188.981003,175.175995,41.23,38.028,445.727997,0,1.25,,0.0,752.354004,753.604004,6077.499023,,10.0,117.022003,167.807999,93.682999,94.330002,482.842987,889.088013,162.166,2075.552002,142.035004,3268.840942,148.070999,946.969971,903.088013,327.686005,0.0,2325.815033,6077.499023,
09/30/1994,,4176.061035,6668.437988,-2492.376953,770.413025,,4946.474121,2.328,0,0.0,171.748993,174.087997,46.605,40.780998,435.550995,0,1.25,,0.0,761.825989,763.075989,6145.101074,,10.0,68.249001,159.304001,114.449997,77.567001,429.570007,896.789978,160.089005,2164.445068,157.432007,3378.756104,148.617996,955.252991,906.41803,326.485992,0.0,2336.774994,6145.101074,
12/31/1994,,4830.702148,7358.352051,-2527.649902,215.755997,,5046.458008,2.765,0,0.0,250.367004,178.677002,43.880001,31.905001,507.593994,0,1.95,,10.968,795.255005,808.173005,6362.225098,,0.0,126.818001,190.809006,108.733002,62.073002,516.432983,972.112976,158.018005,2178.471924,151.399002,3460.001953,149.115997,963.268982,946.919006,326.485992,0.0,2385.790009,6362.225098,
03/31/1995,,4836.47998,7414.685059,-2578.205078,225.022995,,5061.50293,2.53,0,0.0,261.502014,184.906998,60.817001,34.334,544.090027,0,1.25,,0.0,796.950989,798.200989,6403.793945,,50.775002,128.772003,141.065002,148.830002,77.167999,546.609985,985.692993,155.949997,2142.554932,153.490997,3437.688965,149.597,971.416992,974.138,324.342987,0.0,2419.495026,6403.793945,
06/30/1995,,4866.691895,7485.934082,-2619.241943,220.906998,,5087.599121,42.348999,0,0.0,245.794998,184.641006,45.167999,35.450001,553.403015,0,1.25,,0.0,806.763,808.013,6449.015137,,221.832001,89.813004,127.074997,96.524002,77.872002,613.116028,997.132019,153.882996,2258.25,157.789993,3567.055054,150.059006,979.734985,967.763977,171.285995,0.0,2268.843918,6449.015137,
