Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
04/01/1990,,,,,,,12.842896,5.362258,4.08132,,3.813225,2.612145,2.612145,2.612145,,31.497756,37.566536,,
07/01/1990,,,,,,,12.235049,5.542913,4.318216,,4.73968,3.246585,3.246585,3.246585,,31.502034,27.684411,,
09/30/1990,,,,,,,10.758943,4.945432,3.857283,,3.825698,2.676417,2.676417,2.676417,,30.04109,29.508376,,
12/30/1990,,,,,,,13.467104,6.459167,5.191466,,4.967725,3.427758,3.427758,3.427758,,30.999442,25.073633,,
03/31/1991,,20.93095,11.515841,18.11589,16.56287,,12.84127,5.315187,3.954315,3.014393,3.805131,2.568475,2.568476,2.568476,,32.499691,36.072391,13.380656,
06/30/1991,,20.702718,11.613114,18.02526,17.114307,,12.878641,5.829972,4.56742,7.415425,4.343901,2.932186,2.932186,2.932186,,32.498789,30.08709,14.473872,
09/29/1991,,21.367924,11.80041,18.84221,18.183239,,11.475821,5.581393,4.471093,11.63246,4.293461,2.898147,2.898147,2.898147,,32.498593,27.08391,15.580655,
12/29/1991,,20.558695,11.833189,18.445591,17.875054,,14.870707,6.972304,5.664236,16.830765,5.496451,3.710022,3.710022,3.710022,,32.501492,24.528381,15.51598,
03/29/1992,,20.840986,11.853478,18.279073,17.765547,,12.556887,5.477163,4.158955,11.386557,4.091609,2.757671,2.757671,2.757671,,32.601799,35.98959,13.340401,
06/29/1992,,20.97664,12.105264,18.711373,18.212663,,13.313942,6.242167,4.812203,10.237374,4.642315,3.128988,3.128988,3.128988,,32.598534,32.434544,14.172962,
09/27/1992,,20.373017,12.073255,19.400206,18.919326,,12.122009,5.431854,4.298115,,4.092381,2.949964,2.949964,2.949964,,27.915702,31.793085,13.895806,
01/04/1993,,19.629742,12.127212,18.675756,17.88538,,14.443654,5.726507,4.3889,,4.545745,3.751364,3.751364,3.751364,,17.475263,27.035389,14.322765,
04/04/1993,,15.415854,9.256003,14.752417,16.267732,,26.402847,7.984942,5.077856,-3.283084,4.874454,3.080447,-0.435906,-0.435906,,36.804263,75.050797,3.846133,
07/04/1993,,15.011721,8.6754,13.918883,13.639076,,26.402936,8.928701,5.982782,-3.756778,6.082212,3.879593,6.386565,6.386565,,36.214114,57.501173,6.379805,
10/03/1993,,13.259407,7.939639,13.226994,11.909373,,22.442766,8.614193,5.626719,-3.238941,5.292637,3.089805,4.578726,4.578726,,41.620699,71.40074,3.792092,
12/31/1993,,12.420703,7.800072,12.12054,10.393424,,26.402939,12.265687,9.647612,,10.364732,6.381778,7.107421,7.107421,,38.427948,33.531362,8.255872,
