Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,14.212802,,16.672715,11.794985,11.794985,11.641403,,29.255764,65.664121,,
06/30/1990,,,,,,11.754191,,13.533521,10.540853,10.540852,10.333101,,22.113002,65.621407,,
09/30/1990,,,,,,5.776943,,5.776943,3.968935,3.968935,3.774612,,31.29696,167.244577,,
12/31/1990,,,,,,-110.330837,,-96.986413,-86.873475,-86.873482,-87.12401,,,,,
03/31/1991,,-24.124892,-1.213451,-5.973729,,-33.140985,,-33.140985,-33.213578,-33.213577,-33.372996,,,,,
06/30/1991,,-31.948172,-1.537098,-6.409064,,-20.822077,-1690.13773,-20.822077,-20.912841,-20.912842,-21.115371,,,,,
09/30/1991,,-32.771868,-1.642638,-7.18271,,0.961333,-363.892646,0.961333,0.78876,0.78876,0.590471,,17.951425,0.0,-32.771868,
12/31/1991,,-15.998349,-0.733656,-3.460339,,-25.601661,1056.452519,1.105645,0.915145,0.915145,0.710825,,17.229736,0.0,-15.998349,
03/31/1992,,-1.225276,-0.046651,-0.201288,,12.226588,1344.936423,12.226588,9.1729,11.928707,11.784172,,24.975795,0.0,-1.225276,
06/30/1992,,4.806384,0.249719,0.992107,,2.875943,245.829042,2.875943,2.06453,2.783192,2.610012,,28.213803,0.0,4.806384,
09/30/1992,,5.682852,0.292555,1.022715,,4.365499,62.169691,4.365499,3.205819,4.165455,3.997686,,26.564672,0.0,5.682852,
12/31/1992,,6.10148,0.312694,1.109376,,3.316348,154.559692,3.316348,2.230758,3.2182,2.21508,,32.734493,0.0,6.10148,
03/31/1993,,4.999664,0.285304,0.877336,,-3.302326,-1048.27052,-3.302326,-2.778111,10.13164,9.051077,,,,,
06/30/1993,,8.38605,0.510258,1.496946,,23.6389,121.108316,23.6389,17.102898,17.102899,16.069041,,27.649348,18.65766,6.82141,
09/30/1993,,12.828388,0.769511,2.084438,,26.856605,142.946193,26.856605,22.111157,22.111158,21.07571,,17.669574,13.373556,11.112776,
12/31/1993,,19.52512,1.167021,3.32961,,39.493404,238.257135,29.858414,38.790656,38.790656,37.764788,,,11.111034,17.355677,
03/31/1994,,23.660342,1.410458,3.368549,,32.221173,3827.066354,32.221173,21.392561,21.392562,20.324236,,33.607129,26.178574,17.466402,
06/30/1994,,16.516429,1.017957,2.72359,,22.76525,-45.478596,-5.28988,-5.190895,-5.190894,-6.263885,,,,,
09/30/1994,,15.976003,0.99506,2.549065,,36.686941,,36.686941,23.847476,23.847477,22.768573,,34.99737,30.785955,11.057638,
12/31/1994,,11.30098,0.747549,2.024341,,22.293221,-716.8399,11.466648,-2.020597,25.42667,24.376928,,117.621514,,,
03/31/1995,,10.990529,0.723154,1.725235,,37.454321,468.934486,27.361323,17.128282,17.128282,15.495623,,37.399658,47.235757,5.79907,
06/30/1995,,14.553635,0.972133,2.720052,,34.725248,245.547466,34.725248,21.735972,21.735973,19.832286,,37.405854,36.120363,9.296809,
09/30/1995,,14.754496,1.025108,2.90565,,39.488781,127.251073,39.488781,24.776898,24.776897,22.939233,,37.255855,32.272048,9.992918,
