Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,81.0,,,,,-10.0,-53.0,,1.147634,0.0,0.0,,0.361995,0.0,0.0,,
06/30/2008,82.0,,,82.0,,6.0,53.0,59.0,1.165104,0.0,0.0,1.165104,0.358266,0.0,0.0,0.358266,
09/30/2008,74.0,,,74.0,,,53.0,53.0,1.028778,0.0,0.0,1.028778,0.324348,0.0,0.0,0.324348,
12/31/2008,56.0,,,56.0,,,53.0,53.0,0.791967,,,0.791967,0.249033,,,0.249033,
03/31/2009,50.0,,,50.0,,,53.0,53.0,0.694252,,,0.694252,0.234962,,,0.234962,
06/30/2009,61.0,,,61.0,,2.0,54.0,56.0,0.794685,,,0.794685,0.285113,,,0.285113,
09/30/2009,73.0,,,73.0,,4.0,54.0,58.0,0.888727,0.0,0.0,0.888727,0.34261,0.0,0.0,0.34261,
12/31/2009,79.0,,,79.0,,3.0,54.0,57.0,0.89316,,,0.89316,0.360731,,,0.360731,
03/31/2010,81.0,1.0,,82.0,,,,,0.8996,0.011106,,0.910706,0.374896,0.004628,,0.379524,
06/30/2010,69.0,1.0,,70.0,,,,,0.744819,0.010794,,0.755613,0.316499,0.004587,,0.321086,
09/30/2010,78.0,1.0,,79.0,,,,,0.830671,0.01065,,0.841321,0.353005,0.004526,,0.357531,
12/31/2010,83.0,,,83.0,,1.0,,1.0,0.866117,,,0.866117,0.370057,,,0.370057,
03/31/2011,85.0,,,85.0,,2.0,,2.0,0.898045,,,0.898045,0.375857,,,0.375857,
06/30/2011,80.0,,,80.0,,7.0,,7.0,0.85966,,,0.85966,0.358584,,,0.358584,
09/30/2011,68.0,,,68.0,,4.0,,4.0,0.774047,,,0.774047,0.298233,,,0.298233,
12/31/2011,73.0,,,73.0,,2.0,,2.0,0.895596,,,0.895596,0.318736,,,0.318736,
03/31/2012,87.0,,,87.0,,2.0,,2.0,1.095304,,,1.095304,0.387925,,,0.387925,
06/30/2012,84.0,,,84.0,,1.0,,1.0,1.102652,,,1.102652,0.382549,,,0.382549,
09/30/2012,84.0,,,84.0,,1.0,,1.0,1.102652,,,1.102652,0.377528,,,0.377528,
12/31/2012,75.0,,,75.0,,2.0,,2.0,1.023053,,,1.023053,0.342513,,,0.342513,
03/31/2013,86.0,,,86.0,0.0,1.0,,1.0,1.221244,,,1.221244,0.383278,,,0.383278,
06/30/2013,87.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,1.245526,0.0,0.0,1.245526,0.387286,0.0,0.0,0.387286,
09/30/2013,89.0,0.0,0.0,89.0,0.0,2.0,0.0,2.0,1.651206,0.0,0.0,1.651206,0.373494,0.0,0.0,0.373494,
12/31/2013,97.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,1.938062,0.0,0.0,1.938062,0.42585,0.0,0.0,0.42585,
03/31/2014,89.0,0.0,0.0,89.0,0.0,2.0,0.0,2.0,1.921831,0.0,0.0,1.921831,0.372978,0.0,0.0,0.372978,
06/30/2014,108.0,12.0,0.0,120.0,,,,12.0,2.454545,0.272727,0.0,2.727273,0.470629,0.052292,0.0,0.522921,
09/30/2014,107.0,0.0,0.0,107.0,0.0,8.0,0.0,8.0,2.699975,0.0,0.0,2.699975,0.464269,0.0,0.0,0.464269,
12/31/2014,106.0,0.0,0.0,106.0,0.0,1.0,0.0,1.0,2.957589,0.0,0.0,2.957589,0.452682,0.0,0.0,0.452682,
03/31/2015,115.0,0.0,0.0,115.0,0.0,12.0,0.0,12.0,4.570747,0.0,0.0,4.570747,0.528566,0.0,0.0,0.528566,
06/30/2015,116.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,3.687222,0.0,0.0,3.687222,0.525006,0.0,0.0,0.525006,
09/30/2015,100.0,0.0,0.0,100.0,0.0,10.0,0.0,10.0,2.619172,0.0,0.0,2.619172,0.45161,0.0,0.0,0.45161,
12/31/2015,106.0,0.0,0.0,106.0,0.0,9.0,0.0,9.0,2.658641,0.0,0.0,2.658641,0.474018,0.0,0.0,0.474018,
03/31/2016,108.0,0.0,0.0,108.0,0.0,7.0,0.0,7.0,2.591171,0.0,0.0,2.591171,0.478617,0.0,0.0,0.478617,
06/30/2016,111.0,0.0,0.0,111.0,0.0,4.0,0.0,4.0,2.548794,0.0,0.0,2.548794,0.491042,0.0,0.0,0.491042,
09/30/2016,114.0,0.0,0.0,114.0,0.0,13.0,0.0,13.0,2.51046,0.0,0.0,2.51046,0.506487,0.0,0.0,0.506487,
12/31/2016,118.0,0.0,0.0,118.0,0.0,6.0,0.0,6.0,2.50584,0.0,0.0,2.50584,0.506177,0.0,0.0,0.506177,
03/31/2017,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
06/30/2017,,,,,0.0,4.0,0.0,4.0,,,,,,,,,
09/30/2017,,,,,,,,,0.0,0.109942,0.0,0.109942,0.0,0.029538,0.0,0.029538,
12/31/2017,,9.0,,9.0,,,,,0.0,0.130814,0.0,0.130814,0.0,0.03942,0.0,0.03942,
03/31/2018,,4.0,,4.0,,,,,0.0,0.056196,0.0,0.056196,0.0,0.017396,0.0,0.017396,
06/30/2018,,,,,,4.0,,4.0,,,,,,,,,
09/30/2018,,8.0,,8.0,,,,,0.0,0.103748,0.0,0.103748,0.0,0.033637,0.0,0.033637,
12/31/2018,34.0,,,34.0,,11.0,,11.0,0.426975,,0.0,0.426975,0.14949,,0.0,0.14949,
03/31/2019,,,,8.0,,,,,0.0,,0.0,0.096642,0.0,,0.0,0.034643,
06/30/2019,,,,,,1.0,,1.0,,,,,,,,,
09/30/2019,,,,,,9.0,,9.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
