Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
04/30/1989,163.025677,-12.079,72.800003,0.0,141.136002,364.882681,246.149005,57.337628,0.386798,,,,,,167.939999,369.797003,20.143723,,
07/30/1989,178.024254,-12.17,72.800003,0.0,181.473,420.127256,287.635002,63.091417,0.431948,,,,,,188.105626,430.208628,23.15695,,
10/29/1989,196.400246,-14.166,72.800003,0.0,171.586002,426.620251,289.710003,59.226813,0.402198,,,,,,208.789369,439.009374,23.486893,,
01/28/1990,131.892217,-6.577,72.800003,0.0,132.000001,330.115221,250.885003,52.613747,0.39986,0.450401,5.537824,6.305083,15.25349,,131.791271,330.014275,18.146145,,
04/29/1990,157.33074,-7.839,72.800003,0.0,172.347004,394.638747,288.787006,59.679626,0.436721,0.533131,6.909667,8.006142,35.383119,,157.182008,394.490015,21.634419,,
07/29/1990,201.9964,-7.33,72.800003,0.0,197.168991,464.635394,316.661995,62.264811,0.424352,0.607487,7.733612,8.96841,16.998076,,201.912759,464.551753,25.446142,,
10/28/1990,117.656213,-11.4,72.800003,0.0,183.837002,362.893219,315.624003,58.245571,0.506587,0.468964,5.921983,6.891773,11.274758,,117.5745,362.811505,19.855518,,
02/03/1991,172.767127,-5.825,72.800003,0.0,153.487002,393.229132,288.611007,53.181271,0.390325,0.487687,5.956934,6.996213,13.032007,,172.055572,392.517578,21.338105,,
05/05/1991,211.299876,-7.708,72.800003,0.0,181.406006,457.797885,312.531007,58.044163,0.396258,0.550691,7.049877,8.394416,12.418296,,210.953253,457.451262,24.780248,,
08/04/1991,283.924372,-9.911,72.800003,0.0,208.139008,554.952383,342.866009,60.705641,0.375057,0.656312,8.372343,10.012311,15.341328,,283.464987,554.492997,29.929478,,
11/03/1991,325.784593,-10.84,72.800003,0.0,180.086998,567.831594,329.980001,54.575125,0.317149,0.637705,7.8327,9.30231,12.363464,,325.080004,567.127005,30.501912,,
02/02/1992,392.233266,-6.953,72.800003,0.0,134.448002,592.528271,292.151005,46.020037,0.226906,0.655379,7.995793,9.558604,12.242129,,390.423872,590.718877,31.534877,,
05/03/1992,423.889318,-9.978,72.800003,0.0,179.822998,666.534319,334.094004,53.824072,0.269788,0.715168,8.691961,10.435633,19.30447,,423.495011,666.140013,35.379571,,
08/02/1992,559.508228,-11.848,0.0,0.0,206.847998,754.508226,379.267996,54.538743,0.274149,0.780914,9.735716,11.787349,33.414899,,591.865863,786.865861,29.836013,,
11/01/1992,680.475761,-32.459,0.0,0.0,196.436993,844.453754,389.953987,50.374403,0.23262,0.842608,10.09436,12.135397,45.132848,,679.910619,843.888612,33.351217,,
