Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/2006,,1930.609255,1930.609255,1930.609255,5.245931,5.245931,,,,,,,29.84,1930.667806,
03/31/2007,,2759.926624,3987.438244,1776.546351,9.84689,,,,,,,,52.01,3534.150661,
06/30/2007,,4696.633515,6292.758197,3790.701791,13.542346,,,,,,,,89.29,6325.18908,
09/29/2007,156.986533,7597.618571,8628.119375,6315.69723,9.35737,,23.958497,,,24.172007,,126.577234,117.739875,8602.188841,
12/29/2007,,14166.361132,21322.726148,9213.668524,,,,,,,,,266.04,,
03/29/2008,,17364.515987,17364.515987,17364.515987,15.831973,16.311304,,,,,,,228.68,17604.282356,
06/28/2008,,21186.008317,24192.7925,17557.994503,17.0399,17.513647,,,,,,,266.25,20782.079636,
09/27/2008,,19872.610165,22488.276387,15501.695884,12.125136,12.428672,,,,,,,207.13,16233.451457,
12/27/2008,31.917258,10124.549941,15227.67508,6511.548729,7.280951,7.448839,8.710171,23.489376,5269.847166,8.339106,20.875545,23.710042,135.01,10393.036318,
03/28/2009,25.857835,10278.235136,12557.002884,7865.167076,7.070864,7.21394,8.128279,25.72741,,7.820402,18.369299,20.933703,147.36,11477.174574,
06/27/2009,23.014858,13485.300088,16512.579315,10250.745266,5.953146,6.835565,7.628889,30.824015,238.686,7.592406,17.307639,19.753171,160.72,13107.749727,
09/26/2009,19.689119,11709.220881,14164.587532,9238.207637,5.288308,5.978786,6.811126,27.16115,101.391547,6.654136,15.31008,17.763573,152.87,12367.283421,
12/26/2009,17.126415,10906.088602,12905.981115,9181.287949,4.29769,4.818572,5.414832,16.659101,28.631424,5.063146,12.927479,15.393233,133.8,10461.472026,
03/27/2010,14.969925,9116.78253,11016.544209,7836.665958,3.489853,3.880386,4.427776,15.285922,28.647842,4.096483,10.73852,12.918193,116.5,9077.614253,
06/26/2010,15.890695,9548.666058,12010.391152,7933.471853,3.386918,3.742934,4.423914,14.380526,30.767817,4.117935,11.296291,13.812297,119.26,9380.372583,
09/25/2010,18.899331,10411.620169,11837.717995,8886.838151,3.818805,4.395726,4.802957,16.185522,38.480397,4.570607,13.454534,16.292543,147.09,11860.62913,
