Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1999,238399.346924,-2219,0.0,0.0,6504,,242684.346924,22583,28.800425,0.0268,8.307125,43.105568,59.818671,112.302924,2667.454106,245100.0,249385.0,76.348053,,
03/31/2000,209828.585938,-1467,0.0,0.0,6498,,214859.585938,32670,19.889807,0.030243,7.612655,37.127974,53.594309,98.529156,-1291.767723,202969.396973,208000.396973,63.486556,,
06/30/2000,194735.291336,-710,0.0,0.0,5163,,199188.291336,31293,16.498898,0.02592,7.567657,37.127361,52.961524,448.424203,-124.120021,194250.597153,198703.597153,59.645928,,
09/30/2000,103222.126953,-1467,0.0,0.0,6498,,108253.126953,32670,19.889807,0.060026,3.745265,22.060959,37.009616,-276.811155,-41.666714,105442.863525,110473.863525,31.986556,,
12/31/2000,45785.128052,-3814,0.0,0.0,8129,,50100.128052,33877,23.995631,0.162255,1.915143,29.662598,,,,45727.199341,50042.199341,14.772302,,
03/31/2001,33913.354189,-1402,0.0,0.0,5370,,37881.354189,27430,19.577105,0.141758,1.525198,,,,,33905.976487,37873.976487,11.13653,,
06/30/2001,21176.87625,-2285,0.0,0.0,6210,,25101.87625,26035,23.852506,0.247392,1.076825,,,,,21146.291697,25071.291697,7.360984,,
09/30/2001,19563.176865,-2390,1834.0,0.0,4409,,23416.176865,17266,25.535735,0.188289,1.099661,,,,,19486.01072,23339.01072,6.858533,,
12/31/2001,21552.892163,-3069,1838.0,0.0,3339,,23660.892163,15804,21.127563,0.141119,1.152672,,,,,21522.690308,23630.690308,6.916177,,
03/31/2002,16206.067808,-4824,3592.0,0.0,3320,,18294.067808,16976,19.557022,0.18148,1.008716,,,,,16188.898462,18276.898462,5.339416,,
06/30/2002,5698.122646,-5423,1847.0,0.0,3410,,5532.122646,6177,55.204792,0.6164,0.363979,,,,,5691.31,5525.31,1.61164,,
09/30/2002,2652.635645,-4420,1680.0,0.0,3356,,3268.635645,302,1111.258278,1.026728,0.26529,,,,,2614.096074,3230.096074,0.936489,,
12/31/2002,4678.822354,-3738,1298.0,0.0,4959,,7197.822354,1915,258.955614,0.688958,0.665418,,,,,4512.311938,7031.311938,1.938363,,
03/31/2003,5957.177871,-3439,2112.0,0.0,4593,,9223.177871,2835,162.010582,0.497985,0.950451,,,,,5799.443928,9065.443928,2.275922,,
06/30/2003,8409.275,-4928,933.0,0.0,6455,,10869.275,3430,188.19242,0.593876,1.246476,,,,,8364.818198,10824.818198,2.623844,,
09/30/2003,9005.04,-4507,868.0,0.0,5980,,11346.04,2609,229.206593,0.527056,1.339556,17.924234,,,,9024.48,11365.48,2.721526,,
12/31/2003,11939.36,-4277,0.0,0.0,6490,,14152.36,2657,244.260444,0.458581,1.635355,12.013888,49.483776,,,14586.24,16799.24,3.366403,,
03/31/2004,17578.47,-4150,0.0,0.0,6273,,19701.47,2753,227.860516,0.318403,2.332915,13.438929,28.347439,,,17862.06,19985.06,4.606376,,
06/30/2004,16269.12,-4121,0.0,0.0,6162,,18310.12,3098,198.902518,0.336535,2.111894,9.384992,14.790081,22.121704,27.381693,19266.66,21307.66,4.25421,,
09/30/2004,13932.15,-4237,0.0,0.0,5990,,15685.15,4611,129.906745,0.38189,1.734124,8.229355,12.930874,,,16411.09,18164.09,3.568862,,
12/31/2004,16604.16,-3685,0.0,0.0,5962,,18881.16,5245,113.670162,0.315764,2.070076,9.818596,15.313187,,,18792.48,21069.48,4.275625,,
03/31/2005,12174.25,-2765,0.0,0.0,4722,,14131.25,4243,111.289182,0.334153,1.525723,7.626147,11.825314,,,13879.25,15836.25,3.19206,,
06/30/2005,12932.04,-2097,0.0,0.0,4462,,15297.04,4392,101.593807,0.29169,1.62527,8.12376,12.237632,,,15498.66,17863.66,3.442178,,
09/30/2005,14452.75,-2767,0.0,0.0,5434,0.0,17119.75,5809,93.5445,0.317411,1.813341,9.253919,13.684852,,,17098.25,19765.25,3.84973,,
12/31/2005,11860.94,-2154,0.0,0.0,5417,,15123.94,5712,94.835434,0.358174,1.652348,10.772037,17.940617,,,11842.32,15105.32,3.391778,,
03/31/2006,13654.85,-1856,0.0,0.0,5415,,17213.85,5970,90.703518,0.314572,1.922047,12.510065,20.789674,,,15640.4,19199.4,3.844952,,
06/30/2006,10846.44,-1956,0.0,0.0,5415,,14305.44,6098,88.799606,0.378527,1.650755,12.21643,22.63519,15.199366,19.484746,10935.98,14394.98,3.191754,,
09/30/2006,10492.56,-1967,0.0,0.0,5050,,13575.56,5707,88.487822,0.371992,1.543379,11.046021,19.818336,-78.966404,-36.999131,12907.44,15990.44,3.027556,,
