Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1992,26.302999,,,-19.356001,,6.946999,,-3.31,,,,,,3.637,-0.103,,0.103,,0.0,0.0,3.534,-1.358,2.176,0.0,,,2.176,0.0,2.176,0.0,,2.176,2.176,,227.647995,0.009375,0.009375,,227.647995,0.009375,0.009375,0.009375,
09/30/1992,27.778999,,,-19.363001,,8.415998,,-3.487,,,,,,4.929,-0.059,,0.059,,0.0,0.0,4.87,-1.899,2.971,0.0,,,2.971,0.0,2.971,0.0,,2.971,2.971,,229.983994,0.013125,0.013125,,229.983994,0.013125,0.013125,0.013125,
12/31/1992,26.889999,,,-7.261,,19.628999,,-13.857,,,,,,5.772,-0.231,,0.454,,0.18,-0.403,5.541,-2.212,3.329,0.0,,,3.329,0.0,3.329,0.0,,3.329,3.329,,231.52,0.014375,0.014375,0.014375,231.52,0.014375,0.014375,0.014375,
03/31/1993,24.136999,,,-13.267,,10.869999,,-6.501,,,,,,4.369,-0.049,,0.049,,0.0,0.0,4.32,-1.76,2.56,0.0,,,2.56,0.0,2.56,0.0,,2.56,2.56,,232.063995,0.01125,0.01125,,232.063995,0.01125,0.01125,0.01125,
06/30/1993,29.834,,,-17.174999,,12.659,,-7.065,,,,,,5.594,-0.026,,0.026,,0.0,0.0,5.568,-2.254,3.314,0.0,,,3.314,0.0,3.314,0.0,,3.314,3.314,,231.360001,0.014375,0.014375,,231.360001,0.014375,0.014375,0.014375,
09/30/1993,32.334,,,-17.886,,14.448,,-7.547,,,,,,6.901,-0.092,,0.092,,0.0,0.0,6.809,-2.737,4.072,0.0,,,4.072,0.0,4.072,0.0,,4.072,4.072,,232.800003,0.0175,0.0175,,232.800003,0.0175,0.0175,0.0175,
12/31/1993,34.266998,,,-18.087999,,16.178999,,-8.63,,,,,,7.549,-0.126,,0.481,,0.083,-0.438,7.423,-2.811,4.612,0.0,,,4.612,0.0,4.612,0.0,,4.612,4.612,,233.264,0.019375,0.019375,0.019375,233.264,0.019375,0.019375,0.019375,
03/31/1994,30.514999,,,-8.929,,21.585999,,-16.778,,,,,,4.808,-0.084,,,,0.0,0.084,4.724,-1.722,3.002,0.0,,,3.002,0.0,3.002,0.0,,3.002,3.002,,237.856003,0.0125,0.0125,,237.856003,0.0125,0.0125,0.0125,
06/30/1994,39.793999,,,-12.67,,27.123999,,-18.537001,,,,,,8.587,-0.334,,,,0.0,0.334,8.253,-3.35,4.903,0.0,,,4.903,0.0,4.903,0.0,,4.903,4.903,,237.184006,0.020625,0.020625,,237.184006,0.020625,0.020625,0.020625,
09/30/1994,40.932999,,,-19.907,,21.025999,,-12.23,,,,,,8.796,-0.409,,,,0.0,0.409,8.387,-3.318,5.069,0.0,,,5.068999,0.0,5.069,0.0,,5.069,5.069,,237.712006,0.02125,0.02125,,237.712006,0.02125,0.02125,0.02125,
12/31/1994,44.674999,,,-4.92,,39.754999,,-28.167,,,,,,11.588,-0.501,,,,0.0,0.501,11.087,-4.56,6.527,0.0,,,6.527,0.0,6.527,0.0,,6.527,6.527,,238.912,0.0275,0.0275,0.0275,238.912,0.0275,0.0275,0.0275,
04/01/1995,43.192001,,,-12.068,,31.124002,,-22.84,,,,,,8.284,-0.468,,,,0.0,0.468,7.816,-3.275,4.541,0.0,,,4.541,0.0,4.541,0.0,,4.541,4.541,,239.136002,0.01875,0.01875,,239.136002,0.01875,0.01875,0.01875,
07/01/1995,48.966999,,,-14.219,,34.747999,,-23.983999,,,,,,10.764,-0.493,,,,0.0,0.493,10.271,-4.087,6.184,0.0,,,6.184,0.0,6.184,0.0,,6.184,6.184,,239.535995,0.02625,0.02625,0.02625,239.535995,0.02625,0.02625,0.02625,
09/30/1995,41.723999,,,-11.724,,29.999999,,-24.476,,,,,,5.524,0.251,,,,0.0,-0.251,5.775,-2.284,3.491,0.0,,,3.491,0.0,3.491,0.0,,3.491,3.491,,257.808014,0.01375,0.01375,0.01375,257.808014,0.01375,0.01375,0.01375,
12/31/1995,53.018002,,,-14.259,,38.759002,,-26.066,,,,,,12.693,0.665,,,,0.0,-0.665,13.358,-5.053,8.305,0.0,,,8.305,0.0,8.305,0.0,,8.305,8.305,,269.847992,0.03125,0.03125,0.03125,269.847992,0.03125,0.03125,0.03125,
03/30/1996,52.582001,,,-17.284,,35.298,,-29.013,,,,,,6.285,0.671,,,,0.0,-0.671,6.956,-2.734,4.222,0.0,,,4.222,0.0,4.222,0.0,,4.222,4.222,,269.608002,0.01625,0.01625,0.01625,269.608002,0.01625,0.01625,0.01625,
06/29/1996,46.709,,,-13.879,,32.83,,-30.594999,,,,,,2.235,0.593,,,,0.0,-0.593,2.828,-1.139,1.689,0.0,,,1.689,0.0,1.689,0.0,,1.689,1.689,,269.471985,0.00625,0.00625,0.00625,269.471985,0.00625,0.00625,0.00625,
09/28/1996,43.401001,,,-13.782,,29.619001,,-29.24,,,,,,0.379,0.535,,,,0.0,-0.535,0.914,-0.144,0.77,0.0,,,0.77,0.0,0.77,0.0,,0.77,0.77,,267.864014,0.0025,0.0025,0.0025,267.864014,0.0025,0.0025,0.0025,
12/28/1996,46.415001,,,-13.947,,32.468001,,-30.766001,,,,,,1.702,0.502,,,,0.0,-0.502,2.204,-0.634,1.57,0.0,,,1.57,0.0,1.57,0.0,,1.57,1.57,,263.032016,0.00625,0.00625,0.00625,267.824008,0.00625,0.00625,0.00625,
03/29/1997,51.129002,,,-15.147,,35.982002,,-33.443001,,,,,,2.539,0.584,,,,0.0,-0.584,3.123,-1.187,1.936,0.0,,,1.936,0.0,1.936,0.0,,1.936,1.936,,267.84,0.0075,0.0075,0.0075,267.84,0.0075,0.0075,0.0075,
06/28/1997,63.32,,,-21.879,,41.441,,-36.536999,,,,,,4.904,0.574,,,,0.0,-0.574,5.478,-2.154,3.324,0.0,,,3.324,0.0,3.324,0.0,,3.324,3.324,,267.976016,0.0125,0.0125,0.0125,267.976016,0.0125,0.0125,0.0125,
09/27/1997,60.777,,,-15.835,,44.942,,-38.285,,,,,,6.657,0.546,,,,0.0,-0.546,7.203,-2.758,4.445,0.0,,,4.445,0.0,4.445,0.0,,4.445,4.445,,276.056,0.01625,0.01625,0.01625,276.056,0.01625,0.01625,0.01625,
01/03/1998,69.831001,,,-19.082001,,50.749,,-42.679001,,,,,,8.07,0.61,,,,0.0,-0.61,8.68,-3.237,5.443,0.0,,,5.443,0.0,5.443,0.0,,5.443,5.443,,262.063992,0.02125,0.02125,0.02125,269.359984,0.02,0.02,0.02,
04/04/1998,73.674004,,,-22.072001,,51.602003,,-45.618,,,,,,5.984,-4.878,,,,0.0,4.878,1.106,-0.435,0.671,0.0,,,0.671,0.0,0.671,0.0,,0.671,0.671,,261.35199,0.0025,0.0025,0.015,266.81601,0.0025,0.0025,0.01375,
07/04/1998,79.152,,,-21.237,,57.915,,-49.105,,,,,,8.81,-0.084,,,,0.0,0.084,8.726,-3.356995,5.369,0.0,,,5.369005,0.0,5.369,0.0,,5.369,5.369,,261.928008,0.02,0.02,0.02,269.287992,0.02,0.02,0.02,
10/03/1998,82.832001,,,-20.174999,,62.657001,,-52.327,,,,,,10.33,-0.145,,,,0.0,0.145,10.185,-3.837,6.348,0.0,,,6.348,0.0,6.348,0.0,,6.348,6.348,,262.167999,0.02375,0.02375,0.02375,269.920013,0.02375,0.02375,0.02375,
01/02/1999,95.244003,,,-26.059999,,69.184004,,-55.73999,,,,,,13.44401,2.311,,,,0.0,-2.311,15.75501,-5.05,8.201008,0.0,,,10.70501,0.0,8.201008,0.0,,8.201008,8.201008,,264.944,0.03125,0.03125,0.03125,270.959991,0.03,0.03,0.03,
04/03/1999,86.743,,,-57.671,,29.072,,-24.198,,,,,,4.874,-0.331,,0.331,,,0.0,4.543,-1.726,2.817,,,,2.817,,2.817,0.0,0.0,2.817,2.817,,268.472,0.01,0.01,0.01,271.384,0.01,0.01,0.01,
07/03/1999,82.781998,,,-21.931999,,60.849998,,-59.445999,,,,,,1.404,-0.976,,,0.0,0.0,0.976,0.428,-0.168,0.26,1.395,,,-1.135,0.0,-1.135,0.0,,-1.135,-1.135,,268.920013,-0.00375,0.00125,0.00125,271.287994,-0.00375,0.00125,0.00125,
10/02/1999,80.929001,,,-17.9,,63.029001,,-60.861,,,,,,2.168,-1.022,,,0.0,0.0,1.022,1.146,-0.466,0.68,0.0,,,0.68,0.0,0.68,0.0,,0.68,0.68,,268.976013,0.0025,0.0025,0.0025,270.895996,0.0025,0.0025,0.0025,
01/01/2000,89.742996,,,-31.638,,58.104996,,-62.853001,,,,,,-4.748,-1.067,,,-0.756,0.0,1.823,-5.815,2.242,-3.573,-0.865,,,-2.708,0.0,-3.573,0.0,,-3.573,-3.573,,269.584015,-0.01375,0.01125,0.01125,271.615997,-0.01375,0.01125,0.01125,
04/01/2000,87.107,,,-18.382,,68.725,,-26.466,,,,,,4.935,-0.949,0.949,0.949,0.0,0.0,0.0,3.986,-1.594,2.392,0.0,,,2.392,0.0,2.392,0.0,,2.392,2.392,,270.224,0.00875,0.00875,0.00875,277.575992,0.00875,0.00875,0.00875,
07/01/2000,93.501999,,,-19.479,,74.022999,,-66.456001,,,,,,7.567,-7.523,,,,0.0,7.523,0.044,-2.657,-2.613,0.0,,,-2.613,0.0,-2.613,0.0,,-2.613,-2.613,,270.640016,-0.01,-0.01,0.015,270.640016,-0.01,-0.01,0.015,
09/30/2000,104.324997,,,-23.903,,80.421997,,-69.350998,,,,,,11.071,184.516998,,,,0.0,-184.516998,195.587998,-72.251999,123.335999,0.0,,,123.335999,0.0,123.335999,0.0,,123.335999,123.335999,,273.504,0.45125,0.45125,0.0225,286.056,0.43125,0.43125,0.02125,
12/30/2000,119.57,,,-28.354,,91.216,,-77.599998,,,,,,13.616,-37.439999,,,,0.0,37.439999,-23.823999,9.645,-17.85,0.0,,,-14.178999,0.0,-17.85,0.0,,-17.85,-17.85,,277.56,-0.06375,-0.06375,0.02625,277.56,-0.06375,-0.06375,0.02625,
03/31/2001,120.901001,,,-25.738001,,95.163,,-83.833,,,,,,11.33,-0.902,,,,0.0,0.902,10.428,-4.1,6.328,0.0,,,6.328,0.0,6.328,0.0,,6.328,6.328,,278.359984,0.0225,0.0225,0.0225,294.119992,0.02125,0.02125,0.02125,
06/30/2001,129.891006,,,-29.847,,100.044006,,-86.550003,,,,,,13.494,-120.964002,,1.023,,0.0,119.941002,-107.470002,38.487,-68.983002,0.0,,,-68.983002,0.0,-68.983002,0.0,,-68.983002,-68.983002,,278.847992,-0.2475,-0.2475,0.0275,278.847992,-0.2475,-0.2475,0.02625,
09/29/2001,139.869003,,,-28.354,,111.515003,,-94.695,,,,,,16.82,-1.361,,1.836,,0.0,-0.475,15.459,-6.217,9.242,0.0,,,9.242,0.0,9.242,0.0,0.0,9.242,9.242,,279.488008,0.0325,0.0325,0.0325,294.384,0.03125,0.03125,0.03125,
12/29/2001,151.787003,,,-31.667,,120.120003,,-100.389999,,,,,,19.73,-1.461,,1.791,,0.0,-0.33,18.269,-7.223,11.046,0.0,,,11.046,0.0,11.046,0.0,0.0,11.046,11.046,,280.295992,0.04,0.04,0.04,296.808016,0.0375,0.0375,0.0375,
03/30/2002,181.421997,,,-46.585999,,134.835998,,-116.153,,,,,,18.683001,-1.512,,1.523,-0.353,0.0,0.342,17.171001,-6.767,10.404,0.786,,,9.618001,0.0,9.618,0.0,0.0,9.618,9.618,,283.015992,0.03375,0.03625,0.03625,297.704008,0.0325,0.035,0.035,
06/29/2002,186.824005,,,-45.244999,,141.579006,,-120.706001,,,,,,20.872999,2.955,,1.373,-0.24,0.0,-4.088,23.827999,-9.136,14.692,0.0,,,14.691999,0.0,14.692,0.0,0.0,14.692,14.692,,283.536008,0.05125,0.05125,0.0425,299.824008,0.04875,0.04875,0.04,
09/28/2002,196.988998,,,-43.828999,,153.159999,,-129.231995,,,,,,23.927999,-1.212,,1.617,-0.372,0.0,-0.033,22.715999,-8.948,13.768,0.0,,,13.767999,0.0,13.768,0.0,0.0,13.768,13.768,,283.967984,0.04875,0.04875,0.04875,295.303984,0.04625,0.04625,0.04625,
12/28/2002,205.668,,,-45.531,,160.137,,-132.801,,,,,,27.336,-10.426,1.414,1.529,-0.115,0.0,9.012,16.91,-6.966,9.944,0.0,,,9.944,0.0,9.944,0.0,0.0,9.944,9.944,9.904,284.152,0.035,0.035,0.035,292.848,0.03375,0.03375,0.03375,
03/29/2003,198.190994,,,-48.251999,,149.938995,,-138.690994,,,,,,11.248,-1.83,,2.255,-0.409,0.0,-0.016,9.418,-3.825,5.593,0.0,,,5.593,0.0,5.593,0.0,0.0,5.593,5.593,,284.471984,0.02,0.02,0.02,293.679992,0.01875,0.01875,0.01875,
06/28/2003,207.695007,,,-53.096001,,154.599006,,-138.251999,,,,,,16.347,-1.476,,1.794,-0.191,0.0,-0.127,14.871,-5.928,8.943,0.0,,,8.943,0.0,8.943,0.0,,8.943,8.943,,283.16,0.03125,0.03125,0.03125,285.847992,0.03125,0.03125,0.03125,
09/27/2003,206.292007,,,-45.435001,,160.857006,,-139.132004,,,,,,21.725,-1.679,,1.997,-0.294,0.0,-0.024,20.046,-7.999,12.047,0.0,,,12.047,0.0,12.047,0.0,,12.047,12.047,,282.872008,0.0425,0.0425,0.0425,290.920016,0.04125,0.04125,0.04125,
01/03/2004,227.408997,,,-47.507,,179.901997,,-151.125,,,,,,28.777,-1.89,,2.19,-0.325,0.0,0.025,26.887,-10.679,16.208,0.0,,,16.208,0.0,16.208,0.0,,16.208,16.208,,283.951992,0.0575,0.0575,0.0575,295.480008,0.055,0.055,0.055,
04/03/2004,218.727005,,,-46.673,,172.054005,,-149.541,,,,,,22.513,0.899,,2.557,,0.0,-3.456,23.412,-9.283,14.129,0.0,,,14.129,0.0,14.129,0.0,,14.129,14.129,,285.287992,0.05,0.05,0.04375,297.776,0.0475,0.0475,0.04125,
07/03/2004,228.389999,,,-50.563999,,177.826,,-151.919998,,,,,,25.906,-1.966,,2.23,,0.0,-0.264,23.94,-9.626,14.314,0.0,,,14.314,0.0,14.314,0.0,,14.314,14.314,,288.351992,0.05,0.05,0.05,300.079984,0.0475,0.0475,0.0475,
10/02/2004,231.067001,,,-45.013,,186.054001,,-159.697998,,,,,,26.356001,-1.533,,2.063,,0.0,-0.53,24.823001,-10.044,14.779,0.0,,,14.779001,0.0,14.779,0.0,,14.779,14.779,,290.023984,0.05125,0.05125,0.0575,301.224,0.04875,0.04875,0.05625,
01/01/2005,248.171997,,,-54.098,,194.073997,0.0,-157.384995,113.956,97.635,,,43.428995,36.688999,-0.944,0.66,2.323,-1.663,0.0,0.284,35.744999,-14.319,21.426001,0.0,,,21.425999,,21.426001,0.0,0.0,21.426001,21.426001,,291.959992,0.07375,0.07375,0.07375,304.44,0.07,0.07,0.07,
04/02/2005,262.534,,,-55.408,,207.126,,-178.091,,,,,,29.035,-8.094,1.742,,,0.0,6.352,20.941,-8.421,12.52,0.0,,,12.52,0.0,12.52,0.0,0.0,12.52,12.52,3.941,293.92,0.0425,0.0425,0.055,306.352,0.04125,0.04125,0.05375,
07/02/2005,277.815,,,-59.601,,218.214,,-184.006,,,,,,34.208,-1.319,1.366,,,0.0,-0.047,32.889,-13.086,19.803,0.0,,,19.803,0.0,19.803,0.0,0.0,19.803,19.803,,297.256,0.06625,0.06625,0.06625,311.888,0.06375,0.06375,0.06375,
10/01/2005,294.622,,,-65.305,,229.317,,-193.478,,,,,,35.839,0.31,1.358,,,0.0,-1.668,36.149,-9.593,26.556,0.0,,,26.556,0.0,26.556,0.0,0.0,26.556,26.556,-4.794,303.112,0.0875,0.0875,0.07125,319.176,0.08375,0.08375,0.06875,
12/31/2005,325.814,,,-74.372,,251.442,,-203.706,145.608,124.065,,,58.098,47.736,-1.392,1.392,,,0.0,1.079,45.265,-17.893,27.372,0.0,,,27.372,,27.372,0.0,0.0,27.372,27.372,,307.032,0.08915,0.08915,0.08915,323.24,0.08468,0.08468,0.08468,
04/01/2006,321.224,,,-68.018,,253.206,,-221.212,162.195,139.524,,,59.017,31.994,1.432,0.693,0.693,,,-2.125,33.426,-13.282,20.144,,,,20.144,,20.144,,0.0,20.144,20.144,,308.624,0.065,0.065,0.065,325.624,0.0625,0.0625,0.0625,
07/01/2006,330.572,,,-64.192,,266.38,,-226.467,165.579,141.877,,,60.888,39.913,-0.545,0.478,0.478,,,0.067,39.368,-15.495,23.873,,,,23.873,,23.873,0.0,0.0,23.873,23.873,,310.096,0.0775,0.0775,0.0775,325.652,0.0725,0.0725,0.0725,
09/30/2006,345.452,,,-69.803,,275.649,,-231.772,169.612,144.198,,,62.16,43.877,-0.046,0.013,,,,0.033,43.831,-17.103,26.728,,,,26.728,,26.728,0.0,0.0,26.728,26.728,,311.376,0.085,0.085,0.085,327.184,0.0825,0.0825,0.0825,
12/30/2006,380.79,,,-88.957,,291.833,,-241.45,,,,,,50.383,13.11,-0.487,,,0.0,-12.623,63.493,-11.773,39.146,0.0,,,51.72,,39.146,0.0,0.0,39.146,39.146,5.028,310.764,0.125,0.125,0.14,326.892,0.1175,0.1175,0.135,
03/31/2007,365.852,,,-72.463,,293.389,,-249.196,183.613,157.158,,,65.583,44.193,-0.442,-0.12,,-0.12,0.0,0.562,43.751,-16.171,27.58,0.0,,,27.58,0.0,27.58,0.0,0.0,27.58,27.58,,314.844,0.0875,0.0875,0.0875,330.592,0.0825,0.0825,0.0825,
06/30/2007,386.588,,,-80.962,,305.626,,-256.604,193.731,165.844,,,62.873,49.022,0.009,-0.424,,,0.0,0.415,49.031,-17.916,31.115,0.0,,,31.115,0.0,31.115,0.0,0.0,31.115,31.115,,316.892,0.0975,0.0975,0.0975,332.368,0.0925,0.0925,0.0925,
09/29/2007,372.936,,,-57.809,,315.127,,-261.171,192.916,164.38,,,68.255,53.956,-0.38,0.19,,,0.0,0.19,53.576,-22.342,31.234,0.0,,,31.234,0.0,31.234,0.0,0.0,31.234,31.234,,318.536,0.0975,0.0975,0.0975,333.528,0.0925,0.0925,0.0925,
12/29/2007,394.501,,,-68.876,,325.625,,-271.027,,,,,,54.598,12.514,-1.155,,,0.0,-11.359,67.112,-22.586,32.589,0.0,,,44.526,0.0,32.589,0.0,0.0,32.589,32.589,,317.58,0.1025,0.1025,0.1,332.872,0.1,0.1,0.0975,
03/29/2008,384.765,,,-64.374,,320.391,0.0,-263.925,194.761,171.082,,,69.164,56.466,0.817,-1.03,0.0,-1.03,,0.213,57.283,-20.466,36.817,,,,36.817,,36.817,,0.0,36.817,36.817,,321.528,0.115,0.115,0.115,334.116,0.11,0.11,0.11,
06/28/2008,402.8,,,-71.786,,331.014,,-280.578,211.903,182.915,,,68.675,50.436,0.502,-0.46,2.785,-0.46,0.0,-2.827,53.723,-18.436,35.287,0.0,,,35.287,0.0,35.287,0.0,0.0,35.287,35.287,,322.472,0.11,0.11,0.125,334.324,0.105,0.105,0.12,
09/27/2008,422.728,,,-72.317,,350.411,,-282.66,214.568,178.75,,,68.092,67.751,-2.369,-0.428,2.576,-3.004,0.0,2.797,67.958,-22.944,45.014,0.0,,,45.014,0.0,45.014,0.0,0.0,45.014,45.014,,323.128,0.14,0.14,0.135,334.724,0.135,0.135,0.13,
01/03/2009,465.735,,,-87.586,,378.149,,-276.702,,,,,,101.447,8.783,-1.138,,,0.0,-7.645,110.23,-30.927,71.54,0.0,,,79.303,0.0,71.54,0.0,0.0,71.54,71.54,,321.656,0.2225,0.2225,0.1575,331.796,0.215,0.215,0.1525,
04/04/2009,392.322,384.017,8.305,-65.531,65.531,326.791,0.0,-264.811,200.075,173.353,26.722,64.736,0.0,61.98,-0.117,0.321,2.054,-1.733,-5.5,5.296,61.863,-21.033,40.83,0.0,0.0,0.0,40.83,,40.83,0.0,0.0,40.83,40.83,0.0,321.332,0.1275,0.1275,0.1275,331.428,0.1225,0.1225,0.1225,
07/04/2009,403.806,395.746,8.06,-66.889,66.889,336.917,0.0,-270.761,205.671,171.633,34.038,65.09,0.0,66.156,0.067,0.146,2.099,-1.953,1.6,-1.813,66.223,-22.478,43.745,0.0,0.0,0.0,43.745,,43.745,0.0,0.0,43.745,43.745,0.0,322.764,0.135,0.135,0.135,334.36,0.13,0.13,0.13,
10/03/2009,409.415,402.514,6.901,-69.479,69.479,339.936,0.0,-269.226,202.474,171.415,31.059,66.752,0.0,70.71,0.177,-0.18,2.191,-2.371,-0.03,0.033,70.887,-22.493,48.394,0.0,0.0,0.0,48.394,,48.394,0.0,0.0,48.394,48.394,0.0,324.9,0.15,0.15,0.15,336.688,0.1425,0.1425,0.1425,
01/02/2010,466.321,459.155,7.166,-79.299,79.299,387.022,0.0,-293.862,219.389,184.238,35.151,74.473,0.0,93.16,0.548,-0.595,2.149,-2.744,0.0,0.047,93.708,-33.212,60.496,0.0,0.0,0.0,60.496,,60.496,0.0,0.0,60.496,60.496,0.0,326.704,0.185,0.185,0.185,339.26,0.1775,0.1775,0.1775,
04/03/2010,431.337,423.996,7.341,-68.084,68.084,363.253,0.0,-287.597,220.818,187.593,33.225,66.779,0.0,75.656,1.707,-1.783,1.874,-3.657,0.2,-0.124,77.363,-27.077,50.286,0.0,0.0,0.0,50.286,,50.286,0.0,0.0,50.286,50.286,0.0,327.828,0.1525,0.1525,0.1525,340.42,0.1475,0.1475,0.1475,
07/03/2010,456.001,447.477,8.524,-78.211,78.211,377.79,0.0,-291.438,223.45,190.03,33.42,67.988,0.0,86.352,-0.074,-0.421,1.726,-2.147,-0.7,1.195,86.278,-30.801,55.477,0.0,0.0,0.0,55.477,,55.477,0.0,0.0,55.477,55.477,0.0,329.338,0.17,0.17,0.17,341.346,0.165,0.165,0.165,
10/02/2010,462.683,454.728,7.955,-79.148,79.148,383.535,0.0,-289.543,222.286,189.32,32.966,67.257,0.0,93.992,0.092,-0.087,1.679,-1.766,0.9,-0.905,94.084,-33.212,60.872,0.0,0.0,0.0,60.872,,60.872,0.0,0.0,60.872,60.872,0.0,330.19,0.185,0.185,0.185,341.442,0.18,0.18,0.18,
01/01/2011,500.201,491.568,8.633,-94.913,94.913,405.288,0.0,-301.955,231.128,200.209,30.919,70.827,0.0,103.333,1.154,-1.148,1.628,-2.776,0.6,-0.606,104.487,-33.85,70.637,0.0,0.0,0.0,70.637,,70.637,0.0,0.0,70.637,70.117,-0.52,331.978,0.215,0.215,0.21121,343.374,0.205,0.205,0.203486,
04/02/2011,491.664,481.373,10.291,-90.68,90.68,400.984,0.0,-307.285,236.141,201.348,34.793,71.144,0.0,93.699,2.011,-1.976,1.502,-3.478,,-0.035,95.71,-31.154,64.556,0.0,0.0,0.0,64.556,,64.556,0.0,0.0,64.556,64.556,0.0,334.22,0.19,0.19,0.19,345.306,0.185,0.185,0.185,
07/02/2011,524.223,512.475,11.748,-98.482,98.482,425.741,0.0,-317.768,247.978,210.213,37.765,69.79,0.0,107.973,2.88,-2.9,1.0,-3.9,,0.02,110.853,-38.809,72.044,0.0,0.0,0.0,72.044,,72.044,0.0,0.0,72.044,72.044,0.0,336.598,0.215,0.215,0.215,347.182,0.21,0.21,0.21,
