Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/1992,170.800003,172.557999,172.557999,,3.900584,2.598425,0.756169,0.63,0.63,,0.63,0.63,0.63,0.25,3.135746,,18.674549,15.802652,,
12/31/1992,171.472,171.135148,171.135148,,3.92564,2.693608,0.882636,0.635,0.635,0.635,0.635,0.635,0.635,0.25,0.509101,,19.224036,16.182041,,
03/31/1993,172.171997,173.578995,173.578995,,3.926005,2.735435,0.948421,0.7,0.7,,0.7,0.7,0.7,0.27,2.879231,,18.489336,16.604884,,
06/30/1993,173.498001,174.712006,174.712006,,3.862757,2.698687,0.987768,0.71,0.71,,0.71,0.71,0.71,0.27,-1.532264,,14.984587,17.005458,,
09/30/1993,172.011993,174.300003,174.300003,,3.915054,2.703666,0.999541,0.71,0.71,,0.71,0.71,0.71,0.27,1.699386,,16.087907,17.293556,,
12/31/1993,171.376007,173.175003,173.175003,,4.063369,2.805497,0.970631,0.71,0.71,0.71,0.71,0.71,0.71,0.3,0.136711,,18.865605,17.610091,,
03/31/1994,171.416,172.738998,172.738998,,3.932488,2.682006,1.015856,0.72,0.72,,0.72,0.72,0.72,0.3,2.899218,,14.752077,18.047282,,
06/30/1994,171.182007,172.557999,172.557999,,4.191675,2.78642,1.100685,0.78,0.78,,0.78,0.78,0.78,0.3,1.082453,,14.257713,18.396466,,
09/30/1994,170.759995,172.097,172.097,,4.412767,2.81873,1.137027,0.8,0.8,,0.8,0.8,0.8,0.3,1.241143,,15.890051,18.826899,,
12/31/1994,170.934006,171.973007,171.973007,,4.698534,2.92172,1.165258,0.83,0.83,0.83,0.83,0.83,0.83,0.33,-0.355219,,16.839739,19.226759,,
03/31/1995,171.207001,172.205002,172.205002,,4.928753,2.939288,1.169188,0.83,0.83,,0.83,0.83,0.83,0.33,2.456276,2.26206,14.309806,19.888106,,
06/30/1995,170.399994,171.985992,171.985992,,5.63525,3.350354,1.400957,0.94,0.94,,0.94,0.94,0.94,0.33,-2.684503,-2.921168,15.551444,20.747143,,
09/30/1995,170.326004,171.792999,171.792999,,5.571915,3.133416,1.258713,0.88,0.88,,0.88,0.88,0.88,0.36,1.588563,1.361644,19.280356,21.239516,,
12/31/1995,170.358994,172.371994,172.371994,,5.686573,3.223157,1.220297,0.85,0.85,0.85,0.85,0.85,0.85,0.36,0.004154,-0.417405,19.29867,22.151792,,
03/31/1996,168.968002,210.210999,207.694,,5.710627,3.208884,1.252699,0.86,0.86,0.86,0.85,0.85,0.85,0.36,2.353274,2.159253,20.835466,22.071333,,
06/30/1996,166.798004,208.209,205.966995,,5.858162,3.361194,1.346789,0.91,0.91,0.91,0.9,0.9,0.9,0.36,0.614482,0.476455,20.270332,22.180193,,
09/30/1996,165.212997,206.167007,203.800995,,6.092316,3.495243,1.354728,0.93,0.93,0.93,0.92,0.92,0.92,0.4,1.810011,1.730178,22.985171,22.572037,,
12/31/1996,201.253006,205.179001,202.139008,,6.206407,3.621083,1.418039,1.0,1.0,1.0,0.98,0.98,0.98,0.4,2.824546,1.720588,20.014627,22.898545,,
03/31/1997,163.843994,203.307007,200.110001,,6.229833,3.651387,1.398466,0.97,0.97,0.97,0.95,0.95,0.95,0.4,0.929704,0.768497,19.308996,22.436464,,
06/30/1997,159.539993,199.819,196.675995,,6.669416,3.926717,1.468623,1.0,1.0,1.0,0.98,0.98,0.98,0.4,3.149652,2.999227,22.879454,23.065232,,
09/30/1997,193.837006,198.554993,194.981003,,6.82148,4.004401,1.5013,1.02,1.02,1.02,1.0,1.0,1.0,0.44,2.253702,1.943651,20.331098,23.303193,,
12/31/1997,205.927002,205.934006,201.414993,,6.857394,4.056485,1.465809,0.02,0.02,1.0,0.02,0.02,1.02,0.44,1.883822,1.685287,28.865777,25.12687,,
03/31/1998,206.130997,210.158005,205.893997,,6.884873,4.074271,1.569818,0.95,0.95,1.066,0.93,0.93,1.044,0.44,0.142734,-0.210148,20.288089,25.4047,22.400154,
06/30/1998,206.623001,210.662003,206.718002,,7.19721,4.357332,1.674518,1.02,1.02,1.11,1.0,1.0,1.09,0.44,0.854144,0.497954,19.149853,26.017389,,
09/30/1998,202.751007,208.837006,204.832001,,7.268849,4.42735,1.726219,1.11,1.11,1.15,1.09,1.09,1.13,0.49,4.869595,4.623535,18.41695,25.791196,22.453185,
12/31/1998,202.985992,206.990997,202.824005,,7.492042,4.699261,1.805205,1.19,1.19,1.21,1.17,1.17,1.19,0.49,3.413486,3.10766,22.591302,26.298519,22.963653,
03/31/1999,202.897995,206.959,203.119003,,7.207051,4.635603,1.815419,1.2,1.2,1.2,1.18,1.18,1.18,0.49,0.883206,0.340094,18.702792,26.771773,23.437447,
06/30/1999,202.231003,207.399994,203.746002,,7.664455,5.065169,1.890609,1.21,1.21,1.24,1.19,1.19,1.22,0.49,4.131821,3.958674,19.809267,26.834239,22.928587,
09/30/1999,202.742996,205.345001,202.167007,,7.868628,5.156821,1.948241,1.27,1.27,1.26,1.25,1.25,1.24,0.54,2.863974,2.718406,17.982668,27.759696,23.071021,
12/31/1999,201.811996,205.095993,202.167999,,8.268217,5.317246,2.047124,1.3,1.3,1.36,1.28,1.28,1.33,0.54,1.598304,1.409328,21.910838,28.038264,23.394214,
03/31/2000,202.455994,204.212006,202.464005,,7.260189,4.504252,1.672796,1.21,0.99,1.1,1.2,0.99,1.09,0.54,1.21835,,18.352141,28.877535,22.698414,
06/30/2000,203.266998,204.572006,202.727997,,7.604372,4.579979,0.749231,0.68,0.49,0.52,0.67,0.48,0.51,0.54,-0.495511,,17.36486,29.203187,24.243842,
09/30/2000,203.464005,204.621002,203.347,,9.089487,5.451588,1.847989,1.01,1.01,1.19,1.0,1.0,1.18,0.6,5.510743,5.418541,20.829969,29.932391,23.872351,
12/31/2000,203.423996,204.393005,203.406998,,9.215583,5.389279,1.933316,1.2,1.2,1.26,1.2,1.2,1.26,0.6,2.159995,1.958826,23.053268,30.893793,24.718381,
03/31/2001,210.335007,207.567001,206.059006,,7.922371,4.726971,1.699901,1.18,1.05,1.11,1.17,1.04,1.1,0.6,1.412183,,18.280937,32.637725,25.478309,
06/30/2001,203.322998,207.123001,205.595001,,7.978998,5.22215,1.730966,1.19,1.09,1.12,1.18,1.08,1.11,0.6,3.652978,,16.099424,31.749853,25.269562,
