Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1997,,,,,,29.132175,,29.132175,18.36134,18.361339,17.933381,,36.972298,0.0,,
06/30/1997,,,,,,31.40762,,31.40762,19.84032,19.840318,19.840318,,36.829598,0.0,,
09/30/1997,,,,,,28.42031,,28.42031,17.479565,17.479565,17.479565,,38.49622,9.805618,,
12/31/1997,,,,,,31.472688,,31.472688,18.582703,18.582704,18.582704,,40.956099,8.809317,,
03/31/1998,,,,,,27.912271,24.969726,27.912271,16.873369,16.873369,16.873369,,39.548564,8.488985,,
06/30/1998,,36.719318,4.495986,16.573995,,25.303751,17.499083,25.303751,15.306381,15.306381,15.306381,,39.509439,7.56884,33.940091,
09/30/1998,,40.44301,4.984239,20.696299,,26.372343,23.966891,26.372343,16.05071,16.05071,16.05071,,39.138094,5.735154,38.123541,
12/31/1998,,42.400886,5.075857,21.005485,,26.19218,21.292485,26.19218,15.716997,15.716997,15.716997,,39.99355,7.482563,39.228213,
03/31/1999,,45.226958,5.224653,18.708994,,27.484017,27.083832,27.484017,16.494884,16.494884,16.494884,,39.983722,6.243285,42.40331,
06/30/1999,,48.980318,5.300913,17.643893,,25.00305,24.718113,25.00305,14.984415,14.984416,14.984416,,40.069652,5.604573,46.23518,
09/30/1999,,51.652214,5.461763,19.834783,,25.831999,25.225636,25.831999,15.509891,15.509891,15.509891,,39.958612,4.701999,49.223528,
12/31/1999,,51.531726,5.101702,24.942836,,24.564528,22.510568,24.564528,14.722938,14.722938,14.722938,,40.064235,4.456353,49.235291,
03/31/2000,,50.203529,4.730182,23.168608,,25.243466,21.908049,25.243466,15.147801,15.147799,15.147799,,39.993183,4.085063,48.152684,
06/30/2000,,42.189608,4.025733,19.600933,,26.135462,28.853408,8.749787,5.249321,5.24932,5.24932,,40.006304,11.360159,37.396802,
09/30/2000,,40.138849,3.92865,18.748503,,27.494724,34.131587,27.494724,16.496062,16.496061,16.496061,,40.002809,3.560144,38.709848,
12/31/2000,,38.741637,4.023695,22.61897,,26.048089,29.803759,23.61768,14.172264,14.172264,14.172264,,39.99299,3.988673,37.19636,
03/31/2001,,38.092235,3.803856,20.181219,,27.365626,37.983862,27.365626,16.557211,16.690904,16.690904,,39.49632,3.748611,36.664305,
06/30/2001,,43.664752,4.599147,27.638997,,27.742233,37.925594,27.742233,16.783051,16.783051,16.783051,,39.503605,3.693837,42.051847,
09/30/2001,,34.94351,3.66315,21.578929,,5.562976,,5.562976,3.365557,4.445395,4.445395,,39.500794,19.687108,28.064144,
12/31/2001,,1.97457,0.204751,1.239823,,-104.235392,-118.497104,-104.235392,-63.062291,-76.770437,-76.770437,,,,,
03/31/2002,,-8.862138,-0.939688,-5.056384,,1.967173,,0.785354,0.475161,0.696509,0.696509,,39.497208,0.0,-8.862138,
06/30/2002,,-11.509344,-1.343148,-7.457078,,25.968033,-29.655561,20.692156,12.518723,21.423957,21.423957,,39.500152,0.0,-11.509344,
09/30/2002,,-12.172294,-1.424338,-7.922023,,2.881887,-8.328036,7.654186,6.443368,6.443368,6.443368,,15.819028,0.0,-12.172294,
12/31/2002,,10.782727,1.192519,6.939915,,-6.87027,,-2.03392,2.473273,2.473273,2.473273,,,0.0,10.782727,
03/31/2003,,10.577486,1.204725,7.025722,,1.299399,-2.442158,1.299399,0.786095,0.786095,0.786095,,39.503153,0.0,10.577486,
06/30/2003,,4.598875,0.576341,2.975673,,13.920402,-57.797962,12.385247,7.493092,7.493092,7.493092,,39.49986,0.0,4.598875,
09/30/2003,,6.436042,0.867476,4.199945,,26.792984,,26.792984,16.209771,16.209772,16.209772,,39.49994,0.0,6.436042,
12/31/2003,,8.84615,1.269919,5.797646,,22.087831,1182.968832,22.087831,13.36312,13.363118,13.363118,,39.500084,0.0,8.84615,
03/31/2004,,12.82498,1.948719,8.391923,,30.606684,,30.606684,19.894326,19.894324,19.894324,,35.000061,0.0,12.82498,
06/30/2004,,13.841324,2.173766,8.769922,,19.556412,127.428633,19.556412,12.711658,12.711659,12.711659,,35.000048,0.0,13.841324,
09/30/2004,,14.228851,2.377136,9.138943,,28.633022,44.839374,28.633022,18.611405,18.611405,18.611405,,35.000208,0.0,14.228851,
12/31/2004,,16.984082,2.973727,10.98517,,33.924404,258.308932,33.924404,27.344646,27.344646,27.344646,,19.395355,0.0,16.984082,
03/31/2005,,17.280513,3.315178,11.142546,,38.715286,339.797689,38.715286,25.330386,25.330385,25.330385,,34.572649,0.0,17.280513,
06/30/2005,,21.937474,4.423363,14.3974,,47.463685,294.571206,47.463685,36.919586,36.919587,36.919587,,22.215088,0.0,21.937474,
