Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/25/1990,,,,,,,33.189657,16.710875,8.372016,,11.919761,7.940981,7.808355,7.708886,,33.379694,45.986987,,
06/17/1990,,,,,,,35.663715,18.21534,11.548673,,14.483776,10.368732,9.896755,9.79351,,28.411404,32.024169,,
10/07/1990,,,,,,,33.581502,18.172589,10.614777,,19.27806,12.216582,11.675127,11.607445,,36.629607,19.825072,,
12/30/1990,,,,,,,35.597824,17.378365,11.076604,,12.241201,9.44617,9.61439,9.53675,,22.832981,31.512605,,
03/24/1991,,16.101437,8.504038,12.863269,8.577045,,33.984378,17.708333,9.751157,19.204547,10.344329,7.074653,7.002315,6.915509,,31.608391,49.570815,8.119824,
06/16/1991,,16.455279,8.69778,13.24392,8.975338,,35.40221,19.557955,12.374711,17.96407,14.430738,10.215883,9.753277,9.676176,,29.207478,31.514323,11.26951,
10/06/1991,,16.036613,8.570146,13.133544,9.965407,,35.018165,20.425531,12.631032,35.844154,14.737934,11.49974,11.094966,11.032693,,21.971832,23.48412,12.270556,
12/29/1991,,16.251842,8.603319,13.499682,10.009881,,35.072007,17.463391,11.981121,25.046733,13.711727,10.807213,10.359434,10.286821,,21.182701,66.741176,5.405172,
03/22/1992,,2.299974,1.223853,3.692753,10.134617,,34.160151,17.33621,9.746563,9.683802,9.800486,9.180373,-29.83284,-29.913724,,6.327372,45.031054,1.264272,
06/14/1992,,1.821944,0.975833,3.179458,9.917917,,33.952957,18.473896,11.485944,4.072879,11.612163,7.77969,7.710843,7.653471,,33.003955,43.373495,1.031703,
10/11/1992,,1.405967,0.772735,2.96155,9.74372,,35.480345,20.560408,13.737264,21.591757,14.601529,10.234717,9.124819,9.070234,,29.906542,28.830645,1.000617,
01/03/1993,,-0.774342,-0.309624,1.898852,11.740314,,35.9466,18.741216,13.119855,18.65803,4.617546,3.965067,4.135716,4.085525,,14.130436,99.120243,-0.006812,
03/28/1993,,13.419868,6.104689,10.142406,10.54666,,34.871484,17.331701,9.620563,8.377652,9.400245,6.474908,6.095471,6.034272,,31.119792,65.517241,4.627541,
06/20/1993,,14.2256,6.435366,10.69809,10.850361,,37.318038,20.544773,13.442876,61.756404,14.148655,10.322012,9.902956,9.836789,,27.045986,37.556054,8.883026,
10/10/1993,,7.124231,2.944537,6.141391,10.926092,,34.140234,18.472454,11.527546,,-6.377295,-2.612687,-2.829716,-2.871453,,,,,
12/31/1993,,-0.991518,-0.319395,0.142748,5.874668,,34.672207,17.719298,11.274238,,-8.494922,-10.507849,-11.163435,-11.209603,,,,,
03/27/1994,,-0.483451,-0.14414,1.127668,6.0422,,34.439882,18.948256,10.844135,18.423047,10.064285,6.944884,6.11234,6.059648,,30.994764,61.739129,-0.184973,
06/19/1994,,0.640618,0.29038,2.325197,6.504083,,37.044406,22.085557,15.031202,22.272501,15.80899,10.97947,10.075066,10.029846,,30.5492,32.642022,0.431507,
10/09/1994,,6.021715,2.16835,5.496945,5.877867,,36.363005,22.393233,15.654465,35.883792,9.158347,6.794232,5.331392,5.296728,,25.813776,43.062827,3.428594,
01/01/1995,,14.141005,4.998934,10.053345,10.717345,,35.233609,19.819396,13.042796,23.097117,7.828819,3.66706,2.748331,2.701217,,53.159474,120.639503,-2.918633,
03/26/1995,,13.984323,5.24551,9.957289,10.012174,,37.931037,27.570388,13.634925,-5.27313,14.647263,11.040809,12.559317,12.480228,,24.62203,70.497427,4.125735,
06/18/1995,,-5.26021,-1.824085,-3.343193,-9.125982,,37.918411,28.530335,16.370293,-12.026989,-33.904291,-37.186195,-38.859835,-38.925211,,,,,
10/08/1995,,-4.67777,-1.645893,-1.566451,-9.621642,,38.312929,26.147667,16.717675,-12.852821,16.182097,11.878348,7.985846,7.938026,,26.595744,41.252484,-2.748073,
12/31/1995,,-2.41869,-0.884678,0.212865,-9.802747,,36.108052,,13.063228,-13.006539,13.333332,10.227133,10.251688,10.190301,,23.296498,59.169051,-0.987574,
03/31/1996,,-2.697994,-0.959879,0.168166,-8.957372,,39.889239,27.293383,17.083215,47.36112,15.776768,11.019597,10.195967,10.124965,,30.153015,63.174111,-0.99356,
06/30/1996,,13.141665,4.687487,8.725373,8.629683,,39.003458,25.15691,16.203407,8.176107,20.212629,14.358908,4.739336,4.675291,,28.960711,43.215034,7.46249,
09/30/1996,,8.205795,2.961831,6.101532,7.978914,,41.235595,27.861164,18.440097,-12.42485,19.632807,13.749665,-2.653444,-2.72045,,29.96587,46.913577,4.356163,
12/31/1996,,11.33775,3.641227,7.519463,10.083455,,37.936689,20.31782,15.247824,,14.100139,10.530962,10.921932,10.871484,,25.313058,57.402229,4.829629,
03/31/1997,,12.400524,3.784818,7.925245,10.368063,,41.781908,29.213072,19.777262,36.58106,17.978217,11.981399,11.259332,11.210379,,33.356023,48.588231,6.375329,
06/30/1997,,17.369772,5.556204,10.181556,11.213799,,43.092216,29.961347,21.855328,57.211539,23.191606,16.101601,14.0254,13.981226,,30.571428,33.306582,11.584495,
09/30/1997,,25.218076,8.074192,13.841801,11.721994,,41.14811,27.133086,18.197107,16.952639,19.923758,14.541989,12.591098,12.54625,,27.011817,39.097742,15.358378,
12/31/1997,,39.699221,9.910651,18.192498,15.284247,,41.660198,23.994238,17.821124,36.471677,17.743545,12.390558,12.024826,11.980494,,30.168643,45.783129,21.523675,
03/31/1998,,35.694275,9.066944,16.322445,13.755053,,35.73226,22.521389,12.594363,-275.784939,11.147458,8.505284,7.737796,7.687469,,23.702032,67.585093,11.570266,
06/30/1998,,32.062461,8.778358,16.072833,12.81034,,38.497487,23.612572,14.464307,-149.395216,9.744129,8.120108,14.464307,14.417572,,16.666666,73.712251,8.428499,
09/30/1998,,30.131054,8.4876,15.235069,12.644757,,39.746276,27.35797,18.996139,67.808291,19.183673,13.756205,11.516823,11.472697,,28.292123,40.288464,17.991715,
12/31/1998,,28.545475,8.145713,14.6342,12.543886,,42.308892,24.628185,17.867915,18.581072,18.231929,13.166927,10.847634,10.847634,,27.780947,39.589645,17.244423,
03/31/1999,,26.386066,8.581265,14.280961,13.865663,,39.03674,25.044688,14.955313,23.798306,8.182721,8.182721,9.1857,8.957299,,0.0,48.669622,13.544067,
06/30/1999,,25.523311,8.447593,14.669958,14.87142,,38.629723,25.829867,16.792069,24.068667,17.765779,13.136231,11.595999,11.569444,,26.058794,33.358836,17.009032,
09/30/1999,,26.628636,9.003173,15.705021,15.417047,,38.408418,24.451939,16.550229,10.005904,17.361278,12.88846,11.394844,11.370753,,25.763182,30.861582,18.410618,
12/31/1999,,25.839779,8.964277,,13.932705,,37.009787,21.867412,14.053418,4.828974,21.013907,13.722316,11.066146,11.051431,,34.698879,30.123796,18.055857,
03/31/2000,,14.713856,7.056069,,10.314962,,41.672835,27.017024,17.764619,25.98837,9.992598,5.92154,5.699482,5.684678,,40.740741,65.104167,5.134523,
06/30/2000,,10.804492,5.951424,,8.523005,,41.997069,27.866636,17.931967,19.925684,16.535256,8.825186,8.402793,8.39153,,46.628064,35.234899,6.99754,
09/30/2000,,12.647443,7.05636,,9.404378,,41.919829,28.364129,16.927653,17.628633,19.448793,13.618331,13.23729,13.22685,,29.978529,21.073403,9.982196,
12/31/2000,,6.434222,3.509939,5.126732,0.896712,,42.393133,25.14993,13.452957,12.327632,1.904716,-3.065778,-2.768315,-2.777911,,260.95722,,,
03/31/2001,,6.097327,3.643751,5.100298,0.672538,,42.477876,28.162415,11.972931,,12.753774,7.131702,6.871421,6.871421,,44.081633,42.424242,3.510582,
06/30/2001,,-65.387712,-36.014789,,,,28.69379,13.865096,-3.426124,,-258.297645,-254.175589,-254.550321,-254.550321,,,,,
09/30/2001,,-70.601879,-39.407208,,,,34.128562,16.76607,3.114645,-68.166164,-18.621604,-14.645461,-14.579192,-14.579192,,,,,
12/31/2001,,-68.524139,-36.268047,,,,3.285421,-25.462012,-50.102669,-69.206517,-113.141684,-69.712526,-67.24846,-67.24846,,,,,
03/31/2002,,-71.206274,-38.830997,,,,21.93087,3.218117,-16.805721,-34.288355,-18.355185,-12.395709,-10.727056,-10.727056,,,,,
06/30/2002,,-24.246277,-10.881526,,,,22.249093,3.748489,-17.654172,-7.877041,-70.25393,-48.004837,-44.740024,-44.740024,,,,,
09/30/2002,,-24.608781,-10.037803,,,,16.929134,2.493438,-19.947507,-26.639893,-32.545932,-20.603675,-17.454068,-34.251969,,,,,
12/31/2002,,-31.316583,-10.697999,,,,14.266304,-8.423913,-27.309783,,-220.244565,-165.76087,-96.331522,-113.722826,,,,,
03/31/2003,,-34.386541,-12.170925,,,,26.809651,9.785523,-7.238606,,-51.742627,-32.439678,-27.479893,-27.882038,,,,,
06/30/2003,,-27.277385,-9.395737,,,,24.069149,10.638298,-8.111702,,-11.835106,-7.31383,-2.925532,-3.324468,,,,,
09/30/2003,,-20.079388,-7.85354,,,,29.274611,14.507772,-1.42487,1410.0,0.129534,4.015544,4.274611,4.274611,,,0.0,-20.079388,
12/31/2003,,-4.619264,-2.0,,,,29.512195,14.756098,-0.609756,233.333333,-9.268293,-3.658537,-3.536585,-3.536585,,,,,
03/31/2004,,0.632161,0.335297,,,,35.545024,20.853081,5.450237,102.040816,5.094787,6.516588,6.516588,6.279621,,,0.0,0.632161,
06/30/2004,,3.050273,1.510082,,,,35.633368,22.142122,8.856849,67.123288,14.727085,12.255407,11.122554,10.813594,,16.783217,0.0,3.050273,
09/30/2004,,-54.417694,-23.949601,,,,40.159046,28.031809,15.308151,70.512821,-151.39165,-249.304175,-247.614314,-247.614314,,,,,
03/31/2005,,,,,,,40.857143,25.428571,13.52381,46.601942,25.714286,23.904762,23.809524,23.809524,,7.037037,0.0,,
06/30/2005,,,,,,,42.331288,27.51972,16.213848,58.235294,18.755478,14.899211,14.460999,14.460999,,20.560748,0.0,,
09/30/2005,,,,,,,45.875421,31.649832,20.707071,50.549451,19.612795,17.255892,17.087542,17.087542,,12.017167,0.0,,
12/31/2005,,12.663708,5.593536,9.321697,7.387895,,43.916667,27.25,16.583333,,37.75,-2.833333,-2.75,-2.75,,107.505519,,,
03/31/2006,,11.647811,5.535297,8.91016,8.570929,,45.40412,29.080824,17.670365,38.207547,20.285261,20.44374,20.364501,20.364501,,,0.0,11.647811,
06/30/2006,,16.386591,8.328908,13.03532,8.953122,,42.902458,29.183188,17.129262,25.833333,42.743854,40.840603,40.761301,40.761301,,4.45269,0.0,16.386591,
