Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,45.638,,-15.935,,29.703,,-8.942,,,,20.761,2.01,,0.0,,0.0,-2.01,22.771,-6.034,16.737,0.0,,,16.737,0.0,16.737,0.0,,16.737,16.737,,286.332001,0.058333,0.058333,,286.332001,0.058333,0.058333,0.058333,
06/30/1990,45.681,,-15.855,,29.826,,-9.834,,,,19.992001,2.278,,0.0,,0.0,-2.278,22.270001,-5.902,16.368,0.0,,,16.368001,0.0,16.368,0.0,,16.368,16.368,,287.124001,0.056667,0.056667,,287.124001,0.056667,0.056667,0.056667,
09/30/1990,41.193001,,-14.354,,26.839001,,-8.58,,,,18.259001,2.67,,0.0,,0.0,-2.67,20.929001,-5.243,15.686,0.0,,,15.686001,0.0,15.686,0.0,,15.686,15.686,,287.465996,0.055,0.055,,287.465996,0.055,0.055,0.055,
12/31/1990,42.647999,,-14.286,,28.361999,,-10.059,,,,18.302999,2.757,,0.0,,0.0,-2.757,21.059999,-5.171,15.889,0.0,,,15.888999,0.0,15.889,0.0,,15.889,15.889,,282.014994,0.055,0.055,0.055,282.014994,0.055,0.055,0.055,
03/31/1991,52.285999,,-15.129,,37.157,,-12.55,,,,24.607,2.852,,0.0,,0.0,-2.852,27.459,-7.277,20.181999,0.0,,,20.182,0.0,20.181999,0.0,,20.181999,20.181999,,288.120003,0.07,0.07,,288.120003,0.07,0.07,0.07,
06/30/1991,55.09,,-16.874001,,38.216,,-11.661,,,,26.555,2.773,,0.0,,0.0,-2.773,29.328,-7.772,21.556,0.0,,,21.556,0.0,21.556,0.0,,21.556,21.556,,288.251999,0.075,0.075,,288.251999,0.075,0.075,0.075,
09/30/1991,49.618,,-14.605,,35.013,,-11.382,,,,23.631001,3.158,,0.0,,0.0,-3.158,26.789001,-6.681,20.108,0.0,,,20.108,0.0,20.108,0.0,,20.108,20.108,,288.671997,0.07,0.07,,288.671997,0.07,0.07,0.07,
12/31/1991,52.842999,,-14.186,,38.656999,,-12.803,,,,25.854,3.279,,0.0,,0.0,-3.279,29.133,-7.011,22.122,0.0,,,22.122,0.0,22.122,0.0,,22.122,22.122,,283.925994,0.076667,0.076667,0.076667,283.925994,0.076667,0.076667,0.076667,
03/31/1992,60.055,,-15.882,,44.173,,-13.777,,,,30.396,3.233,,0.0,,0.0,-3.233,33.629,-8.575,25.054001,0.0,,,25.054,0.0,25.054001,0.0,,25.054001,25.054001,,288.431992,0.086667,0.086667,,288.431992,0.086667,0.086667,0.086667,
06/30/1992,57.007999,,-14.212,,42.796,,-13.115,,,,29.681,3.73,,0.0,,0.0,-3.73,33.411,-8.52,24.891001,0.0,,,24.890999,0.0,24.891001,0.0,,24.891001,24.891001,,287.862007,0.086667,0.086667,,287.862007,0.086667,0.086667,0.086667,
09/30/1992,58.280998,,-14.237,,44.043998,,-13.477,,,,30.566999,3.382,,0.0,,0.0,-3.382,33.948999,-8.657,25.292,0.0,,,25.292,0.0,25.292,0.0,,25.292,25.292,,287.280006,0.088333,0.088333,,287.280006,0.088333,0.088333,0.088333,
12/31/1992,64.203003,,-15.919,,48.284003,,-16.67,,,,31.614,3.851,,0.0,,0.0,-3.851,35.465,-9.044,26.421,0.0,,,26.421,0.0,26.421,0.0,,26.421,26.421,,284.969994,0.091667,0.091667,0.091667,284.969994,0.091667,0.091667,0.091667,
03/31/1993,68.153999,,-16.929001,,51.224998,,-15.507,,,,35.717999,3.462,,0.0,,0.0,-3.462,39.179998,-9.991,29.188999,0.0,,,29.188998,0.0,29.188999,0.0,,29.188999,29.188999,,286.662003,0.101667,0.101667,,286.662003,0.101667,0.101667,0.101667,
06/30/1993,66.944,,-16.327,,50.617001,,-15.468,,,,35.148998,3.566,,0.0,,0.0,-3.566,38.714998,-9.872,28.843,0.0,,,28.842999,0.0,28.843,0.0,,28.843,28.843,,283.956001,0.101667,0.101667,,283.956001,0.101667,0.101667,0.101667,
09/30/1993,58.945999,,-13.998,,44.947999,,-14.379,,,,30.569,3.542,,0.0,,0.0,-3.542,34.111,-8.139,25.972,0.0,,,25.972,0.0,25.972,0.0,,25.972,25.972,,282.68399,0.091667,0.091667,,282.68399,0.091667,0.091667,0.091667,
12/31/1993,58.598,,-14.088,,44.51,,-14.658,,,,29.851999,3.364,,0.0,,0.0,-3.364,33.215999,-7.577,25.639,0.0,,,25.638999,0.0,25.639,0.0,,25.639,25.639,,280.002,0.091667,0.091667,0.091667,280.002,0.091667,0.091667,0.091667,
03/31/1994,66.684998,,-16.871,,49.813997,,-16.475,,,,33.339001,3.776,,0.0,,0.0,-3.776,37.115001,-10.578,26.537001,0.0,,,26.537001,0.0,26.537001,0.0,,26.537001,26.537001,,279.89399,0.095,0.095,,279.89399,0.095,0.095,0.095,
06/30/1994,66.736,,-16.459,,50.277,,-16.698999,,,,33.577999,3.071,,0.0,,0.0,-3.071,36.648999,-10.445,26.204,0.0,,,26.204,0.0,26.204,0.0,,26.204,26.204,,280.026009,0.093333,0.093333,,280.026009,0.093333,0.093333,0.093333,
09/30/1994,62.467999,,-15.477,,46.990998,,-16.259001,,,,30.732,3.518,,0.0,,0.0,-3.518,34.25,-9.761,24.489,0.0,,,24.489001,0.0,24.489,0.0,,24.489,24.489,,280.896011,0.086667,0.086667,,280.896011,0.086667,0.086667,0.086667,
12/31/1994,163.751007,,-52.148998,,111.602009,,-109.952003,,,,1.65,-3.309,,0.0,,0.0,3.309,-1.659,3.663,2.004,0.0,,,2.004,0.0,2.004,0.0,,2.004,2.004,,281.885994,0.006667,0.006667,0.006667,281.885994,0.006667,0.006667,0.006667,
03/31/1995,180.498993,,-59.105999,,121.392994,,-74.278999,,,,47.113998,-2.789,,,,,2.789,44.324998,-13.741,30.584,0.0,,,30.583998,0.0,30.584,0.0,,30.584,30.584,,281.988007,0.108333,0.108333,,281.988007,0.108333,0.108333,0.108333,
06/30/1995,195.072006,,-58.985001,,136.087006,,-82.665001,,,,53.422001,-2.008,,,,,2.008,51.414001,-15.801,35.612999,0.0,,,35.613001,0.0,35.612999,0.0,,35.612999,35.612999,,323.099991,0.11,0.11,,323.099991,0.11,0.11,0.11,
09/30/1995,186.175995,,-56.401001,,129.774994,,-78.949997,,,,50.825001,-0.897,,,,,0.897,49.928001,-15.528,34.400002,0.0,,,34.400001,0.0,34.400002,0.0,,34.400002,34.400002,,325.43399,0.105,0.105,,325.43399,0.105,0.105,0.105,
12/31/1995,200.087997,,-60.338001,,139.749996,,-83.800003,,,,55.950001,-0.096,,,,,0.096,55.854001,-17.603001,38.250999,0.0,,,38.251,0.0,38.250999,0.0,,38.250999,38.250999,,325.664,0.11,0.11,0.11,325.664,0.11,0.11,0.11,
03/31/1996,211.828995,,-70.539001,,141.289993,,-101.473999,,,,39.816002,4.787,,,,,-4.787,44.603002,-14.545,30.058001,0.0,,,30.058002,0.0,30.058001,0.0,,30.058001,30.058001,,363.492004,0.0825,0.0825,0.1025,364.339996,0.0825,0.0825,0.1025,
06/30/1996,220.498001,,-73.059998,,147.438004,,-103.539001,,,,43.898998,2.493,,,,,-2.493,46.391998,-16.472,29.92,0.0,,,29.919998,0.0,29.92,0.0,,29.92,29.92,,363.492004,0.08,0.08,0.08,368.268005,0.08,0.08,0.08,
09/30/1996,212.455994,,-69.463997,,142.991997,,-98.291,,,,44.701,1.209,,,,,-1.209,45.91,-15.731,30.179001,0.0,,,30.179,0.0,30.179001,0.0,,30.179001,30.179001,,369.68399,0.0825,0.0825,0.0825,369.68399,0.0825,0.0825,0.0825,
12/31/1996,231.964005,,-81.824997,,150.139008,,-115.809998,,,,34.328999,-80.625,,,,,80.625,-46.296001,16.775999,-29.52,0.0,,,-29.520002,0.0,-29.52,0.0,,-29.52,-29.52,,365.343996,-0.08,-0.08,0.065,365.612,-0.08,-0.08,0.065,
03/31/1997,250.389999,,-91.716003,,158.673996,,-124.678001,,,,33.995998,0.947,,,,,-0.947,34.942998,-12.066,22.877001,0.0,,,22.876998,0.0,22.877001,0.0,,22.877001,22.877001,,365.428009,0.0625,0.0625,0.0625,370.79599,0.0625,0.0625,0.0625,
06/30/1997,261.455994,,-91.632004,,169.82399,,-127.620003,,,,42.203999,-28.278999,,,,,28.278999,13.924999,-5.16,8.765,0.0,,,8.764999,0.0,8.765,0.0,,8.765,8.765,,365.675995,0.025,0.025,0.08,370.372009,0.0225,0.0225,0.0775,
09/30/1997,233.188995,,-88.765999,,144.422997,,-114.668999,,,,29.754,-1.103,,,,,1.103,28.651,-10.099,18.552,0.0,,,18.552,0.0,18.552,0.0,,18.552,18.552,,366.843994,0.05,0.05,0.05,373.003998,0.05,0.05,0.05,
12/31/1997,249.360992,,-93.602997,,155.757996,,-116.225998,,,,39.531998,-28.815001,,,,,28.815001,10.716997,-6.205,4.511997,1.566,,,2.945997,0.0,2.945997,0.0,,2.945997,2.945997,,367.312012,0.0075,0.0125,0.075,369.131989,0.0075,0.0125,0.075,
03/31/1998,257.488,,-98.226,,159.262,0.0,-114.277,92.064,,22.213,44.985,-3.334,,3.788,,-0.555,0.101,44.884,-15.709,29.175,0.0,,,29.175,0.0,29.175,0.0,0.0,29.175,29.175,,362.292,0.08,0.08,0.08,365.26,0.08,0.08,0.08,
06/30/1998,261.231995,,-96.025002,,165.206993,,-115.831001,,,,49.375999,5.322,,7.299,,0.562,-13.183,54.697999,-14.664,40.034,0.0,,,40.034,0.0,40.034,0.0,,40.034,40.034,,335.899994,0.12,0.12,0.0975,339.276001,0.1175,0.1175,0.095,
09/30/1998,248.822006,,-90.704002,,158.118004,,-108.25,,,,49.868004,-7.494,,6.94,,,0.554,42.374004,-12.924,29.450005,0.0,,,29.450004,0.0,29.450005,0.0,,29.450005,29.450005,,336.100006,0.0875,0.0875,0.0875,337.067993,0.0875,0.0875,0.0875,
12/31/1998,248.451996,,-87.985001,,160.466995,,-110.744003,,,,49.722992,-5.949,,5.64,,,0.309,43.773992,-13.351,30.422993,0.0,,,30.422992,0.0,30.422993,0.0,,30.422993,30.422993,,336.544006,0.09,0.09,0.09,337.635986,0.09,0.09,0.09,
03/31/1999,266.734,,-93.461,,173.273,0.0,-171.341,96.423,,74.918,1.932,-9.771,,5.822,,-0.682,4.631,-2.699,-9.358,-12.057,0.0,,,-12.057,0.0,-12.057,0.0,0.0,-12.057,-12.057,,336.776,-0.035801,-0.035801,-0.035801,336.776,-0.035801,-0.035801,-0.035801,
06/30/1999,290.658997,,-99.749001,,190.909996,,-137.468994,,,,53.441002,-3.834,,6.723,,-1.922,-0.967,49.607002,-12.402,37.203999,0.0,,,37.205001,0.0,37.205002,0.0,,37.205002,37.205002,,337.548004,0.11,0.11,0.11,339.403992,0.11,0.11,0.11,
09/30/1999,275.813995,,-94.285004,,181.528992,,-125.963997,,,,55.564999,-83.566997,,6.937,,0.459,76.170998,-28.001999,-8.992,-36.993999,0.0,,,-36.993998,0.0,-36.993999,0.0,,-36.993999,-36.993999,,338.343994,-0.11,-0.11,0.1075,338.343994,-0.11,-0.11,0.1075,
12/31/1999,281.34201,,-93.406998,,187.935013,,-132.477997,,,,55.457001,-7.359,,8.622,,-0.521,-0.742,48.098001,-12.025,36.074001,0.0,,,36.073001,0.0,36.073002,0.0,,36.073002,36.073002,,335.79599,0.1075,0.1075,0.1075,336.888,0.1075,0.1075,0.1075,
03/31/2000,295.498993,,-101.977997,,193.520996,,-135.692993,,,,57.827999,-33.207001,,7.799,,0.0,25.408001,24.620998,-8.793,15.828,0.0,,,15.827998,0.0,15.828,0.0,0.0,15.828,15.828,,335.115997,0.0475,0.0475,0.1125,335.963989,0.0475,0.0475,0.1125,
06/30/2000,300.938995,,-98.575996,,202.362999,,-142.662003,,,,59.701,-12.543,,7.908,,0.668,3.967,47.158,-13.039,34.118999,0.0,,,34.119001,0.0,34.118999,0.0,,34.118999,34.118999,,335.447998,0.1025,0.1025,0.1175,339.700012,0.1,0.1,0.115,
09/30/2000,286.968994,,-93.008003,,193.960991,,-137.345001,,,,56.616001,-5.95,,7.272,,0.0,-1.322,50.666001,-12.667,37.999001,0.0,,,37.999002,0.0,37.999001,0.0,,37.999001,37.999001,,337.075989,0.1125,0.1125,0.1125,345.976013,0.11,0.11,0.11,
12/31/2000,295.398987,,-97.586998,,197.811989,,-138.496994,102.63,,35.866994,59.314999,-4.451,,5.59,,1.872,-3.011,54.864,-13.716,41.147999,0.0,,,41.148,0.0,41.147999,0.0,,41.147999,41.147999,,340.403992,0.12,0.12,0.12,351.432008,0.1175,0.1175,0.1175,
