Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,1154.847046,348.25399,285.325989,62.928001,128.641998,,,,52.939999,,,,,55.389,,,,,585.224976,378.904999,713.843994,-334.938995,24.125,,,166.591995,,,,,,166.591995,569.621994,,34.285,34.285,,,,2.329,,,,,,172.999007,,,172.999007,209.613007,112.862,,,,,30.204,,,,30.204,143.066,352.679007,0.0,83.741997,,,0,,718.426025,802.168022,0.0,802.168022,1154.847029,
12/31/1992,1199.55603,380.918999,275.171997,105.747002,118.666,,,,50.945999,,,,,60.717999,,,,,611.249023,389.016998,729.857971,-340.841003,20.886,,,178.404007,,,,,,178.404007,588.307005,,42.712002,42.712002,,,,5.508,,,,,,176.149993,,,176.149993,224.369995,115.522003,,,,,29.856001,,,,29.856001,145.378004,369.747999,0.0,85.004997,,,0,,744.802979,829.807976,0.0,829.807976,1199.555975,
03/31/1993,1184.19397,361.193993,240.360992,120.833,114.721001,,,,49.820999,,,,,56.041,,,,,581.776978,402.401001,754.062012,-351.661011,22.216,,,177.800003,,,,,,177.800003,602.417004,,37.098,37.098,,,,3.282,,,,,,172.866003,,,172.866003,213.246002,114.952003,,,,,34.507999,,,,34.507999,149.460003,362.706005,0.0,83.096001,,,0,,738.392029,821.488029,0.0,821.488029,1184.194035,
06/30/1993,1189.595947,316.206009,169.639008,146.567001,118.647003,,,,55.202999,,,,,95.103996,,,,,585.159973,407.292999,770.382019,-363.088989,22.066,,,175.076996,,,,,,175.076996,604.435995,,39.34,39.34,,,,3.4,,,,,,222.374013,,,222.374013,265.114014,108.980003,,,,,41.728001,,,,41.728001,150.708004,415.822018,0.0,82.584,,,0,,691.190002,773.774002,0.0,773.774002,1189.59602,
09/30/1993,1221.956055,192.526001,88.801003,103.724998,127.178001,,,,67.874001,,,,,111.246002,,,,,498.824005,407.571014,777.315002,-369.743988,34.036999,,,281.523987,,,,,,281.523987,723.132,,57.342999,57.342999,,,,3.889,,,,,,229.363003,,,229.363003,290.595001,109.101997,,,,,42.241001,,,,42.241001,151.342999,441.938,0.0,82.555,,,0,,697.463013,780.018013,0.0,780.018013,1221.956013,
12/31/1993,1251.994019,221.807999,114.102997,107.705002,123.119003,,,,69.403999,,,,,108.031998,,,,,522.362976,401.640991,779.893005,-378.252014,34.814999,,,293.174988,,,,,,293.174988,729.630978,,50.424,50.424,,,,6.967,,,,,,240.480002,,,240.480002,297.871002,110.754997,,,,,42.118999,,,,42.118999,152.873996,450.744998,0.0,82.889999,,,0,,718.359009,801.249008,0.0,801.249008,1251.994006,
03/31/1994,1220.082031,186.976997,114.297997,72.679001,118.236,,,,73.389999,,,,,110.331001,,,,,488.93399,403.480988,789.505005,-386.023987,38.009998,,,289.657013,,,,,,289.657013,731.147999,,51.133999,51.133999,,,,6.905,,,,,,204.88901,,,204.88901,262.928009,110.093002,,,,,41.410999,,,,41.410999,151.504002,414.432011,0.0,82.466003,,,0,,723.184021,805.650024,0.0,805.650024,1220.082035,
06/30/1994,1208.470947,106.199997,39.778999,66.420998,132.223007,,,,82.564003,,,,,111.926003,,,,,432.912994,413.312988,806.40802,-393.095001,40.674,,,321.571014,,,,,,321.571014,775.558002,,53.330002,53.330002,,,,7.387,,,,,,194.318994,,,194.318994,255.035995,110.186996,,,,,41.167,,,,41.167,151.353996,406.389992,0.0,82.361,,,0,,719.719971,802.080971,0.0,802.080971,1208.470963,
09/30/1994,1247.608032,95.956001,40.337002,55.618999,138.908005,,,,109.763,,,,,101.344002,,,,,445.971008,426.881989,828.835999,-401.95401,43.438999,,,331.31601,,,,,,331.31601,801.636997,,61.280998,61.280998,,,,25.409,,,,,,205.687992,,,205.687992,292.377991,110.822998,,,,,40.298,,,,40.298,151.120998,443.498989,0.0,82.32,,,0,,721.789001,804.109001,0.0,804.109001,1247.60799,
12/31/1994,1256.271973,78.248001,29.139,49.109001,142.087006,,,,103.969002,,,,,96.561996,,,,,420.865997,461.817993,869.734009,-407.915985,45.091,,,328.497009,,,,,,328.497009,835.406002,,65.032997,65.032997,,,,15.698,,,,,,209.728994,,,209.728994,290.459991,110.866997,,,,,40.551998,,,,40.551998,151.418995,441.878986,0.0,84.069,,,0,,730.323975,814.392975,0.0,814.392975,1256.271961,
03/31/1995,1317.509033,74.054001,27.278999,46.775002,151.315002,,,,90.041,,,,,111.217003,,,,,426.627014,476.153015,895.163025,-419.01001,45.372002,,,369.356995,,,,,,369.356995,890.882011,,64.0,64.0,,,,77.606003,,,,,,202.576004,,,202.576004,344.182007,114.857002,,,,,40.598999,,,,40.598999,155.456001,499.638008,0.0,82.359001,,,0,,735.512024,817.871025,0.0,817.871025,1317.509033,
06/30/1995,1317.948975,59.550001,22.421,37.129002,150.927994,,,,96.93,,,,,111.349998,,,,,418.757996,483.325012,906.677002,-423.35199,47.537998,,,368.328003,,,,,,368.328003,899.191013,,59.317001,59.317001,,,,89.378998,,,,,,195.409012,,,195.409012,344.105011,113.897003,,,,,39.646,,,,39.646,153.543003,497.648014,0.0,85.889,,,0,,734.411987,820.300987,0.0,820.300987,1317.949001,
09/30/1995,1344.390015,51.919001,21.611,30.308001,161.841003,,,,101.207001,,,,,115.274002,,,,,430.240997,497.078003,933.109985,-436.032013,46.264999,,,370.806,,,,,,370.806,914.149002,,66.371002,66.371002,,,,91.669998,,,,,,212.440994,,,212.440994,370.481995,114.438004,,,,,37.908001,,,,37.908001,152.346004,522.827999,0.0,88.403,,,0,,733.158997,821.561996,0.0,821.561996,1344.389996,
12/31/1995,1295.094971,19.938,13.668,6.27,169.309998,,,,75.902,,,,,115.947998,,,,,381.097992,494.15799,940.822998,-446.665009,48.146999,,,371.691986,,,,,,371.691986,913.996975,,75.643997,75.643997,,,,57.660999,,,,,,235.503018,,,235.503018,368.808014,110.997002,,,,,34.916,,,,34.916,145.913002,514.721016,0.0,83.819,,,0,,696.554993,780.373993,0.0,780.373993,1295.095009,
03/31/1996,1279.942993,22.857,22.857,0.0,175.518997,,,,76.757004,,,,,97.682999,,,,,372.81601,476.109985,933.802002,-457.691986,52.444,,,378.572998,,,,,,378.572998,907.126984,,59.764999,59.764999,,,,69.141998,,,,,,236.257004,,,236.257004,365.164001,110.514,,,,,36.425999,,,,36.425999,146.939999,512.104,0.0,83.271004,,,0,,684.567993,767.838997,0.0,767.838997,1279.942997,
06/30/1996,1279.755005,21.058001,21.058001,0.0,178.921997,,,,74.738998,,,,,94.955002,,,,,369.674011,468.272003,941.333008,-473.061005,51.758999,,,390.049988,,,,,,390.049988,910.08099,,62.23,62.23,,,,37.992001,,,,,,256.645004,,,256.645004,356.867004,111.355003,,,,,35.937,,,,35.937,147.292004,504.159008,0.0,83.027,,,0,,692.56897,775.59597,0.0,775.59597,1279.754978,
09/30/1996,1282.437988,37.904999,37.904999,,180.106003,,,,62.723,,,,,112.661003,,,,,393.394989,458.609009,919.786011,-461.177002,52.563,,,377.871002,,,,,,377.871002,889.043011,,69.774002,69.774002,,,,20.715,,,,,,267.202984,,,267.202984,357.691986,110.447998,,,,,36.890999,,,,36.890999,147.338997,505.030983,0.0,82.329002,,,0,,695.078003,777.407005,0.0,777.407005,1282.437988,
12/31/1996,1176.439941,142.570999,142.570999,0.0,145.475006,,,,67.541,,,,,93.936996,,,,,449.523987,446.858002,904.91803,-458.059998,59.138,,,220.919998,,,,,,220.919998,726.916,,63.810001,63.810001,,,,23.617001,,,,,,253.950012,,,253.950012,341.377014,108.936996,,,,,13.21,,,,13.21,122.146996,463.52401,0.0,82.056,,,0,,630.859985,712.915985,0.0,712.915985,1176.439995,
03/31/1997,1161.161987,129.315,121.348,7.967,156.585999,,,,62.242001,,,,,90.278999,,,,,438.421997,439.786011,899.190979,-459.404999,62.054001,,,220.899994,,,,,,220.899994,722.740006,,62.120998,62.120998,,,,7.116,,,,,,242.928987,,,242.928987,312.165985,109.017998,,,,,13.752,,,,13.752,122.769998,434.935983,0.0,85.163002,,,0,,641.062988,726.22599,0.0,726.22599,1161.161973,
06/30/1997,1167.124023,135.172998,122.197998,12.975,157.227005,,,,64.445999,,,,,91.994003,,,,,448.839996,433.358002,893.992004,-460.634003,62.313999,,,222.612,,,,,,222.612,718.284001,,63.436001,63.436001,,,,6.284,,,,,,241.807007,,,241.807007,311.527008,107.191002,,,,,13.695,,,,13.695,120.886002,432.41301,0.0,86.193001,,,0,,648.518005,734.711006,0.0,734.711006,1167.124016,
09/30/1997,1104.839966,120.767997,109.226997,11.541,159.567993,,,,68.360001,,,,,126.5,,,,,475.196014,414.872986,893.171997,-478.299011,54.587002,,,160.184006,,,,,,160.184006,629.643994,,70.266998,70.266998,,,,6.262,,,,,,305.809991,,,305.809991,382.338989,106.917999,,,,,13.51,,,,13.51,120.427999,502.766988,0.0,81.170998,,,0,,520.901978,602.072976,0.0,602.072976,1104.839964,
12/31/1997,1148.364014,179.459003,171.438004,8.021,151.201004,,,,66.996002,22.950001,9.132,23.768,,114.957001,,,,,512.612976,415.007996,890.085022,-475.076996,52.91,,,167.832993,167.832993,,,,,0.0,635.750988,,73.515999,73.515999,,,,7.078,,,,,,300.960994,,,300.960994,381.554993,109.986,,,,,46.575001,,,,46.575001,156.561001,538.115993,0.0,86.084,,,0,,524.164001,610.248001,0.0,610.248001,1148.363995,
03/31/1998,1114.17395,167.155,153.459,13.696,135.639999,,,,59.424999,19.742001,10.817,17.785999,,112.458,,,,,474.678009,403.61499,883.125977,-479.510986,51.891998,,,183.988998,183.988998,,,,,0.0,639.495986,,76.940002,76.940002,,,,6.724,,,,,,273.079009,,,273.079009,356.743011,111.008003,,,,,45.907001,,,,45.907001,156.915004,513.658015,0.0,80.613998,,,0,,519.901978,600.515976,0.0,600.515976,1114.173991,
06/30/1998,1122.447998,145.039001,126.607002,18.431999,152.778,,,,63.259998,20.368999,9.196,22.872999,,110.816002,,,,,471.893005,405.519012,880.367004,-474.847992,49.465,,,195.570999,195.570999,,,,,0.0,650.555011,,70.046997,70.046997,,,,6.294,,,,,,273.190009,,,273.190009,349.531006,110.405998,,,,,45.904999,,,,45.904999,156.310997,505.842003,0.0,84.099998,,,0,,532.505981,616.605979,0.0,616.605979,1122.447982,
09/30/1998,1144.543945,167.669002,150.218002,17.451,157.931,157.931,,,59.448002,19.851,8.538,31.059,,113.884003,,,,,498.932007,400.688995,870.674011,-469.984985,46.255001,,,198.667999,198.697998,,,,,-0.029999,645.611995,,70.291,70.291,,,,5.027,,,,,,343.157006,,,343.157006,418.475006,109.774002,,,,,41.185001,,,,41.185001,150.959003,569.434009,0.0,80.264,,,0,,494.846008,575.110008,0.0,575.110008,1144.544017,
12/31/1998,1171.519,309.522,268.389,41.133,145.079,145.079,,,29.401,20.019,7.401,1.981,0.0,124.078,,,,,608.08,340.077,763.922,-423.845,45.208,,,178.154,174.233,,,,,3.921,563.439,,53.555,53.555,,,,7.332,,,,,,369.808,,,369.808,430.695,106.321,,,,,27.938,,,,27.938,134.259,564.954,0.0,87.303,,,0,519.742,-0.48,606.565,0.0,606.565,1171.519,
03/31/1999,1102.127,214.244,177.85,36.394,136.995,136.995,,,27.021,19.06,6.204,1.757,,126.816,,,,,505.076,337.75,767.112,-429.362,42.746,,,216.555,216.555,,,,,0.0,597.051,,57.864,57.864,,,,4.375,,,,,,309.908,,,309.908,372.147,105.486,,,,,35.18,,,,35.18,140.666,512.813,0.0,79.9,,,0,509.995,-0.581,589.314,0.0,589.314,1102.127,
06/30/1999,1016.682,128.572,87.355,41.217,127.567,127.567,,,25.531,18.179,6.208,1.144,,107.682,,,,,389.352,341.047,778.667,-437.617,43.491,,,242.789,27.244,,,,,215.545,627.327,,49.818,49.818,,,,28.724,,,,,,335.025,,,335.025,413.567,105.163,,,,,33.771,,,,33.771,138.934,552.501,0.0,75.532,,,0,,388.649,464.181,0.0,464.181,1016.682,
09/30/1999,1009.913,113.365,74.501,38.864,138.373,138.373,,,25.024,2.051,6.101,1.29,15.582,142.157,,,,,418.919,316.385,731.604,-415.219,41.938,,,232.671,95.108,,,,,137.563,590.994,,57.425,57.425,,,,2.9,,,,,,315.737,,,315.737,376.062,119.856,,,,,34.109,,,,34.109,153.965,530.027,0.0,75.39,,,0,405.631,-1.135,479.886,0.0,479.886,1009.913,
12/31/1999,905.365,130.329,104.616,25.713,62.94,115.775,,,11.586,3.11,7.245,1.231,0.0,128.665,,,,,333.52,219.484,520.914,-301.43,39.519,,,312.842,138.525,,,,,174.317,571.845,,41.085,41.085,,,,62.462,,,,,,215.89,,,215.89,319.437,111.945,,,,,56.675,,,,56.675,168.62,488.057,0.0,72.02,,,0,346.617,-1.329,417.308,0.0,417.308,905.365,
03/31/2000,964.516,50.064,26.949,23.115,124.536,124.536,,,25.935,17.27,7.275,1.39,,77.138,,,,,277.673,287.257,646.05,-358.793,67.531,,,332.055,307.585,,,,,24.47,686.843,,56.987,56.987,,,,47.181,,,,,,251.59,,,251.59,355.758,114.011,,,,,54.828,,,,54.828,168.839,524.597,0.0,78.237,,,0,363.102,-1.42,439.919,0.0,439.919,964.516,
06/30/2000,1030.833,109.339,91.168,18.171,126.141,126.141,,,25.377,2.478,7.788,1.239,13.872,82.869,,,,,343.726,272.351,640.837,-368.486,65.335,,,349.421,320.673,,,,,28.748,687.107,,55.285,55.285,,,,122.568,,,,,,272.074,,,272.074,449.927,13.499,,,,,54.715,,,,54.715,68.214,518.141,0.0,111.267,,,0,418.013,-48.47,480.81,31.882,512.692,1030.833,
09/30/2000,1067.158,155.141,111.666,43.475,131.33,131.33,,,23.673,2.803,6.6,1.052,13.158,82.81,,,,,392.954,252.452,614.012,-361.56,65.267,,,356.485,328.572,,,,,27.913,674.204,,59.397,59.397,,,,132.743,,,,,,265.482,,,265.482,457.622,12.77,,,,,55.806,,,,55.806,68.576,526.198,0.0,114.449,,,0,393.777,-1.701,506.525,34.435,540.96,1067.158,
12/31/2000,656.274,99.19,80.732,18.458,46.005,46.005,,,23.139,15.458,6.504,1.177,11.309,19.423,,,,,187.757,173.956,,,35.555,,,259.006,222.798,88.425,134.373,,,36.208,468.517,,44.692,44.692,,,,100.672,100.0,0.672,0.672,,,148.522,,,148.522,293.886,10.201,0.0,10.201,10.201,,89.379,,,,89.379,99.58,393.466,0.0,116.798,,,0,146.243,-0.233,262.808,0.0,262.808,656.274,
03/31/2001,601.904,19.784,4.147,15.637,49.119,49.119,,,10.306,2.685,6.555,1.066,0.0,70.52,,,,,149.729,169.944,470.571,-300.627,38.98,,,243.251,219.373,,,,,23.878,452.175,,50.329,50.329,,,,78.768,,,,,,159.326,,,159.326,288.423,11.286,,,,,68.654,,,,68.654,79.94,368.363,0.0,71.735,,,0,161.926,-0.12,233.541,0.0,233.541,601.904,
06/30/2001,586.025,16.749,6.141,10.608,46.718,46.718,,,22.614,14.796,6.662,1.156,10.486,57.159,,,,,143.24,161.01,468.786,-307.776,39.116,,,242.659,212.566,,,,,30.093,442.785,,44.32,44.32,,,,117.542,,,,,,160.275,,,160.275,322.137,10.799,,,,,68.225,,,,68.225,79.024,401.161,0.0,185.001,,,0,,-0.137,184.864,0.0,184.864,586.025,
09/30/2001,571.003,15.87,5.25,10.62,49.201,49.201,,,10.469,2.45,7.082,0.937,0.0,64.215,,,,,139.755,155.98,469.313,-313.333,37.943,,,237.325,204.138,,,,,33.187,431.248,,43.816,43.816,,,,104.253,,,,,,203.938,,,203.938,352.007,10.455,,,,,67.723,,,,67.723,78.178,430.185,0.0,66.188,,,0,74.597,0.033,140.818,0.0,140.818,571.003,
12/31/2001,537.721,9.571,9.571,0.0,37.703,,,,11.192,3.073,7.215,0.904,0.0,25.506,,,,,83.972,149.552,442.965,-293.413,37.661,,,266.536,197.093,82.237,114.856,,,69.443,453.749,,52.834,52.834,,,,151.381,150.0,1.381,1.381,,,162.909,,,162.909,367.124,10.084,0.0,10.084,10.084,,81.908,,,,81.908,91.992,459.116,0.0,64.102,,,0,,14.503,78.605,0.0,78.605,537.721,
03/31/2002,562.613,7.333,7.333,0.0,43.251,43.251,,,11.451,2.905,7.62,0.926,0.0,45.875,,,,,107.91,146.224,443.151,-296.927,42.267,,,266.212,194.8,82.2,112.6,,,71.412,454.703,,48.243,48.243,,,,162.521,,,,,,153.242,,,153.242,364.006,9.694,,,,,80.468,,,,80.468,90.162,454.168,0.0,64.352,,,0,44.143,-0.05,108.445,0.0,108.445,562.613,
06/30/2002,550.031,5.195,5.195,0.0,48.171,48.171,,,10.601,2.868,6.849,0.884,0.0,39.195,,,,,103.162,141.808,433.137,-291.329,41.291,,,263.77,192.458,82.237,110.221,,,71.312,446.869,,45.566,45.566,,,,193.053,,,,,,167.147,,,167.147,405.766,9.296,,,,,80.247,,,,80.247,89.543,495.309,0.0,62.449,,,0,-7.685,-0.042,54.722,0.0,54.722,550.031,
09/30/2002,557.299,2.295,2.295,,46.514,46.514,,,20.524,13.43,6.33,0.764,9.883,24.719,,,,,94.052,140.513,440.503,-299.99,39.831,,,282.903,189.261,82.237,107.024,,,93.642,463.247,,50.526,50.526,,,,191.366,,,,,,174.026,,,174.026,415.918,8.889,,,,,72.363,,,,72.363,81.252,497.17,0.0,61.944,,,0,-1.782,-0.033,60.129,0.0,60.129,557.299,
12/31/2002,668.973,124.855,124.855,0.0,32.925,,,,20.287,2.833,6.065,0.771,0.0,21.579,,,,,199.646,140.042,435.563,-295.521,40.205,,,289.08,188.213,82.237,105.976,,,100.867,469.327,,57.857,57.857,,,,1.61,0.0,1.61,1.61,,,155.312,,,155.312,214.779,306.589,298.115,8.474,8.474,,83.289,,,,83.289,389.878,604.657,0.0,61.446,,,0,,2.87,64.316,0.0,64.316,668.973,
03/31/2003,604.202,5.184,5.184,0.0,47.008,47.008,,,19.97,2.832,5.594,0.863,10.681,41.026,,,,,113.188,135.919,435.818,-299.899,40.226,,,314.869,183.011,82.237,100.774,,,131.858,491.014,,49.469,49.469,,,,113.206,113.206,0.0,0.0,,,147.973,,,147.973,310.648,306.38,306.38,0.0,0.0,,85.675,,,,85.675,392.055,702.703,0.0,56.683,,,0,-152.744,-2.44,-98.501,0.0,-98.501,604.202,
06/30/2003,604.521,7.025,7.025,0.0,46.346,46.346,,,19.445,2.82,5.348,0.85,10.427,41.262,,,,,114.078,131.679,432.786,-301.107,41.06,,,317.704,177.289,82.237,95.052,,,140.415,490.443,,47.541,47.541,,,,216.544,216.544,0.0,0.0,,,149.291,,,149.291,413.376,306.076,306.076,0.0,0.0,,85.267,,,,85.267,391.343,804.719,0.0,53.746,,,0,0.0,-253.944,-200.198,0.0,-200.198,604.521,
09/30/2003,557.92,3.437,3.437,0.0,32.054,32.054,,,18.848,2.615,5.212,0.881,10.14,28.814,,,,,83.153,128.386,425.748,-297.362,40.484,,,305.897,170.306,82.237,88.069,,,135.591,474.767,,45.503,45.503,,,,201.302,201.302,0.0,0.0,,,146.157,,,146.157,392.962,355.851,355.851,0.0,0.0,,80.356,,,,80.356,436.207,829.169,0.0,51.285,,,0,-320.228,-2.306,-271.249,0.0,-271.249,557.92,
12/31/2003,562.96,2.968,2.968,0.0,37.066,37.066,,,18.652,12.054,5.623,0.975,18.652,20.242,,,,,78.928,123.615,,,42.51,,,317.907,160.398,82.237,78.161,,,157.509,484.032,,46.694,46.694,,,,214.324,213.25,1.074,1.074,,,126.821,,,126.821,387.839,380.62,373.304,7.316,7.316,,92.584,,,,92.584,473.204,861.043,0.0,50.173,,,0,-345.95,-2.306,-298.083,0.0,-298.083,562.96,
03/31/2004,572.02,4.689,4.689,,37.03,,,,18.761,2.772,5.881,0.997,9.111,46.784,,,,,107.264,118.661,,,43.209,,,302.886,153.18,82.237,70.943,,,149.706,464.756,,41.343,41.343,,,,208.072,,,,,,127.668,,,127.668,377.083,380.38,,,,,92.01,,,,92.01,472.39,849.473,,50.001,,,0,-2.202,-325.252,-277.453,,-277.453,572.02,
06/30/2004,1531.073,19.759,19.759,0.0,107.125,107.125,,,59.037,52.413,5.739,0.885,8.695,94.372,,,,,280.293,157.39,157.39,0.0,46.329,,,1047.061,879.112,598.186,280.926,,,167.949,1250.78,,80.426,80.426,,,,917.689,916.141,1.548,1.548,,,269.564,,,269.564,1267.679,380.242,373.399,6.843,6.843,,134.552,,,,134.552,514.794,1782.473,0.0,55.504,,,0,-302.805,-4.099,-251.4,0.0,-251.4,1531.073,
09/30/2004,1561.180054,13.899,13.899,0.0,120.454002,,,,61.549,33.264,7.659,12.116,8.51,75.948997,,,,,271.851013,164.742996,462.595001,-297.85199,46.389,,,1078.199951,912.307007,527.687012,384.619995,,,165.892944,1289.331947,,84.436996,84.436996,,,,320.109009,320.109009,0.0,0.0,,,211.495987,,,211.495987,616.041992,975.559021,975.559021,0.0,0.0,,183.354996,,,,183.354996,1158.914017,1774.956009,0.0,65.955002,,,0,-263.885986,-15.846008,-213.776993,0.0,-213.776993,1561.179016,
