Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,43.319221,8.482143,,-8.061975,-12.158613,-10.499577,-16.622899,,,,,
06/30/1990,,,,,,43.856177,11.11665,,11.11665,7.976072,5.277915,7.652044,,28.251121,28.338762,,
09/30/1990,,,,,,44.664358,11.378003,,11.378003,8.697851,5.673759,8.369153,,23.555556,31.117825,,
12/31/1990,,,,,,40.866529,4.575646,,3.345633,3.370234,2.174258,3.370234,,,97.080292,,
03/31/1991,,18.536674,0.793911,1.663322,,41.163382,7.932349,2.564103,7.932349,6.288709,4.195804,5.859933,,20.720721,39.837398,11.152145,
06/30/1991,,15.96889,0.713319,1.438983,,40.091152,7.231164,,7.231164,5.971542,4.023259,5.85491,,17.419355,43.426295,9.034193,
09/30/1991,,10.086101,0.467973,0.921931,,36.541725,2.880658,,-1.165981,0.708733,0.478174,0.502972,,,481.818182,-38.510567,
12/31/1991,,11.306514,0.555393,1.140701,,36.69434,3.589854,,3.589854,5.116079,3.592453,4.94411,,,60.0,4.522605,
03/31/1992,,10.990113,0.534032,1.040981,,11.176314,,,,,7.308616,,,23.966942,69.54023,3.347563,
06/30/1992,,11.301156,0.555836,1.088364,,21.491914,,,,,8.08555,,,44.385027,38.410596,6.960315,
09/30/1992,,8.15493,0.378209,0.73067,,-6.656504,,,,,-5.208333,,,,,,
12/31/1992,,5.800722,0.389765,0.931116,,8.190524,,,,,2.066532,,,31.635389,48.760331,2.972271,
03/31/1993,,5.288397,0.261751,0.464343,,52.754491,37.978613,,37.978613,24.180752,7.275449,8.382201,,36.330609,18.687589,4.300123,
06/30/1993,,6.571026,0.321987,0.589795,,45.361119,13.50826,,13.50826,9.750567,11.875535,13.475867,,27.817746,41.415284,3.849617,
09/30/1993,,14.818639,0.672583,1.221758,,31.795302,13.261077,,13.261077,9.977686,11.744966,13.388588,,24.759615,35.23738,9.596939,
12/31/1993,,18.672225,1.604394,5.180512,,23.441662,-11.84573,,11.998776,8.907254,10.628663,12.213039,,25.765306,32.302405,12.640647,
03/31/1994,,19.334023,1.187458,2.422763,,26.599609,14.012739,,14.012739,10.095541,9.86309,11.242038,,27.954545,35.007571,12.565651,
