Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
07/31/1989,1676.401827,-173.118,0.0,0.0,4.785,,1508.068827,434.550991,1.101137,0.003173,,,,,,1674.0113,1505.6783,3.584291,,
10/31/1989,1816.391258,-168.312996,0.0,0.0,4.763,,1652.841262,451.541015,1.054832,0.002882,,,,,,1800.056219,1636.506223,3.838889,,
01/31/1990,1794.213997,-56.037001,0.0,0.0,68.698002,,1806.874998,457.424007,15.018451,0.03802,,,,,,1799.858009,1812.519011,4.27999,,
04/30/1990,1828.684721,-239.782997,0.0,0.0,245.550998,,1834.452723,748.899005,32.788266,0.133855,1.956132,8.780437,10.208248,,,1827.940297,1833.708298,4.341777,,
07/31/1990,2183.032541,-197.709003,0.0,0.0,5.189,,1990.512538,491.877995,1.054936,0.002607,2.105226,9.547052,11.193534,,,2180.970082,1988.450079,4.701524,,
10/31/1990,2041.8475,-123.006,0.0,0.0,5.174,,1924.0155,465.273007,1.112035,0.002689,2.000727,9.333945,11.008213,,,2037.266,1919.434,4.534778,,
01/31/1991,2513.133,-45.804001,0.0,0.0,112.266002,,2579.595001,549.521991,20.429756,0.043521,2.626531,12.306582,14.644226,,,2510.628656,2577.090657,6.062446,,
04/30/1991,2748.721448,-228.219002,0.0,0.0,228.518997,,2749.021443,802.108001,28.489804,0.083127,2.590379,11.658523,13.555867,,,2747.276,2747.575995,6.453829,,
07/31/1991,3162.646381,-183.162998,0.0,0.0,4.972,,2984.455383,554.999001,0.895857,0.001666,2.719535,12.581066,14.67457,,,3159.091559,2980.900561,6.988964,,
10/31/1991,3633.0691,-164.026997,0.0,0.0,0.356,,3469.398103,571.250005,0.062319,0.000103,3.337603,15.812181,18.876557,,,3559.443817,3395.77282,7.967861,,
