Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
05/31/1986,0.072531,,0.064815,0.08912,0.060185,,,,
08/31/1986,0.050926,-29.787234,0.072531,0.080247,0.041667,,,,
11/30/1986,0.066358,30.30303,0.050926,0.067901,0.040123,,,,
02/28/1987,0.118827,79.069767,0.066358,0.119599,0.05787,,,,
05/31/1987,0.16821,41.558442,0.118827,0.182099,0.115741,,,,
08/31/1987,0.165123,-1.834862,0.169753,0.169753,0.123457,,4663.980148,,
11/30/1987,0.134259,-18.691589,0.166667,0.234568,0.094136,,4663.980148,,
02/29/1988,0.188272,40.229885,0.135802,0.20679,0.118827,,4663.980148,,
05/31/1988,0.208333,10.655738,0.188272,0.222222,0.182099,,4663.980148,,
08/31/1988,0.228395,9.62963,0.209877,0.274691,0.20679,,4869.396091,,
11/30/1988,0.212963,-6.756757,0.225309,0.253086,0.179012,,4869.396091,,
02/28/1989,0.277778,30.434783,0.216049,0.308642,0.209877,,4869.396091,,
05/31/1989,0.373457,34.444444,0.280864,0.37963,0.265432,,4869.396091,,
08/31/1989,0.459877,23.140496,0.371914,0.469136,0.364198,2379.809403,5140.826923,,
11/30/1989,0.592593,28.85906,0.462963,0.641975,0.447531,3105.744141,5140.826923,,
02/28/1990,0.552469,-6.770833,0.592593,0.617284,0.441358,2916.402143,5174.887562,,
05/31/1990,0.487654,-11.731844,0.546296,0.700617,0.358025,2589.9755,5240.943237,,
08/31/1990,0.287037,-41.139241,0.490741,0.592593,0.259259,1530.547543,5278.850807,,
11/30/1990,0.194444,-32.258065,0.287037,0.299383,0.12037,1052.793028,5311.08902,,
02/28/1991,0.222222,14.285714,0.197531,0.274691,0.135802,1235.871002,5332.230148,,
05/31/1991,0.185185,-16.666667,0.219136,0.283951,0.17284,1022.227478,5561.41951,,
08/31/1991,0.277778,50.0,0.185185,0.283951,0.182099,1539.83242,5520.028381,,
11/30/1991,0.333333,20.0,0.277778,0.410494,0.253086,1867.292908,5543.396713,,
02/29/1992,0.493827,48.148148,0.333333,0.521605,0.296296,2779.73999,5601.878723,,
05/31/1992,0.367284,-25.625,0.490741,0.518519,0.296296,2080.96792,5628.97348,,
08/31/1992,0.432099,17.647059,0.364198,0.472222,0.345679,2456.422577,5665.828629,,
11/30/1992,0.549383,27.142857,0.432099,0.611111,0.429012,3159.967163,5684.863678,,
02/28/1993,0.808642,47.191011,0.549383,0.898148,0.466049,4680.106228,5751.850342,,
05/31/1993,1.030864,27.480916,0.814815,1.101852,0.771605,5938.018875,5787.612282,,
09/01/1993,1.311728,27.245509,1.030864,1.404321,0.981481,7566.434479,5760.233871,,
11/30/1993,1.561728,19.058824,1.320988,1.62963,1.175926,9172.166862,5768.293579,,
02/28/1994,1.62963,4.347826,1.592593,1.864198,1.345679,9426.351105,5873.087082,,
05/31/1994,1.691358,3.787879,1.635802,1.771605,1.296296,9807.863976,5784.351814,,
08/31/1994,2.108025,24.635036,1.685185,2.191358,1.660494,12214.984875,5798.810097,,
11/30/1994,2.037037,-3.367496,2.092593,2.296296,1.907407,11816.929092,5794.516983,,
02/28/1995,2.333333,14.545455,2.024691,2.37963,1.82716,13584.154861,5801.037918,,
05/31/1995,2.574074,10.31746,2.342593,2.851852,2.074074,15059.155576,5821.780655,,
08/31/1995,2.972222,15.467626,2.592593,3.287037,2.518519,17438.887299,5850.319427,,
11/30/1995,3.361111,13.084112,2.972222,3.611111,2.592593,19751.918346,5867.289185,,
02/29/1996,3.851852,14.600551,3.37037,4.074074,2.925926,22679.904419,5876.603806,,
05/31/1996,3.680556,-4.447115,3.861111,4.0,2.943287,21724.235878,5888.052246,,
08/31/1996,3.916667,6.415094,3.680556,4.680556,3.555556,23170.177414,5902.433899,,
11/30/1996,5.444444,39.007092,3.861111,5.569444,3.833333,32237.687378,5915.789978,,
02/28/1997,4.361111,-19.897959,5.430556,5.666667,4.111111,25646.341446,5921.207886,,
05/31/1997,5.180556,18.789809,4.361111,5.347222,3.736111,30398.566589,5880.689758,,
08/31/1997,6.354167,22.654155,5.194444,7.020833,5.111111,37381.48571,5867.819824,,
11/30/1997,5.552083,-12.622951,6.4375,6.677083,4.791667,32778.300392,5882.987915,,
02/28/1998,4.104167,-26.078799,5.375,5.416667,2.958333,23971.501137,5903.783936,,
05/31/1998,3.9375,-4.060914,4.09375,5.3125,3.90625,22995.086037,5840.771851,,
08/31/1998,3.322917,-15.608466,3.927083,4.75,3.302083,19377.356516,5840.021851,,
11/30/1998,5.708333,71.786834,3.333333,6.166667,3.03125,32870.135147,5831.430176,,
02/28/1999,9.3125,63.138686,5.614583,10.291667,5.614583,53620.554245,5758.271851,,
05/31/1999,6.203125,-33.389262,9.359375,9.90625,5.25,35510.013199,5757.912109,,
08/31/1999,9.125,47.103275,6.234375,9.953125,6.21875,51964.027893,5724.536133,,
11/30/1999,16.953125,85.787671,9.15625,19.546875,9.140625,95667.502556,5694.687988,,
02/28/2000,34.3125,102.396313,17.109375,38.25,16.875,194785.813202,5643.060059,,
05/31/2000,35.9375,4.735883,36.6875,45.0,29.0625,201794.239044,5676.817383,,
08/31/2000,45.46875,26.521739,36.96875,45.5,35.53125,254508.974762,5629.833008,,
11/30/2000,26.5,-41.718213,46.101562,46.46875,21.5,147896.176514,5597.447754,,
02/28/2001,19.0,-28.301887,26.375,35.0,18.8125,106589.434082,5585.918457,,
05/31/2001,15.3,-19.473684,19.0,21.5,13.0,85563.12085,5613.574707,,
08/31/2001,12.21,-20.196078,15.5,20.02,11.82,67874.376475,5577.427734,,
11/30/2001,14.03,14.905815,12.53,16.28,10.16,77109.654116,5561.668457,,
02/28/2002,16.62,18.460442,13.82,17.5,13.32,91249.448203,5497.177734,,
05/31/2002,7.92,-52.34657,16.66,16.72,7.5,43013.52,5491.216797,,
08/31/2002,9.59,21.085859,7.8,11.22,7.251,51364.04,5433.192871,,
11/30/2002,12.15,26.694473,9.51,12.25,7.3,64018.35,5355.93457,,
02/28/2003,11.96,-1.563786,12.36,13.36,10.41,62694.32,5269.11377,,
05/31/2003,13.01,8.779264,12.2,13.4,10.64,68081.33,5242.996094,,
08/31/2003,12.83,-1.383551,13.21,14.0,11.17,67023.92,5233.772949,,
11/30/2003,12.02,-6.313328,12.96,14.03,11.21,62816.52,5226.645996,,
02/29/2004,12.87,7.071547,12.17,15.03,12.16,66859.65,5227.586914,3904.041,
05/31/2004,11.4,-11.421911,13.11,13.28,11.15,58949.4,5194.987793,3902.365,
08/31/2004,9.97,-12.54386,11.24,12.07,9.78,51126.16,5170.777832,3908.689,
11/30/2004,12.74,27.78335,9.96,13.5,9.86,65024.96,5128.46582,3885.472,
02/28/2005,12.95,1.648352,12.74,14.87,12.59,66511.2,5224.865723,4008.428,
05/31/2005,12.8,-1.158301,13.03,13.8,11.25,65856.0,5141.380859,3924.927,
08/31/2005,12.99,1.484375,12.79,14.51,12.28,66885.51,5146.713867,3931.525,
11/30/2005,12.6,-3.002309,12.94,14.0,11.749875,64940.4,5151.824219,3936.622,
02/28/2006,12.42,-1.428571,12.68,13.15,11.99,65975.04,5162.025391,3940.523,
05/31/2006,14.22,14.492754,12.49,15.21,12.49,74399.04,5334.663086,4112.261,
08/31/2006,15.66,10.126582,14.14,15.95,13.07,81197.1,5243.936523,4021.52,
11/30/2006,19.05,21.64751,15.8,19.75,15.45,98640.9,5195.473633,3974.47,
02/28/2007,16.43,-13.753281,19.11,19.34,16.29,84384.48,5182.190918,3961.188,
05/31/2007,19.38,17.95496,16.11,19.6,15.97,98973.66,5140.862793,3921.158,
08/31/2007,20.28,4.643963,19.38,20.98,18.72,103772.76,5113.036133,3893.339,
11/30/2007,20.18,-0.493097,20.24,23.0,19.06,103483.04,5121.310059,3945.575,
02/29/2008,18.8,-6.838454,20.23,23.31,18.18,96801.2,5121.310059,3967.593,
05/31/2008,22.84,21.489362,18.76,23.0,18.2,117626.0,5151.525391,3997.805,
08/31/2008,21.93,-3.984238,22.77,23.62,19.98,113027.22,5155.841797,4000.193,
11/30/2008,16.09,-26.630187,22.3,22.37,15.1,81190.14,5154.458008,3998.809,
02/28/2009,15.54,-3.418272,15.71,18.7,15.17,77435.82,5046.176758,3890.495,
05/31/2009,19.59,26.061776,15.21,20.28,13.8,98047.95,4983.414062,3816.828,
08/31/2009,21.88,11.689638,19.75,22.610125,19.47,109662.56,5015.098633,3852.115,
11/30/2009,22.08,0.914077,21.77,22.95,20.1,110598.72,5013.167969,3853.081,
02/28/2010,24.65,11.639493,22.16,25.64,21.62,123619.75,5011.220215,3852.612,
05/31/2010,22.57,-8.438134,24.6,26.63,21.55,113436.82,5019.09082,3860.483,
08/31/2010,21.845,-3.212229,22.42,24.68,21.24,109771.125,5026.24707,3867.614,
11/30/2010,27.045,23.804074,22.15,29.82,22.1,136604.295,5027.11377,3919.42,
02/28/2011,32.9,21.649103,27.54,33.71,27.41,166506.9,5052.419922,3946.503,
05/31/2011,34.22,4.012158,33.02,36.5,29.62,173426.96,5060.516113,3954.618,
08/31/2011,28.07,-17.971946,34.23,34.3,24.72,141781.57,5065.515137,3959.6,
11/30/2011,31.35,11.685073,28.03,33.81,25.71,157753.2,5044.602051,3938.716,
02/29/2012,29.255,-6.682616,31.4,32.24,24.91,145660.645,5025.836914,3917.722,
05/31/2012,26.47,-9.51974,29.4,31.15,25.325,129835.35,4975.105957,3868.589,
08/31/2012,31.65,19.569324,25.98,32.3,25.84,152901.15,4882.505859,3774.984,
11/30/2012,32.175,1.658768,31.63,33.29,29.52,152766.9,4819.056152,3711.645,
02/28/2013,34.24,6.418026,32.37,36.31,31.31,161578.56,4734.296875,3619.691,
05/31/2013,33.78,-1.343458,34.12,36.43,31.16,156941.88,4710.658203,3596.052,
08/31/2013,31.86,-5.683837,33.85,34.75,29.86,145568.34,4630.807129,3516.2,
11/30/2013,35.29,10.765851,32.17,35.42,31.820125,159016.74,4557.458984,3444.919,
02/28/2014,39.11,10.824596,35.37,39.37,33.22,175330.13,4497.40918,3381.623,
05/31/2014,42.02,7.440552,38.72,42.35,37.38,187577.28,4458.88623,3343.099,
08/31/2014,41.53,-1.166111,41.96,43.19,39.53,184310.14,4454.88916,3339.1,
11/30/2014,42.41,2.11895,41.6,42.51,35.82,186519.18,4431.304199,3315.517,
02/28/2015,43.82,3.324688,42.01,46.705,39.92,191624.86,4391.367188,3275.578,
05/31/2015,43.49,-0.753081,43.81,44.935,41.26,188877.07,4367.069824,3251.029,
08/31/2015,37.09,-14.716027,43.84,45.24,35.14,158819.38,4336.077148,3219.858,
11/30/2015,38.97,5.068752,36.33,40.64,35.24,163985.76,4264.628418,3148.407,
02/29/2016,36.78,-5.619707,39.09,39.39,33.13,152857.68,4201.220215,3081.195,
05/31/2016,40.2,9.298532,37.15,42.0,37.04,166066.2,4149.865234,3029.851,
08/31/2016,41.22,2.537313,40.06,41.91,38.075,169249.32,4122.72998,3002.315,
11/30/2016,40.19,-2.498787,40.98,41.419625,37.62,164899.57,4105.644531,2985.221,
02/28/2017,42.59,5.971635,40.11,43.26,37.64,175257.85,4102.353027,2976.979,
05/31/2017,45.39,6.574313,42.75,46.99,42.25,187778.43,4114.684082,2987.645,
08/31/2017,50.33,10.883455,45.52,51.85,43.74,209926.43,4136.682,3009.114258,
11/30/2017,49.06,-2.523346,50.35,53.14,47.64,203255.58,4173.053,3043.375,
02/28/2018,50.67,3.281696,49.05,52.79,45.92,207392.31,4139.602,3002.934082,
05/31/2018,46.72,-7.79554,50.96,53.48,44.04,186739.84,4082.313,2945.642578,
08/31/2018,48.58,3.981164,47.08,49.7,42.57,185138.38,3981.155,2843.282307,
11/30/2018,48.76,0.370523,48.36,52.11,46.335,177096.32,3788.638156,2609.355149,
02/28/2019,52.13,6.911403,49.44,53.03,42.4,179483.59,3588.919,2448.789053,
05/31/2019,50.6,-2.93497,52.5,55.53,50.51,169965.4,3417.654,2272.824053,
08/31/2019,52.06,2.885375,50.56,60.5,49.89,171589.76,3335.819,2190.144531,
11/30/2019,56.14,7.837111,51.94,57.33,51.55,180433.96,3282.517157,2136.897949,
02/29/2020,49.46,-11.898824,56.23,56.66,47.9,156343.06,3207.649,2062.029053,
05/31/2020,53.77,8.714112,49.73,54.72,39.71,164912.59,3153.584,2007.934204,
08/31/2020,57.22,6.416217,53.28,58.45,50.91,175589.98404,3068.682,1922.741211,
09/12/2020,57.0,,60.71,61.86,56.87,174914.874,3068.682,1922.741,
