Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Source: Bloomberg
12/31/1982,,,,,,,,,,,,
03/31/1983,,,,,,,,,,,,
06/30/1983,,,,,,,,,,,,
09/30/1983,,,,,,,,,3.31355,,,
12/31/1983,,,,,,,,,3.382583,,,
03/31/1984,,,,,,,,,3.359572,,,
06/30/1984,,,,,,,,,3.31355,,,
09/30/1984,,,,,,,,,3.91183,,,
12/31/1984,,,,,,,,,4.003873,,,
03/31/1985,,,,,,,,,4.740218,,,
06/30/1985,,,,,,,,,5.430541,,,
09/30/1985,,,,,,,,,5.476562,,,
12/31/1985,,,,,,,,,5.982799,,,
03/31/1986,,,,,,,,,7.179359,,,
06/30/1986,,,,,,,,,8.652048,,,
09/30/1986,,,,,,,,,8.145811,,,
12/31/1986,,,,,,,,,7.961725,,,
03/31/1987,,,,,,,,,8.053768,,,
06/30/1987,,,,,,,,,8.099789,,,
09/30/1987,,,,,,,,,6.811187,,,
12/31/1987,,,,,,,,,5.062368,,,
03/31/1988,,,,,,,,,5.752691,,,
06/30/1988,,,,,,,,,6.120864,,,
09/30/1988,,,,,,,,,5.798713,,,
12/31/1988,,,,,,,,,5.660648,,,
03/31/1989,,,,,,,,,6.120864,,,
06/30/1989,,,,,,,,,6.212907,,,
09/30/1989,,,,,,,,,6.90323,,,
12/31/1989,,,,,,,,,6.396993,,,
03/31/1990,,,,,1.03656,,,,5.752691,512.515604,0.111643,
06/30/1990,,0.12135,0.131292,0.11075,1.147913,,,,6.443014,578.287468,0.124761,
09/30/1990,,0.117369,0.126544,0.092718,0.948294,,,,5.476562,487.468624,0.091949,
12/31/1990,8.452381,0.102599,0.111266,0.092718,1.109807,,0.949717,,6.535057,581.68525,0.108661,
03/31/1991,10.730594,0.128312,0.142718,0.107131,1.440448,,1.215168,,8.652048,771.457979,0.142966,
06/30/1991,10.730089,0.151165,0.160456,0.138922,1.455994,,1.217362,,8.928177,797.485538,0.144747,
09/30/1991,12.178112,0.159631,0.167877,0.144492,1.665484,,1.40995,,10.446887,934.161775,0.164057,
12/31/1991,12.5,0.163198,0.170562,0.156659,1.72314,,1.491887,,10.999146,987.309,0.166859,
03/31/1992,11.546185,0.158003,0.171787,0.146053,1.620122,,1.43909,,10.584952,951.222458,0.152884,
06/30/1992,12.163462,0.162382,0.174154,0.148724,1.744201,,1.587201,,11.643447,1051.12011,0.171359,
09/30/1992,11.446886,0.173392,0.18355,0.164586,1.676278,,1.577645,,11.505383,1039.312482,0.164935,
12/31/1992,12.630662,0.179929,0.193963,0.166808,1.870478,,1.834977,,13.346244,1228.258714,0.183291,
03/31/1993,14.005474,0.189285,0.212744,0.171845,,,2.140564,,15.541471,,,
06/30/1993,11.827015,0.183273,0.183273,0.183273,1.826264,,1.86989,,13.668395,1254.01494,0.182706,
09/30/1993,11.849039,0.178141,0.190061,0.169173,1.829157,,1.905831,,14.073384,1291.414187,0.18336,
12/31/1993,10.755814,0.168524,0.183326,0.137179,1.561711,,1.751527,,13.111534,1328.961375,0.151523,
03/31/1994,10.179153,0.134937,0.148598,0.128175,1.477628,,1.642781,,12.655921,1352.625012,0.147332,
06/30/1994,11.036393,0.151287,0.159903,0.138048,1.625037,,1.781747,,14.124008,1510.436298,0.167284,
09/30/1994,10.684251,0.165357,0.16946,0.157994,1.628225,,1.704565,,14.14932,1467.899041,0.158352,
12/31/1994,9.117647,0.143545,0.157146,0.129045,1.376161,,1.428741,,12.554674,1395.247969,0.138237,
03/31/1995,10.703812,0.138808,0.160534,0.125197,1.665212,,1.640281,,14.782116,2262.96352,0.17246,
06/30/1995,10.983728,0.123792,0.128412,0.117997,1.652144,,1.619047,,15.035234,2285.971903,0.171147,
