Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
06/30/1998,,,,,,,,,,,,29.9375,,
09/30/1998,,,,,,,,,,,,28.6875,,
03/31/1999,,4747.295717,4747.295717,4747.295717,1.178503,1.262393,,,,,,25.125,5056.968933,
06/30/1999,,5102.968575,5395.988297,4682.085871,1.262196,1.375567,,,,,,26.375,5074.541824,
09/30/1999,,5387.528222,5718.456894,5161.619324,1.421917,1.567553,,,,,,28.625,5549.397913,
12/31/1999,,5321.639692,5849.819389,4744.113886,1.143274,1.262182,,,,,,23.1875,5030.478834,
03/31/2000,,4997.309404,5764.560291,4652.682988,1.313256,1.488795,,,,,,27.625,5764.836811,
06/30/2000,14.43662,6053.171254,6400.760689,5722.727167,1.475618,1.672536,1.10939,,1.686296,7.085451,10.348781,30.75,6274.931828,
09/30/2000,18.002045,6766.587505,7978.85515,6316.165741,1.957419,2.242206,1.302387,326.886949,1.935057,8.405399,12.078169,40.144562,7991.399989,
12/31/2000,17.582987,7686.278269,11266.482947,7116.310335,2.052116,5.855998,1.11287,,2.214078,10.627653,15.49385,42.375,11339.376125,
03/31/2001,,10672.653091,11005.612508,10245.217256,1.744996,4.495477,,,,,,38.13,10860.652901,
06/30/2001,,10981.301117,11220.184857,10610.65033,1.692844,4.328779,,,,,,36.48,10696.918741,
09/30/2001,,10092.490526,10682.80985,9683.110088,1.579926,4.078813,,,,,,33.24,10408.1166,
12/31/2001,,10467.593445,10683.609148,10280.736218,1.671364,4.361215,,,,,,34.65,10695.549165,
03/31/2002,,10484.967163,11269.543471,10086.932768,1.68491,4.090157,,,,,,36.39,10939.325444,
06/30/2002,,11093.152,11731.13191,10728.132951,1.790264,4.52464,,,,,,37.65,11206.860934,
09/30/2002,,10756.763613,11221.015909,10019.244034,1.640061,4.271018,,,,,,33.5,10781.52779,
12/31/2002,,11012.766579,11299.854295,10518.711342,1.7045,4.370604,,,,,,35.24,11313.901147,
03/31/2003,,11457.568691,11988.275158,11116.640242,1.404205,2.781606,,,,,,32.25,10651.093143,
06/30/2003,,11028.461542,11477.039833,10614.311345,1.565709,3.124057,,,,,,35.45,11425.088625,
09/30/2003,,11234.551656,11586.313243,11006.654099,1.561539,3.176036,,,,,,35.08,11606.217567,
12/31/2003,15.333333,11638.649097,12335.580977,11402.62438,1.600704,3.157341,0.841275,,1.78706,,12.268015,36.8,12357.80439,
03/31/2004,15.41129,12379.214553,12607.573755,12176.520872,1.597241,3.026885,0.880036,,1.78173,,11.863684,38.22,12317.517193,
06/30/2004,13.107143,11926.25213,12426.787577,10397.922057,1.500992,2.792426,0.852663,7.563386,1.513401,5.156448,10.204964,36.7,10398.358855,
09/30/2004,14.050179,10526.094788,11023.567847,10186.505454,1.683148,3.068002,0.933403,17.554398,1.644198,6.826625,11.049656,39.2,11040.031775,
12/31/2004,14.665428,11081.374834,11394.945129,10839.28331,1.628949,2.861511,0.938226,,1.611366,7.360732,11.939856,39.45,10858.02144,
03/31/2005,14.541045,10843.896752,11054.219162,10519.089062,1.548473,2.623555,0.933627,,1.572696,7.748725,12.25484,38.97,10550.105818,
06/30/2005,16.21514,10567.559608,10837.778494,10174.937903,1.582072,1.582672,0.989943,,1.642899,8.764325,13.006704,40.7,10982.82156,
09/30/2005,13.984791,10445.434633,10829.453248,10278.726571,1.461621,2.356684,0.86531,,1.472203,8.148929,11.835428,36.78,10324.008514,
12/31/2005,14.627049,9923.445911,10691.954712,9667.488003,1.394056,2.224322,0.787624,,1.395485,8.303982,11.998886,35.69,10692.207518,
03/31/2006,19.461905,11157.851538,11689.301334,10651.851613,1.545735,2.416125,0.905191,1642.087983,1.437928,9.068107,13.378927,40.87,11277.097882,
06/30/2006,17.719299,11162.904184,11284.826059,11074.977603,1.628083,2.556832,0.895319,47.478084,1.467504,9.223477,13.615246,40.4,11560.7056,
09/30/2006,16.860656,11211.532788,11432.842309,11083.617722,1.578369,2.484935,0.922275,27.184111,1.468132,8.954018,12.980989,41.14,11441.44432,
12/31/2006,16.808164,11395.514318,11520.362405,11319.077422,1.598543,2.532339,1.00349,14.334647,1.604915,9.52222,14.178491,41.18,11525.695899,
03/31/2007,16.592742,11485.526539,11562.768211,11326.650291,1.546923,2.403509,0.977295,22.799926,1.535147,9.267244,13.763011,41.15,11333.839737,
06/30/2007,16.859438,11406.60311,11474.449351,11333.673815,1.586483,2.471001,0.977733,22.980799,1.520115,9.163251,13.522583,41.98,11454.979997,
