Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,420.851013,,-254.529999,,166.321014,,-89.519997,,,76.801003,7.313,,0.43,,,-7.743,84.114003,-31.5,52.613998,0.0,,,52.614003,0.0,52.613998,0.0,,52.613998,52.613998,,175.994003,0.3,0.3,,175.994003,0.3,0.3,0.3,
06/30/1990,340.255005,,-203.699005,,136.556,,-87.456001,,,49.099998,6.833,,0.254,,,-7.087,55.932998,-21.0,34.932999,0.0,,,34.932998,0.0,34.932999,0.0,,34.932999,34.932999,,174.468002,0.2,0.2,,174.468002,0.2,0.2,0.2,
09/29/1990,499.553986,,-295.572998,,203.980988,,-108.852997,,,95.127998,4.934,,0.408,,,-5.342,100.061998,-37.5,62.562,0.0,,,62.561998,0.0,62.562,0.0,,62.562,62.562,,173.584,0.36,0.36,,173.584,0.36,0.36,0.36,
12/29/1990,468.208008,,-277.03299,,191.175018,,-107.232002,,,83.943001,5.248,,0.399,,,-5.647,89.191001,-33.5,55.691002,0.0,,,55.691001,0.0,55.691002,0.0,,55.691002,55.691002,,170.223664,0.325,0.325,0.325,170.223664,0.325,0.325,0.325,
03/30/1991,502.067993,,-300.313995,,201.753998,,-110.503998,,,91.25,5.679,,0.351,,,-6.03,96.929,-35.900002,61.028999,0.0,,,61.028999,0.0,61.028999,0.0,,61.028999,61.028999,,170.300003,0.36,0.36,,170.300003,0.36,0.36,0.36,
06/29/1991,416.028015,,-249.033997,,166.994019,,-110.174004,,,56.82,5.844,,0.373,,,-6.217,62.664,-23.200001,39.464001,0.0,,,39.463999,0.0,39.464001,0.0,,39.464001,39.464001,,170.942001,0.23,0.23,,170.942001,0.23,0.23,0.23,
09/28/1991,558.375977,,-336.643005,,221.732971,,-124.079002,,,97.653999,4.977,,0.027,,,-5.004,102.631,-36.900002,65.731003,0.0,,,65.730998,0.0,65.731003,0.0,,65.731003,65.731003,,171.317993,0.385,0.385,,171.317993,0.385,0.385,0.385,
12/28/1991,530.705017,,-321.510986,,209.194031,,-126.303001,,,82.890999,5.633,,0.052,,,-5.685,88.523999,-32.0,56.523998,0.0,,,56.523999,0.0,56.523998,0.0,,56.523998,56.523998,,171.09822,0.33,0.33,0.33,171.09822,0.33,0.33,0.33,
03/28/1992,556.908997,,-339.653992,,217.255005,,-124.692001,,,92.563004,5.577,,0.027,,,-5.604,98.140004,-35.299999,62.84,0.0,,,62.840004,0.0,62.84,0.0,,62.84,62.84,,170.365997,0.37,0.37,,170.365997,0.37,0.37,0.37,
06/27/1992,472.615997,,-290.858002,,181.757996,,-125.249001,,,56.508999,5.196,,0.027,,,-5.223,61.704999,-22.200001,39.505001,0.0,,,39.504998,0.0,39.505001,0.0,,39.505001,39.505001,,169.306,0.235,0.235,,169.306,0.235,0.235,0.235,
09/26/1992,618.328979,,-389.112,,229.21698,,-133.167007,,,96.050003,4.671,,0.023,,,-4.694,100.721003,-36.200001,64.521004,0.0,,,64.521002,0.0,64.521004,0.0,,64.521004,64.521004,,166.807999,0.385,0.385,,166.807999,0.385,0.385,0.385,
12/26/1992,546.476013,,-344.589996,,201.886017,,-124.432999,,,77.453003,3.905,,0.032,,,-3.937,81.358003,-29.4,51.958,0.0,,,51.958003,0.0,51.958,0.0,,51.958,51.958,,165.244004,0.315,0.315,0.315,165.244004,0.315,0.315,0.315,
03/27/1993,531.346985,,-339.56601,,191.780975,,-132.451996,,,59.328999,4.709,,0.024,,,-4.733,64.037998,-23.0,41.037998,-1.643,,,42.680998,0.0,42.681,0.0,,42.681,42.681,,165.343231,0.26,0.25,,165.343231,0.26,0.25,0.25,
06/26/1993,506.915009,,-326.783997,,180.131012,,-135.522003,,,44.609001,4.085,,0.043,,,-4.128,48.694001,-17.6,31.094,0.0,,,31.094001,0.0,31.094,0.0,,31.094,31.094,,163.71962,0.19,0.19,,163.71962,0.19,0.19,0.19,
09/25/1993,621.893982,,-412.613007,,209.280975,,-151.337006,,,57.944,4.214,,,,,-4.214,62.158,-23.9,38.257999,0.0,,,38.258001,0.0,38.257999,0.0,,38.257999,38.257999,,162.777176,0.235,0.235,,162.777176,0.235,0.235,0.235,
12/25/1993,544.140991,,-374.417999,,169.722992,,-148.975006,,,20.747999,3.143,,0.103,,,-3.246,23.890999,-9.0,14.891,0.0,,,14.890999,0.0,14.891,0.0,,14.891,14.891,,160.232956,0.095,0.095,0.095,160.232956,0.095,0.095,0.095,
04/02/1994,541.367981,,-353.747986,,187.619995,,-146.942993,,,40.676998,2.86,,0.068,,,-2.928,43.536998,-16.1,27.437,0.0,,,27.436998,0.0,27.437,0.0,,27.437,27.437,,157.699997,0.175,0.175,,157.699997,0.175,0.175,0.175,
07/02/1994,490.042999,,-321.132996,,168.910004,,-146.593994,,,22.316,2.879,,,,,-2.879,25.195,-9.3,15.895,0.0,,,15.895,0.0,15.895,0.0,,15.895,15.895,,157.632004,0.1,0.1,,157.632004,0.1,0.1,0.1,
10/01/1994,616.788025,,-390.380005,,226.40802,,-161.112,,,65.295998,2.891,,,,,-2.891,68.186998,-25.299999,42.887001,0.0,,,42.886998,0.0,42.887001,0.0,,42.887001,42.887001,,156.76004,0.275,0.275,,156.76004,0.275,0.275,0.275,
12/31/1994,514.702026,,-342.433014,,172.269012,,-179.772003,,,-7.503,1.897,,0.068,,,-1.965,-5.606,2.1,-3.37,0.0,,,-3.506,0.0,-3.37,0.0,,-3.37,-3.37,,156.067994,-0.02,-0.02,-0.02,156.067994,-0.02,-0.02,-0.02,
03/31/1995,527.075989,,-335.009003,,192.066986,,-150.406006,,,41.660999,2.924,,,,,-2.924,44.584999,-16.5,28.084999,0.0,,,28.084999,0.0,28.084999,0.0,,28.084999,28.084999,,152.147995,0.185,0.185,0.185,152.147995,0.185,0.185,0.185,
07/01/1995,474.848999,,-298.151001,,176.697998,,-152.882996,,,23.815001,3.207,,,,,-3.207,27.022001,-10.0,17.021999,0.0,,,17.022001,0.0,17.021999,0.0,,17.021999,17.021999,,149.712006,0.115,0.115,0.115,149.712006,0.115,0.115,0.115,
09/30/1995,582.572021,,-354.256989,,228.315033,,-154.529007,,,73.786003,3.879,,,,,-3.879,77.665003,-29.5,48.165001,0.0,,,48.165003,0.0,48.165001,0.0,,48.165001,48.165001,,149.845993,0.32,0.32,0.32,149.845993,0.32,0.32,0.32,
12/30/1995,497.132996,,-303.511993,,193.621003,,-142.653,,,50.967999,2.874,,,,,-2.874,53.841999,-20.200001,33.641998,0.0,,,33.641998,0.0,33.641998,0.0,,33.641998,33.641998,,148.214004,0.225,0.225,0.225,148.214004,0.225,0.225,0.225,
03/30/1996,556.557983,,-345.31601,,211.241974,,-157.656006,,,53.585999,3.8,,,,,-3.8,57.385998,-21.5,35.886002,0.0,,,35.885998,0.0,35.886002,0.0,,35.886002,35.886002,,146.473999,0.245,0.245,0.245,146.813995,0.245,0.245,0.245,
06/29/1996,500.595001,,-307.990997,,192.604004,,-159.632004,,,32.972,3.398,,,,,-3.398,36.37,-13.7,22.67,0.0,,,22.67,0.0,22.67,0.0,,22.67,22.67,,146.169998,0.155,0.155,0.155,146.169998,0.155,0.155,0.155,
09/28/1996,622.10199,,-367.981995,,254.119995,,-167.664993,,,86.455002,3.468,,,,,-3.468,89.923002,-33.700001,56.223,0.0,,,56.223001,0.0,56.223,0.0,,56.223,56.223,,143.419998,0.39,0.39,0.39,143.419998,0.39,0.39,0.39,
12/28/1996,538.263,,-319.794006,,218.468994,,-156.766998,,,61.702,3.684,,,,,-3.684,65.386,-24.5,40.886002,0.0,,,40.886,0.0,40.886002,0.0,,40.886002,40.886002,,142.746002,0.285,0.285,0.285,143.759994,0.285,0.285,0.285,
04/05/1997,596.55603,,-365.234985,,231.321045,,-168.498993,,,62.821999,4.099,,,,,-4.099,66.920999,-24.799999,42.120998,0.0,,,42.120999,0.0,42.120998,0.0,,42.120998,42.120998,,141.858002,0.295,0.295,0.295,142.731995,0.295,0.295,0.295,
07/05/1997,537.900024,,-326.061005,,211.83902,,-169.595001,,,42.243999,3.688,,,,,-3.688,45.931999,-17.0,28.931999,0.0,,,28.931999,0.0,28.931999,0.0,,28.931999,28.931999,,141.231995,0.205,0.205,0.205,142.302002,0.205,0.205,0.205,
10/04/1997,685.919983,,-402.19101,,283.728973,,-182.306,,,101.422997,4.181,,,,,-4.181,105.603997,-39.0,66.603996,0.0,,,66.603997,0.0,66.603996,0.0,,66.603996,66.603996,,139.694,0.475,0.475,0.475,140.806,0.475,0.475,0.475,
01/03/1998,592.224976,,-349.455994,,242.768982,,-171.962997,,,70.806,3.881,,,,,-3.881,74.687,-27.700001,46.987,0.0,,,46.986999,0.0,46.987,0.0,,46.987,46.987,,133.966003,0.35,0.35,0.35,135.112,0.35,0.35,0.35,
04/04/1998,656.005005,,-400.46701,,255.537994,,-185.949997,,,69.587997,2.698,,,,,-2.698,72.285997,-26.4,45.886002,0.0,,,45.885998,0.0,45.886002,0.0,,45.886002,45.886002,,132.100006,0.345,0.345,0.345,132.964005,0.345,0.345,0.345,
07/04/1998,565.218994,,-340.303009,,224.915985,,-179.197998,,,45.717999,2.945,,,,,-2.945,48.662998,-17.700001,30.962999,0.0,,,30.962998,0.0,30.962999,0.0,,30.962999,30.962999,,131.968002,0.235,0.235,0.235,132.878006,0.235,0.235,0.235,
10/03/1998,703.903992,,-426.929993,,276.973999,,-179.925995,,,97.047997,1.749,,,,,-1.749,98.796996,-36.099998,62.696999,0.0,,,62.696998,0.0,62.696999,0.0,,62.696999,62.696999,,130.638,0.48,0.48,0.48,131.113998,0.48,0.48,0.48,
01/02/1999,610.140015,,-370.466003,,239.674011,,-167.350006,,,72.323997,-25.393,,,,,25.393,46.930998,-17.1,29.830999,0.0,,,29.830997,0.0,29.830999,0.0,,29.830999,29.830999,,128.901993,0.23,0.23,0.36,129.404007,0.23,0.23,0.36,
04/03/1999,700.789001,,-438.157013,,262.631989,,-192.889999,,,69.741997,0.671,,,,,-0.671,70.412997,-25.700001,44.713001,0.0,,,44.712996,0.0,44.713001,0.0,,44.713001,44.713001,,127.924004,0.35,0.35,0.35,128.244003,0.35,0.35,0.35,
07/03/1999,607.674988,,-370.664001,,237.010986,,-188.334,,,48.676998,0.984,,,,,-0.984,49.660998,-18.1,31.561001,0.0,,,31.560998,0.0,31.561001,0.0,,31.561001,31.561001,,126.480003,0.25,0.25,0.25,126.865997,0.25,0.25,0.25,
10/02/1999,821.023987,,-499.942993,,321.080994,,-216.044006,,,105.037003,-1.167,,,,,1.167,103.870003,-37.5,66.370003,0.0,,,66.370003,0.0,66.370003,0.0,,66.370003,66.370003,,122.669998,0.54,0.54,0.54,123.092003,0.54,0.54,0.54,
01/01/2000,677.059998,,-400.201996,,276.858002,,-200.561005,,,76.296997,1.345,,,,,-1.345,77.641997,-27.844,49.798,0.0,,,49.797997,0.0,49.798,0.0,,49.798,49.798,,116.958,0.425,0.425,0.425,117.454002,0.425,0.425,0.425,
04/01/2000,809.458984,,-506.584991,,302.873993,,-228.529007,,,74.345001,-1.702,,,,0.0,1.702,72.643001,-26.150999,46.492001,0.0,,,46.492002,0.0,46.492001,0.0,0.0,46.492001,46.492001,,109.944,0.425,0.425,0.405,110.589996,0.42,0.42,0.4,
07/01/2000,661.667,,-393.913,,267.754,,-214.802,,,52.952,-3.808,,,,0.0,3.808,49.144,-17.692,31.452,0.0,,,31.452,0.0,31.452,0.0,0.0,31.452,31.452,,108.098,0.29,0.29,0.29,109.05,0.29,0.29,0.29,
09/30/2000,879.025024,,-528.369995,,350.655029,,-239.117004,,,111.538002,-6.738,,,,0.0,6.738,104.800002,-37.728001,67.071999,0.0,,,67.072001,0.0,67.071999,0.0,0.0,67.071999,67.071999,,105.542,0.635,0.635,0.635,106.444,0.63,0.63,0.63,
12/30/2000,753.98999,,-441.401001,,312.588989,,-226.694,,,85.894997,-24.052,,,0.0,0.0,24.052,61.842997,-22.264,39.578999,0.0,,,39.578997,0.0,39.578999,0.0,0.0,39.578999,39.578999,,102.952004,0.38,0.38,0.48,103.617996,0.38,0.38,0.48,
03/31/2001,826.650024,,-503.787994,,322.86203,,-245.160995,,,77.700996,-6.607,,,0.0,0.0,6.607,71.093997,-25.594,45.5,0.0,,,45.499997,0.0,45.5,0.0,0.0,45.5,45.5,,103.230003,0.44,0.44,0.44,104.477997,0.44,0.44,0.44,
06/30/2001,727.034973,,-418.79599,,308.238983,,-250.018997,,,58.220001,-7.491,,,0.0,0.0,7.491,50.729001,-18.261999,32.466999,0.0,,,32.467002,0.0,32.466999,0.0,0.0,32.466999,32.466999,,104.232002,0.31,0.31,0.31,105.251999,0.31,0.31,0.31,
09/29/2001,1008.356018,,-585.026978,,423.329041,,-300.627014,,,122.702003,-9.247,,,0.0,0.0,9.247,113.455004,-40.844002,72.611,0.0,,,72.611002,0.0,72.611,0.0,0.0,72.611,72.611,,104.426003,0.7,0.7,0.7,105.501999,0.69,0.69,0.69,
12/29/2001,886.481018,,-513.661011,,372.820007,,-284.675995,,,88.143997,-23.333,,,,0.0,23.333,64.810997,-23.332001,41.479,0.0,,,41.478996,,41.479,0.0,0.0,41.479,41.479,,104.281998,0.4,0.4,0.49,105.154,0.39,0.39,0.48,
03/30/2002,892.893005,,-526.794983,,366.098022,,-280.652008,,,85.445999,-5.895,,6.006,,0.0,-0.111,79.550999,-28.638,50.912998,0.0,,,50.912999,0.0,50.912998,0.0,0.0,50.912998,50.912998,,104.732002,0.49,0.49,0.49,106.189003,0.48,0.48,0.48,
06/29/2002,789.517029,,-436.885986,,352.631042,,-285.367004,,,67.264,-6.632,,5.547,,0.0,1.085,60.632,-21.827999,38.804001,0.0,,,38.804001,0.0,38.804001,0.0,0.0,38.804001,38.804001,,105.648003,0.37,0.37,0.37,107.489998,0.36,0.36,0.36,
09/28/2002,1041.199951,,-583.557983,,457.641968,,-319.572998,,,138.069,-7.616,,6.348,,0.0,1.268,130.453,-46.963001,83.489998,0.0,,,83.489999,0.0,83.489998,0.0,0.0,83.489998,83.489998,,105.862,0.79,0.79,0.79,107.329002,0.78,0.78,0.78,
12/28/2002,993.893005,,-550.629028,,443.263977,,-337.024994,,,106.238998,-14.429,,7.223,,0.0,7.206,91.809999,-33.852001,57.958,0.0,,,57.957997,0.0,57.958,0.0,0.0,57.958,57.958,,106.001999,0.55,0.55,0.59,107.650002,0.54,0.54,0.58,
