Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
11/30/2007,,3207.833718,3334.302052,3047.881087,13.825123,,,,,,,,27.65,3156.4969,
02/29/2008,,3514.646437,4231.182073,3054.182051,13.383323,,,,,,,,29.73,3370.868456,
05/31/2008,43.619632,3550.181273,4425.860341,2754.780086,14.17852,,8.071222,22.061676,,9.67169,22.996454,27.774854,35.55,3938.418685,
08/31/2008,39.8,3802.793278,4436.89922,3216.97362,10.925624,,6.773992,18.679186,,7.402255,17.763899,21.489656,29.85,3147.460927,
11/30/2008,22.691176,2121.945866,3193.425715,1349.525564,5.391305,,3.581712,9.95349,11.917161,3.892906,9.911915,12.355039,15.43,1677.690704,
02/28/2009,23.878788,1805.87344,1999.747526,1603.527468,5.035975,,3.652604,10.058063,12.498866,3.92788,10.053449,12.716619,15.76,1696.549595,
05/31/2009,31.446913,2013.008733,2485.123453,1440.223312,6.256373,,4.920322,14.850517,18.655797,5.08654,12.64257,16.061693,21.27,2203.005739,
08/31/2009,42.862679,2681.53147,3132.296442,2322.354194,7.982864,,6.835831,17.950363,20.110784,6.881287,16.927926,21.608177,29.42,2969.78462,
11/30/2009,37.37889,2974.975305,3500.178705,2625.78942,6.296522,,6.921897,23.372703,26.038177,7.000983,16.451045,20.537985,30.47,3101.07138,
02/28/2010,32.282518,3148.194256,3478.217857,2835.46145,5.768827,,6.659096,31.917,35.912761,6.702485,15.283406,18.581072,29.98,3074.517001,
05/31/2010,28.977519,3537.473658,3912.530939,2928.314287,5.401881,134.349916,6.444984,26.069651,28.126444,6.260908,14.171,16.927154,29.65,2970.850997,
08/31/2010,29.029352,3411.442424,4547.486294,2803.351045,3.427709,,5.717771,25.309182,27.316648,8.041058,20.287287,25.509854,29.9,4570.320003,
11/30/2010,33.015809,5167.507712,5472.356477,4655.858703,3.695799,,5.826644,21.255374,22.91365,7.53364,18.835903,24.22853,34.06,4994.057263,
03/31/2011,33.909294,5267.298212,5674.073559,4959.042033,3.845186,,5.625028,24.104101,26.09672,7.015998,17.446978,22.893635,36.82,5363.864139,
06/30/2011,32.339406,5335.192021,5529.882239,4994.843822,3.754225,,5.207551,21.600994,23.300977,6.200968,15.031205,19.86391,37.68,5368.996264,
09/30/2011,22.416321,4939.888157,5502.135839,4346.339348,2.897553,,4.107078,15.402828,17.054119,4.961781,11.077827,14.165524,30.33,4406.6819,
12/31/2011,22.659135,4678.983927,4966.373583,4115.910227,3.057622,,4.412144,15.611067,17.168243,5.1898,11.481783,14.520908,32.93,4675.70345,
03/31/2012,24.949116,4882.441378,5276.497987,4529.090057,3.277523,,4.915665,12.713155,13.629631,5.610097,12.365708,15.529469,36.81,5086.646455,
