Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,187.199997,0,762.900024,623.5,51.700001,1625.300049,,3711.600098,6194.899902,-2483.300049,766.700012,4478.30011,6103.600098,,890.599976,227.800003,102.800003,1221.199951,2053.0,704.299988,2757.299988,3978.499939,7.1,0,428.799988,1689.199951,2125.099939,6103.599878,
06/30/1990,,94.0,0,773.5,648.5,55.0,1571.0,,3862.300049,6421.700195,-2559.399902,741.900024,4604.200073,6175.200195,,902.299988,235.899994,98.599998,1236.800049,2069.199951,694.0,2763.199951,4000.0,7.1,0,429.799988,1738.300049,2175.200037,6175.200037,
09/29/1990,,114.0,0,807.0,684.599976,56.0,1661.599976,,4085.0,6752.799805,-2667.800049,705.0,4790.0,6451.600098,,947.299988,273.5,101.900002,1322.699951,2170.5,715.299988,2885.799988,4208.499939,7.1,0,431.100006,1804.900024,2243.10003,6451.599969,
12/29/1990,,114.199997,0,702.400024,735.0,181.0,1732.599976,220.0,4380.899902,7078.600098,-2697.699951,567.0,5167.899902,6900.5,,668.700012,334.0,592.599976,1595.300049,2454.899902,667.900024,3122.799926,4718.099975,7.1,0,431.5,1743.800049,2182.400049,6900.500024,
03/31/1991,,85.900002,0,829.0,731.900024,64.300003,1711.099976,,4327.700195,7118.100098,-2790.399902,806.200012,5133.900208,6845.0,,1037.300049,169.199997,49.5,1256.0,2712.600098,663.900024,3376.500122,4632.500122,7.1,0,434.799988,1770.599976,2212.499963,6845.000085,
06/30/1991,,74.599998,0,779.299988,662.5,60.799999,1577.199951,,4185.200195,7008.200195,-2823.0,795.299988,4980.500183,6557.700195,,1014.200012,155.800003,44.799999,1214.800049,2552.399902,639.400024,3191.799927,4406.599976,7.1,0,435.600006,1708.400024,2151.10003,6557.700006,
09/29/1991,,72.900002,0,669.400024,621.200012,56.599998,1420.099976,,4155.299805,7038.700195,-2883.399902,805.5,4960.799805,6380.899902,,1021.0,119.300003,56.799999,1197.099976,2421.199951,613.5,3034.699951,4231.799927,7.1,0,436.899994,1705.099976,2149.099969,6380.899896,
12/29/1991,,184.600006,0,546.0,570.700012,179.899994,1481.199951,220.0,4194.399902,7171.600098,-2977.199951,597.0,5011.399902,6492.600098,,680.400024,157.899994,671.200012,1509.5,2333.199951,661.0,2994.199951,4503.699951,7.1,0,439.200012,1542.599976,1988.899988,6492.599939,
03/28/1992,,78.199997,0,678.799988,599.299988,57.099998,1413.400024,,4122.299805,7149.5,-3027.199951,832.900024,4955.199829,6368.600098,,1165.599976,101.199997,54.0,1320.800049,2357.300049,671.799988,3029.100037,4349.900085,7.1,0,440.600006,1571.0,2018.700006,6368.600091,
06/27/1992,,202.699997,0,697.5,600.599976,60.799999,1561.599976,,4129.0,7231.0,-3102.0,837.5,4966.5,6528.100098,,1200.900024,224.399994,41.0,1466.300049,2310.699951,684.400024,2995.099976,4461.400024,7.1,0,443.799988,1615.800049,2066.700037,6528.100061,
09/26/1992,,83.699997,0,725.200012,614.0,66.099998,1489.0,,4245.200195,7457.799805,-3212.600098,838.200012,5083.400208,6572.399902,,1262.5,93.800003,31.799999,1388.099976,2262.399902,762.200012,3024.599915,4412.69989,7.1,0,444.600006,1708.0,2159.700006,6572.399896,
12/26/1992,,141.699997,0,555.5,537.200012,157.100006,1391.5,220.0,4080.199707,7170.799805,-3090.600098,607.900024,4908.099731,6299.600098,,634.400024,255.300003,625.799988,1515.5,2030.599976,728.599976,2759.199952,4274.699952,7.1,0,445.100006,1572.699951,2024.899957,6299.599909,
03/27/1993,,80.0,0,593.799988,581.099976,245.5,1500.400024,,4040.399902,7183.700195,-3143.300049,831.599976,4871.999878,6372.399902,,1062.099976,274.799988,56.400002,1393.300049,2051.100098,911.299988,2962.400085,4355.700134,7.1,0,448.799988,1560.800049,2016.700037,6372.400171,
06/26/1993,,91.0,0,619.900024,582.900024,237.0,1530.800049,,3996.300049,7220.299805,-3224.0,943.200012,4939.500061,6470.299805,,1061.199951,237.100006,49.900002,1348.199951,2160.699951,918.099976,3078.799927,4426.999878,7.1,0,449.600006,1586.599976,2043.299982,6470.29986,
09/25/1993,,138.5,0,587.599976,576.400024,238.0,1540.5,,3971.0,7227.299805,-3256.300049,940.5,4911.5,6452.0,,1040.099976,313.0,52.5,1405.599976,2161.199951,883.400024,3044.599976,4450.199951,7.1,0,450.0,1544.699951,2001.799951,6451.999902,
12/31/1993,,133.600006,0,491.299988,523.700012,461.299988,1609.900024,0.0,4136.899902,7411.899902,-3275.0,878.299988,5015.19989,6625.100098,,580.099976,180.199997,1009.5,1769.800049,2366.199951,913.400024,3279.599975,5049.400024,7.1,0,450.399994,1118.199951,1575.699945,6625.099969,
