Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1997,,,,,,,,0.0,,,,,885.770004,,,,0,,,0,,194.179993,557.010986,0,0,,,1068.33606,1625.347046,
06/30/1997,,,,,,,,0.0,,,,,898.147018,,,,0,,,0,,213.011002,569.675003,0,0,,,1084.452026,1654.127029,
09/30/1997,,,,,,,,0.0,,,,,878.192017,,,,0,,,0,,81.079002,605.578026,0,0,,,1250.422035,1856.000061,
12/31/1997,,,,,,,,0.0,,,,,850.635025,,,,0,,,0,,71.474998,460.541985,0,0,,,1214.811049,1675.353033,
03/31/1998,,26.712,18.259001,371.683014,253.794998,135.307007,805.755981,0.0,220.315994,456.533997,-236.218002,665.653992,885.969986,1691.725952,,213.253998,0,179.138,392.391998,40,70.711998,110.711998,503.103996,0,0,1256.125,-67.502998,1188.622002,1691.725998,
06/30/1998,,82.853996,25.659,323.0,261.031006,135.606003,828.150024,0.0,226.917999,487.019012,-260.101013,638.200989,865.118988,1693.269043,,203.779999,0,170.992996,374.77301,0,68.188004,68.188004,442.961014,0,0,1283.944946,-33.637001,1250.307945,1693.268959,
09/30/1998,,116.037003,4.081,315.755005,261.488007,150.393005,847.754028,0.0,232.703995,,,908.677002,1141.380997,1989.13501,,219.860992,0,214.059006,433.920013,0,65.392998,65.392998,499.313011,0,0,1617.942017,-128.119995,1489.822021,1989.135033,
12/31/1998,,148.675003,4.865,340.039001,281.450989,115.672997,890.703003,0.0,237.130997,,,1059.926025,1297.057022,2187.76001,,267.565002,0,186.113007,453.678009,0,83.911003,83.911003,537.589012,0,0,1744.557983,-94.387001,1650.170982,2187.759995,
03/31/1999,,424.700012,10.85,291.169006,261.480988,103.137001,1091.337036,,235.809998,524.458008,-288.64801,1060.958984,1296.768982,2388.105957,,237.326996,0,170.692001,408.019012,0,83.394997,83.394997,491.414009,0,0,1943.862061,-47.169998,1896.692062,2388.106071,
06/30/1999,,364.960999,86.191002,297.450012,235.268997,72.218002,1056.088989,0.0,234.113007,534.901001,-300.787994,1064.812012,1298.925018,2355.013916,,216.207993,0,173.677002,389.88501,0,82.457001,82.457001,472.34201,0,0,1952.496948,-69.824997,1882.671951,2355.013962,
09/30/1999,,447.963013,183.761002,342.066986,229.970001,53.596001,1257.357056,0.0,231.636993,544.388,-312.751007,1057.599976,1289.236969,2546.593994,,260.196014,0,223.268005,483.463989,0,99.064003,99.064003,582.527992,0,0,1959.120972,4.945,1964.065972,2546.593964,
