Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2010,,,,,,46.665477,22.248381,,22.248381,17.139494,8.602534,17.021778,,22.962963,0.0,,
06/30/2010,,,,,,50.005617,27.768068,,27.768068,18.700524,10.201101,18.669682,,32.654572,0.0,,
09/30/2010,,,,,,62.643414,29.777553,,29.777553,14.951972,7.591949,14.635996,,49.787776,0.0,,
12/31/2010,,,,,,51.958168,12.378855,,12.378855,12.305433,6.000721,12.217327,,0.59312,0.0,,
03/31/2011,,5.093578,0.820706,0.977598,,72.202413,21.307506,-24.782609,21.307506,11.267151,4.976861,10.589185,,47.121212,0.0,5.093578,
06/30/2011,,2.445672,0.41758,0.509067,,78.638685,-6.4906,-56.87393,-6.4906,-11.280215,-3.965847,-11.123545,,,,,
09/30/2011,,0.747754,0.136056,0.172573,,60.315261,1.233001,-95.452649,1.233001,-6.05621,-2.840811,-5.947416,,591.176471,,,
12/31/2011,,0.217896,0.040131,0.062296,,97.556207,16.394573,-5.282406,16.394573,8.829616,3.225806,8.346746,,46.143058,0.0,0.217896,
03/31/2012,,-5.424895,-0.998065,-1.23211,,128.764926,-927.403846,-89.600277,-927.403846,-1024.278846,-38.050258,-1026.442308,,,,,
06/30/2012,,-5.731307,-1.093325,-1.368041,,98.925595,-7.271219,,-7.271219,-19.823058,-7.320012,-20.154824,,,,,
09/30/2012,,-8.979664,-1.732481,-2.259459,,124.151982,-320.108696,-65.571273,-320.108696,-324.347826,-32.951542,-325.217391,,,,,
12/31/2012,,-6.879849,-1.326905,-1.793331,,90.904456,41.003094,100.725446,41.003094,33.805569,21.086979,33.675297,,17.553614,0.0,-6.879849,
03/31/2013,,-0.031863,-0.006087,0.009721,,71.501329,29.576313,99.455854,29.576313,27.089809,18.002657,26.599051,,8.40708,0.0,-0.031863,
06/30/2013,,2.975712,0.580599,0.839068,,70.960798,33.129032,89.701897,33.129032,28.403226,20.802175,29.612903,,14.264849,0.0,2.975712,
09/30/2013,,8.890201,1.676078,2.466096,,73.87418,32.897465,93.589983,32.897465,30.792537,22.584295,31.829054,,6.398449,0.0,8.890201,
12/31/2013,,7.869055,1.482595,2.36184,,68.064299,24.722713,,24.722713,20.125382,14.602068,20.880887,,18.595579,0.0,7.869055,
03/31/2014,,7.290751,1.353425,2.037268,,65.190016,21.002506,-430.46875,21.002506,18.629908,13.177423,19.582289,,11.296738,16.731143,6.070925,
06/30/2014,,8.020908,1.562449,2.489889,,97.963384,33.136632,33.251834,33.136632,30.397942,26.746831,37.358148,,8.26484,9.745441,7.239235,
09/30/2014,,11.304075,2.176582,3.480243,,61.648415,19.702853,-257.471264,19.702853,87.438798,59.354467,86.932298,,,5.389697,10.69482,
12/31/2014,,12.620269,2.378472,4.124418,,68.765159,33.124814,139.148073,33.124814,37.339887,26.468417,37.38457,,,10.870417,11.248394,
03/31/2015,,12.720313,2.350672,3.949142,,66.704714,24.404762,347.619048,24.404762,17.12963,11.836548,17.146164,,29.810298,25.495661,9.477185,
06/30/2015,,11.304642,2.169147,3.834785,,73.839954,25.377093,-114.409722,25.377093,19.111553,13.275763,19.111553,,24.689745,22.60863,8.748818,
09/30/2015,,11.746171,2.029728,4.002612,,60.519275,18.770582,14.725275,18.770582,95.609221,68.684967,95.101537,,,4.102117,11.26433,
12/31/2015,,10.55882,1.833231,3.854798,,58.28754,9.693965,-191.560694,9.693965,11.89947,18.466454,24.705078,,,43.316164,5.985144,
03/31/2016,,11.052886,1.936156,4.028499,,59.19493,16.040177,,16.040177,9.283214,17.134139,22.21884,,42.125237,49.523115,5.579152,
06/30/2016,,10.040539,1.765388,3.713911,,69.095389,30.149841,80.313589,30.149841,13.319207,1.994603,2.573029,,55.823293,34.41358,6.58523,
09/30/2016,,3.984443,0.654779,1.516253,,65.818137,23.644459,,23.644459,14.978534,16.093501,20.909525,,36.650975,32.171338,2.702595,
12/31/2016,,-8.212952,-1.307671,-3.293634,,-24.018295,-61.671309,,-61.671309,-59.08078,-128.815261,-160.821727,,,,,
