Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2001,,,,,,,,,,,,,,,,,,,,,,,,,6496.600098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2004,17262.0,1440.0,1440.0,0.0,911.900024,,,287.5,42.200001,71.800003,195.300003,-21.799999,6147.799805,,,,,8787.200195,4260.200195,,,629.700012,3584.899902,3584.899902,3034.899902,550.0,0.0,8474.800109,,1022.5,1022.5,,,,230.699997,,,,,3706.300003,,,3706.300003,4959.5,2408.100098,,,,1049.300049,,,,1049.300049,3457.400147,8416.900147,0.0,10799.099609,,,0.0,-2027.099976,-28.700073,8743.29956,101.800003,8845.099563,17261.99971,
06/30/2004,17598.099609,1833.800049,1833.800049,0.0,883.799988,,,331.600006,20.700001,70.099998,271.799988,-31.0,5590.200195,,,,,8639.400391,1696.199951,3973.199951,-2277.0,606.099976,6656.399902,4058.699951,3034.100098,1024.599853,2597.699951,8958.699829,,1009.200012,1009.200012,,,,26.200001,,,,,3808.499889,,,3808.499889,4843.899902,2408.199951,,,,1516.099976,,,,1516.099976,3924.299927,8768.199829,0.0,10838.799805,,,0.0,-2041.0,-35.699951,8762.099854,67.800003,8829.899857,17598.099686,
09/30/2004,14327.700195,3308.699951,3308.699951,0.0,948.099976,,,255.199997,19.9,61.599998,195.0,-21.299999,518.700012,,,,,5030.700195,2888.5,5645.700195,-2757.199951,1047.800049,5360.700195,5360.700195,3034.100098,2326.600097,0.0,9297.000244,,1069.5,1069.5,,,,24.200001,,,,,1453.100048,,,1453.100048,2546.800049,2408.5,,,,1539.099976,,,,1539.099976,3947.599976,6494.400025,0.0,10855.400391,,,0.0,-3049.600098,-37.199951,7768.600342,64.699997,7833.300339,14327.700364,
12/31/2004,14324.4,2830.0,2830.0,0.0,918.6,918.6,,124.4,0.0,0.0,124.6,-0.2,898.1,,,,,4771.1,2695.5,5074.3,-2378.8,0.0,6857.8,5271.2,3044.1,2227.1,1586.6,9553.3,,1290.9,1290.9,,,,19.8,,,,,1383.8,,,1383.8,2694.5,2409.5,,,,1665.4,,,,1665.4,4074.9,6769.4,0.0,10869.9,,,0.0,-3338.1,-24.7,7507.1,47.9,7555.0,14324.4,
03/31/2005,14247.5,2678.5,2678.5,0.0,871.1,871.1,,266.9,,,,,917.7,,,,,4734.2,2770.8,5260.3,-2489.5,1557.8,5184.7,5184.7,3045.3,2139.4,0.0,9513.3,,1330.8,1330.8,,,,24.8,,,,,1337.5,,,1337.5,2693.1,2394.9,,,,1645.4,,,,1645.4,4040.3,6733.4,0.0,10872.8,,,0.0,-3379.5,-23.2,7470.1,44.0,7514.1,14247.5,
06/30/2005,15117.0,4054.2,3675.2,379.0,856.4,856.4,,296.1,,,,,372.6,,,,,5579.3,2845.0,5445.6,-2600.6,1595.6,5097.1,5097.1,3045.3,2051.8,0.0,9537.7,,1312.7,1312.7,,,,5.7,,,,,1123.6,,,1123.6,2442.0,3411.7,,,,1551.7,,,,1551.7,4963.4,7405.4,0.0,10900.1,,,0.0,-3218.0,-18.5,7663.6,48.0,7711.6,15117.0,
09/30/2005,15402.4,4225.2,3572.2,653.0,889.2,889.2,,237.0,,,,,448.0,,,,,5799.4,2953.1,5628.4,-2675.3,1639.6,5010.3,5010.3,3045.3,1965.0,0.0,9603.0,,1412.3,1412.3,,,,7.5,,,,,1251.1,,,1251.1,2670.9,3408.2,,,,1494.5,,,,1494.5,4902.7,7573.6,0.0,10932.5,,,0.0,-3123.4,-30.5,7778.6,50.2,7828.8,15402.4,
12/31/2005,15630.2,4384.5,3701.3,683.2,1033.2,1033.2,,283.1,0.0,0.0,283.1,0.0,395.6,,,,,6096.4,3074.7,5871.3,-2796.6,1043.4,5415.7,4923.3,3045.3,1878.0,492.4,9533.8,,1607.0,1607.0,,,,9.7,,,,,1211.4,,,1211.4,2828.1,3405.3,,,,1407.6,,,,1407.6,4812.9,7641.0,0.0,10956.2,,,0.0,-3002.2,-14.0,7940.0,49.2,7989.2,15630.2,
03/31/2006,13883.8,2495.2,2126.4,368.8,874.1,874.1,,310.7,0.0,0.0,0.0,310.7,467.8,,,,,4147.8,3169.9,,,1348.4,5217.7,4856.5,3045.3,1811.2,361.2,9736.0,,2362.0,2362.0,,,,11.7,11.7,0.0,0.0,,279.8,,,279.8,2653.5,3402.7,3402.7,0.0,0.0,1367.5,,,,1367.5,4770.2,7423.7,0.0,10075.5,,,0.0,-3652.2,-18.7,6404.6,55.5,6460.1,13883.8,
