Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/2008,,13.370548,4.877164,5.534769,5.305198,,57.779597,37.930738,52.445324,50.369081,47.867034,46.157842,,0.0,34.634562,8.739717,
09/30/2008,,11.51945,3.931892,4.51504,5.168259,,52.881523,31.640658,15.662128,12.476473,12.595737,10.743795,,0.0,159.101611,-6.80818,
12/31/2008,,9.962763,3.396276,3.967966,2.663056,,14.061147,-7.245052,,-56.330453,30.335099,28.488059,,,,,
03/31/2009,,7.433514,2.663324,3.093663,2.203711,,32.418828,10.730956,,13.812077,14.379451,12.486044,,0.0,80.967261,1.414801,
06/30/2009,,3.849626,1.569619,1.854181,0.518435,,36.863554,14.650106,-189.461993,8.841888,6.949068,4.977282,,0.0,50.847675,1.892181,
09/30/2009,,3.084872,1.26498,1.54254,0.19498,,48.048778,23.59492,-119.353265,5.923855,0.996464,-1.025353,,0.0,103.185603,-0.098272,
12/31/2009,,0.966544,0.535993,0.713977,2.339601,,42.891705,17.297564,,1.279213,-0.063364,-2.107883,,0.0,,,
03/31/2010,,0.508522,0.399726,0.559113,2.708884,,50.975961,27.232433,,9.652784,8.846824,6.010419,,0.0,59.127032,0.207848,
06/30/2010,,3.429371,1.609983,1.857577,4.282077,,51.59835,28.266262,,58.868237,57.471817,54.472676,,0.0,5.796858,3.230575,
09/30/2010,,6.078714,2.704967,3.047904,4.974459,,62.189685,43.346253,109.496879,27.219091,37.300525,34.936441,,0.0,10.59929,5.434413,
12/31/2010,,6.285473,2.759122,3.090042,5.023203,,51.830401,28.221277,162.687399,6.010259,5.614497,2.743318,,0.0,155.264723,-3.473649,
03/31/2011,,7.608477,3.341263,3.754243,5.612235,,61.675592,41.027152,85.204238,27.951133,26.860984,24.56921,,0.0,10.048979,6.843903,
06/30/2011,,14.865823,6.561082,7.182255,4.267068,,54.3707,31.479888,48.632593,167.866624,178.772702,176.246799,,0.0,1.745948,14.606273,
09/30/2011,,12.393074,5.488831,6.032815,3.671748,,54.766929,29.914586,-372.086526,5.013323,4.769375,2.308698,,0.0,143.712896,-5.417372,
12/31/2011,,12.259297,5.224412,5.774367,3.615528,,54.243962,29.99401,37.042136,4.999103,3.14827,0.854114,,0.0,1269.480519,-143.370094,
03/31/2012,,10.724438,4.695922,5.215541,3.315467,,55.250005,31.464941,,8.460103,9.672017,7.447226,,0.0,115.412453,-1.652899,
06/30/2012,,2.423025,1.257229,1.477199,3.937117,,57.591246,33.975358,50.240017,34.120771,32.096594,29.906976,,0.0,21.976728,1.890524,
09/30/2012,,2.417614,1.30719,1.539991,4.036672,,55.086538,30.459286,33.773914,7.752982,7.186613,2.16576,,0.0,344.359239,-5.907663,
12/31/2012,,2.694012,1.409458,1.586843,4.110449,,57.3611,28.05086,,5.11369,7.895868,5.758816,,0.0,292.045481,-5.173728,
03/31/2013,,2.543921,1.34195,1.521335,4.180701,,58.982423,35.327668,98.246878,7.897698,7.310954,5.253186,,0.0,179.511765,-2.022716,
06/30/2013,,0.919667,0.748221,0.866937,3.48671,,58.975431,34.145797,40.386864,7.744163,7.751226,2.338223,,0.0,681.563767,-5.348447,
09/30/2013,,1.414571,0.84464,0.979056,3.364328,,57.060883,29.962631,-39.689506,7.117852,12.032221,10.928857,,0.0,192.090363,-1.302684,
12/31/2013,,1.642001,0.922615,1.079553,3.352812,,56.944623,30.47416,248.520249,10.993263,11.658691,10.592066,,0.0,150.242936,-0.82499,
03/31/2014,,3.688506,1.731246,1.942403,3.976964,,58.929493,33.082813,,41.618177,41.338134,40.306805,,0.0,33.897278,2.438203,
06/30/2014,,7.231975,3.025277,3.348564,4.029109,,61.237889,34.874104,44.533124,34.141113,62.863606,61.881555,,0.0,41.444152,4.234744,
09/30/2014,,7.590052,3.133349,3.492194,4.331585,,60.700943,34.604406,65.1441,10.262534,17.53281,16.575022,,0.0,153.685867,-4.074785,
12/31/2014,,7.667256,3.232235,3.579553,4.357725,,59.789668,32.858285,55.954224,11.09131,15.654106,14.687283,,0.0,169.069944,-5.295769,
03/31/2015,,5.963126,2.559751,2.875329,3.609951,,59.455613,30.448475,2.244934,10.655086,11.863517,10.92029,,0.0,199.708709,-5.945756,
06/30/2015,,1.846361,0.827408,1.027303,2.908833,,62.158191,11.918626,,-7.132939,-8.645868,-9.55964,,,,,
09/30/2015,,3.27998,1.304553,1.548784,3.448775,,60.641893,25.150787,,40.908796,38.743155,37.878009,,0.0,36.522871,2.082037,
12/31/2015,,3.890328,1.542919,1.817046,3.531849,,62.250876,35.35297,60.235276,26.589718,24.69287,23.814147,,0.0,71.708159,1.100645,
03/31/2016,,3.541025,1.440151,1.77197,3.694693,,63.358613,22.247082,,7.136552,5.919279,5.098541,,0.0,309.91344,-7.433087,
06/30/2016,,5.981322,2.508332,2.877538,3.779159,,73.297076,3.273566,,24.140483,22.213551,21.60848,,0.0,53.974688,2.752922,
09/30/2016,,4.153434,1.741331,2.027161,2.711683,,57.969766,29.775536,,10.401962,9.117286,8.220197,,0.0,210.696485,-4.597705,
12/31/2016,,3.320336,1.404485,1.650681,2.349733,,54.495487,25.5276,-107.243685,14.42115,12.759925,11.761374,,0.0,176.63753,-2.544624,
03/31/2017,,3.170623,1.342382,1.542172,2.490625,,56.702378,30.496766,,0.244845,3.998346,3.007836,,0.0,686.609109,-18.599165,
06/30/2017,,1.418602,0.686621,0.734836,2.940109,,59.569258,25.289213,,4.022353,3.003642,2.065051,,0.0,928.910241,-11.758938,
09/30/2017,,1.501058,0.759902,0.795536,3.082771,,55.009343,29.452483,-32.651315,12.22504,11.373999,10.376135,,0.0,193.882014,-1.409223,
12/31/2017,,1.320502,0.679435,0.714225,3.368198,,55.671635,31.123977,,10.609063,8.77811,7.74391,,0.0,278.802891,-2.361096,
03/31/2018,,2.661025,1.311013,1.533872,3.192515,,55.616102,31.444339,-26.719605,37.727838,34.970417,33.731417,,0.0,71.085628,0.769419,
06/30/2018,,4.297515,1.978546,2.283673,3.673412,,56.931548,33.19983,-0.740977,38.489818,35.631783,34.390733,,0.0,67.178145,1.410524,
09/30/2018,,5.114526,2.355781,2.717777,4.149452,,56.306232,32.447284,-15.716949,32.338032,29.897088,28.681656,,0.0,78.643903,1.092263,
12/31/2018,,3.982509,1.849776,2.126652,5.574093,,55.565929,32.812362,-19.042568,-18.395387,-18.131064,-19.309794,,,,,
03/31/2019,,2.948489,1.414357,1.636138,5.666342,,55.308541,31.944915,90.9375,17.343676,15.621765,14.39319,,0.0,161.111619,-1.801869,
06/30/2019,,4.018547,1.805414,2.057793,5.427191,,56.444873,33.388175,38.150823,55.504051,52.660499,51.466661,,0.0,43.342458,2.27681,
09/30/2019,,3.089648,1.433892,1.649096,4.940176,,55.827174,32.367983,28.362621,12.983924,11.763712,10.571877,,0.0,208.523087,-3.352981,
12/31/2019,,4.695173,2.119582,2.392571,3.677813,,55.296317,33.491408,-9.448291,7.872904,6.871223,5.658234,,0.0,387.732045,-13.509518,
03/31/2020,,6.15951,2.566625,2.871055,3.40144,,56.653929,34.134577,100.437898,40.443139,37.71488,36.525582,,0.0,19.742859,4.943447,
06/30/2020,,4.23756,1.773563,2.028333,2.445324,,53.321062,14.455319,-114.353139,26.262224,23.721418,22.248412,,0.0,118.005457,-0.762992,
