Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/29/2013,443.86,419.766,24.094,-164.515,164.515,279.345,0.0,-210.468,186.744,,20.496,3.228,68.877,-13.721,13.904,14.331,-0.427,,-0.183,0.0,55.156,-16.419,38.737,-26.944,-26.944,0.0,65.681,-0.055,65.626,0.0,0.0,65.626,42.982,4.3,150.162,0.44,0.26,0.286238,160.013,0.41,0.24,0.266873,
03/30/2014,390.408,368.935,21.473,-158.983,158.983,231.425,0.0,-209.366,186.724,,20.092,2.55,22.059,-15.448,13.301,14.241,-0.94,,2.147,0.0,6.611,-3.764,2.847,0.994,0.994,0.0,1.853,-0.11,1.743,0.0,0.0,1.743,6.1945,3.4575,150.612,0.01,0.02,0.041129,161.92,0.01,0.02,0.041129,
06/29/2014,388.719,367.064,21.655,-157.944,157.944,230.775,0.0,-214.278,185.584,,19.169,9.525,16.497,-13.18,13.205,14.199,-0.994,,-0.025,0.0,3.317,5.743,9.06,0.0,0.0,0.0,9.06,0.128,9.188,0.0,0.0,9.188,15.34404,6.15604,150.796,0.06,0.06,0.101754,161.868,0.06,0.06,0.098031,
09/28/2014,364.718,344.951,19.767,-161.177,161.177,203.541,0.0,-212.573,193.198,,19.375,0.0,-9.032,-13.655,15.254,16.25,-0.996,,-1.599,0.0,-22.687,10.247,-12.44,0.0,0.0,0.0,-12.44,-0.059,-12.499,0.0,0.0,-12.499,4.72566,17.22466,150.822,-0.08,-0.08,0.031333,150.822,-0.08,-0.08,0.031333,
12/28/2014,444.683,418.187,26.496,-165.891,165.891,278.792,0.0,-216.368,195.549,,20.819,0.0,62.424,-19.815,11.97,14.224,-2.254,,7.845,0.0,42.609,-8.685,33.924,0.092,0.092,0.0,33.832,1.043,34.875,0.0,0.0,34.875,40.567,5.6,150.779,0.23,0.23,0.269049,160.455,0.22,0.22,0.254901,
03/29/2015,384.239,362.701,21.538,-156.636,156.636,227.603,0.0,-238.667,178.797,,14.844,45.026,-11.064,-12.764,12.192,13.333,-1.141,,0.572,0.0,-23.828,9.407,-14.421,0.0,0.0,0.0,-14.421,0.159,-14.262,0.0,0.0,-14.262,13.438,27.7,163.988,-0.09,-0.09,0.081945,163.988,-0.09,-0.09,0.078915,
06/28/2015,382.886,361.727,21.159,-152.773,152.773,230.113,0.0,-192.062,176.252,,15.81,0.0,38.051,-10.132,9.776,10.959,-1.183,,0.356,0.0,27.919,-11.7,16.219,0.0,0.0,0.0,16.219,0.181,16.4,0.0,0.0,16.4,25.9158,9.5158,166.355,0.1,0.1,0.155786,168.316,0.1,0.1,0.155786,
09/27/2015,367.404,346.061,21.343,-152.031,152.031,215.373,0.0,-193.44,178.071,,15.369,0.0,21.933,-8.957,9.127,11.014,-1.887,,-0.17,0.0,12.976,-3.611,9.365,0.0,0.0,0.0,9.365,0.05,9.415,0.0,0.0,9.415,20.03386,10.61886,165.052,0.06,0.06,0.121379,166.981,0.06,0.06,0.121379,
12/27/2015,444.686,420.01,24.676,-156.372,156.372,288.314,0.0,-200.649,180.717,,15.574,4.358,87.665,-7.98,7.955,11.085,-3.13,,0.025,0.0,79.685,-28.006,51.679,0.0,0.0,0.0,51.679,0.014,51.693,0.0,0.0,51.693,55.893,4.2,162.179,0.32,0.32,0.344638,164.128,0.31,0.31,0.33559,
03/27/2016,379.515,357.674,21.841,-157.862,157.862,221.653,0.0,-193.718,178.246,,15.472,0.0,27.935,-50.722,8.826,11.059,-2.233,,41.896,0.0,-22.787,9.201,-13.586,0.0,0.0,0.0,-13.586,5.315,-8.271,0.0,0.0,-8.271,-6.071,2.2,161.003,-0.05,-0.05,-0.037707,161.003,-0.05,-0.05,-0.037707,
06/26/2016,372.63,350.635,21.995,-152.717,152.717,219.913,0.0,-210.772,172.069,,15.147,23.556,9.141,-9.509,9.097,11.046,-1.949,,0.412,0.0,-0.368,-0.124,-0.492,0.0,0.0,0.0,-0.492,0.281,-0.211,0.0,0.0,-0.211,19.3696,19.5806,161.128,0.0,0.0,0.120213,161.128,0.0,0.0,0.120213,
09/25/2016,363.547,341.997,21.55,-156.616,156.616,206.931,0.0,-197.958,184.596,,15.384,-2.022,8.973,-8.569,9.032,11.117,-2.085,,-0.463,0.0,0.404,-0.121,0.283,0.0,0.0,0.0,0.283,0.123,0.406,0.0,0.0,0.406,7.006,6.6,161.185,0.0,0.0,0.043466,162.945,0.0,0.0,0.040504,
12/25/2016,439.65,410.969,28.681,-162.16,162.16,277.49,0.0,-210.861,193.427,,15.72,1.714,66.629,-13.352,7.85,10.603,-2.753,,-5.572,11.074,53.277,-13.377,39.9,2.273,2.273,0.0,37.627,-0.483,37.144,0.0,0.0,37.144,85.24315,45.82615,161.236,0.23037,0.244468,0.528686,167.992,0.221106,0.234636,0.507424,
03/26/2017,398.804,372.403,26.401,-153.297,153.297,245.507,0.0,-217.692,199.137,,16.153,2.402,27.815,-3.958,5.325,7.444,-2.119,,-0.173,-1.194,23.857,-10.742,13.115,0.0,0.0,0.0,13.115,0.066,13.181,0.0,0.0,13.181,17.25975,4.07875,161.402,0.08,0.08,0.106936,162.592,0.08,0.08,0.105086,
06/25/2017,407.074,382.271,24.803,-149.694,149.694,257.38,0.0,-230.904,213.788,,15.131,1.985,26.476,-4.206,5.133,7.446,-2.313,,0.266,-1.193,22.27,-6.711,15.559,0.0,0.0,0.0,15.559,0.04,15.599,0.0,0.0,15.599,36.43116,20.83216,161.787,0.1,0.1,0.22518,163.808,0.09,0.09,0.217174,
09/24/2017,385.635,360.271,25.364,-150.154,150.154,235.481,0.0,-203.661,185.442,,15.677,2.542,31.82,28.09,4.66,7.412,-2.752,,-31.557,-1.193,59.91,-23.42,36.49,0.488,0.488,0.0,36.002,-3.673,32.329,0.0,0.0,32.329,37.06475,4.24775,162.173,0.2,0.2,0.228551,164.405,0.2,0.2,0.225837,
12/31/2017,484.126,451.999,32.127,-163.197,163.197,320.929,0.0,-230.449,216.698,0.0,14.91,-1.159,90.48,-85.293,4.665,7.378,-2.713,,12.823,67.805,5.187,-63.083,-57.896,-0.057,-0.057,0.0,-57.839,1.026,-56.813,0.0,0.0,-56.813,63.41265,120.28265,162.311,-0.35,-0.350377,0.390686,162.311,-0.35,-0.350377,0.390686,
04/01/2018,413.948,386.24,27.708,-154.341,154.341,259.607,0.0,-225.552,208.623,,15.041,1.888,34.055,-6.89,4.877,7.679,-2.802,,-0.015,2.028,27.165,-5.251,21.914,0.0,0.0,0.0,21.914,-0.002,21.912,0.0,0.0,21.912,26.95299,5.04099,164.094,0.13,0.13,0.164253,166.237,0.13,0.13,0.160324,
07/01/2018,414.56,379.83,34.73,-155.857,155.857,258.703,0.0,-218.701,203.368,,14.081,1.252,40.002,-6.407,4.536,7.653,-3.117,,0.008,1.863,33.595,-9.999,23.596,0.0,0.0,0.0,23.596,0.001,23.597,0.0,0.0,23.597,26.78465,3.18765,165.027,0.14,0.14,0.162305,166.899,0.14,0.14,0.159099,
09/30/2018,417.346,379.473,37.873,-163.434,163.434,253.912,0.0,-212.469,202.473,,14.847,-4.851,41.443,-6.377,4.026,7.862,-3.836,,0.016,2.335,35.066,-10.092,24.974,0.0,0.0,0.0,24.974,0.002,24.976,0.0,0.0,24.976,22.91015,-2.06585,165.064,0.15,0.15,0.138796,166.966,0.15,0.15,0.137627,
12/30/2018,502.744,455.281,47.463,-180.544,180.544,322.2,0.0,-247.533,231.127,0.0,15.042,1.364,74.667,5.598,3.127,7.882,-4.755,,-10.773,2.048,80.265,-23.289,56.976,0.0,0.0,0.0,56.976,-1.777,55.199,0.0,0.0,55.199,51.52523,-3.67377,165.154,0.33,0.33,0.311983,167.249,0.33,0.33,0.308034,
03/31/2019,439.062,395.898,43.164,-239.359,239.359,199.703,0.0,-165.105,126.459,23.728,14.918,0.0,34.598,-3.138,1.303,7.908,-6.605,,,1.835,31.46,-1.304,30.156,0.0,0.0,0.0,30.156,0.0,30.156,0.0,0.0,30.156,32.40987,2.25387,165.674,0.18,0.18,0.195624,167.129,0.18,0.18,0.193486,
06/30/2019,436.258,391.217,45.041,-173.014,173.014,263.244,0.0,-225.311,210.131,,15.18,0.0,37.933,-3.347,1.514,6.924,-5.41,,0.0,1.833,34.586,-9.415,25.171,0.0,0.0,0.0,25.171,0.0,25.171,0.0,0.0,25.171,27.12467,1.95367,166.152,0.15,0.15,0.163252,167.549,0.15,0.15,0.16166,
09/29/2019,428.501,380.833,47.668,-178.776,178.776,249.725,0.0,-224.639,207.226,,15.45,1.963,25.086,-2.589,0.755,5.833,-5.078,,0.0,1.834,22.497,-6.07,16.427,0.0,0.0,0.0,16.427,0.0,16.427,0.0,0.0,16.427,19.21886,2.79186,166.148,0.1,0.1,0.115673,167.555,0.1,0.1,0.115673,
12/29/2019,508.363,446.581,61.782,-186.482,186.482,321.881,0.0,-243.916,228.803,0.0,15.113,0.0,77.965,-2.048,0.248,4.735,-4.487,,0.0,1.8,75.917,-7.705,68.212,0.0,0.0,0.0,68.212,0.0,68.212,0.0,0.0,68.212,70.79293,2.58093,166.239,0.41,0.41,0.42585,167.728,0.41,0.41,0.425388,
03/29/2020,443.636,391.571,52.065,-243.672,243.672,199.964,0.0,-172.644,126.657,30.802,15.185,0.0,27.32,11.54,-13.854,0.185,-14.039,,,2.314,38.86,-6.006,32.854,0.0,0.0,0.0,32.854,0.0,32.854,0.0,0.0,32.854,34.27047,1.41647,166.549,0.2,0.2,0.205768,167.845,0.2,0.2,0.205768,
06/28/2020,403.75,360.949,42.801,-230.147,230.147,173.603,0.0,-144.797,98.429,30.737,15.631,0.0,28.806,0.637,-2.786,0.179,-2.965,,,2.149,29.443,-5.781,23.662,0.0,0.0,0.0,23.662,0.0,23.662,0.0,0.0,23.662,29.74895,6.08695,166.869,0.14,0.14,0.178277,168.083,0.14,0.14,0.176214,
09/30/2020,411.8,,,,,,,,,,,,20.633,,,,,,,,26.967,,,,,,,,,,,,19.05,,,,,0.11,,,,0.11,
12/31/2020,497.0,,,,,,,,,,,,75.733,,,,,,,,80.233,,,,,,,,,,,,61.4,,,,,0.333,,,,0.333,
