Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,EV/EBITDA,EV/Market Cap,Total Debt/EV,EV/Net Income,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1994,718.935033,-20.440001,72.183998,0.0,318.736,1089.41503,,,1.515318,0.292575,,718.683909,1089.163907,12.08045,,
06/30/1994,719.365502,-9.776,72.183998,0.0,318.558998,1100.332498,,,1.529588,0.289512,,726.32526,1107.292257,12.194212,,
09/30/1994,727.029991,-11.93,72.183998,0.0,343.0,1130.283989,,,1.554659,0.303464,,726.957531,1130.211529,12.523645,,
12/31/1994,759.961895,-10.944,72.183998,4.747,372.999016,1198.947909,9.204197,14.080918,1.577642,0.311105,29.790486,759.77248,1198.758494,13.278488,,
03/31/1995,858.372001,-16.863001,72.183998,0.0,346.032997,1259.725996,9.36126,14.116791,1.467576,0.274689,29.395077,834.195783,1235.549778,12.51516,,
06/30/1995,851.276016,-11.891,72.183998,0.0,354.634003,1266.203017,9.066455,13.490912,1.487418,0.280077,27.76761,850.896008,1265.823009,12.560416,,
09/30/1995,897.23999,-13.102,120.384003,0.0,349.353996,1353.875989,9.311902,13.608162,1.508934,0.25804,27.515009,896.999969,1353.635968,13.412747,,
12/31/1995,920.532202,-16.165001,0.5,4.297,389.223,1298.3872,8.664695,12.495306,1.410475,0.299774,25.006976,908.106271,1285.961269,12.81181,,
03/31/1996,973.647022,-15.859,0.5,0.0,388.796001,1347.084023,8.534383,12.375941,1.383545,0.28862,24.123134,950.400021,1323.837022,12.451901,,
06/30/1996,1019.757496,-95.030998,0.9,0.0,373.469002,1299.095499,7.822531,11.272761,1.273926,0.287484,21.151362,1018.723273,1298.061277,11.996136,,
09/30/1996,1075.998319,-54.498001,0.9,0.0,372.518002,1394.918319,8.096715,11.553171,1.296395,0.267054,20.702875,1075.432698,1394.352699,12.855912,,
12/31/1996,1262.99813,-37.424999,0.9,4.659,364.654999,1595.78713,8.825866,12.508031,1.263491,0.228511,21.615224,1262.126202,1594.915202,14.688086,,
03/31/1997,1177.734966,-26.487,0.9,0.0,359.694,1511.841967,8.196442,11.525558,1.283686,0.237918,19.258152,1193.269987,1527.376988,13.906599,,
06/30/1997,1152.822802,-22.931,0.9,0.0,419.493999,1550.285801,8.304643,11.665055,1.344774,0.270591,19.113139,1152.524976,1549.987975,14.232188,,
09/30/1997,1406.107788,-122.646004,0.9,0.0,518.378998,1802.740783,9.228261,13.162535,1.282079,0.28755,22.006381,1275.286278,1671.919272,14.877454,,
12/31/1997,1423.916908,-30.978001,0.9,4.532,531.613998,1929.984906,9.26848,13.480843,1.355406,0.27545,22.484562,1493.43677,1999.504768,15.926015,,
03/31/1998,1429.837733,-34.376999,0.9,0.0,651.442993,2047.803728,9.051666,13.307191,1.432193,0.318118,22.573788,1447.474224,2065.440218,16.887944,,
06/30/1998,2273.290501,-33.922001,1.394,0.0,930.487,3171.249499,12.664886,18.751032,1.395004,0.293413,32.625688,1833.355984,2731.314982,19.065056,,
09/30/1998,2187.573702,-30.780884,397.28975,,1132.156342,3686.23891,12.33487,18.181831,1.685081,0.30713,34.190091,2176.032,3674.697208,21.344359,,
12/31/1998,2386.568085,-43.921001,1.329,12.955,1289.561005,3646.492089,10.352941,15.149971,1.527923,0.353644,29.824008,2357.437579,3617.361583,20.213147,,
03/31/1999,2219.196869,-40.836,332.29,,1382.008,3892.658869,9.693817,,1.754085,0.355029,28.56557,2240.829956,3914.291956,21.560622,,
06/30/1999,2396.096729,-32.321,332.286,,1110.041,3806.102729,8.691538,,1.58846,0.291648,25.175634,2418.646507,3828.652507,21.047089,,
09/30/1999,2170.738749,-32.932,332.129,,1140.844,3610.779749,8.116757,,1.663388,0.315955,21.812128,2188.116609,3628.157609,19.822035,,
12/31/1999,2059.464534,-28.076,332.129,13.129,212.320999,2588.967533,5.853009,,1.257107,0.08201,14.645304,2057.804693,2587.307692,14.194835,,
03/31/2000,2280.125362,-38.564,332.129,,1310.009,3883.699363,8.776206,,1.703283,0.33731,20.880216,2296.908113,3900.482112,21.291041,,
06/30/2000,2510.428266,-18.742,329.569,,1317.389,4138.644266,9.167874,,1.648581,0.318314,21.277939,2530.634121,4158.850121,22.539193,,
09/30/2000,2663.481532,-43.79,329.569,,1288.266,4237.526532,9.195023,,1.590973,0.304014,21.145131,2665.647647,4239.692647,22.4062,,
12/31/2000,2790.219687,-19.097,329.564,13.767,1325.662994,4440.116681,9.422198,,1.591314,0.298565,21.656465,2815.936857,4465.833851,23.438735,,
