Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1992,8756.700195,275.999992,209.899994,66.099998,1699.300049,,,1338.699951,,,,,239.0,,,,,3553.0,4497.899902,8661.5,-4163.600098,209.899994,495.899994,,,,,,495.899994,5203.69989,,920.799988,920.799988,,,,616.799988,,,,,,1049.599976,,,1049.599976,2587.199951,1902.099976,,,,,1225.800049,,,,1225.800049,3127.900024,5715.099976,0.0,740.200012,,,,,2175.899902,2916.099915,125.5,3041.599915,8756.69989,
09/30/1992,8775.799805,305.800003,224.600006,81.199997,1676.599976,,,1359.400024,,,,,239.699997,,,,,3581.5,4471.200195,8737.900391,-4266.700195,232.100006,491.0,,,,,,491.0,5194.300201,,931.299988,931.299988,,,,568.299988,,,,,,1105.900024,,,1105.900024,2605.5,1820.5,,,,,1211.400024,,,,1211.400024,3031.900024,5637.400024,0.0,745.400024,,,,,2265.800049,3011.200073,127.199997,3138.40007,8775.800095,
12/31/1992,8563.700195,304.0,207.5,96.5,1353.300049,,,1288.199951,,,,,364.0,,,,,3309.5,4363.600098,8484.799805,-4121.200195,180.0,710.599976,,,,,,710.599976,5254.200074,,922.400024,922.400024,,,,473.600006,,,,,,1249.99997,,,1249.99997,2646.0,1471.099976,,,,,2388.0,,,,2388.0,3859.099976,6505.099976,0.0,760.700012,,,,,1169.599976,1930.299988,128.300003,2058.599991,8563.699967,
03/31/1993,8857.700195,260.300003,193.100006,67.199997,1586.800049,,,1434.199951,,,,,357.899994,,,,,3639.199951,4270.200195,8416.700195,-4146.5,180.0,768.299988,,,,,,768.299988,5218.500183,,924.900024,924.900024,,,,709.5,,,,,,1272.999878,,,1272.999878,2907.399902,1411.800049,,,,,2399.5,,,,2399.5,3811.300049,6718.699951,0.0,847.5,,,,,1158.699951,2006.199951,132.800003,2138.999954,8857.699905,
06/30/1993,8946.299805,269.300003,189.5,79.800003,1713.300049,,,1478.800049,,,,,340.700012,,,,,3802.100098,4242.0,8434.200195,-4192.200195,169.899994,732.299988,,,,,,732.299988,5144.199982,,984.799988,984.799988,,,,443.799988,,,,,,1263.700073,,,1263.700073,2692.300049,1611.699951,,,,,2403.100098,,,,2403.100098,4014.800049,6707.100098,0.0,866.5,,,,,1240.5,2107.0,132.199997,2239.199997,8946.300095,
09/30/1993,8888.700195,267.900009,191.600006,76.300003,1638.400024,,,1458.599976,,,,,341.799988,,,,,3706.699951,4235.399902,8486.799805,-4251.399902,180.699997,765.900024,,,,,,765.900024,5181.999924,,864.299988,864.299988,,,,457.799988,,,,,,1343.500122,,,1343.500122,2665.600098,1340.699951,,,,,2406.300049,,,,2406.300049,3747.0,6412.600098,0.0,1012.900024,,,,,1335.699951,2348.599976,127.5,2476.099976,8888.700073,
12/31/1993,8436.099609,227.700001,188.5,39.200001,1314.199951,,,1349.800049,,,,,371.100006,,,,,3262.800049,4287.899902,8563.700195,-4275.799805,173.600006,711.799988,,,,,,711.799988,5173.299896,,870.0,870.0,,,,354.100006,,,,,,1299.799896,,,1299.799896,2523.899902,1065.900024,,,,,2422.800049,,,,2422.800049,3488.700073,6012.599975,0.0,1028.5,,,,,1272.300049,2300.800049,122.699997,2423.500046,8436.100021,
03/31/1994,8797.5,256.700005,204.600006,52.099998,1592.099976,,,1417.400024,,,,,344.899994,,,,,3611.100098,4273.700195,8598.5,-4324.799805,189.699997,723.0,,,,,,723.0,5186.400192,,880.799988,880.799988,,,,528.299988,,,,,,1344.299927,,,1344.299927,2753.399902,1092.199951,,,,,2415.600098,,,,2415.600098,3507.800049,6261.199951,0.0,1047.800049,,,,,1362.0,2409.800049,126.5,2536.300049,8797.5,
06/30/1994,8959.200195,320.700012,269.200012,51.5,1620.900024,,,1437.0,,,,,360.100006,,,,,3738.699951,4302.5,8681.299805,-4378.799805,203.0,715.0,,,,,,715.0,5220.5,,884.099976,884.099976,,,,697.5,,,,,,1347.599976,,,1347.599976,2929.199951,906.900024,,,,,2414.300049,,,,2414.300049,3321.200073,6250.400024,0.0,1049.800049,,,,,1528.699951,2578.5,130.300003,2708.800003,8959.200027,
09/30/1994,9212.400391,357.299994,327.899994,29.4,1738.599976,,,1392.800049,,,,,461.5,,,,,3950.199951,4313.0,8774.599609,-4461.600098,234.399994,714.799988,,,,,,714.799988,5262.199982,,910.0,910.0,,,,438.600006,,,,,,1413.500092,,,1413.500092,2762.100098,1143.400024,,,,,2427.100098,,,,2427.100098,3570.500122,6332.60022,0.0,1068.0,,,,,1679.300049,2747.300049,132.5,2879.800049,9212.400269,
12/31/1994,9123.299805,266.299994,250.899994,15.4,1524.699951,,,1425.099976,,,,,406.600006,,,,,3622.699951,4382.799805,8869.099609,-4486.299805,208.5,909.299988,,,,,,909.299988,5500.599793,,1013.900024,1013.900024,,,,226.899994,,,,,,1331.199982,,,1331.199982,2572.0,1108.699951,,,,,2495.5,,,,2495.5,3604.199951,6176.199951,0.0,1069.900024,,,,,1733.300049,2803.200073,143.899994,2947.100067,9123.300018,
03/31/1995,9825.599609,302.200012,302.200012,0.0,1886.199951,,,1625.699951,,,,,482.100006,,,,,4296.200195,4413.799805,9056.200195,-4642.399902,251.100006,864.5,,,,,,864.5,5529.399811,,1035.699951,1035.699951,,,,526.400024,,,,,,1358.900024,,,1358.900024,2921.0,1290.300049,,,,,2546.100098,,,,2546.100098,3836.400146,6757.400146,0.0,1073.900024,,,,,1844.599976,2918.5,149.699997,3068.199997,9825.600143,
06/30/1995,10062.700195,241.0,241.0,0.0,1918.5,,,1814.400024,,,,,507.600006,,,,,4481.5,4431.100098,9148.799805,-4717.700195,249.699997,900.400024,,,,,,900.400024,5581.200119,,1023.599976,1023.599976,,,,601.799988,,,,,,1413.799988,,,1413.799988,3039.199951,1278.900024,,,,,2523.0,,,,2523.0,3801.900024,6841.099976,0.0,1087.699951,,,,,1982.099976,3069.799927,151.800003,3221.59993,10062.699905,
09/30/1995,10160.0,223.199997,223.199997,0.0,1935.0,,,1788.800049,,,,,596.799988,,,,,4543.799805,4457.299805,9208.799805,-4751.5,261.0,897.900024,,,,,,897.900024,5616.199829,,1036.900024,1036.900024,,,,526.200012,,,,,,1441.799866,,,1441.799866,3004.899902,1288.199951,,,,,2519.899902,,,,2519.899902,3808.099854,6812.999756,0.0,1101.5,,,,,2089.0,3190.5,156.5,3347.0,10159.999756,
12/31/1995,9789.599609,268.299988,268.299988,0.0,1615.0,,,1765.199951,,,,,193.100006,,,,,3841.600098,4561.200195,9349.900391,-4788.700195,252.0,1134.800049,,,,,,1134.800049,5948.000244,,1170.699951,1170.699951,,,,226.699997,,,,,,1338.900101,,,1338.900101,2736.300049,1320.0,,,,,2288.699951,,,,2288.699951,3608.699951,6345.0,0.0,1128.699951,,,,,2153.0,3281.699951,162.899994,3444.599945,9789.599945,
03/31/1996,10483.099609,322.0,322.0,0.0,1945.900024,,,1980.699951,,,,,205.800003,,,,,4454.399902,4656.899902,9537.0,-4880.100098,238.300003,1133.5,,,,,,1133.5,6028.699905,,1123.400024,1123.400024,,,,689.799988,,,,,,1434.799988,,,1434.799988,3248.0,1305.400024,,,,,2262.800049,,,,2262.800049,3568.200073,6816.200073,0.0,1174.400024,,,,,2259.100098,3433.500122,233.399994,3666.900116,10483.100189,
06/30/1996,10516.0,278.700012,278.700012,0.0,2028.5,,,1956.5,,,,,180.600006,,,,,4444.299805,4723.799805,9676.799805,-4953.0,224.899994,1123.0,,,,,,1123.0,6071.699799,,1052.300049,1052.300049,,,,703.599976,,,,,,1386.599976,,,1386.599976,3142.5,1292.0,,,,,2290.899902,,,,2290.899902,3582.899902,6725.399902,0.0,1182.400024,,,,,2384.800049,3567.200073,223.399994,3790.600067,10515.999969,
09/30/1996,10503.0,324.299988,324.299988,0.0,1972.400024,,,1891.099976,,,,,200.5,,,,,4388.299805,4730.200195,9777.200195,-5047.0,237.300003,1147.199951,,,,,,1147.199951,6114.70015,,1008.200012,1008.200012,,,,605.400024,,,,,,1427.700012,,,1427.700012,3041.300049,1235.300049,,,,,2278.100098,,,,2278.100098,3513.400146,6554.700195,0.0,1193.199951,,,,,2518.100098,3711.300049,237.0,3948.300049,10503.000244,
12/31/1996,9671.8,238.5,238.5,0.0,1706.0,,,1774.199951,,,,,306.299988,,,,,4025.0,4067.899902,9003.699707,-4935.799805,216.199997,1362.699951,,,,,,1362.699951,5646.79985,,1096.699951,1096.699951,,,,244.5,,,,,,1425.000049,,,1425.000049,2766.2,1132.199951,,,,,2253.0,,,,2253.0,3385.199951,6151.399951,0.0,1215.5,,,,,2063.600098,3279.100098,241.300003,3520.400101,9671.800052,
03/31/1997,10244.6,256.200012,256.200012,0.0,2026.099976,,,1915.400024,,,,,298.399994,,,,,4496.100098,4085.399902,9042.699707,-4957.299805,197.300003,1465.800049,,,,,,1465.800049,5748.499954,,1193.699951,1193.699951,,,,461.5,,,,,,1443.500049,,,1443.500049,3098.7,1263.699951,,,,,2219.300049,,,,2219.300049,3483.0,6581.7,0.0,1197.300049,,,,,2172.699951,3370.0,292.899994,3662.899994,10244.599994,
06/30/1997,10150.7,240.699997,240.699997,0.0,1985.300049,,,1872.599976,,,,,314.600006,,,,,4413.200195,4075.199951,9106.900146,-5031.700195,192.800003,1469.5,,,,,,1469.5,5737.499954,,1111.900024,1111.900024,,,,530.5,,,,,,1459.599976,,,1459.599976,3102.0,1084.199951,,,,,2190.300049,,,,2190.300049,3274.5,6376.5,0.0,1189.400024,,,,,2302.699951,3492.099975,282.100006,3774.199981,10150.699981,
09/30/1997,10051.2,226.699997,226.699997,0.0,1998.900024,,,1814.699951,,,,,321.100006,,,,,4361.399902,4011.0,9062.799805,-5051.799805,199.0,1479.800049,,,,,,1479.800049,5689.800049,,1068.199951,1068.199951,,,,529.799988,,,,,,1527.200061,,,1527.200061,3125.2,927.400024,,,,,2189.899902,,,,2189.899902,3117.299926,6242.499926,0.0,1210.599976,,,,,2330.100098,3540.700074,268.0,3808.700074,10051.2,
12/31/1997,9917.400391,258.600006,258.600006,0.0,1733.599976,,,1835.199951,307.0,87.099998,1441.099976,,336.5,,,,,4163.899902,4149.700195,9234.0,-5084.299805,201.899994,1401.900024,0.0,,,,,1401.900024,5753.500213,,1177.800049,1177.800049,,,,506.700012,,,,,,1566.499939,,,1566.499939,3251.0,844.5,,,,,2170.199951,,,,2170.199951,3014.699951,6265.699951,0.0,1218.199951,,,,,2177.300049,3395.5,256.200012,3651.700012,9917.399963,
03/31/1998,10185.1,160.300003,160.300003,0.0,1876.800049,,,2076.5,374.899994,87.199997,1614.400024,,761.599976,,,,,4875.200195,3741.800049,8752.699951,-5010.899902,188.199997,1379.900024,,,,,,1379.900024,5309.90007,,1031.5,1031.5,,,,742.200012,,,,,,1533.999988,,,1533.999988,3307.7,974.5,,,,,2161.399902,,,,2161.399902,3135.899902,6443.599902,0.0,1242.800049,,,,,2290.399902,3533.199951,208.300003,3741.499954,10185.099856,
06/30/1998,10313.9,182.800003,182.800003,0.0,1872.900024,,,2163.800049,392.299988,80.5,1691.0,,787.799988,,,,,5007.299805,3793.300049,8890.099854,-5096.799805,179.100006,1334.199951,,,,,,1334.199951,5306.600006,,999.599976,999.599976,,,,1026.099976,,,,,,1445.100048,,,1445.100048,3470.8,949.099976,,,,,2130.300049,,,,2130.300049,3079.400025,6550.200025,0.0,1224.800049,,,,,2352.5,3577.300049,186.399994,3763.700043,10313.900068,
09/30/1998,10679.2,158.300003,158.300003,0.0,2105.899902,,,2217.800049,412.899994,90.400002,1714.5,,417.899994,,,,,4899.899902,4058.199951,9371.599853,-5313.399902,188.699997,1532.400024,,,,,,1532.400024,5779.299972,,999.0,999.0,,,,889.5,,,,,,1500.1,,,1500.1,3388.6,1279.599976,,,,,2146.600098,,,,2146.600098,3426.200074,6814.800074,0.0,1169.900024,,,,,2499.399902,3669.299926,195.100006,3864.399932,10679.200006,
12/31/1998,10589.299805,239.0,239.0,0.0,1770.699951,,,2164.5,369.899994,87.5,1707.099976,,354.899994,,,,,4529.100098,4358.5,9753.100098,-5394.600098,173.5,1528.199951,0.0,,,,,1528.199951,6060.199951,,1131.699951,1131.699951,,,,789.299988,,,,,,1355.500061,,,1355.500061,3276.5,1186.5,,,,,2121.5,,,,2121.5,3308.0,6584.5,0.0,1171.800049,,,,,2574.0,3745.800049,259.0,4004.800049,10589.300049,
03/31/1999,10618.5,191.0,191.0,0.0,1930.2,,,2104.4,302.7,82.8,1718.9,0.0,327.5,,,,,4553.1,4242.0,9609.0,-5367.0,256.7,1566.7,,,,,109.1,1457.6,6065.4,,1075.1,1075.1,,,,868.1,,,,,,1330.3,,,1330.3,3273.5,1476.4,,,,,2052.5,,,,2052.5,3528.9,6802.4,0.0,1172.6,,,,3456.4,-1060.3,3568.7,247.4,3816.1,10618.5,
06/30/1999,10622.5,295.2,295.2,0.0,1889.2,,,2019.4,310.0,71.3,1638.1,0.0,339.0,,,,,4542.8,4331.9,9778.9,-5447.0,304.6,1443.2,,,,,107.5,1335.7,6079.7,,1101.3,1101.3,,,,879.1,,,,,,1276.85,,,1276.85,3257.25,1452.5,,,,,2045.1,,,,2045.1,3497.6,6754.85,0.0,1180.6,,,,3475.6,-1038.2,3618.0,249.6,3867.6,10622.45,
09/30/1999,13135.4,233.4,233.4,0.0,2639.4,,,2285.0,378.0,100.0,1807.0,0.0,470.5,,,,,5628.3,5512.0,11011.0,-5499.0,172.8,1822.3,636.5,636.5,0.0,,127.4,1058.4,7507.1,,1310.5,1310.5,,,,1894.4,,,,,,1329.225,,,1329.225,4534.125,1673.3,,,,,2362.4,,,,2362.4,4035.7,8569.825,0.0,1185.3,,,,3537.5,-1044.0,3678.8,886.7,4565.5,13135.325,
12/31/1999,13278.1,241.3,241.3,0.0,2403.5,,,2570.0,490.6,124.0,1955.4,0.0,165.1,,,,,5379.9,5761.0,11312.4,-5551.4,97.7,2039.5,516.9,516.900024,-2.4e-05,,,1522.6,7898.2,,1417.5,1417.5,,,,1204.4,,,,,,1338.0,,,1338.0,3959.9,2347.9,2250.499998,97.400002,97.400002,,2286.5,,,,2286.5,4634.4,8594.3,0.0,1185.9,,,,3706.9,-1100.2,3792.6,891.2,4683.8,13278.1,
03/31/2000,13247.0,229.8,229.8,0.0,2531.3,,,2384.6,338.8,102.4,1943.4,0.0,366.3,,,,,5512.0,5664.1,11293.7,-5629.6,89.3,1981.6,544.9,544.9,0.0,,107.0,1329.7,7735.0,,1320.6,1320.6,,,,1501.0,,,,,,1340.3,,,1340.3,4161.9,2279.2,,,,,2287.2,,,,2287.2,4566.4,8728.3,0.0,1186.5,,,,3547.9,-1100.4,3634.0,884.7,4518.7,13247.0,
06/30/2000,13330.799805,236.699997,236.699997,0.0,2522.600098,,,2502.899902,331.700012,99.699997,2071.5,,301.0,,,,,5563.200195,5619.5,11326.799805,-5707.299805,94.900002,2053.199951,553.200012,553.200012,0.0,,,1499.999939,7767.599953,,1311.099976,1311.099976,,,,1799.900024,,,,,,1255.799805,,,1255.799805,4366.799805,2243.399902,,,,,2292.5,,,,2292.5,4535.899902,8902.699707,0.0,1187.300049,,,-157.600006,3560.899902,-1023.299896,3567.300049,860.799988,4428.100037,13330.799744,
09/30/2000,13264.5,236.8,236.8,0.0,2514.0,,,2419.2,336.9,92.7,1989.6,,312.3,,,,,5482.3,5521.9,11255.8,-5733.9,85.0,2175.3,573.2,573.2,0.0,,,1602.1,7782.2,,1313.2,1313.2,,,,1745.2,,,,,,1231.3,,,1231.3,4289.7,2319.6,,,,,2334.0,,,,2334.0,4653.6,8943.3,0.0,1247.5,,,,3507.0,-1268.3,3486.2,835.0,4321.2,13264.5,
12/31/2000,13568.0,252.9,252.9,0.0,2074.7,,,2879.7,480.4,123.5,2275.8,0.0,259.9,,,,,5467.2,5521.0,11383.6,-5862.6,92.8,2487.0,588.4,588.4,0.0,,,1898.6,8100.8,,1505.2,1505.2,,,,1293.1,,,,,,1427.6,,,1427.6,4225.9,2349.6,2287.1,62.5,62.5,,2644.6,,,,2644.6,4994.2,9220.1,0.0,1250.0,,,,,2253.0,3503.0,844.9,4347.9,13568.0,
03/31/2001,13690.5,234.2,234.2,0.0,2218.5,,,3049.7,467.8,118.0,2463.9,0.0,268.1,,,,,5770.5,5361.4,11260.4,-5899.0,70.9,2487.7,576.3,569.1,7.2,,115.7,1795.7,7920.0,,1389.3,1389.3,,,,1435.0,,,,,,1413.5,,,1413.5,4237.8,2621.4,,,,,2640.4,,,,2640.4,5261.8,9499.6,0.0,1306.8,,,,3464.5,-1418.1,3353.2,837.7,4190.9,13690.5,
06/30/2001,13239.8,287.4,287.4,0.0,1852.0,,,2937.3,461.7,115.9,2359.7,0.0,251.1,,,,,5327.8,5249.1,11194.0,-5944.9,101.7,2561.2,567.9,567.9,0.0,,117.0,1876.3,7912.0,,1394.2,1394.2,,,,1184.9,,,,,,1317.4,,,1317.4,3896.5,2597.6,,,,,2650.5,,,,2650.5,5248.1,9144.6,0.0,1307.5,,,,3424.6,-1457.1,3275.0,820.2,4095.2,13239.8,
09/30/2001,13627.5,785.4,785.4,0.0,1907.9,,,2662.3,438.7,114.9,2108.7,,200.4,,,,,5556.0,5243.2,11305.2,-6062.0,111.8,2716.5,573.8,573.8,0.0,,,2142.7,8071.5,,1278.8,1278.8,,,,998.4,,,,,,1310.1,,,1310.1,3587.3,3202.0,,,,,2672.5,,,,2672.5,5874.5,9461.8,0.0,1407.9,,,,3386.3,-1463.0,3331.2,834.5,4165.7,13627.5,
12/31/2001,13512.9,959.4,959.4,,1486.8,1486.8,,2380.9,398.8,112.5,1869.6,,427.9,,,,,5255.0,5116.1,11146.7,-6030.6,143.8,2998.0,569.1,569.1,0.0,,82.7,2346.2,8257.9,,1359.2,1359.2,,,,674.0,,,,,,1293.3,,,1293.3,3326.5,3203.6,3154.8,48.8,48.8,,3331.2,,,,3331.2,6534.8,9861.3,,1408.6,,,,3192.7,-1737.3,2864.0,787.6,3651.6,13512.9,
03/31/2002,13313.7,646.4,646.4,0.0,1732.8,,,2323.6,367.9,111.8,1843.899,0.0,392.1,,,,,5094.898,5028.199,11128.4,-6100.199,166.7,3023.898,705.0,570.5,134.5,,95.1,2223.798,8218.797,,1392.6,1392.6,,,,677.1,,,,,,1474.3,,,1474.3,3544.0,2883.898,,,,,3327.898,,,,3327.898,6211.796,9755.796,0.0,1411.0,,,,3109.9,-1755.6,2765.3,792.6,3557.9,13313.696,
06/30/2002,13626.3,713.2,680.0,33.2,1740.6,,,2454.6,397.1,114.0,1943.5,0.0,426.1,,,,,5334.5,5125.9,11432.0,-6306.1,191.2,2974.7,725.9,590.4,135.5,,87.1,2161.7,8291.8,,1479.4,1479.4,,,,725.6,,,,,,1511.8,,,1511.8,3716.8,2940.2,,,,,3310.2,,,,3310.2,6250.4,9967.2,0.0,1411.3,,,,3119.2,-1686.7,2843.8,815.3,3659.1,13626.3,
09/30/2002,13484.8,594.9,548.3,46.6,1733.6,,,2393.6,425.3,115.4,1852.9,0.0,339.2,,,,,5061.3,5081.5,11476.9,-6395.4,222.0,3120.0,730.8,588.9,141.9,,83.4,2305.8,8423.5,,1395.1,1395.1,,,,687.0,,,,,,1518.8,,,1518.8,3600.9,2943.5,,,,,3226.6,,,,3226.6,6170.1,9771.0,0.0,1565.6,,,,3133.2,-1789.9,2908.9,804.9,3713.8,13484.8,
12/31/2002,13038.7,942.4,918.1,24.3,1438.1,,,2346.2,459.2,97.4,1789.6,,453.7,,,,,5180.4,5156.2,11728.7,-6572.5,242.8,2459.3,764.0,602.6,161.4,,139.2,1556.1,7858.3,,1515.4,1515.4,,,,653.2,,,,,,1784.1,,,1784.1,3952.7,2989.8,2926.0,63.8,63.8,,5113.0,,,,5113.0,8102.8,12055.5,0.0,1565.4,,,,1782.5,-3092.5,255.4,727.8,983.2,13038.7,
03/31/2003,13367.89,720.3,720.3,0.0,1792.3,,,2531.5,472.7,116.1,1942.698,0.0,396.0,,,,,5440.098,5210.598,11960.8,-6750.195,229.1,2488.1,772.4,,,,144.3,1571.4,7927.798,,1535.0,1535.0,,,,224.6,214.9,9.7,9.7,,,1916.599,,,1916.599,3676.199,3602.1,3548.7,53.4,53.4,,4757.797,,,,4757.797,8359.897,12036.096,0.0,1565.6,,,,1843.8,-2847.406,561.994,769.8,1331.794,13367.89,
