Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
06/30/1993,1449.699951,-471.899994,977.799957,-738.0,239.800003,,0.0,10.3,250.100003,-60.200001,189.899994,0,0.0,189.899994,0,189.899994,,,189.900002,,0.233333,0.233333,811.932037,0.233333,0.233333,0.233333,811.932037,
09/30/1993,1478.5,-498.299988,980.200012,-784.099976,196.100006,,0.0,-2.2,193.900006,-38.0,155.899994,0,0.0,155.899994,0,155.899994,,,155.900006,,0.193333,0.193333,809.633972,0.193333,0.193333,0.193333,809.633972,
12/31/1993,1533.800049,-537.0,996.800049,-840.5,156.300003,,-9.8,-446.799988,-300.299985,103.400002,-196.899994,0,0.0,-196.899994,0,-196.899994,,,-196.899983,-0.243333,-0.243333,-0.243333,806.472018,-0.243333,-0.243333,-0.243333,806.472018,
03/31/1994,1472.900024,-479.0,993.900024,-725.099976,268.799988,,0.0,4.8,273.599988,-63.400002,210.199997,0,-19.799999,190.399994,0,190.399994,,,190.399987,,0.236667,0.236667,803.100037,0.236667,0.236667,0.236667,803.100037,
06/30/1994,1552.199951,-509.299988,1042.899963,-772.299988,270.600006,,0.0,3.5,274.100006,-58.799999,215.300003,0,-18.6,196.699997,0,196.699997,,,196.700006,,0.245,0.245,802.793976,0.245,0.245,0.245,802.793976,
09/30/1994,1671.0,-569.400024,1101.599976,-840.099976,261.5,,0.0,-4.1,257.4,-53.5,203.899994,0,-34.700001,169.199997,0,169.199997,,,169.199999,,0.21,0.21,805.194031,0.21,0.21,0.21,805.194031,
12/31/1994,1720.699951,-597.400024,1123.299927,-913.099976,210.199997,,-15.3,99.0,293.899997,-43.400002,156.800003,0,-19.1,137.699997,0,137.699997,,,231.399995,0.17,0.17,0.17,807.246,0.17,0.17,0.17,807.246,
03/31/1995,1604.599976,-532.299988,1072.299988,-756.400024,315.899994,,0.0,-7.0,308.899994,-77.199997,231.699997,0,-30.299999,201.399994,0,201.399994,,,201.399998,,0.25,0.25,807.75,0.25,0.25,0.25,807.75,
06/30/1995,1799.599976,-611.599976,1188.0,-881.900024,306.100006,,0.0,0.5,306.600006,-77.0,229.600006,0,-28.6,201.0,0,201.0,,,201.000006,,0.248333,0.248333,809.171997,0.248333,0.248333,0.248333,809.171997,
09/30/1995,1775.699951,-622.099976,1153.599976,-926.799988,226.800003,,0.0,104.400002,331.200005,-82.0,249.199997,0,-35.200001,214.0,0,214.0,,,214.000004,,0.263333,0.263333,810.960022,0.263333,0.263333,0.263333,810.960022,
12/31/1995,1859.900024,-661.5,1198.400024,-980.0,218.399994,,,106.199997,324.599991,-42.900002,159.0,0,-35.900002,123.099998,0,123.099998,,,245.799987,0.151667,0.151667,0.151667,812.621976,0.151667,0.151667,0.151667,812.621976,
03/31/1996,1829.199951,-589.599976,1239.599976,-900.700012,338.899994,-29.200001,,79.199997,388.89999,-106.900002,282.0,0,-32.5,249.5,0,249.5,-37.0,,212.499989,0.261667,0.306667,0.306667,813.534027,0.256667,0.301667,0.301667,826.800018,
06/30/1996,1791.199951,-572.0,1219.199951,-909.0,310.200012,-31.200001,,53.0,332.000011,-82.199997,249.800003,0,-36.5,213.300003,0,213.300003,,,213.300014,0.263333,0.263333,0.263333,813.531006,0.256667,0.256667,0.256667,826.800018,
09/30/1996,1768.0,-580.200012,1187.799988,-923.599976,264.200012,-44.599998,,-4.6,215.000014,-62.299999,152.699997,0,0.0,152.699997,0,152.699997,,,152.700015,0.186667,0.186667,0.186667,813.743958,0.183333,0.183333,0.183333,827.100037,
12/31/1996,1843.0,-605.099976,1237.900024,-937.299988,300.600006,-40.900002,,-18.9,240.800004,-69.800003,171.0,0,0.0,171.0,0,171.0,,,171.000001,0.21,0.21,0.21,813.707976,0.206667,0.206667,0.206667,827.100036,
03/31/1997,1777.400024,-549.200012,1228.200012,-896.099976,332.100006,-39.200001,,-1.3,291.600005,-87.5,204.100006,0,0.0,204.100006,0,204.100006,,,204.100005,0.25,0.25,0.25,813.929993,0.243333,0.243333,0.243333,833.304016,
06/30/1997,1966.699951,-593.599976,1373.099976,-1015.799988,357.299988,-47.5,,20.700001,330.499989,-99.099998,231.399994,0,0.0,231.399994,0,231.399994,,,231.39999,0.283333,0.283333,0.283333,814.377045,0.276667,0.276667,0.276667,837.167999,
09/30/1997,2108.300049,-614.0,1494.300049,-1150.5,343.799988,-43.0,,-17.5,283.299988,-85.0,198.300003,0,0.0,198.300003,0,198.300003,,,198.299988,0.243333,0.243333,0.243333,815.58902,0.236667,0.236667,0.236667,843.018036,
12/31/1997,2327.399902,-650.799988,1676.599914,-1286.099976,390.5,-37.299999,,-25.200001,328.0,-92.300003,235.699997,0,0.0,235.699997,0,235.699997,,,235.699997,0.29,0.29,0.29,815.699982,0.28,0.28,0.28,840.0,
03/31/1998,2330.899902,-653.599976,1677.299927,-1232.099976,445.200012,-36.0,,6.8,416.000012,-123.099998,292.899994,0,0.0,292.899994,0,292.899994,,,292.900014,0.35,0.35,0.35,845.472015,0.34,0.34,0.34,873.78598,
06/30/1998,2682.699951,-706.900024,1975.799927,-1447.400024,528.400024,-26.4,,-40.799999,461.200026,-132.100006,329.100006,0,0.0,329.100006,0,329.100006,,,329.100019,0.39,0.39,0.39,847.174011,0.37,0.37,0.37,878.700989,
09/30/1998,2694.100098,-703.299988,1990.80011,-1475.800049,515.0,-26.0,,-64.5,424.5,-122.0,302.5,0,0.0,302.5,0,302.5,,,302.5,0.36,0.36,0.36,848.447998,0.34,0.34,0.34,881.030029,
12/31/1998,3036.100098,-796.400024,2239.700073,-1722.5,517.200012,-25.9,,-2.0,489.300013,-140.600006,348.700012,0,0.0,348.700012,0,348.700012,,,348.700006,0.41,0.41,0.41,850.487,0.4,0.4,0.4,871.75,
03/31/1999,3006.0,-752.400024,2253.599976,-1637.599976,616.0,-32.5,,-45.700001,537.799999,-155.800003,382.0,0,0.0,382.0,0,382.0,,,381.999996,0.45,0.45,0.45,851.088989,0.43,0.43,0.43,882.640991,
06/30/1999,3150.699951,-723.200012,2427.499939,-1731.0,696.5,-36.799999,,-30.1,629.6,-182.699997,446.899994,0,0.0,446.899994,0,446.899994,,,446.900003,0.52,0.52,0.52,852.578003,0.51,0.51,0.51,882.367981,
09/30/1999,3237.600098,-767.200012,2470.400085,-1839.900024,630.5,-37.099998,,-6.0,587.400002,-170.399994,417.0,0,0.0,417.0,0,417.0,,,417.000008,0.49,0.49,0.49,855.124023,0.47,0.47,0.47,883.471008,
12/31/1999,3534.600098,-799.099976,2735.500122,-2009.099976,726.400024,-33.900002,,-6.1,686.400023,-199.100006,487.299988,0,0.0,487.299988,0,487.299988,,,487.300017,0.57,0.57,0.57,854.385986,0.55,0.55,0.55,885.453979,
03/31/2000,3407.100098,-752.200012,2654.900085,-1912.900024,742.0,-25.974001,,-1936.125977,-1220.099977,-178.199997,-1398.300049,0,0.0,-1398.300049,0,-1398.300049,1941.400024,-50.400002,492.700048,0.58,-1.61,-1.61,868.046997,0.58,-1.61,-1.61,868.046997,
