Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/31/2016,529,-31,488,104,6.0,,98,-32,84,,-116,0.0,573,775,3150,3150.0,0.0,-2375,-2375.0,0.0,0,0,0,-51.0,0.0,-51.0,0.0,-151,-1612,0,-1503,3.0,3888.0,-5394.0,-99,0,-99,-10,-20.0,-530,,,
03/31/2017,447,-107,500,31,1.0,,30,23,30,0.0,-7,0.0,-1059,-1026,2960,2960.0,0.0,-3986,-3986.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-33,950,0,1023,0.0,6402.0,-5379.0,-61,0,-61,-12,12.0,350,,,
06/30/2017,692,3,581,146,6.0,,140,-38,-66,0.0,28,0.0,-2127,-2113,2103,2103.0,0.0,-4216,-4216.0,0.0,0,0,0,-14.0,0.0,-14.0,0.0,0,1189,0,1241,0.0,5442.0,-4201.0,-48,0,-48,-4,24.0,-222,,,
09/30/2017,902,245,613,51,1.0,,50,-7,-76,0.0,69,,210,201,1809,1809.0,0.0,-1608,-1608.0,0.0,0,0,0,-3.0,0.0,-3.0,0.0,12,-964,0,-928,-3.0,3021.0,-3946.0,-35,0,-35,-1,5.0,153,,,
12/31/2017,607,220,512,-121,5.0,,-126,-4,53,,-57,0.0,720,811,2736,2736.0,0.0,-1925,-1925.0,0.0,0,0,0,-4.0,0.0,-4.0,0.0,-87,-1483,0,-1410,-1.0,2936.0,-4345.0,-66,0,-66,-7,13.0,-143,,,
03/31/2018,503,-87,521,-12,5.0,,-17,81,16,,65,0.0,-1736,-1707,2576,2576.0,0.0,-4283,-4283.0,0.0,0,0,0,-10.0,0.0,-10.0,0.0,-19,1024,0,1046,-1.0,5181.0,-4134.0,-14,0,-14,-8,9.0,-200,,,
06/30/2018,618,26,603,46,7.0,,39,-57,-84,,27,0.0,-2012,-1954,2237,2237.0,0.0,-4191,-4191.0,0.0,0,0,0,-18.0,0.0,-18.0,0.0,-40,1365,0,1441,-1.0,5045.0,-3603.0,-64,0,-64,-12,-11.0,-40,,,
09/30/2018,974,213,602,107,6.0,,101,52,-72,,124,0.0,71,177,1939,1939.0,0.0,-1762,-1762.0,0.0,0,0,0,-36.0,0.0,-36.0,0.0,-70,-935,0,-865,-2.0,3226.0,-4089.0,-65,0,-65,-5,-3.0,107,,,
12/31/2018,514,13,504,34,6.0,,28,-37,96,,-133,0.0,251,329,2913,2913.0,0.0,-2584,-2584.0,0.0,0,0,0,-27.0,0.0,-27.0,0.0,-51,-787,0,-702,0.0,4372.0,-5074.0,-73,0,-73,-12,-11.0,-33,,,
03/31/2019,440,-91,503,196,5.0,,191,-168,2,,-170,0.0,-1434,-1348,3085,3085.0,0.0,-4433,-4433.0,0.0,0,0,0,-5.0,0.0,-5.0,0.0,-81,937,0,946,0.0,5989.0,-5043.0,-4,0,-4,-5,-2.0,-59,,,
06/30/2019,525,62,571,289,7.0,,282,-397,-79,,-318,0.0,-1712,-1705,2694,2694.0,0.0,-4399,-4399.0,0.0,0,0,0,-49.0,0.0,-49.0,0.0,42,1090,0,1114,0.0,5771.0,-4657.0,0,0,0,-24,6.0,-91,,,
09/30/2019,966,189,578,364,6.0,,358,-165,12,,-177,0.0,108,87,2054,2054.0,0.0,-1967,-1967.0,0.0,0,0,0,-14.0,0.0,-14.0,0.0,35,-937,0,-881,0.0,4684.0,-5565.0,-61,0,-61,5,-14.0,123,,,
12/31/2019,655,142,501,174,4.0,,170,-162,75,,-237,0.0,286,300,2638,2638.0,0.0,-2338,-2338.0,0.0,0,0,0,-9.0,0.0,-9.0,0.0,-5,-772,0,-764,-1.0,3827.0,-4590.0,-2,0,-2,-6,23.0,192,,,
03/31/2020,370,-158,483,90,-2.0,,92,-45,163,,-208,0.0,-1482,-1295,2499,2499.0,0.0,-3794,-3794.0,0.0,0,0,0,-51.0,0.0,-51.0,0.0,-136,962,0,1074,0.0,5645.0,-4571.0,-103,15,-118,-9,-29.0,-179,,,
06/30/2020,-20,-481,405,106,4.0,,102,-50,80,,-130,0.0,1799,1748,2214,2214.0,0.0,-466,-466.0,0.0,0,0,0,-9.0,0.0,-9.0,0.0,60,-1186,0,-1171,0.0,4066.0,-5237.0,0,0,0,-15,25.0,618,,,
