Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Source: Bloomberg
03/31/1990,,,27.408001,,27.407999,27.407999,,,,,,,,,,,
06/30/1990,,,38.380001,,38.379999,38.379999,,,,,,,,,,,
09/30/1990,,,45.331001,,45.331,45.331,,,,,,,,,,,
12/31/1990,,,28.239,,28.239,28.239,,,,,,,,,,,
03/31/1991,,,26.391001,,26.391001,26.391001,,,,,,,,,,,
06/30/1991,,,37.709999,,37.710001,37.710001,,,,,,,,,,,
09/30/1991,,,49.276001,,49.275999,49.275999,,,,,,,,,,,
12/31/1991,,,31.923,,31.922999,31.922999,,,,,,,,,,,
03/31/1992,,,26.427999,,26.428,26.428,,,,,,,,,,,
06/30/1992,,,34.647999,,34.648001,34.648001,,,,,,,,,,,
09/30/1992,,,53.417999,,53.418001,53.418001,,,,,,,,,,,
12/31/1992,,,34.534,,34.533999,34.533999,,,,,,,,,,,
03/31/1993,,,24.816999,,36.045,36.045,,,,,,,,,,,
06/30/1993,,,38.208,,38.207998,38.207998,,,,,,,,,,,
09/30/1993,,,51.834,,51.834002,51.834002,,,,,,,,,,,
12/31/1993,,,0.0,,35.449,35.449,,,,,,,,,,,
03/31/1994,,,33.602001,,33.601999,33.601999,,,,,,,,,,,
06/30/1994,,,41.860001,,41.859999,41.859999,,,,,,,,,,,
09/30/1994,,,54.567001,,54.567,54.567,,,,,,,,,,,
12/31/1994,,,0.0,,23.148001,23.148001,,,,,,,,,,,
03/31/1995,,,36.504002,,36.504,36.504,,,,,,,,,,,
06/30/1995,,,46.380001,,46.379999,46.379999,,,,,,,,,,,
09/30/1995,,,63.247002,,63.247,63.247,,,,,,,,,,,
12/31/1995,,,0.0,,39.969002,39.969002,,,,,,,,,,,
03/31/1996,,,50.200001,,49.999998,49.999998,,,,,,,,,,,
06/30/1996,,,48.303001,,50.500002,50.500002,,,,,,,,,,,
09/30/1996,,,65.345001,,66.499997,66.499997,,,,,,,,,,,
12/31/1996,,,0.0,,49.499999,49.499999,,,,,,,,,,,
03/31/1997,,,50.580002,,50.8,50.8,,,,,,,,,,,
06/30/1997,,,50.299999,,50.500001,50.500001,,,,,,,,,,,
09/30/1997,,,67.5,,59.300002,59.300002,,,,,,,,,,,
12/31/1997,,,5.3,,41.300998,41.300998,,,,,,,,,,,
03/31/1998,,,47.599998,,53.0,53.0,,,,,,,,,,,
06/30/1998,,,57.900002,,57.9,57.9,,,,,,,,,,,
09/30/1998,,,71.199997,,70.8,70.8,,,,,,,,,,,
12/31/1998,,,45.400002,,24.8,24.8,,,,,,,,,,,
03/31/1999,,,48.599998,,49.2,49.2,,,,,,,,,,,
06/30/1999,,,51.900002,,51.9,51.9,,,,,,,,,,,
09/30/1999,,,72.0,,42.3,42.3,,,,,,,,,,,
12/31/1999,,,48.0,,42.8,42.8,,,,,,,,,,,
03/31/2000,,,53.5,,53.5,53.5,,,,,,,,,,,
06/30/2000,,,57.5,,57.5,57.5,,,,,,,,,,,
09/30/2000,,,82.0,,82.0,82.0,,,,,,,,,,,
12/31/2000,,,57.900002,,57.89999,57.89999,,,,,,,,,,,
03/31/2001,,,62.099998,,69.7,69.7,,,,,,,,,,,
06/30/2001,,,61.799999,,67.7,67.7,,,,,,,,,,,
09/30/2001,,,90.800003,,97.3,97.3,,,,,,,,,,,
12/31/2001,,,59.099998,,64.8,64.8,,,,,,,,,,,
03/31/2002,,,69.900002,,75.4,75.4,,,,,,,,,,,
06/30/2002,,,80.900002,,85.7,85.7,,,,,,,,,,,
09/30/2002,,,110.599998,,118.9,118.9,,,,,,,,,,,
12/31/2002,,,61.299999,,-165.7,-165.7,,,,,,,,,,,
03/31/2003,,,71.0,,2.7,2.7,,,,,,,,,,,
06/30/2003,,,-68.300003,,-101.9,-101.9,,,,,,,,,,,
09/30/2003,,,-12.0,,-19.5,-19.5,,,,,,,,,,,
12/31/2003,,,49.299999,,-825.200024,-825.200024,,,,,,,,,,,
03/31/2004,,,27.93,,2.5,2.5,,,,,,,,,,,
06/30/2004,,,41.810001,,-108.2,-108.2,,,,,,,,,,,
09/30/2004,,,53.5,,41.3,41.3,,,,,,,,,,,
12/31/2004,,,34.200001,,-487.6,-487.6,,,,,,,,,,,
03/31/2005,,,51.5,,32.7,32.7,,,,,,,,,,,
06/30/2005,,,57.400002,,95.2,95.2,,,,,,,,,,,
09/30/2005,,103.0,95.5,,94.6,94.6,,,,,,,,,,,
12/05/2005,,80.45,54.705002,,52.0,52.0,,,,,,,,,,,
03/31/2006,,79.45,57.900002,5.20755018867925,55.2,55.2,,,,,,,,,,,
06/30/2006,,79.45,53.0,6.69140086580086,62.5,62.5,,,,,,,,,,,
09/30/2006,,121.0,63.5,-0.549566379310342,79.7,79.7,,,,,,,,,,,
12/31/2006,,62.1,37.0,0.510950364963505,48.9,48.9,,,,,,,,,,,
03/31/2007,,67.1,43.900002,0.280828815628814,72.8,72.8,,,,,,,,,,,
06/30/2007,,,59.400002,,73.7,73.7,,,,,,,,,,,
09/30/2007,,,79.099998,,92.8,92.8,,,,,,,,,,,
12/31/2007,,,50.200001,,173.9,173.9,,,,,,,,,,,
03/31/2008,,,31.4,,30.8,30.8,,,,,,,,,,,
06/30/2008,,,51.400002,,51.4,51.4,,,,,,,,,,,
09/30/2008,,,58.200001,,58.2,58.2,,,,,,,,,,,
12/31/2008,,,42.299999,,22.0,22.0,,,,,,,,,,,
03/31/2009,,53.667,29.6,3.69997483010319,34.7,29.6,,,-12.517321993378,,-4.75,,,,-8.32355078539885,,
06/30/2009,,85.975,60.9,-8.69661429519804,60.9,60.9,,,-5.06451140228432,,-0.0514138817480691,,9.55963302752294,,-0.319860424542008,,
09/30/2009,,112.667,85.6,-8.05293393516619,64.8,85.6,,,6.22703130220159,,-2.92993630573249,,12.3853211009174,,-1.47958142135674,,
12/31/2009,,94.775,53.9,-18.0766759477404,53.5,53.9,,,-46.9911504424779,,3.13829787234043,,32.046908315565,,-17.1722500659457,,
03/31/2010,,,72.9,,55.8,72.9,,,,,,,,,,,
06/30/2010,,,79.6,,75.5,79.6,,,,,,,,,,,
09/30/2010,,,74.1,,51.0,74.1,,,,,,,,,,,
12/31/2010,,,48.9,,56.7,48.9,,,,,,,,,,,
03/31/2011,,,51.7,-9.53409090909091,51.4,51.4,,,-23.0,,-2.90322580645162,,8.58054226475278,,,,
06/30/2011,,,77.5,2.44043488318298,77.1,77.1,,,5.29230769230769,,5.34446764091858,,2.46177370030581,,,,
09/30/2011,,,90.2,,89.7,85.6,,,,,,,,,,,
12/31/2011,,,53.2,,53.2,47.3,,,,,,,,,,,
03/31/2012,,,50.5,-4.98911279354134,50.3,44.4,,,-14.2465753424657,,12.3383315437618,,-3.01408450704225,,,,
06/30/2012,,,73.1,-9.94860079954312,72.9,65.4,,,-2.65060240963856,,6.10056676177445,,9.57812499999999,,,,
09/30/2012,,,90.2,4.22432629278952,43.7,89.9,,,,,26.1042998490534,,7.80952380952381,,,,
12/31/2012,,,45.6,-3.7427621800223,45.1,46.38,,,-10.2459016393443,,36.056338028169,,3.63636363636365,,,,
03/31/2013,,58.633,41.2,-3.23010332759047,41.4,41.1,,,-2.71028037383178,,23.7918487624141,,6.35384615384615,,7.95968140808076,,
06/30/2013,,89.767,53.4,1.36363636363636,51.2,53.2,,,-2.17741935483871,,-3.66197183098592,,1.44776119402985,,-10.65759131975,,
09/30/2013,,107.0,62.9,-6.46067415730337,62.8,66.4,,,-10.5095541401274,,-4.27966101694915,,3.01515151515151,,-6.35514018691589,,
12/31/2013,,72.367,44.4,0.386438206343416,42.0,44.4,,,-15.0833333333333,,-5.70680628272252,,8.67692307692308,,-13.9110367985408,,
03/31/2014,,79.075,49.1,0.0877834674469675,50.1,50.5,,,-5.57377049180328,,-98.9586794071415,,-2.01428571428571,,-4.14163768574139,,
