Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
05/31/1992,346.019012,,,-215.011993,,131.007019,,-68.746002,,,,,62.261002,-7.466,,14.99,,,,-7.524,54.795002,2.293,57.088001,0.0,,,57.088002,,57.088001,0.0,,57.088001,57.088001,,562.599976,0.1025,0.1025,,562.599976,0.1025,0.1025,0.1025,
08/31/1992,487.846008,,,-263.5,,224.346008,,-65.653999,,,,,158.692001,-6.757,,12.336,,,,-5.579,151.935001,-17.139999,134.794998,5.189,,,129.606001,,129.606003,0.0,,129.606003,129.606003,,563.984009,0.23,0.24,,563.984009,0.23,0.24,0.24,
11/30/1992,310.956,,,-188.812,,122.144,,-74.812,,,,,47.332,-5.741,,9.858,,,,-4.117,41.591,1.545,43.136,0.0,,,43.136,0.0,43.136,0.0,,43.136,43.136,,564.36,0.0775,0.0775,0.0775,564.36,0.0775,0.0775,0.0775,
02/28/1993,323.63501,,,-199.192001,,124.443008,,-72.710999,,,,,51.731998,-5.76,,8.58,,,,-2.82,45.971998,4.705,50.676998,0.0,,,50.676998,,50.676998,0.0,,50.676998,50.676998,,564.364014,0.09,0.09,,564.364014,0.09,0.09,0.09,
05/31/1993,378.237,,,-232.483002,,145.753998,,-75.517998,,,,,70.236,-7.807,,10.534,,,,-2.727,62.429,2.711,65.139999,0.0,,,65.14,,65.139999,0.0,,65.139999,65.139999,,564.575989,0.115,0.115,,564.575989,0.115,0.115,0.115,
08/31/1993,529.328003,,,-281.076996,,248.251007,,-76.242996,,,,,172.007996,-5.266,,8.351,,,,-3.085,166.741996,-14.528,152.214005,0.0,,,152.213996,0.0,152.214005,0.0,,152.214005,152.214005,,564.671997,0.27,0.27,,564.671997,0.27,0.27,0.27,
11/30/1993,325.718994,,,-195.173004,,130.54599,,-76.856003,,,,,53.689999,-5.166,,6.86,,,,-1.694,48.523998,1.615,50.139,0.0,,,50.138999,0.0,50.139,0.0,,50.139,50.139,,565.231995,0.0875,0.0875,,565.231995,0.0875,0.0875,0.0875,
02/28/1994,385.256012,,,-230.270996,,154.985016,,-82.972,,,,,72.013,-11.247,,13.137,,,,-1.89,60.766,4.285,65.051003,0.0,,,65.051,0.0,65.051003,0.0,,65.051003,65.051003,,565.348022,0.115,0.115,,565.348022,0.115,0.115,0.115,
05/31/1994,409.399994,,,-245.847,,163.552994,,-77.773003,,,,,85.779999,-9.815,,11.709,,,,-1.894,75.964999,1.921,77.886002,0.0,,,77.885999,0.0,77.886002,0.0,,77.886002,77.886002,,565.340027,0.1375,0.1375,,565.340027,0.1375,0.1375,0.1375,
08/31/1994,600.796021,,,-314.545013,,286.251007,,-81.323997,,,,,204.927002,-18.737,,11.892,,,,6.845,186.190002,-17.414,168.776001,0.0,,,168.776002,0.0,168.776001,0.0,,168.776001,168.776001,,565.44397,0.2975,0.2975,,565.44397,0.2975,0.2975,0.2975,
11/30/1994,410.563995,,,-237.811996,,172.751999,,-91.797997,,,,,80.954002,-12.057,,14.64,,,,-2.583,68.897002,1.155,70.052002,0.0,,,70.052002,0.0,70.052002,0.0,,70.052002,70.052002,,565.599976,0.125,0.125,,565.599976,0.125,0.125,0.125,
02/28/1995,419.820007,,,-247.229004,,172.591003,,-95.679001,,,,,76.912003,-14.190001,,17.551001,,,,-3.361,62.722002,4.83,67.552002,0.0,,,67.552002,0.0,67.552002,0.0,,67.552002,67.552002,,565.651978,0.12,0.12,0.12,565.651978,0.12,0.12,0.12,
05/31/1995,452.825989,,,-265.946991,,186.878998,,-90.611,,,,,96.267998,-7.03,,15.764,,,,-8.734,89.237998,0.531,89.768997,0.0,,,89.768998,0.0,89.768997,0.0,,89.768997,89.768997,,567.771973,0.16,0.16,0.16,567.771973,0.16,0.16,0.16,
08/31/1995,672.598022,,,-352.13501,,320.463013,,-96.343002,,,,,224.119995,1.879,,15.268,,,,-17.146999,225.998995,-16.457001,209.542007,0.0,,,209.541994,0.0,209.542007,0.0,,209.542007,209.542007,,570.054016,0.37,0.37,0.37,570.054016,0.37,0.37,0.37,
11/30/1995,452.906006,,,-265.802002,,187.104004,,-94.365997,,,,,92.737999,-10.232,,14.497,,,,-4.265,82.505999,1.722,84.227997,0.0,,,84.227999,0.0,84.227997,0.0,,84.227997,84.227997,,570.200012,0.15,0.15,,570.200012,0.15,0.15,0.15,
02/28/1996,448.787994,,,-263.696014,,185.09198,,-104.116997,,,,,80.974998,-7.436,,16.038,,,,-8.602,73.538999,3.526,77.065002,0.0,,,77.064999,0.0,77.065002,0.0,,77.065002,77.065002,,570.85199,0.135,0.135,0.135,570.85199,0.135,0.135,0.135,
05/31/1996,516.835999,,,-302.544006,,214.291992,,-104.061996,,,,,110.230003,-5.443999,,17.177999,,,,-11.734,104.786004,1.5,106.286003,0.0,,,106.286004,0.0,106.286003,0.0,,106.286003,106.286003,,577.919983,0.185,0.185,0.185,577.919983,0.185,0.185,0.185,
08/31/1996,771.989014,,,-396.195007,,375.794006,,-108.639,,,,,267.154999,17.167999,,16.673,,,,-33.841,284.322998,-16.028999,268.294006,0.0,,,268.293999,0.0,268.100006,0.0,,268.100006,268.100006,,582.34198,0.46,0.46,0.46,582.34198,0.46,0.46,0.46,
11/30/1996,475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.800003,,,114.800003,114.800003,,590.400024,0.195,0.195,0.195,590.400024,0.195,0.195,0.195,
02/28/1997,521.08197,,,-296.937988,,224.143982,,-120.199997,79.503,,,40.696997,103.944,-22.609,15.273,17.09,-1.817,,8.982,-1.646,81.335,4.024902,85.360001,0.0,,,85.359902,0.0,85.360001,0.0,0.0,85.360001,85.360001,,593.478028,0.14,0.14,0.14,595.893982,0.14,0.14,0.14,
05/31/1997,596.614,,,-337.684,,258.93,,-118.677,76.716,,,41.961,140.253,-15.134,14.446,16.011,-1.565,,2.712,-2.024,125.119,2.328,127.447,0.0,,,127.447,0.0,127.447,0.0,0.0,127.447,127.447,,596.252,0.215,0.215,0.215,596.252,0.215,0.215,0.215,
08/31/1997,805.421,,,-388.12,,417.301,,-108.711,65.483,,,43.228,308.59,4.213,11.974,14.334,-2.36,,-10.371,-5.816,312.803,-14.91,297.893,0.0,,,297.893,0.0,297.893,0.0,0.0,297.893,297.893,,596.124,0.5,0.5,0.5,596.124,0.5,0.5,0.5,
11/30/1997,524.351013,,,-299.927002,,224.424011,,-116.232002,,,,,108.192001,44.834,,12.388,,,,-57.222,153.026001,2.324,155.350006,0.0,,,155.350001,0.0,155.350006,0.0,,155.350006,155.350006,,597.200012,0.26,0.26,0.27,597.200012,0.26,0.26,0.27,
02/28/1998,557.838,,,-307.595,,250.243,,-121.842,,,,,128.401,-22.774,8.822,12.559,-3.737,,,13.952,105.627,4.287,109.914,,,,109.914,,109.914,,,109.914,109.914,,594.734,0.185,0.185,0.185,597.812,0.185,0.185,0.185,
05/31/1998,661.357971,,,-362.355988,,299.001983,,-131.207993,,,,,167.794006,-9.772,,12.176,,,,-2.404,158.022006,2.574,160.595993,0.0,,,160.596006,0.0,160.595993,0.0,,160.595993,160.595993,,594.857972,0.27,0.27,0.27,598.52002,0.27,0.27,0.27,
08/31/1998,1061.539,,,-540.343,,521.196,,-156.189,,,,,365.007,0.514,16.293,18.777,-2.484,,,-16.807,365.521,-12.738,352.783,,,,352.783,-8.031,344.752,,,344.752,344.752,,595.234,0.58,0.58,0.58,598.84,0.58,0.58,0.58,
11/30/1998,728.571029,,,-409.083012,,319.488017,,-160.898007,,,,,158.589994,63.042,10.224,14.26,-4.036,,,-73.266,221.631994,2.062,223.694007,0.0,,,223.693994,-3.071,220.623007,0.0,,220.623007,220.623007,,595.4,0.37,0.37,0.37,598.6,0.37,0.37,0.37,
02/28/1999,748.257996,,,-416.102997,,332.154999,,-168.673996,,,,,163.481003,-9.424,6.503,13.39,-6.887,,,2.921,154.057003,4.806,158.863007,0.0,,,158.863003,-1.102,157.761002,0.0,,157.761002,157.761002,,608.940002,0.26,0.26,0.26,618.26001,0.26,0.26,0.26,
05/31/1999,796.148987,,,-432.425995,,363.722992,,-164.427994,,,,,199.294998,1.748,,13.49,,,,-15.238,201.042998,2.839,203.882004,0.0,,,203.881998,-0.54,203.341995,0.0,,203.341995,203.341995,,613.161011,0.33,0.33,0.33,621.934021,0.33,0.33,0.33,
08/31/1999,1161.821045,,,-579.73999,,582.081055,,-173.0,109.916,,,63.084,409.080994,28.627001,-0.479,11.301,-11.78,,,-28.148001,437.707995,-13.262,424.446014,,,,424.445995,-9.353,415.092987,,,415.092987,415.092987,,613.45697,0.68,0.68,0.68,616.914978,0.67,0.67,0.67,
11/30/1999,791.241972,,,-434.367018,,356.874954,,-184.79101,,,,,172.084005,1.479,-1.479,8.775,-35.045,,,-52.86997,251.223975,2.839,254.062975,0.0,,,254.062975,-3.019,251.044016,0.0,0.0,251.044016,251.044016,,614.3,0.41,0.41,0.41,617.6,0.4,0.4,0.4,
02/29/2000,824.878,,,-465.44,,359.438,,-359.438,120.879,,,238.559,0.0,-4.19,1.65,8.589,-6.939,,,2.54,-4.19,4.752,171.517,0.0,,,0.562,0.0,171.517,0.0,0.0,171.517,171.517,,617.127,0.28,0.28,0.28,620.237,0.28,0.28,0.28,
05/31/2000,875.127014,,,-497.121002,,378.006012,,-189.115005,120.827,,,68.288005,188.891006,12.525999,2.351,6.871,-4.52,,,-14.876999,201.417005,2.539,203.955994,,,,203.956005,,203.955994,,,203.955994,203.955994,,606.051025,0.34,0.34,0.32,607.958984,0.34,0.34,0.32,
08/31/2000,1228.21106,,,-614.723999,,613.487061,,-194.576996,119.329,,,75.247996,418.910004,-11.603,7.443,9.738,-2.295,,,4.16,407.307004,-11.117,396.190002,,,,396.190004,,396.190002,,0.0,396.190002,396.190002,,591.031982,0.67,0.67,0.67,592.552979,0.67,0.67,0.67,
11/30/2000,850.325989,,,-481.057007,,369.268982,,-202.895004,126.368,,,76.527004,166.373993,24.688999,13.719,16.174,-2.455,,,-38.407999,191.062992,2.732,193.794998,,,,193.794992,,193.794998,,,193.794998,193.794998,,584.5,0.33,0.33,0.37,586.400024,0.33,0.33,0.37,
02/28/2001,1007.606018,,,-600.119995,,407.486023,,-247.481995,,,,,160.003998,-37.211,28.094,31.872,-3.778,,,9.117,122.792998,5.157,127.949997,0.0,,,127.949998,0.0,127.949998,0.0,0.0,127.949998,127.949998,-10.5,584.607971,0.22,0.22,0.2,587.132996,0.22,0.22,0.2,
05/31/2001,1079.125,,,-601.333984,,477.791016,,-246.923004,,,,,230.867996,-46.819,,30.238001,-6.0,,,22.580999,184.048996,2.914,186.962997,0.0,,,186.962996,0.0,186.962997,0.0,0.0,186.962997,186.962997,,584.150024,0.32,0.32,0.32,586.388,0.32,0.32,0.32,
08/31/2001,1489.917969,,,-719.377991,,770.539978,,-243.804993,,,,,526.734985,-25.384,,30.1,-12.972,0.0,,8.256,501.350985,-6.376,494.975006,0.0,,,494.974985,0.0,494.975006,0.0,0.0,494.975006,494.975006,,586.078003,0.84,0.84,0.95,587.51001,0.84,0.84,0.95,
11/30/2001,959.102,,,-547.898,,411.204,,-252.678,161.412,,,91.266,158.526,-52.776,16.977,28.482,-11.505,,,35.799,105.75,10.562,116.312,,,,116.312,,116.312,,,116.312,116.312,,586.165,0.2,0.2,0.243,587.08,0.2,0.2,0.243,
02/28/2002,906.531,,,-519.562,,386.969,,-241.157,151.403,,,89.754,145.812,-17.833,22.792,29.455,-6.663,,,-4.959,127.979,1.661,129.64,,,,129.64,,129.64,,,129.64,129.64,,586.268,0.22,0.22,0.22,587.739,0.22,0.22,0.22,
05/31/2002,989.899,,,-534.777,,455.122,,-234.711,142.122,,,92.589,220.411,-32.346,20.259,28.011,-7.752,,,12.087,188.065,6.136,194.201,,,,194.201,,194.201,,0.0,194.201,194.201,,586.52,0.33,0.33,0.33,588.779,0.33,0.33,0.33,
08/31/2002,1440.587,,,-685.668,,754.919,,-266.495,147.407,,,119.088,488.424,-16.333,18.839,28.839,-10.0,0.0,,-2.506,472.091,28.673,500.764,0.0,,,500.764,0.0,500.764,0.0,0.0,500.764,500.764,13.0,586.671997,0.85,0.85,0.87,587.916992,0.85,0.85,0.87,
11/30/2002,1040.0,,,-583.0,,457.0,,-269.0,169.0,,,100.0,188.0,-17.0,17.0,24.0,-7.0,,,0.0,171.0,20.0,191.0,,,,191.0,,191.0,,,191.0,191.0,,586.750977,0.33,0.33,0.301,587.796021,0.33,0.33,0.301,
02/28/2003,1035.0,,,-278.0,,757.0,,-625.0,177.0,,,448.0,132.0,-10.0,25.0,29.0,-4.0,,,-15.0,122.0,5.0,127.0,,,,127.0,,127.0,,0.0,127.0,127.0,,587.0,0.22,0.22,0.22,588.0,0.22,0.22,0.22,
05/31/2003,1342.0,,,-655.0,,687.0,,-519.0,212.0,,,307.0,168.0,-44.0,33.0,42.0,-9.0,,,11.0,124.0,4.0,128.0,,,,128.0,,128.0,,0.0,128.0,128.0,,638.0,0.19,0.19,0.19,639.0,0.19,0.19,0.19,
08/31/2003,2523.74,,,-1279.645,,1244.095,,-435.364,259.582,,,175.782,808.731,-46.103,50.754,57.754,-7.0,0.0,,-4.651,762.628,-28.367,734.261,0.0,,,734.261,0.0,734.261,0.0,0.0,734.261,734.261,,797.015015,0.92,0.92,0.92,818.190979,0.9,0.9,0.9,
11/30/2003,1817.0,,,-1089.0,,728.0,,-454.0,,,,,274.0,-60.0,,67.0,-7.0,0.0,,0.0,214.0,-9.0,205.0,0.0,,,205.0,0.0,205.0,0.0,0.0,205.0,205.0,,798.099976,0.26,0.26,0.26,817.200012,0.26,0.26,0.26,
02/29/2004,1980.0,,,-602.0,,1378.0,,-1118.0,316.0,,,802.0,260.0,-61.0,61.0,65.0,-4.0,,,0.0,199.0,4.0,203.0,,,,203.0,,203.0,,0.0,203.0,203.0,,800.0,0.25,0.25,0.25,820.0,0.25,0.25,0.25,
05/31/2004,2256.0,,,-1080.0,,1176.0,,-771.0,322.0,,,449.0,405.0,-73.0,66.0,70.0,-4.0,,,7.0,332.0,,332.0,,,,,,332.0,,0.0,332.0,332.0,,801.0,0.41,0.41,0.41,830.0,0.41,0.41,0.41,
08/31/2004,3245.0,,,-1316.0,,1929.0,,-769.0,306.0,,,463.0,1160.0,-75.0,73.0,76.0,-3.0,,,2.0,1085.0,-60.0,1025.0,,,,1025.0,,1025.0,,0.0,1025.0,1025.0,,803.0,1.28,1.28,1.28,840.0,1.23,1.23,1.23,
11/30/2004,2246.0,,,-1456.0,,790.0,,-442.0,,,,,348.0,-63.0,67.0,73.0,-6.0,0.0,,-4.0,285.0,9.0,294.0,0.0,,,294.0,0.0,294.0,0.0,0.0,294.0,294.0,,800.0,0.37,0.37,0.37,800.0,0.35,0.35,0.35,
02/28/2005,2396.0,,,-1149.0,,1247.0,,-829.0,334.0,,,495.0,418.0,-76.0,83.0,86.0,-3.0,,,-7.0,342.0,3.0,345.0,,,,345.0,,345.0,,0.0,345.0,345.0,-4.55,805.0,0.43,0.43,0.42,855.0,0.42,0.42,0.41,
05/31/2005,2519.0,,,-1186.0,,1333.0,,-851.0,342.0,,,509.0,482.0,-73.0,76.0,82.0,-6.0,,,-3.0,409.0,,409.0,,,,,,409.0,,0.0,409.0,409.0,,805.0,0.51,0.51,0.51,854.0,0.49,0.49,0.49,
08/31/2005,3607.0,,,-1760.0,,1847.0,,-526.0,300.0,,,226.0,1321.0,-95.0,72.0,82.0,-10.0,,,23.0,1226.0,-45.0,1181.0,,,,1181.0,,1181.0,,0.0,1181.0,1181.0,49.4,806.0,1.46,1.46,1.52,854.0,1.4,1.4,1.46,
11/30/2005,2573.0,,,-1545.0,,1028.0,,-594.0,359.0,,,235.0,434.0,-68.0,70.0,80.0,-10.0,0.0,,-2.0,366.0,-30.0,336.0,0.0,,,336.0,0.0,336.0,0.0,0.0,336.0,336.0,,806.0,0.42,0.42,0.42,820.0,0.41,0.41,0.41,
02/28/2006,2463.0,,,-1244.0,,1219.0,,-870.0,366.0,,,504.0,349.0,-84.0,69.0,76.0,-7.0,0.0,,15.0,265.0,-14.0,251.0,0.0,,,251.0,0.0,251.0,0.0,0.0,251.0,251.0,,809.0,0.31,0.31,0.33,838.0,0.31,0.31,0.33,
05/31/2006,2662.0,,,-1620.0,,1042.0,,-594.0,,,,,448.0,-71.0,70.0,75.0,-5.0,0.0,,1.0,377.0,3.0,380.0,0.0,,,380.0,0.0,380.0,0.0,0.0,380.0,380.0,,805.0,0.47,0.47,0.47,840.0,0.46,0.46,0.46,
08/31/2006,3905.0,,,-1975.0,,1930.0,,-590.0,335.0,,,255.0,1340.0,-77.0,76.0,81.0,-5.0,,,1.0,1263.0,-31.0,1232.0,,,,1232.0,,1232.0,,0.0,1232.0,1232.0,0.0,797.0,1.55,1.55,1.55,831.0,1.49,1.49,1.49,
11/30/2006,2809.0,,,-1707.0,,1102.0,,-626.0,392.0,,,234.0,476.0,-63.0,72.0,117.0,-8.0,0.0,,-46.0,413.0,3.0,416.0,0.0,,,416.0,0.0,416.0,0.0,0.0,416.0,416.0,,793.0,0.53,0.53,0.53,828.0,0.51,0.51,0.51,
02/28/2007,2688.0,,,-1380.0,,1308.0,,-955.0,384.0,,,571.0,353.0,-74.0,74.0,84.0,-10.0,0.0,,0.0,279.0,4.0,283.0,0.0,,,283.0,0.0,283.0,0.0,0.0,283.0,283.0,,793.0,0.36,0.36,0.36,829.0,0.35,0.35,0.35,
05/31/2007,2900.0,,,-1763.0,,1137.0,,-678.0,,,,,459.0,-78.0,77.0,94.0,-17.0,0.0,,1.0,381.0,9.0,390.0,0.0,,,390.0,0.0,390.0,0.0,0.0,390.0,390.0,,794.0,0.49,0.49,0.49,829.0,0.48,0.48,0.48,
08/31/2007,4321.0,,,-2189.0,,2132.0,,-642.0,363.0,,,279.0,1490.0,-74.0,75.0,95.0,-20.0,,,-1.0,1416.0,-39.0,1377.0,,,,1377.0,,1377.0,0.0,0.0,1377.0,1377.0,,794.0,1.73,1.73,1.73,829.0,1.67,1.67,1.67,
11/30/2007,3124.0,,,-1985.0,,1139.0,,-716.0,,,,,423.0,-75.0,,94.0,-20.0,0.0,,1.0,348.0,10.0,358.0,0.0,,,358.0,0.0,358.0,0.0,0.0,358.0,358.0,,790.0,0.45,0.45,0.45,825.0,0.44,0.44,0.44,
02/29/2008,3152.0,,,-1754.0,,1398.0,,-1086.0,,,,,312.0,-86.0,88.0,98.0,-10.0,0.0,,-2.0,226.0,10.0,236.0,0.0,,,236.0,0.0,236.0,0.0,0.0,236.0,236.0,,786.0,0.3,0.3,0.3,814.0,0.3,0.3,0.3,
05/31/2008,3378.0,,,-1794.0,,1584.0,,-1102.0,,,,,482.0,-86.0,90.0,102.0,-12.0,0.0,,-4.0,396.0,-6.0,390.0,0.0,,,390.0,0.0,390.0,0.0,0.0,390.0,390.0,,786.0,0.5,0.5,0.5,819.0,0.49,0.49,0.49,
08/31/2008,4814.0,,,-2253.0,,2561.0,,-1076.0,,,,,1485.0,-100.0,100.0,108.0,-8.0,0.0,,0.0,1385.0,-52.0,1333.0,0.0,,,1333.0,0.0,1333.0,0.0,0.0,1333.0,1333.0,-16.28,786.0,1.7,1.7,1.68,814.0,1.65,1.65,1.63,
11/30/2008,3302.0,,,-1962.0,,1340.0,,-890.0,,,,,450.0,-80.0,,106.0,-5.0,0.0,,-21.0,370.0,1.0,371.0,0.0,,,371.0,0.0,371.0,0.0,0.0,371.0,371.0,,786.0,0.47,0.47,0.45,816.0,0.47,0.47,0.45,
02/28/2009,2864.0,2219.0,645.0,-1850.0,1850.0,1014.0,0.0,-703.0,392.0,,311.0,0.0,311.0,-73.0,92.0,96.0,-4.0,,,-19.0,238.0,22.0,260.0,0.0,0.0,0.0,260.0,0.0,260.0,0.0,0.0,260.0,260.0,0.0,787.0,0.33,0.33,0.33,803.0,0.33,0.33,0.33,
05/31/2009,2948.0,2242.0,706.0,-1885.0,1885.0,1063.0,0.0,-710.0,393.0,,317.0,0.0,353.0,-83.0,88.0,90.0,-2.0,,,-5.0,270.0,-6.0,264.0,0.0,0.0,0.0,264.0,0.0,264.0,0.0,0.0,264.0,264.0,0.0,787.0,0.34,0.34,0.34,804.0,0.33,0.33,0.33,
08/31/2009,4139.0,3105.0,1034.0,-2226.0,2226.0,1913.0,0.0,-717.0,381.0,,336.0,0.0,1196.0,-99.0,91.0,95.0,-4.0,,,8.0,1097.0,-24.0,1073.0,0.0,0.0,0.0,1073.0,0.0,1073.0,0.0,0.0,1073.0,1073.0,0.0,787.0,1.36,1.36,1.36,809.0,1.33,1.33,1.33,
11/30/2009,3282.0,2495.0,787.0,-2219.0,2219.0,1063.0,0.0,-769.0,424.0,,345.0,0.0,294.0,-93.0,95.0,99.0,-4.0,,,-2.0,201.0,-8.0,193.0,0.0,0.0,0.0,193.0,0.0,193.0,0.0,0.0,193.0,193.0,0.0,787.0,0.25,0.25,0.25,804.0,0.24,0.24,0.24,
02/28/2010,3178.0,2441.0,737.0,-2182.0,2182.0,996.0,0.0,-741.0,396.0,,345.0,0.0,255.0,-95.0,92.0,96.0,-4.0,,,3.0,160.0,15.0,175.0,0.0,0.0,0.0,175.0,0.0,175.0,0.0,0.0,175.0,116.05,-58.95,787.0,0.22,0.22,0.147459,805.0,0.22,0.22,0.14677,
05/31/2010,3267.0,2499.0,768.0,-2165.0,2165.0,1102.0,0.0,-753.0,404.0,,349.0,0.0,349.0,-98.0,96.0,99.0,-3.0,,,2.0,251.0,1.0,252.0,0.0,0.0,0.0,252.0,0.0,252.0,0.0,0.0,252.0,252.0,0.0,788.0,0.32,0.32,0.32,806.0,0.32,0.32,0.32,
08/31/2010,4527.0,3478.0,1049.0,-2389.0,2389.0,2138.0,0.0,-736.0,381.0,,355.0,0.0,1402.0,-89.0,87.0,90.0,-3.0,,,2.0,1313.0,-10.0,1303.0,0.0,0.0,0.0,1303.0,0.0,1303.0,0.0,0.0,1303.0,1306.6,3.6,789.0,1.65,1.65,1.65602,806.0,1.62,1.62,1.624467,
11/30/2010,3497.0,2666.0,831.0,-2356.0,2356.0,1141.0,0.0,-800.0,433.0,,367.0,0.0,341.0,-86.0,91.0,93.0,-2.0,,,-5.0,255.0,-7.0,248.0,0.0,0.0,0.0,248.0,0.0,248.0,0.0,0.0,248.0,248.0,0.0,789.0,0.31,0.31,0.31,801.0,0.31,0.31,0.31,
02/28/2011,3419.0,2652.0,767.0,-2395.0,2395.0,1024.0,0.0,-789.0,422.0,,367.0,0.0,235.0,-78.0,84.0,86.0,-2.0,,,-6.0,157.0,-5.0,152.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.0,152.0,152.0,0.0,790.0,0.19,0.19,0.19,794.0,0.19,0.19,0.19,
05/31/2011,3620.0,2778.0,842.0,-2521.0,2521.0,1099.0,0.0,-820.0,440.0,,380.0,0.0,279.0,-75.0,88.0,91.0,-3.0,,,-13.0,204.0,2.0,206.0,0.0,0.0,0.0,206.0,0.0,206.0,0.0,0.0,206.0,206.0,0.0,791.0,0.26,0.26,0.26,793.0,0.26,0.26,0.26,
