Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
03/31/1986,,,,,,,,,,,,2.146577,,
06/30/1986,,,,,,,,,,,,2.453231,,
09/30/1986,,,,,,,,,,,,2.299904,,
12/31/1986,,,,,,,,,,,,2.315237,,
03/31/1987,,,,,,,,,,,,3.081872,,
06/30/1987,,,,,,,,,,,,3.434524,,
09/30/1987,,,,,,,,,,,,3.572518,,
12/31/1987,,,,,,,,,,,,3.204534,,
03/31/1988,,,,,,,,,,,,4.201159,,
06/30/1988,,,,,,,,,,,,4.185826,,
09/30/1988,,,,,,,,,,,,4.124495,,
12/31/1988,,,,,,,,,,,,3.909838,,
03/31/1989,,,,,,,,,,,,4.875797,,
06/30/1989,,,,,,,,,,,,5.259115,,
09/30/1989,,,,,,,,,,,,5.473773,,
12/31/1989,,,,,,,,,,,,4.553811,,
03/31/1990,,2581.328016,2581.328016,2581.328016,,,,,,,,2.89788,2582.698256,
06/30/1990,,2629.238668,2746.438004,2506.592016,,,,,,,,3.29653,2699.749667,
09/30/1990,,2556.07324,2678.368177,2403.241176,,,,,4.453581,,,1.76326,2442.971637,
12/31/1990,,2414.011405,2552.1354,2345.011013,,0.612774,6.69851,,4.533299,10.576251,101.981833,1.901254,2552.19741,
03/31/1991,,2646.656626,2834.9624,2484.9624,,0.942069,9.368312,,4.740439,10.921961,84.169265,2.974543,2723.969971,
06/30/1991,,2803.967002,2862.877956,2711.704956,,1.003448,8.30735,,4.758132,10.883991,73.625764,3.219866,2785.115378,
09/30/1991,,2770.472146,2917.658066,2703.507895,,1.182368,11.180513,,4.890999,11.117803,61.990262,3.863839,2918.067551,
12/31/1991,,2938.911401,3050.574886,2878.370566,,1.302073,9.120907,,5.23523,11.754493,59.18793,4.293155,3158.267872,
03/31/1992,,2988.167904,3073.037885,2918.837776,,1.124802,9.481798,,4.841222,10.752268,48.218384,3.756511,2960.174733,
06/30/1992,,2921.216055,3009.572122,2883.630741,,1.170147,8.828573,,4.842352,10.690736,44.301363,3.971168,3010.543364,
09/30/1992,,2924.162063,3065.807121,2479.355936,,0.987956,7.182826,,3.997465,9.779174,32.891853,3.342528,2479.51945,
12/31/1992,,2535.826264,2812.550017,2428.676938,,1.375834,9.358117,,4.913529,11.357029,35.541943,4.293155,2812.931567,
03/31/1993,,2930.170459,3016.320885,2801.285017,,1.513207,13.581439,,5.110661,12.126904,36.425886,4.737803,2943.357289,
06/30/1993,,2825.175825,2946.201164,2731.801424,,1.458875,10.867783,,5.043462,12.46074,36.724716,4.599809,2935.002597,
09/30/1993,,3054.269441,3215.416099,2946.521952,,1.803858,13.81317,,5.366571,12.122389,40.528455,5.872423,3221.161093,
12/31/1993,,3612.143636,3763.168098,3229.680474,,2.308087,17.370347,,5.563444,14.710032,64.784156,8.325654,3709.281619,
03/31/1994,,3577.317114,3700.556869,3380.649372,,1.792547,9.758133,,5.03834,13.071714,56.424865,6.608392,3455.233006,
06/30/1994,,3249.234407,3401.159534,3139.417037,,1.513596,10.559587,,4.753214,12.132111,51.026986,5.734428,3373.394064,
09/30/1994,,3588.527157,4268.12608,3357.856543,,1.827061,9.338727,,5.602977,14.125237,58.385727,7.359694,4278.5061,
12/31/1994,,4141.237713,4256.43058,3954.501098,,1.415343,9.35515,,4.907289,12.142241,61.317781,6.194409,4108.229992,
03/31/1995,,4198.069692,4337.41199,4119.444988,,1.380459,8.648111,,4.8149,12.165353,73.292214,6.516396,4364.624654,
06/30/1995,,4464.117906,4834.989384,4292.885923,,1.541065,8.67691,,4.947542,13.229572,107.514264,7.819675,4839.324435,
09/30/1995,,4864.550035,4956.585133,4679.418211,,1.369302,11.019725,,4.540547,12.403177,102.133342,7.313696,4689.554466,
12/31/1995,,4574.220659,4699.587963,4461.896459,,1.19595,8.329876,,4.395885,11.866199,59.653182,6.65439,4739.027674,
03/31/1996,,4799.576836,5012.884566,4678.619462,,1.216849,8.675097,,4.41901,12.385693,60.069079,7.05304,5023.637082,
06/30/1996,,4831.398235,5025.230066,4675.51857,,0.942895,7.472642,,3.915846,10.729099,46.728785,5.673098,4673.252286,
09/30/1996,,4573.256058,5149.909578,4498.262818,,0.857882,5.129705,,4.132191,11.550687,51.500437,5.335778,5150.301112,
12/31/1996,,4864.326176,5112.666079,4712.531357,,0.578123,3.794181,,3.869923,10.983091,68.396204,3.756511,5089.498322,
03/03/1997,,5143.768114,5239.918904,5092.572464,,0.600666,3.776586,,3.826155,10.846878,74.014694,4.063165,5240.018287,
06/30/1997,,5305.28279,7066.992316,5112.61903,,0.895292,5.745477,,4.750281,14.573242,145.59821,6.577727,7067.045912,
09/30/1997,,7144.06008,7856.389378,6970.779289,,0.931464,5.771646,,4.699111,14.956106,213.482498,7.697014,7868.75116,
12/31/1997,,8255.220583,8673.161158,7885.89044,,1.22368,8.770309,,4.12088,13.826665,98.95991,11.744845,8033.07072,
03/31/1998,,9360.751823,12014.569965,8438.177966,,1.508694,12.647586,,5.300849,20.222464,215.558246,16.129997,12014.569965,
06/30/1998,,11679.666143,13491.228875,11092.732978,,1.83649,20.113279,,5.124663,20.261466,193.231454,20.484482,13494.31843,
09/30/1998,,13364.633436,13956.850618,12313.111465,,1.886807,18.686755,,4.684627,19.454131,198.362447,21.189786,13689.190856,
12/31/1998,,13912.314564,15036.980089,12907.348207,,2.176671,19.079037,,4.620051,20.870693,,24.593645,15085.128343,
03/31/1999,,17427.580758,19047.619487,15055.819294,,3.174602,34.435316,,5.385432,27.667212,,36.369156,18973.537914,
06/30/1999,,19287.972547,21303.57483,17003.263425,,2.891018,34.356732,,5.098392,26.856903,,34.34524,18681.742333,
09/30/1999,,19103.172743,20054.204094,18285.278109,,2.936566,42.855251,,5.504691,29.863971,,35.694517,20695.881278,
12/31/1999,,19636.212713,21949.661919,17582.378091,,3.003356,43.824142,,5.09025,27.888362,,37.043794,20070.779844,
03/31/2000,,19122.556647,21798.607237,16837.526943,,2.427343,36.595507,,4.681826,20.717653,,29.806762,18996.51277,
06/30/2000,,19725.516815,20915.091476,18581.927834,,2.711989,32.250006,,4.601243,19.924513,1188.440214,33.321782,19291.949756,
09/30/2000,,19169.942924,20654.410645,18424.829113,,2.662176,35.653872,,4.788101,19.901803,328.820005,32.750639,20713.358496,
12/31/2000,,22365.473118,23792.329415,20893.399869,,3.349371,118.165963,,5.332495,23.81257,,41.674269,23521.890126,
03/31/2001,,23182.675029,24356.20985,21232.477844,,2.782333,,,4.823821,24.000714,,40.640532,21267.416282,
06/30/2001,,19698.590016,21376.369991,18590.594873,,2.329239,,,4.340798,20.84079,,33.790096,19052.816812,
09/30/2001,,17626.749802,19432.48546,14397.645064,,1.82815,,,3.375763,16.340201,,23.647291,14398.42968,
12/31/2001,,14255.131789,17625.440888,13118.083072,,2.097803,,,4.092216,18.575259,,27.407522,17632.453838,
03/31/2002,,16268.159899,17723.610054,14992.403615,,1.716822,,,3.748235,15.610902,,19.638688,15644.934441,
06/30/2002,,13389.374223,15428.632215,11101.840608,,0.477429,,,2.7026,10.816135,,5.464176,11290.151838,
