Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1989,,,,,,,,,,,,,,,343.800942,,,,
04/01/1990,322.112629,-22.653999,0.0,0.0,133.544998,433.003628,300.537003,44.43546,0.308415,,,,,,324.630755,435.521754,13.274583,,
07/01/1990,376.927739,-34.845001,0.0,0.0,138.182997,480.265734,311.609999,44.344853,0.287722,,,,,,379.559246,482.897242,14.705914,,
09/30/1990,307.896755,-37.771,0.0,0.0,141.247002,411.372756,321.478996,43.936619,0.343355,0.960469,,,,,310.552251,414.028253,12.581361,,
12/30/1990,355.71249,-44.266998,0.0,0.0,151.889004,463.334496,339.763996,44.704267,0.327817,1.050328,6.678022,8.871381,8.451239,,358.247492,465.869498,14.110995,,
03/31/1991,472.226015,-42.151001,0.0,0.0,140.321999,570.397013,335.204994,41.861548,0.246008,1.283764,8.030481,10.721345,11.490643,,478.546988,576.717985,17.313088,,
06/30/1991,474.978747,-41.168999,0.0,0.0,137.648998,571.458747,339.229992,40.576895,0.240873,1.283565,7.961253,10.595913,12.69768,,484.322519,580.802519,17.29492,,
09/29/1991,544.73874,-45.472,0.0,0.0,150.870003,650.136743,355.750008,42.408995,0.232059,1.416864,8.979045,11.982983,14.745376,,556.080655,661.478658,19.617886,,
12/29/1991,528.002473,-24.503,0.0,0.0,173.630001,677.129474,385.330994,45.059962,0.256421,1.412048,9.146567,12.172677,16.562838,,538.035473,687.162474,20.358674,,
03/29/1992,593.311477,-17.132999,0.0,0.0,169.980999,746.159476,391.145,43.457285,0.227808,1.492394,9.861877,13.193752,16.475893,,606.908024,759.756023,22.322728,,
06/28/1992,535.085646,-29.341,0.0,0.0,175.595001,681.339648,405.266006,43.328332,0.25772,1.281068,8.709108,11.709281,13.631855,,546.879362,693.133363,20.293668,,
09/27/1992,488.011974,-31.490999,0.0,0.0,176.359001,632.879976,408.603004,43.161455,0.278661,1.142533,7.810537,10.594616,10.858327,,496.972975,641.840977,18.804374,,
12/27/1992,531.587434,-36.3311,0.0,0.0,189.013798,684.270131,429.481003,44.009816,0.276227,1.206544,8.295933,11.231076,12.705487,,539.847015,692.529713,20.27372,,
03/28/1993,543.097779,-15.814,0.0,0.0,207.313995,734.597774,454.529999,45.61063,0.282214,1.241099,8.719199,11.913008,12.604492,,552.389365,743.88936,21.726247,,
06/27/1993,531.900347,-24.973,0.0,0.0,202.648003,709.57535,459.683006,44.084293,0.285591,1.148219,8.163019,11.323764,11.365963,,540.277478,717.952482,20.927723,,
09/26/1993,536.53953,-16.542,0.0,0.0,195.680992,715.678522,457.843987,42.739666,0.27342,1.123823,8.097596,11.451864,13.650224,,544.887011,724.026003,21.008586,,
12/26/1993,621.430487,-11.255,0.0,0.0,254.242996,864.418483,524.033001,48.5166,0.29412,1.296376,9.11382,12.945047,15.525133,,631.215398,874.203394,25.299066,,
03/27/1994,647.034977,-4.377,0.0,0.0,252.364998,895.022975,531.99601,47.437385,0.281965,1.278047,8.969514,12.755066,19.790989,,661.077967,909.065965,26.109189,,
06/26/1994,581.904733,-17.025,0.0,0.0,259.309006,824.188739,550.888016,47.071092,0.314623,1.121589,7.883277,11.140245,16.847257,,591.931782,834.215788,23.98966,,
09/25/1994,637.102995,-35.964001,0.0,0.0,263.735992,864.874987,561.020996,47.010004,0.304941,1.121279,8.016266,11.274605,14.05604,,649.090973,876.862965,25.113973,,
12/31/1994,613.333515,-24.094,0.0,0.0,254.176994,843.41651,563.201988,45.130699,0.301366,1.037831,7.374391,10.367496,12.098226,,624.445005,854.528,24.40865,,
03/26/1995,684.928143,-12.801,0.0,0.0,258.613998,930.741142,580.384995,44.559043,0.277858,1.09695,7.826287,10.935872,12.638425,,694.299352,940.112351,26.753122,,
06/25/1995,777.103471,-33.812,0.0,0.0,261.096001,1004.387471,596.702995,43.756442,0.259955,1.150616,8.139349,11.328658,12.421362,,792.678488,1019.962488,28.757588,,
